DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
16/4, Boston ,Horford,Horford,Teague,A,Atlanta Hawks 2015-16 Postseason NBA Schedule,W,,,102,101
19/4, Boston ,Korver,Bazemore,Teague,A,Atlanta Hawks 2015-16 Postseason NBA Schedule,W,,,89,72
22/4,Boston ,Teague,Horford,Horford,H,Atlanta Hawks 2015-16 Postseason NBA Schedule,L,,,111,103
24/4,Boston ,Millsap,Millsap,Teague,H,Atlanta Hawks 2015-16 Postseason NBA Schedule,L,,,104,95
26/4, Boston ,Scott,Millsap,Millsap,A,Atlanta Hawks 2015-16 Postseason NBA Schedule,W,,,110,83
28/4,Boston ,Millsap,Korver,Schroder,H,Atlanta Hawks 2015-16 Postseason NBA Schedule,W,,,104,92
2/5,Cleveland ,Schroder,Millsap,Schroder,H,Atlanta Hawks 2015-16 Postseason NBA Schedule,L,,,104,93
4/5,Cleveland ,Millsap,Millsap,Teague,H,Atlanta Hawks 2015-16 Postseason NBA Schedule,L,,,123,98
6/5, Cleveland ,Horford,Millsap,Teague,A,Atlanta Hawks 2015-16 Postseason NBA Schedule,L,,,121,108
8/5, Cleveland ,Schroder,Millsap,Schroder,A,Atlanta Hawks 2015-16 Postseason NBA Schedule,L,,,100,99
