DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
18/4,Dallas ,Duncan,Duncan,Ginobili,H,San Antonio Spurs 2009-10 Postseason NBA Schedule,L,,,100,94
21/4,Dallas ,Duncan,Duncan,Parker,H,San Antonio Spurs 2009-10 Postseason NBA Schedule,W,,,102,88
23/4, Dallas ,Duncan,McDyess,Ginobili,A,San Antonio Spurs 2009-10 Postseason NBA Schedule,W,,,94,90
25/4, Dallas ,Hill,Duncan,Ginobili,A,San Antonio Spurs 2009-10 Postseason NBA Schedule,W,,,92,89
27/4,Dallas ,Parker,Blair,Parker,H,San Antonio Spurs 2009-10 Postseason NBA Schedule,L,,,103,81
29/4, Dallas ,Ginobili,Duncan,Parker,A,San Antonio Spurs 2009-10 Postseason NBA Schedule,W,,,97,87
3/5,Phoenix ,Ginobili,Duncan,Ginobili,H,San Antonio Spurs 2009-10 Postseason NBA Schedule,L,,,111,102
5/5,Phoenix ,Duncan,Duncan,Ginobili,H,San Antonio Spurs 2009-10 Postseason NBA Schedule,L,,,110,102
7/5, Phoenix ,Ginobili,Duncan,Ginobili,A,San Antonio Spurs 2009-10 Postseason NBA Schedule,L,,,110,96
9/5, Phoenix ,Parker,Duncan,Ginobili,A,San Antonio Spurs 2009-10 Postseason NBA Schedule,L,,,107,101
