DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
20/10,New Orleans ,Embiid,Drummond,Embiid,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule,W,1,0,117,97
22/10, Brooklyn ,Harris,Drummond,Harris,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule,L,1,1,114,109
24/10,Oklahoma City ,Curry,Embiid,Embiid,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule,W,2,1,115,103
26/10,New York ,Harris,Harris,Harris,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule,L,2,2,112,99
28/10, Detroit ,Embiid,Embiid,Maxey,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule,W,3,2,110,102
30/10, Atlanta ,Harris,Harris,Harris,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule,W,4,2,122,94
1/11, Portland ,Curry,Drummond,Drummond,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule,W,5,2,113,103
3/11, Chicago ,Curry,Embiid,Embiid,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule,W,6,2,103,98
4/11,Detroit ,Curry,Drummond,Maxey,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule,W,7,2,109,98
6/11,Chicago ,Embiid,Embiid,Maxey,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule,W,8,2,114,105
8/11, New York ,Korkmaz,Drummond,Curry,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule,L,8,3,103,96
9/11, Milwaukee ,Maxey,Drummond,Milton,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule,L,8,4,118,109
11/11, Toronto ,Maxey,Drummond,Harris,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule,L,8,5,115,109
13/11,Indiana ,Harris,Drummond,Curry,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule,L,8,6,118,113
16/11,Utah ,Milton,Joe,Harris,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule,L,8,7,120,85
18/11,Denver ,Maxey,Harris,Curry,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule,W,9,7,103,89
20/11,Portland ,Harris,Harris,Maxey,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule,L,9,8,118,111
22/11,Sacramento ,Maxey,Drummond,Korkmaz,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule,W,10,8,102,94
24/11,Golden State ,Curry,Drummond,Maxey,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule,L,10,9,116,96
27/11, Minnesota ,Embiid,Embiid,Maxey,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule,L,10,10,121,120
29/11, Orlando ,Curry,Embiid,Maxey,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule,W,11,10,101,96
1/12,Boston ,Curry,Embiid,Curry,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule,L,11,11,88,87
3/12,Atlanta ,Embiid,Embiid,Curry,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule,W,12,11,98,96
6/12,Charlotte ,Embiid,Embiid,Embiid,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule,W,13,11,127,124
8/12,Charlotte ,Embiid,Embiid,Curry,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule,W,14,11,110,106
9/12, Utah ,Embiid,Embiid,Curry,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule,L,14,12,118,96
11/12, Golden State ,Embiid,Embiid,Embiid,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule,W,15,12,102,93
13/12,Memphis ,Maxey,Bassey,Maxey,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule,L,15,13,126,91
15/12, Miami ,Maxey,Embiid,Maxey,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule,L,15,14,101,96
16/12,Brooklyn ,Embiid,Embiid,Embiid,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule,L,15,15,114,105
20/12,Boston ,Embiid,Embiid,Curry,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule,W,16,15,108,103
23/12, Atlanta ,Embiid,Embiid,Harris,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule,L,16,16,98,96
26/12,Washington ,Embiid,Embiid,Curry,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule,W,17,16,117,96
28/12,Toronto ,Embiid,Harris,Harris,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule,W,18,16,114,109
30/12,Brooklyn ,Embiid,Drummond,Curry,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule,W,19,16,110,102
3/1, Houston ,Embiid,Embiid,Embiid,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule,W,20,16,133,113
5/1,Orlando ,Embiid,Harris,Curry,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule,W,21,16,116,106
7/1, San Antonio ,Embiid,Embiid,Embiid,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule,W,22,16,119,100
10/1,Houston ,Embiid,Drummond,Embiid,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule,W,23,16,111,91
12/1, Charlotte ,Embiid,Harris,Harris,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule,L,23,17,109,98
14/1, Boston ,Embiid,Embiid,Curry,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule,W,24,17,111,99
15/1,Miami ,Embiid,Embiid,Curry,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule,W,25,17,109,98
17/1,Washington ,Embiid,Brown,Curry,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule,L,25,18,117,98
19/1, Orlando ,Embiid,Embiid,Korkmaz,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule,W,26,18,123,110
21/1, LA ,Embiid,Embiid,Maxey,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule,L,26,19,102,101
23/1,San Antonio ,Embiid,Embiid,Embiid,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule,W,27,19,115,109
25/1, New Orleans ,Embiid,Embiid,Niang,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule,W,28,19,117,107
27/1, Los Angeles ,Embiid,Drummond,Maxey,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule,W,29,19,105,87
29/1, Sacramento ,Embiid,Embiid,Maxey,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule,W,30,19,103,101
31/1, Memphis ,Maxey,Drummond,Maxey,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule,W,31,19,122,119
2/2, Washington ,Embiid,Embiid,Maxey,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule,L,31,20,106,103
4/2,Dallas ,Embiid,Embiid,Maxey,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule,L,31,21,107,98
6/2,Chicago ,Embiid,Embiid,Maxey,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule,W,32,21,119,108
8/2, Phoenix ,Embiid,Embiid,Drummond,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule,L,32,22,114,109
11/2, Oklahoma City ,Embiid,Embiid,Embiid,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule,W,33,22,100,87
12/2, Cleveland ,Embiid,Embiid,Embiid,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule,W,34,22,103,93
15/2, Boston ,Embiid,Embiid,Embiid,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule,L,34,23,135,87
