DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
16/4, Indiana ,Joseph,Valanciunas,Lowry,A,Toronto Raptors 2015-16 Postseason NBA Schedule,L,,,100,90
18/4, Indiana ,Valanciunas,Valanciunas,Lowry,A,Toronto Raptors 2015-16 Postseason NBA Schedule,W,,,98,87
21/4,Indiana ,Lowry,Valanciunas,Lowry,H,Toronto Raptors 2015-16 Postseason NBA Schedule,W,,,101,85
23/4,Indiana ,Valanciunas,Biyombo,Lowry,H,Toronto Raptors 2015-16 Postseason NBA Schedule,L,,,100,83
26/4, Indiana ,DeRozan,Biyombo,Lowry,A,Toronto Raptors 2015-16 Postseason NBA Schedule,W,,,102,99
29/4,Indiana ,Carroll,Biyombo,Lowry,H,Toronto Raptors 2015-16 Postseason NBA Schedule,L,,,101,83
1/5, Indiana ,DeRozan,Valanciunas,Lowry,A,Toronto Raptors 2015-16 Postseason NBA Schedule,W,,,89,84
3/5, Miami ,Valanciunas,Valanciunas,Lowry,A,Toronto Raptors 2015-16 Postseason NBA Schedule,L,,,102,96
5/5, Miami ,Carroll,Valanciunas,Lowry,A,Toronto Raptors 2015-16 Postseason NBA Schedule,W,,,96,92
7/5,Miami ,Lowry,Valanciunas,DeRozan,H,Toronto Raptors 2015-16 Postseason NBA Schedule,W,,,95,91
9/5,Miami ,Ross,Biyombo,Lowry,H,Toronto Raptors 2015-16 Postseason NBA Schedule,L,,,94,87
11/5, Miami ,DeRozan,Lowry,Lowry,A,Toronto Raptors 2015-16 Postseason NBA Schedule,W,,,99,91
13/5,Miami ,Lowry,Biyombo,Lowry,H,Toronto Raptors 2015-16 Postseason NBA Schedule,L,,,103,91
15/5, Miami ,Lowry,Biyombo,Lowry,A,Toronto Raptors 2015-16 Postseason NBA Schedule,W,,,116,89
17/5,Cleveland ,DeRozan,Biyombo,DeRozan,H,Toronto Raptors 2015-16 Postseason NBA Schedule,L,,,115,84
19/5,Cleveland ,DeRozan,Lowry,Patterson,H,Toronto Raptors 2015-16 Postseason NBA Schedule,L,,,108,89
21/5, Cleveland ,DeRozan,Biyombo,DeRozan,A,Toronto Raptors 2015-16 Postseason NBA Schedule,W,,,99,84
23/5, Cleveland ,Lowry,Biyombo,Lowry,A,Toronto Raptors 2015-16 Postseason NBA Schedule,W,,,105,99
25/5,Cleveland ,DeRozan,Thompson,Lowry,H,Toronto Raptors 2015-16 Postseason NBA Schedule,L,,,116,78
27/5, Cleveland ,Lowry,Biyombo,DeRozan,A,Toronto Raptors 2015-16 Postseason NBA Schedule,L,,,113,87
