DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
19/4, Memphis ,Durant,Westbrook,Durant,A,Oklahoma City Thunder 2013-14 Postseason NBA Schedule,W,,,100,86
21/4, Memphis ,Durant,Durant,Westbrook,A,Oklahoma City Thunder 2013-14 Postseason NBA Schedule,L,,,111,105
24/4,Memphis ,Westbrook,Westbrook,Durant,H,Oklahoma City Thunder 2013-14 Postseason NBA Schedule,L,,,98,95
26/4,Memphis ,Jackson,Ibaka,Westbrook,H,Oklahoma City Thunder 2013-14 Postseason NBA Schedule,W,,,92,89
29/4, Memphis ,Westbrook,Ibaka,Westbrook,A,Oklahoma City Thunder 2013-14 Postseason NBA Schedule,L,,,100,99
1/5,Memphis ,Durant,Durant,Westbrook,H,Oklahoma City Thunder 2013-14 Postseason NBA Schedule,W,,,104,84
3/5, Memphis ,Durant,Westbrook,Westbrook,A,Oklahoma City Thunder 2013-14 Postseason NBA Schedule,W,,,120,109
5/5, LA ,Westbrook,Ibaka,Jackson,A,Oklahoma City Thunder 2013-14 Postseason NBA Schedule,L,,,122,105
7/5, LA ,Durant,Durant,Westbrook,A,Oklahoma City Thunder 2013-14 Postseason NBA Schedule,W,,,112,101
9/5,LA ,Durant,Adams,Westbrook,H,Oklahoma City Thunder 2013-14 Postseason NBA Schedule,W,,,118,112
11/5,LA ,Durant,Durant,Westbrook,H,Oklahoma City Thunder 2013-14 Postseason NBA Schedule,L,,,101,99
13/5, LA ,Westbrook,Durant,Westbrook,A,Oklahoma City Thunder 2013-14 Postseason NBA Schedule,W,,,105,104
15/5,LA ,Durant,Durant,Westbrook,H,Oklahoma City Thunder 2013-14 Postseason NBA Schedule,W,,,104,98
19/5,San Antonio ,Durant,Durant,Westbrook,H,Oklahoma City Thunder 2013-14 Postseason NBA Schedule,L,,,122,105
21/5,San Antonio ,Westbrook,Adams,Westbrook,H,Oklahoma City Thunder 2013-14 Postseason NBA Schedule,L,,,112,77
25/5, San Antonio ,Westbrook,Durant,Westbrook,A,Oklahoma City Thunder 2013-14 Postseason NBA Schedule,W,,,106,97
27/5, San Antonio ,Westbrook,Perkins,Westbrook,A,Oklahoma City Thunder 2013-14 Postseason NBA Schedule,W,,,105,92
29/5,San Antonio ,Durant,Perkins,Westbrook,H,Oklahoma City Thunder 2013-14 Postseason NBA Schedule,L,,,117,89
31/5, San Antonio ,Westbrook,Durant,Westbrook,A,Oklahoma City Thunder 2013-14 Postseason NBA Schedule,L,,,112,107
