DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
19/10, Houston ,Collins,Okongwu,Young,A,Atlanta Hawks 2022-23 Regular Season NBA Schedule,W,1,0,117,107
21/10, Orlando ,Young,Collins,Young,A,Atlanta Hawks 2022-23 Regular Season NBA Schedule,W,2,0,108,98
23/10, Charlotte ,Young,Capela,Young,A,Atlanta Hawks 2022-23 Regular Season NBA Schedule,L,2,1,126,109
26/10,Detroit ,Young,Collins,Murray,H,Atlanta Hawks 2022-23 Regular Season NBA Schedule,W,3,1,118,113
28/10,Detroit ,Young,Capela,Young,H,Atlanta Hawks 2022-23 Regular Season NBA Schedule,W,4,1,136,112
29/10,Milwaukee ,Young,Capela,Murray,H,Atlanta Hawks 2022-23 Regular Season NBA Schedule,L,4,2,123,115
31/10,Toronto ,Murray,Collins,Young,H,Atlanta Hawks 2022-23 Regular Season NBA Schedule,L,4,3,139,109
2/11,New York ,Murray,Collins,Murray,H,Atlanta Hawks 2022-23 Regular Season NBA Schedule,W,5,3,112,99
5/11, New Orleans ,Young,Capela,Murray,A,Atlanta Hawks 2022-23 Regular Season NBA Schedule,W,6,3,124,121
7/11, Milwaukee ,Murray,Capela,Murray,A,Atlanta Hawks 2022-23 Regular Season NBA Schedule,W,7,3,117,98
9/11, Utah ,Murray,Capela,Young,A,Atlanta Hawks 2022-23 Regular Season NBA Schedule,L,7,4,125,119
10/11, Philadelphia ,Young,Capela,Murray,A,Atlanta Hawks 2022-23 Regular Season NBA Schedule,W,8,4,104,95
12/11,Philadelphia ,Young,Capela,Young,H,Atlanta Hawks 2022-23 Regular Season NBA Schedule,L,8,5,121,109
14/11,Milwaukee ,Hunter,Capela,Young,H,Atlanta Hawks 2022-23 Regular Season NBA Schedule,W,9,5,121,106
16/11, Boston ,Young,Okongwu,Young,A,Atlanta Hawks 2022-23 Regular Season NBA Schedule,L,9,6,126,101
19/11, Toronto ,Young,Capela,Young,A,Atlanta Hawks 2022-23 Regular Season NBA Schedule,W,10,6,124,122
21/11,Cleveland ,Young,Capela,Young,H,Atlanta Hawks 2022-23 Regular Season NBA Schedule,L,10,7,114,102
23/11, Sacramento ,Young,Capela,Young,A,Atlanta Hawks 2022-23 Regular Season NBA Schedule,W,11,7,115,106
25/11,Houston ,Young,Okongwu,Young,H,Atlanta Hawks 2022-23 Regular Season NBA Schedule,L,11,8,128,122
