DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
22/4, Washington ,Hughes,Varejao,James,A,Cleveland Cavaliers 2006-07 Postseason NBA Schedule,W,,,97,82
25/4, Washington ,James,Gooden,James,A,Cleveland Cavaliers 2006-07 Postseason NBA Schedule,W,,,109,102
28/4,Washington ,James,Gooden,James,H,Cleveland Cavaliers 2006-07 Postseason NBA Schedule,W,,,98,92
30/4,Washington ,James,Ilgauskas,James,H,Cleveland Cavaliers 2006-07 Postseason NBA Schedule,W,,,97,90
6/5, New Jersey ,James,Gooden,James,A,Cleveland Cavaliers 2006-07 Postseason NBA Schedule,W,,,81,77
8/5, New Jersey ,James,Gooden,James,A,Cleveland Cavaliers 2006-07 Postseason NBA Schedule,W,,,102,92
12/5,New Jersey ,Hughes,Ilgauskas,James,H,Cleveland Cavaliers 2006-07 Postseason NBA Schedule,L,,,96,85
14/5,New Jersey ,James,Ilgauskas,James,H,Cleveland Cavaliers 2006-07 Postseason NBA Schedule,W,,,87,85
16/5, New Jersey ,James,James,James,A,Cleveland Cavaliers 2006-07 Postseason NBA Schedule,L,,,83,72
18/5,New Jersey ,James,James,James,H,Cleveland Cavaliers 2006-07 Postseason NBA Schedule,W,,,88,72
21/5,Detroit ,Ilgauskas,Ilgauskas,James,H,Cleveland Cavaliers 2006-07 Postseason NBA Schedule,L,,,79,76
24/5,Detroit ,James,Varejao,James,H,Cleveland Cavaliers 2006-07 Postseason NBA Schedule,L,,,79,76
27/5, Detroit ,James,James,James,A,Cleveland Cavaliers 2006-07 Postseason NBA Schedule,W,,,88,82
29/5, Detroit ,James,Gooden,James,A,Cleveland Cavaliers 2006-07 Postseason NBA Schedule,W,,,91,87
31/5,Detroit ,James,James,James,H,Cleveland Cavaliers 2006-07 Postseason NBA Schedule,W,,,109,107
2/6, Detroit ,Gibson,James,James,A,Cleveland Cavaliers 2006-07 Postseason NBA Schedule,W,,,98,82
7/6,San Antonio ,Gibson,James,Gibson,H,Cleveland Cavaliers 2006-07 Postseason NBA Schedule,L,,,85,76
10/6,San Antonio ,James,Varejao,James,H,Cleveland Cavaliers 2006-07 Postseason NBA Schedule,L,,,103,92
12/6, San Antonio ,James,Ilgauskas,James,A,Cleveland Cavaliers 2006-07 Postseason NBA Schedule,L,,,75,72
14/6, San Antonio ,James,Ilgauskas,James,A,Cleveland Cavaliers 2006-07 Postseason NBA Schedule,L,,,83,82
