DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
24/4,Chicago ,Hughes,Brown,Arenas,H,Washington Wizards 2004-05 Postseason NBA Schedule,L,,,103,94
27/4,Chicago ,Arenas,Hughes,Hughes,H,Washington Wizards 2004-05 Postseason NBA Schedule,L,,,113,103
30/4, Chicago ,Arenas,Thomas,Arenas,A,Washington Wizards 2004-05 Postseason NBA Schedule,W,,,117,99
2/5, Chicago ,Dixon,Thomas,Arenas,A,Washington Wizards 2004-05 Postseason NBA Schedule,W,,,106,99
4/5,Chicago ,Hughes,Jamison,Arenas,H,Washington Wizards 2004-05 Postseason NBA Schedule,W,,,112,110
6/5, Chicago ,Hughes,Haywood,Arenas,A,Washington Wizards 2004-05 Postseason NBA Schedule,W,,,94,91
8/5,Miami ,Arenas,Jamison,Hughes,H,Washington Wizards 2004-05 Postseason NBA Schedule,L,,,105,86
10/5,Miami ,Jamison,Hughes,Arenas,H,Washington Wizards 2004-05 Postseason NBA Schedule,L,,,108,102
12/5, Miami ,Jamison,Haywood,Arenas,A,Washington Wizards 2004-05 Postseason NBA Schedule,L,,,102,95
14/5, Miami ,Arenas,Haywood,Hughes,A,Washington Wizards 2004-05 Postseason NBA Schedule,L,,,99,95
