DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
23/5, Memphis ,Bogdanovic,Gobert,Conley,A,Utah Jazz 2020-21 Postseason NBA Schedule,L,,,112,109
26/5, Memphis ,Mitchell,Gobert,Conley,A,Utah Jazz 2020-21 Postseason NBA Schedule,W,,,141,129
29/5,Memphis ,Mitchell,Gobert,Conley,H,Utah Jazz 2020-21 Postseason NBA Schedule,W,,,121,111
31/5,Memphis ,Mitchell,O'Neale,Mitchell,H,Utah Jazz 2020-21 Postseason NBA Schedule,W,,,120,113
2/6, Memphis ,Mitchell,Gobert,Mitchell,A,Utah Jazz 2020-21 Postseason NBA Schedule,W,,,126,110
8/6, LA ,Mitchell,Gobert,Ingles,A,Utah Jazz 2020-21 Postseason NBA Schedule,W,,,112,109
10/6, LA ,Mitchell,Gobert,Mitchell,A,Utah Jazz 2020-21 Postseason NBA Schedule,W,,,117,111
12/6,LA ,Mitchell,Gobert,Mitchell,H,Utah Jazz 2020-21 Postseason NBA Schedule,L,,,132,106
14/6,LA ,Mitchell,Gobert,Mitchell,H,Utah Jazz 2020-21 Postseason NBA Schedule,L,,,118,104
16/6, LA ,Bogdanovic,Gobert,Ingles,A,Utah Jazz 2020-21 Postseason NBA Schedule,L,,,119,111
18/6,LA ,Mitchell,O'Neale,Mitchell,H,Utah Jazz 2020-21 Postseason NBA Schedule,L,,,131,119
