DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
22/4, Sacramento ,Parker,Mohammed,Barry,A,San Antonio Spurs 2005-06 Postseason NBA Schedule,W,,,122,88
25/4, Sacramento ,Ginobili,Duncan,Parker,A,San Antonio Spurs 2005-06 Postseason NBA Schedule,W,,,128,119
28/4,Sacramento ,Duncan,Duncan,Parker,H,San Antonio Spurs 2005-06 Postseason NBA Schedule,L,,,94,93
30/4,Sacramento ,Parker,Duncan,Bowen,H,San Antonio Spurs 2005-06 Postseason NBA Schedule,L,,,102,84
2/5, Sacramento ,Ginobili,Ginobili,Duncan,A,San Antonio Spurs 2005-06 Postseason NBA Schedule,W,,,109,98
5/5,Sacramento ,Parker,Horry,Ginobili,H,San Antonio Spurs 2005-06 Postseason NBA Schedule,W,,,105,83
7/5, Dallas ,Duncan,Duncan,Duncan,A,San Antonio Spurs 2005-06 Postseason NBA Schedule,W,,,87,85
9/5, Dallas ,Duncan,Duncan,Duncan,A,San Antonio Spurs 2005-06 Postseason NBA Schedule,L,,,113,91
13/5,Dallas ,Duncan,Duncan,Parker,H,San Antonio Spurs 2005-06 Postseason NBA Schedule,L,,,104,103
15/5,Dallas ,Parker,Duncan,Duncan,H,San Antonio Spurs 2005-06 Postseason NBA Schedule,L,,,123,118
17/5, Dallas ,Duncan,Duncan,Ginobili,A,San Antonio Spurs 2005-06 Postseason NBA Schedule,W,,,98,97
19/5,Dallas ,Ginobili,Ginobili,Parker,H,San Antonio Spurs 2005-06 Postseason NBA Schedule,W,,,91,86
22/5, Dallas ,Duncan,Duncan,Duncan,A,San Antonio Spurs 2005-06 Postseason NBA Schedule,L,,,119,111
