DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
16/4, Atlanta ,Wall,Gortat,Wall,A,Washington Wizards 2016-17 Postseason NBA Schedule,W,,,114,107
19/4, Atlanta ,Wall,Gortat,Wall,A,Washington Wizards 2016-17 Postseason NBA Schedule,W,,,109,101
22/4,Atlanta ,Wall,Gortat,Wall,H,Washington Wizards 2016-17 Postseason NBA Schedule,L,,,116,98
24/4,Atlanta ,Beal,Gortat,Wall,H,Washington Wizards 2016-17 Postseason NBA Schedule,L,,,111,101
26/4, Atlanta ,Beal,Gortat,Wall,A,Washington Wizards 2016-17 Postseason NBA Schedule,W,,,103,99
28/4,Atlanta ,Wall,Morris,Wall,H,Washington Wizards 2016-17 Postseason NBA Schedule,W,,,115,99
30/4,Boston ,Beal,Gortat,Wall,H,Washington Wizards 2016-17 Postseason NBA Schedule,L,,,123,111
2/5,Boston ,Wall,Gortat,Wall,H,Washington Wizards 2016-17 Postseason NBA Schedule,L,,,129,119
4/5, Boston ,Wall,Gortat,Wall,A,Washington Wizards 2016-17 Postseason NBA Schedule,W,,,116,89
7/5, Boston ,Beal,Morris,Wall,A,Washington Wizards 2016-17 Postseason NBA Schedule,W,,,121,102
10/5,Boston ,Wall,Gortat,Wall,H,Washington Wizards 2016-17 Postseason NBA Schedule,L,,,123,101
12/5, Boston ,Beal,Gortat,Wall,A,Washington Wizards 2016-17 Postseason NBA Schedule,W,,,92,91
15/5,Boston ,Beal,Porter,Wall,H,Washington Wizards 2016-17 Postseason NBA Schedule,L,,,115,105
