DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
26/10,Orlando ,Whiteside,Whiteside,Dragic,H,Miami Heat 2016-17 Regular Season NBA Schedule,W,1,0,108,96
28/10, Charlotte ,Whiteside,Whiteside,Dragic,A,Miami Heat 2016-17 Regular Season NBA Schedule,L,1,1,97,91
30/10, San Antonio ,Whiteside,Whiteside,Dragic,A,Miami Heat 2016-17 Regular Season NBA Schedule,L,1,2,106,99
1/11, Sacramento ,Dragic,Whiteside,Dragic,A,Miami Heat 2016-17 Regular Season NBA Schedule,W,2,2,108,96
4/11,Toronto ,Whiteside,Whiteside,Dragic,H,Miami Heat 2016-17 Regular Season NBA Schedule,L,2,3,96,87
7/11,Oklahoma City ,Johnson,Whiteside,Dragic,H,Miami Heat 2016-17 Regular Season NBA Schedule,L,2,4,97,85
10/11, Chicago ,Whiteside,Whiteside,Waiters,A,Miami Heat 2016-17 Regular Season NBA Schedule,L,2,5,98,95
12/11, Utah ,Whiteside,Whiteside,Johnson,A,Miami Heat 2016-17 Regular Season NBA Schedule,L,2,6,102,91
14/11,San Antonio ,Waiters,Whiteside,Johnson,H,Miami Heat 2016-17 Regular Season NBA Schedule,L,2,7,94,90
15/11, Atlanta ,Whiteside,Whiteside,McGruder,A,Miami Heat 2016-17 Regular Season NBA Schedule,L,2,8,93,90
17/11, Milwaukee ,Waiters,Whiteside,Johnson,A,Miami Heat 2016-17 Regular Season NBA Schedule,W,3,8,96,73
19/11,Washington ,Dragic,Whiteside,Waiters,H,Miami Heat 2016-17 Regular Season NBA Schedule,W,4,8,114,111
21/11,Philadelphia ,Whiteside,Whiteside,Dragic,H,Miami Heat 2016-17 Regular Season NBA Schedule,L,4,9,101,94
23/11,Detroit ,Johnson,Whiteside,Johnson,H,Miami Heat 2016-17 Regular Season NBA Schedule,L,4,10,107,84
25/11,Memphis ,Johnson,Whiteside,Waiters,H,Miami Heat 2016-17 Regular Season NBA Schedule,W,5,10,90,81
26/11, Memphis ,Waiters,Whiteside,Waiters,A,Miami Heat 2016-17 Regular Season NBA Schedule,L,5,11,110,107
28/11, Boston ,Dragic,Whiteside,Dragic,A,Miami Heat 2016-17 Regular Season NBA Schedule,L,5,12,112,104
30/11,Denver ,Whiteside,Whiteside,Johnson,H,Miami Heat 2016-17 Regular Season NBA Schedule,W,6,12,106,98
1/12,Utah ,Dragic,Whiteside,Dragic,H,Miami Heat 2016-17 Regular Season NBA Schedule,W,7,12,111,110
3/12,Portland ,Whiteside,Whiteside,Dragic,H,Miami Heat 2016-17 Regular Season NBA Schedule,L,7,13,99,92
6/12, New York ,Dragic,Whiteside,Dragic,A,Miami Heat 2016-17 Regular Season NBA Schedule,L,7,14,114,103
7/12,Atlanta ,Johnson,Whiteside,Johnson,H,Miami Heat 2016-17 Regular Season NBA Schedule,L,7,15,103,95
9/12,Cleveland ,Williams,Whiteside,McGruder,H,Miami Heat 2016-17 Regular Season NBA Schedule,L,7,16,114,84
10/12,Chicago ,Dragic,Whiteside,Dragic,H,Miami Heat 2016-17 Regular Season NBA Schedule,L,7,17,105,100
12/12, Washington ,Dragic,Whiteside,Dragic,A,Miami Heat 2016-17 Regular Season NBA Schedule,W,8,17,112,101
14/12, Indiana ,Whiteside,Whiteside,Johnson,A,Miami Heat 2016-17 Regular Season NBA Schedule,W,9,17,95,89
16/12, LA ,Dragic,Whiteside,Dragic,A,Miami Heat 2016-17 Regular Season NBA Schedule,L,9,18,102,98
18/12, Boston ,Dragic,Whiteside,Dragic,A,Miami Heat 2016-17 Regular Season NBA Schedule,L,9,19,105,95
20/12, Orlando ,Whiteside,Whiteside,Johnson,A,Miami Heat 2016-17 Regular Season NBA Schedule,L,9,20,136,130
22/12, Los Angeles ,Winslow,Winslow,Dragic,A,Miami Heat 2016-17 Regular Season NBA Schedule,W,10,20,115,107
23/12,New Orleans ,Dragic,Whiteside,Dragic,H,Miami Heat 2016-17 Regular Season NBA Schedule,L,10,21,91,87
27/12, Oklahoma City ,Richardson,Whiteside,Winslow,A,Miami Heat 2016-17 Regular Season NBA Schedule,L,10,22,106,94
29/12,Charlotte ,Richardson,Whiteside,Dragic,H,Miami Heat 2016-17 Regular Season NBA Schedule,L,10,23,91,82
30/12,Boston ,Johnson,Winslow,Richardson,H,Miami Heat 2016-17 Regular Season NBA Schedule,L,10,24,117,114
1/1, Detroit ,Johnson,Johnson,Richardson,A,Miami Heat 2016-17 Regular Season NBA Schedule,L,10,25,107,98
3/1,Phoenix ,Dragic,Reed,Dragic,H,Miami Heat 2016-17 Regular Season NBA Schedule,L,10,26,99,90
4/1,Sacramento ,Johnson,Richardson,Dragic,H,Miami Heat 2016-17 Regular Season NBA Schedule,W,11,26,107,102
6/1,Los Angeles ,Reed,Reed,Dragic,H,Miami Heat 2016-17 Regular Season NBA Schedule,L,11,27,127,100
8/1,LA ,Dragic,Whiteside,Dragic,H,Miami Heat 2016-17 Regular Season NBA Schedule,L,11,28,98,86
10/1,Golden State ,Whiteside,Whiteside,Waiters,H,Miami Heat 2016-17 Regular Season NBA Schedule,L,11,29,107,95
13/1,Milwaukee ,Whiteside,Whiteside,Johnson,H,Miami Heat 2016-17 Regular Season NBA Schedule,L,11,30,116,108
17/1, Houston ,Dragic,Whiteside,Dragic,A,Miami Heat 2016-17 Regular Season NBA Schedule,W,12,30,109,103
19/1, Dallas ,Dragic,Whiteside,Johnson,A,Miami Heat 2016-17 Regular Season NBA Schedule,W,13,30,99,95
21/1, Milwaukee ,Waiters,Whiteside,Dragic,A,Miami Heat 2016-17 Regular Season NBA Schedule,W,14,30,109,97
23/1, Golden State ,Waiters,Whiteside,Dragic,A,Miami Heat 2016-17 Regular Season NBA Schedule,W,15,30,105,102
25/1,Brooklyn ,Waiters,Dragic,Dragic,H,Miami Heat 2016-17 Regular Season NBA Schedule,W,16,30,109,106
27/1,Chicago ,Dragic,Johnson,Dragic,H,Miami Heat 2016-17 Regular Season NBA Schedule,W,17,30,100,88
28/1, Detroit ,Dragic,Whiteside,Waiters,A,Miami Heat 2016-17 Regular Season NBA Schedule,W,18,30,116,103
30/1, Brooklyn ,Dragic,Whiteside,Waiters,A,Miami Heat 2016-17 Regular Season NBA Schedule,W,19,30,104,96
1/2, Atlanta ,Dragic,Whiteside,Dragic,A,Miami Heat 2016-17 Regular Season NBA Schedule,W,20,30,116,93
4/2, Philadelphia ,Whiteside,Whiteside,Dragic,A,Miami Heat 2016-17 Regular Season NBA Schedule,W,21,30,125,102
6/2,Minnesota ,Dragic,Whiteside,Dragic,H,Miami Heat 2016-17 Regular Season NBA Schedule,W,22,30,115,113
8/2,Milwaukee ,Whiteside,Whiteside,Dragic,H,Miami Heat 2016-17 Regular Season NBA Schedule,W,23,30,106,88
10/2,Brooklyn ,Johnson,Whiteside,Dragic,H,Miami Heat 2016-17 Regular Season NBA Schedule,W,24,30,108,99
11/2,Philadelphia ,Dragic,Whiteside,Johnson,H,Miami Heat 2016-17 Regular Season NBA Schedule,L,24,31,117,109
13/2, Orlando ,Waiters,Whiteside,Waiters,A,Miami Heat 2016-17 Regular Season NBA Schedule,L,24,32,116,107
