DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
31/10, Chicago ,Wade,Walker,Payton,A,Miami Heat 2006-07 Regular Season NBA Schedule,L,0,1,108,66
3/11, New Jersey ,O'Neal,O'Neal,Wade,A,Miami Heat 2006-07 Regular Season NBA Schedule,W,1,1,91,85
5/11,Philadelphia ,Walker,Haslem,Wade,H,Miami Heat 2006-07 Regular Season NBA Schedule,L,1,2,107,98
7/11, Seattle ,Wade,Haslem,Wade,A,Miami Heat 2006-07 Regular Season NBA Schedule,W,2,2,90,87
10/11,New Jersey ,Wade,Walker,Wade,H,Miami Heat 2006-07 Regular Season NBA Schedule,W,3,2,113,106
12/11, Houston ,Wade,O'Neal,Wade,A,Miami Heat 2006-07 Regular Season NBA Schedule,L,3,3,94,72
14/11, Denver ,Wade,Haslem,Wade,A,Miami Heat 2006-07 Regular Season NBA Schedule,L,3,4,112,105
17/11, New York ,Wade,Haslem,Wade,A,Miami Heat 2006-07 Regular Season NBA Schedule,L,3,5,100,76
18/11,Atlanta ,Wade,Haslem,Wade,H,Miami Heat 2006-07 Regular Season NBA Schedule,W,4,5,93,88
21/11,NO/Oklahoma City ,Wade,Wright,Wade,H,Miami Heat 2006-07 Regular Season NBA Schedule,L,4,6,101,86
22/11,San Antonio ,Wade,Haslem,Wade,H,Miami Heat 2006-07 Regular Season NBA Schedule,L,4,7,106,86
24/11, Orlando ,Wade,Wright,Wade,A,Miami Heat 2006-07 Regular Season NBA Schedule,L,4,8,107,104
25/11,Charlotte ,Wade,Wright,Wade,H,Miami Heat 2006-07 Regular Season NBA Schedule,W,5,8,102,93
27/11, Philadelphia ,Wade,Haslem,Wade,A,Miami Heat 2006-07 Regular Season NBA Schedule,W,6,8,103,91
30/11, Detroit ,Wade,Haslem,Wade,A,Miami Heat 2006-07 Regular Season NBA Schedule,L,6,9,87,85
2/12,Memphis ,Wade,Haslem,Williams,H,Miami Heat 2006-07 Regular Season NBA Schedule,W,7,9,98,97
5/12,LA ,Wade,Haslem,Wade,H,Miami Heat 2006-07 Regular Season NBA Schedule,L,7,10,101,97
7/12,Sacramento ,Wade,Haslem,Wade,H,Miami Heat 2006-07 Regular Season NBA Schedule,W,8,10,93,91
8/12,Denver ,Wade,Mourning,Wade,H,Miami Heat 2006-07 Regular Season NBA Schedule,L,8,11,123,107
11/12, Toronto ,Wade,Kapono,Williams,A,Miami Heat 2006-07 Regular Season NBA Schedule,W,9,11,99,77
13/12, Phoenix ,Mourning,Haslem,Wright,A,Miami Heat 2006-07 Regular Season NBA Schedule,L,9,12,99,89
15/12,Washington ,Posey,Mourning,Quinn,H,Miami Heat 2006-07 Regular Season NBA Schedule,L,9,13,106,95
16/12, Memphis ,Wade,Wright,Wade,A,Miami Heat 2006-07 Regular Season NBA Schedule,W,10,13,98,90
18/12, NO/Oklahoma City ,Wade,Mourning,Wade,A,Miami Heat 2006-07 Regular Season NBA Schedule,W,11,13,101,99
20/12,Milwaukee ,Wade,Walker,Wade,H,Miami Heat 2006-07 Regular Season NBA Schedule,L,11,14,121,95
