DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
16/4,Memphis ,Hachimura,Davis,Russell,H,Los Angeles Lakers 2022-23 Postseason NBA Schedule,W,,,128,112
19/4,Memphis ,James,James,Reaves,H,Los Angeles Lakers 2022-23 Postseason NBA Schedule,L,,,103,93
22/4, Memphis ,Davis,Davis,Russell,A,Los Angeles Lakers 2022-23 Postseason NBA Schedule,W,,,111,101
24/4, Memphis ,Reaves,James,James,A,Los Angeles Lakers 2022-23 Postseason NBA Schedule,W,,,117,111
26/4,Memphis ,Davis,Davis,Russell,H,Los Angeles Lakers 2022-23 Postseason NBA Schedule,L,,,116,99
28/4, Memphis ,Russell,Davis,Reaves,A,Los Angeles Lakers 2022-23 Postseason NBA Schedule,W,,,125,85
2/5,Golden State ,Davis,Davis,Russell,H,Los Angeles Lakers 2022-23 Postseason NBA Schedule,W,,,117,112
4/5,Golden State ,James,James,Russell,H,Los Angeles Lakers 2022-23 Postseason NBA Schedule,L,,,127,100
6/5, Golden State ,Davis,Davis,James,A,Los Angeles Lakers 2022-23 Postseason NBA Schedule,W,,,127,97
8/5, Golden State ,James,Davis,James,A,Los Angeles Lakers 2022-23 Postseason NBA Schedule,W,,,104,101
10/5,Golden State ,James,James,Reaves,H,Los Angeles Lakers 2022-23 Postseason NBA Schedule,L,,,121,106
12/5, Golden State ,James,Davis,James,A,Los Angeles Lakers 2022-23 Postseason NBA Schedule,W,,,122,101
16/5,Denver ,Davis,James,James,H,Los Angeles Lakers 2022-23 Postseason NBA Schedule,L,,,132,126
18/5,Denver ,James,Davis,James,H,Los Angeles Lakers 2022-23 Postseason NBA Schedule,L,,,108,103
20/5, Denver ,Davis,Davis,James,A,Los Angeles Lakers 2022-23 Postseason NBA Schedule,L,,,119,108
22/5, Denver ,James,Davis,James,A,Los Angeles Lakers 2022-23 Postseason NBA Schedule,L,,,113,111
