DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
15/12,Philadelphia ,Teague,Brown,Waters,H,Boston Celtics 2020-21 Preseason NBA Schedule,L,0,1,108,99
18/12, Brooklyn ,Tatum,Theis,Waters,A,Boston Celtics 2020-21 Preseason NBA Schedule,L,0,2,113,89
