DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
23/4, Houston ,Nowitzki,Howard,Nowitzki,A,Dallas Mavericks 2004-05 Postseason NBA Schedule,L,,,98,86
25/4, Houston ,Nowitzki,Dampier,Terry,A,Dallas Mavericks 2004-05 Postseason NBA Schedule,L,,,113,111
28/4,Houston ,Nowitzki,Nowitzki,Terry,H,Dallas Mavericks 2004-05 Postseason NBA Schedule,W,,,106,102
30/4,Houston ,Terry,Nowitzki,Nowitzki,H,Dallas Mavericks 2004-05 Postseason NBA Schedule,W,,,97,93
2/5, Houston ,Nowitzki,Nowitzki,Terry,A,Dallas Mavericks 2004-05 Postseason NBA Schedule,W,,,103,100
5/5,Houston ,Stackhouse,Nowitzki,Nowitzki,H,Dallas Mavericks 2004-05 Postseason NBA Schedule,L,,,101,83
7/5, Houston ,Terry,Nowitzki,Armstrong,A,Dallas Mavericks 2004-05 Postseason NBA Schedule,W,,,116,76
9/5,Phoenix ,Nowitzki,Nowitzki,Nowitzki,H,Dallas Mavericks 2004-05 Postseason NBA Schedule,L,,,127,102
11/5,Phoenix ,Finley,Nowitzki,Finley,H,Dallas Mavericks 2004-05 Postseason NBA Schedule,W,,,108,106
13/5, Phoenix ,Nowitzki,Nowitzki,Terry,A,Dallas Mavericks 2004-05 Postseason NBA Schedule,L,,,119,102
15/5, Phoenix ,Howard,Dampier,Terry,A,Dallas Mavericks 2004-05 Postseason NBA Schedule,W,,,119,109
18/5,Phoenix ,Nowitzki,Dampier,Terry,H,Dallas Mavericks 2004-05 Postseason NBA Schedule,L,,,114,108
20/5, Phoenix ,Terry,Howard,Nowitzki,A,Dallas Mavericks 2004-05 Postseason NBA Schedule,L,,,130,126
