DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
28/10,Oklahoma City ,Martin,Thompson,Martin,H,Sacramento Kings 2009-10 Regular Season NBA Schedule,L,0,1,102,89
30/10,New Orleans ,Evans,Thompson,Thompson,H,Sacramento Kings 2009-10 Regular Season NBA Schedule,L,0,2,97,92
31/10,San Antonio ,Martin,Hawes,Evans,H,Sacramento Kings 2009-10 Regular Season NBA Schedule,L,0,3,113,94
2/11, Memphis ,Martin,Hawes,Hawes,A,Sacramento Kings 2009-10 Regular Season NBA Schedule,W,1,3,127,116
4/11, Atlanta ,Martin,Thompson,Thompson,A,Sacramento Kings 2009-10 Regular Season NBA Schedule,L,1,4,113,105
7/11,Utah ,Evans,Thompson,Evans,H,Sacramento Kings 2009-10 Regular Season NBA Schedule,W,2,4,104,99
8/11, Golden State ,Evans,Thompson,Udrih,A,Sacramento Kings 2009-10 Regular Season NBA Schedule,W,3,4,120,107
10/11, Oklahoma City ,Thompson,Thompson,Evans,A,Sacramento Kings 2009-10 Regular Season NBA Schedule,W,4,4,101,98
13/11, Houston ,Thompson,Thompson,Udrih,A,Sacramento Kings 2009-10 Regular Season NBA Schedule,W,5,4,109,100
17/11, Chicago ,Greene,Thompson,Udrih,A,Sacramento Kings 2009-10 Regular Season NBA Schedule,L,5,5,101,87
20/11,Dallas ,Evans,Thompson,Evans,H,Sacramento Kings 2009-10 Regular Season NBA Schedule,L,5,6,104,102
21/11,Houston ,Hawes,Hawes,Udrih,H,Sacramento Kings 2009-10 Regular Season NBA Schedule,L,5,7,113,106
23/11,Memphis ,Evans,Thompson,Rodriguez,H,Sacramento Kings 2009-10 Regular Season NBA Schedule,L,5,8,116,105
25/11, New York ,Greene,Evans,Evans,A,Sacramento Kings 2009-10 Regular Season NBA Schedule,W,6,8,111,97
27/11, New Jersey ,Evans,Hawes,Udrih,A,Sacramento Kings 2009-10 Regular Season NBA Schedule,W,7,8,109,96
29/11, New Orleans ,Rodriguez,Thompson,Rodriguez,A,Sacramento Kings 2009-10 Regular Season NBA Schedule,W,8,8,112,96
2/12, Indiana ,Evans,Hawes,Evans,A,Sacramento Kings 2009-10 Regular Season NBA Schedule,W,9,8,110,105
5/12,Phoenix ,Evans,Thomas,Evans,H,Sacramento Kings 2009-10 Regular Season NBA Schedule,L,9,9,115,107
6/12, Miami ,Evans,Thompson,Evans,A,Sacramento Kings 2009-10 Regular Season NBA Schedule,L,9,10,115,102
8/12,New Orleans ,Evans,Thompson,Evans,H,Sacramento Kings 2009-10 Regular Season NBA Schedule,L,9,11,96,94
9/12,San Antonio ,Casspi,Thompson,Udrih,H,Sacramento Kings 2009-10 Regular Season NBA Schedule,L,9,12,118,106
12/12, Minnesota ,Thompson,Thompson,Rodriguez,A,Sacramento Kings 2009-10 Regular Season NBA Schedule,W,10,12,120,100
15/12,Portland ,Evans,Thompson,Udrih,H,Sacramento Kings 2009-10 Regular Season NBA Schedule,L,10,13,95,88
16/12, Washington ,Evans,Thompson,Evans,A,Sacramento Kings 2009-10 Regular Season NBA Schedule,W,11,13,112,109
18/12,Minnesota ,Casspi,Thompson,Evans,H,Sacramento Kings 2009-10 Regular Season NBA Schedule,L,11,14,112,96
19/12,Milwaukee ,Evans,Thompson,Thompson,H,Sacramento Kings 2009-10 Regular Season NBA Schedule,W,12,14,96,95
21/12,Chicago ,Evans,Evans,Rodriguez,H,Sacramento Kings 2009-10 Regular Season NBA Schedule,W,13,14,102,98
23/12, Cleveland ,Evans,Hawes,Evans,A,Sacramento Kings 2009-10 Regular Season NBA Schedule,L,13,15,117,104
26/12, Los Angeles ,Udrih,Casspi,Hawes,A,Sacramento Kings 2009-10 Regular Season NBA Schedule,L,13,16,112,103
28/12, Denver ,Nocioni,Thompson,Udrih,A,Sacramento Kings 2009-10 Regular Season NBA Schedule,W,14,16,106,101
30/12, Philadelphia ,Casspi,Thompson,Rodriguez,A,Sacramento Kings 2009-10 Regular Season NBA Schedule,L,14,17,116,106
1/1,Los Angeles ,Hawes,Hawes,Udrih,H,Sacramento Kings 2009-10 Regular Season NBA Schedule,L,14,18,109,108
2/1, Dallas ,Casspi,Casspi,Evans,A,Sacramento Kings 2009-10 Regular Season NBA Schedule,L,14,19,99,91
5/1, Phoenix ,Evans,Evans,Evans,A,Sacramento Kings 2009-10 Regular Season NBA Schedule,L,14,20,113,109
8/1,Golden State ,Evans,Udoka,Evans,H,Sacramento Kings 2009-10 Regular Season NBA Schedule,L,14,21,108,101
9/1, Denver ,Evans,Brockman,Evans,A,Sacramento Kings 2009-10 Regular Season NBA Schedule,W,15,21,102,100
12/1, Orlando ,Evans,Casspi,Casspi,A,Sacramento Kings 2009-10 Regular Season NBA Schedule,L,15,22,109,88
15/1,Philadelphia ,Thompson,Thompson,Thompson,H,Sacramento Kings 2009-10 Regular Season NBA Schedule,L,15,23,98,86
16/1,Washington ,Martin,Hawes,Evans,H,Sacramento Kings 2009-10 Regular Season NBA Schedule,L,15,24,96,86
18/1,Charlotte ,Evans,Brockman,Evans,H,Sacramento Kings 2009-10 Regular Season NBA Schedule,L,15,25,105,103
