DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
14/4, Oklahoma City ,Lillard,Freedom,Lillard,A,Portland Trail Blazers 2018-19 Postseason NBA Schedule,W,,,104,99
16/4, Oklahoma City ,McCollum,Harkless,Lillard,A,Portland Trail Blazers 2018-19 Postseason NBA Schedule,W,,,114,94
19/4,Oklahoma City ,Lillard,Aminu,McCollum,H,Portland Trail Blazers 2018-19 Postseason NBA Schedule,L,,,120,108
21/4,Oklahoma City ,McCollum,Harkless,Lillard,H,Portland Trail Blazers 2018-19 Postseason NBA Schedule,W,,,111,98
23/4, Oklahoma City ,Lillard,Freedom,Lillard,A,Portland Trail Blazers 2018-19 Postseason NBA Schedule,W,,,118,115
29/4,Denver ,Lillard,Aminu,Lillard,H,Portland Trail Blazers 2018-19 Postseason NBA Schedule,L,,,121,113
1/5,Denver ,McCollum,Aminu,McCollum,H,Portland Trail Blazers 2018-19 Postseason NBA Schedule,W,,,97,90
3/5, Denver ,McCollum,Freedom,Lillard,A,Portland Trail Blazers 2018-19 Postseason NBA Schedule,W,,,140,137
5/5, Denver ,McCollum,Freedom,Lillard,A,Portland Trail Blazers 2018-19 Postseason NBA Schedule,L,,,116,112
7/5,Denver ,Lillard,Freedom,Lillard,H,Portland Trail Blazers 2018-19 Postseason NBA Schedule,L,,,124,98
9/5, Denver ,Lillard,Freedom,Turner,A,Portland Trail Blazers 2018-19 Postseason NBA Schedule,W,,,119,108
12/5,Denver ,McCollum,Freedom,Lillard,H,Portland Trail Blazers 2018-19 Postseason NBA Schedule,W,,,100,96
14/5,Golden State ,Lillard,Freedom,Lillard,H,Portland Trail Blazers 2018-19 Postseason NBA Schedule,L,,,116,94
16/5,Golden State ,Lillard,Aminu,Lillard,H,Portland Trail Blazers 2018-19 Postseason NBA Schedule,L,,,114,111
18/5, Golden State ,McCollum,Collins,Lillard,A,Portland Trail Blazers 2018-19 Postseason NBA Schedule,L,,,110,99
20/5, Golden State ,Leonard,Leonard,Lillard,A,Portland Trail Blazers 2018-19 Postseason NBA Schedule,L,,,119,117
