DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
15/4,Oklahoma City ,Mitchell,Mitchell,Rubio,H,Utah Jazz 2017-18 Postseason NBA Schedule,L,,,116,108
18/4,Oklahoma City ,Mitchell,Favors,Rubio,H,Utah Jazz 2017-18 Postseason NBA Schedule,W,,,102,95
21/4, Oklahoma City ,Rubio,Gobert,Rubio,A,Utah Jazz 2017-18 Postseason NBA Schedule,W,,,115,102
23/4, Oklahoma City ,Mitchell,Gobert,Rubio,A,Utah Jazz 2017-18 Postseason NBA Schedule,W,,,113,96
25/4,Oklahoma City ,Crowder,Rubio,Rubio,H,Utah Jazz 2017-18 Postseason NBA Schedule,L,,,107,99
27/4, Oklahoma City ,Mitchell,Gobert,Ingles,A,Utah Jazz 2017-18 Postseason NBA Schedule,W,,,96,91
29/4,Houston ,Crowder,Gobert,Mitchell,H,Utah Jazz 2017-18 Postseason NBA Schedule,L,,,110,96
2/5,Houston ,Ingles,Gobert,Mitchell,H,Utah Jazz 2017-18 Postseason NBA Schedule,W,,,116,108
4/5, Houston ,O'Neale,Gobert,Neto,A,Utah Jazz 2017-18 Postseason NBA Schedule,L,,,113,92
6/5, Houston ,Mitchell,Gobert,Ingles,A,Utah Jazz 2017-18 Postseason NBA Schedule,L,,,100,87
8/5,Houston ,Mitchell,Gobert,Mitchell,H,Utah Jazz 2017-18 Postseason NBA Schedule,L,,,112,102
