DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
16/4, Utah ,Brunson,Brunson,Dinwiddie,A,Dallas Mavericks 2021-22 Postseason NBA Schedule,L,,,99,93
18/4, Utah ,Brunson,Brunson,Dinwiddie,A,Dallas Mavericks 2021-22 Postseason NBA Schedule,W,,,110,104
21/4,Utah ,Brunson,Finney-Smith,Brunson,H,Dallas Mavericks 2021-22 Postseason NBA Schedule,W,,,126,118
23/4,Utah ,Doncic,Doncic,Doncic,H,Dallas Mavericks 2021-22 Postseason NBA Schedule,L,,,100,99
25/4, Utah ,Doncic,Doncic,Doncic,A,Dallas Mavericks 2021-22 Postseason NBA Schedule,W,,,102,77
28/4,Utah ,Doncic,Finney-Smith,Doncic,H,Dallas Mavericks 2021-22 Postseason NBA Schedule,W,,,98,96
2/5,Phoenix ,Doncic,Doncic,Doncic,H,Dallas Mavericks 2021-22 Postseason NBA Schedule,L,,,121,114
4/5,Phoenix ,Doncic,Doncic,Doncic,H,Dallas Mavericks 2021-22 Postseason NBA Schedule,L,,,129,109
6/5, Phoenix ,Brunson,Doncic,Doncic,A,Dallas Mavericks 2021-22 Postseason NBA Schedule,W,,,103,94
8/5, Phoenix ,Doncic,Finney-Smith,Doncic,A,Dallas Mavericks 2021-22 Postseason NBA Schedule,W,,,111,101
10/5,Phoenix ,Doncic,Doncic,Doncic,H,Dallas Mavericks 2021-22 Postseason NBA Schedule,L,,,110,80
12/5, Phoenix ,Doncic,Doncic,Doncic,A,Dallas Mavericks 2021-22 Postseason NBA Schedule,W,,,113,86
15/5,Phoenix ,Doncic,Doncic,Doncic,H,Dallas Mavericks 2021-22 Postseason NBA Schedule,W,,,123,90
18/5,Golden State ,Doncic,Doncic,Doncic,H,Dallas Mavericks 2021-22 Postseason NBA Schedule,L,,,112,87
20/5,Golden State ,Doncic,Finney-Smith,Doncic,H,Dallas Mavericks 2021-22 Postseason NBA Schedule,L,,,126,117
22/5, Golden State ,Doncic,Doncic,Bullock,A,Dallas Mavericks 2021-22 Postseason NBA Schedule,L,,,109,100
24/5, Golden State ,Doncic,Doncic,Doncic,A,Dallas Mavericks 2021-22 Postseason NBA Schedule,W,,,119,109
26/5,Golden State ,Doncic,Doncic,Doncic,H,Dallas Mavericks 2021-22 Postseason NBA Schedule,L,,,120,110
