DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
17/4, Detroit ,Irving,Love,James,A,Cleveland Cavaliers 2015-16 Postseason NBA Schedule,W,,,106,101
20/4, Detroit ,James,Love,Dellavedova,A,Cleveland Cavaliers 2015-16 Postseason NBA Schedule,W,,,107,90
22/4,Detroit ,Irving,James,James,H,Cleveland Cavaliers 2015-16 Postseason NBA Schedule,W,,,101,91
24/4,Detroit ,Irving,Love,James,H,Cleveland Cavaliers 2015-16 Postseason NBA Schedule,W,,,100,98
2/5, Atlanta ,James,Thompson,James,A,Cleveland Cavaliers 2015-16 Postseason NBA Schedule,W,,,104,93
4/5, Atlanta ,James,Love,Irving,A,Cleveland Cavaliers 2015-16 Postseason NBA Schedule,W,,,123,98
6/5,Atlanta ,Frye,Love,James,H,Cleveland Cavaliers 2015-16 Postseason NBA Schedule,W,,,121,108
8/5,Atlanta ,Love,Love,James,H,Cleveland Cavaliers 2015-16 Postseason NBA Schedule,W,,,100,99
17/5, Toronto ,Irving,Jefferson,Irving,A,Cleveland Cavaliers 2015-16 Postseason NBA Schedule,W,,,115,84
19/5, Toronto ,Irving,Thompson,James,A,Cleveland Cavaliers 2015-16 Postseason NBA Schedule,W,,,108,89
21/5,Toronto ,James,James,James,H,Cleveland Cavaliers 2015-16 Postseason NBA Schedule,L,,,99,84
23/5,Toronto ,James,James,James,H,Cleveland Cavaliers 2015-16 Postseason NBA Schedule,L,,,105,99
25/5, Toronto ,Love,Thompson,James,A,Cleveland Cavaliers 2015-16 Postseason NBA Schedule,W,,,116,78
27/5,Toronto ,James,Love,Irving,H,Cleveland Cavaliers 2015-16 Postseason NBA Schedule,W,,,113,87
2/6,Golden State ,Irving,Love,James,H,Cleveland Cavaliers 2015-16 Postseason NBA Schedule,L,,,104,89
5/6,Golden State ,James,James,James,H,Cleveland Cavaliers 2015-16 Postseason NBA Schedule,L,,,110,77
8/6, Golden State ,James,Thompson,Irving,A,Cleveland Cavaliers 2015-16 Postseason NBA Schedule,W,,,120,90
10/6, Golden State ,Irving,James,James,A,Cleveland Cavaliers 2015-16 Postseason NBA Schedule,L,,,108,97
13/6,Golden State ,James,James,James,H,Cleveland Cavaliers 2015-16 Postseason NBA Schedule,W,,,112,97
16/6, Golden State ,James,Thompson,James,A,Cleveland Cavaliers 2015-16 Postseason NBA Schedule,W,,,115,101
19/6,Golden State ,James,Love,James,H,Cleveland Cavaliers 2015-16 Postseason NBA Schedule,W,,,93,89
