DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
15/4,Cleveland ,Brunson,Randle,Barrett,H,New York Knicks 2022-23 Postseason NBA Schedule,W,,,101,97
18/4,Cleveland ,Randle,Randle,Brunson,H,New York Knicks 2022-23 Postseason NBA Schedule,L,,,107,90
21/4, Cleveland ,Brunson,Barrett,Brunson,A,New York Knicks 2022-23 Postseason NBA Schedule,W,,,99,79
23/4, Cleveland ,Brunson,Robinson,Brunson,A,New York Knicks 2022-23 Postseason NBA Schedule,W,,,102,93
26/4,Cleveland ,Brunson,Robinson,Randle,H,New York Knicks 2022-23 Postseason NBA Schedule,W,,,106,95
30/4, Miami ,Barrett,Robinson,Barrett,A,New York Knicks 2022-23 Postseason NBA Schedule,L,,,108,101
2/5, Miami ,Brunson,Randle,Hart,A,New York Knicks 2022-23 Postseason NBA Schedule,W,,,111,105
6/5,Miami ,Brunson,Randle,Brunson,H,New York Knicks 2022-23 Postseason NBA Schedule,L,,,105,86
8/5,Miami ,Brunson,Randle,Brunson,H,New York Knicks 2022-23 Postseason NBA Schedule,L,,,109,101
10/5, Miami ,Brunson,Robinson,Brunson,A,New York Knicks 2022-23 Postseason NBA Schedule,W,,,112,103
12/5,Miami ,Brunson,Randle,Brunson,H,New York Knicks 2022-23 Postseason NBA Schedule,L,,,96,92
