DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
20/10,Los Angeles ,George,Zubac,George,H,LA Clippers 2022-23 Regular Season NBA Schedule,W,1,0,103,97
22/10,Sacramento ,George,Zubac,George,H,LA Clippers 2022-23 Regular Season NBA Schedule,W,2,0,111,109
23/10, Phoenix ,Morris,Zubac,Wall,A,LA Clippers 2022-23 Regular Season NBA Schedule,L,2,1,112,95
25/10,Oklahoma City ,Kennard,Zubac,Jackson,H,LA Clippers 2022-23 Regular Season NBA Schedule,L,2,2,108,94
27/10,Oklahoma City ,Powell,Zubac,Wall,H,LA Clippers 2022-23 Regular Season NBA Schedule,L,2,3,118,110
30/10, New Orleans ,Powell,Morris,Wall,A,LA Clippers 2022-23 Regular Season NBA Schedule,L,2,4,112,91
31/10, Houston ,George,Zubac,George,A,LA Clippers 2022-23 Regular Season NBA Schedule,W,3,4,95,93
2/11,Houston ,George,Morris,George,H,LA Clippers 2022-23 Regular Season NBA Schedule,W,4,4,109,101
4/11,San Antonio ,George,Zubac,George,H,LA Clippers 2022-23 Regular Season NBA Schedule,W,5,4,113,106
6/11, Utah ,George,Zubac,Wall,A,LA Clippers 2022-23 Regular Season NBA Schedule,L,5,5,110,102
7/11, Cleveland ,George,Zubac,Jackson,A,LA Clippers 2022-23 Regular Season NBA Schedule,W,6,5,119,117
9/11, Los Angeles ,George,Morris,Wall,A,LA Clippers 2022-23 Regular Season NBA Schedule,W,7,5,114,101
12/11, Brooklyn ,George,Zubac,Wall,A,LA Clippers 2022-23 Regular Season NBA Schedule,L,7,6,110,95
14/11,Houston ,George,George,Jackson,H,LA Clippers 2022-23 Regular Season NBA Schedule,W,8,6,122,106
15/11,Dallas ,George,George,George,H,LA Clippers 2022-23 Regular Season NBA Schedule,L,8,7,103,101
17/11, Detroit ,Jackson,Zubac,Leonard,A,LA Clippers 2022-23 Regular Season NBA Schedule,W,9,7,96,91
19/11, San Antonio ,Powell,Zubac,Wall,A,LA Clippers 2022-23 Regular Season NBA Schedule,W,10,7,119,97
21/11, Utah ,Powell,Zubac,Wall,A,LA Clippers 2022-23 Regular Season NBA Schedule,W,11,7,121,114
23/11,Golden State ,Morris,Powell,Coffey,H,LA Clippers 2022-23 Regular Season NBA Schedule,L,11,8,124,107
25/11, Denver ,Wall,Zubac,Jackson,A,LA Clippers 2022-23 Regular Season NBA Schedule,L,11,9,114,104
27/11, Indiana ,Zubac,Zubac,Wall,A,LA Clippers 2022-23 Regular Season NBA Schedule,W,12,9,114,100
29/11,Portland ,Powell,Zubac,Jackson,H,LA Clippers 2022-23 Regular Season NBA Schedule,W,13,9,118,112
30/11,Utah ,Wall,Diabate,Wall,H,LA Clippers 2022-23 Regular Season NBA Schedule,L,13,10,125,112
3/12, Sacramento ,Boston,Zubac,Covington,A,LA Clippers 2022-23 Regular Season NBA Schedule,L,13,11,123,96
5/12,Charlotte ,George,Zubac,Wall,H,LA Clippers 2022-23 Regular Season NBA Schedule,W,14,11,119,117
7/12,Orlando ,Mann,Zubac,Batum,H,LA Clippers 2022-23 Regular Season NBA Schedule,L,14,12,116,111
8/12,Miami ,George,George,Wall,H,LA Clippers 2022-23 Regular Season NBA Schedule,L,14,13,115,110
10/12,Washington ,George,Leonard,George,H,LA Clippers 2022-23 Regular Season NBA Schedule,W,15,13,114,107
12/12, Boston ,George,Leonard,Leonard,A,LA Clippers 2022-23 Regular Season NBA Schedule,W,16,13,113,93
14/12, Minnesota ,Leonard,George,George,A,LA Clippers 2022-23 Regular Season NBA Schedule,W,17,13,99,88
15/12, Phoenix ,Mann,Brown,Wall,A,LA Clippers 2022-23 Regular Season NBA Schedule,L,17,14,111,95
17/12, Washington ,Leonard,Morris,Mann,A,LA Clippers 2022-23 Regular Season NBA Schedule,W,18,14,102,93
21/12, Charlotte ,George,George,George,A,LA Clippers 2022-23 Regular Season NBA Schedule,W,19,14,126,105
23/12,Philadelphia ,Leonard,Zubac,Leonard,H,LA Clippers 2022-23 Regular Season NBA Schedule,L,19,15,119,114
26/12,Detroit ,George,Zubac,George,H,LA Clippers 2022-23 Regular Season NBA Schedule,W,20,15,142,131
27/12,Toronto ,Zubac,Zubac,Leonard,H,LA Clippers 2022-23 Regular Season NBA Schedule,W,21,15,124,113
29/12,Boston ,Leonard,Zubac,George,H,LA Clippers 2022-23 Regular Season NBA Schedule,L,21,16,116,110
31/12,Indiana ,George,George,Leonard,H,LA Clippers 2022-23 Regular Season NBA Schedule,L,21,17,131,130
2/1, Miami ,George,Morris,George,A,LA Clippers 2022-23 Regular Season NBA Schedule,L,21,18,110,100
5/1,Denver ,Powell,Brown,Boston,H,LA Clippers 2022-23 Regular Season NBA Schedule,L,21,19,122,91
6/1,Minnesota ,Powell,Brown,Wall,H,LA Clippers 2022-23 Regular Season NBA Schedule,L,21,20,128,115
8/1, Atlanta ,Leonard,Zubac,Wall,A,LA Clippers 2022-23 Regular Season NBA Schedule,L,21,21,112,108
10/1, Dallas ,Leonard,Leonard,Leonard,A,LA Clippers 2022-23 Regular Season NBA Schedule,W,22,21,113,101
13/1, Denver ,Leonard,Leonard,Leonard,A,LA Clippers 2022-23 Regular Season NBA Schedule,L,22,22,115,103
15/1, Houston ,Mann,Mann,Jackson,A,LA Clippers 2022-23 Regular Season NBA Schedule,W,23,22,121,100
17/1, Philadelphia ,Leonard,Zubac,George,A,LA Clippers 2022-23 Regular Season NBA Schedule,L,23,23,120,110
18/1,Utah ,Powell,Zubac,Mann,H,LA Clippers 2022-23 Regular Season NBA Schedule,L,23,24,126,103
20/1,San Antonio ,Leonard,Zubac,George,H,LA Clippers 2022-23 Regular Season NBA Schedule,W,24,24,131,126
22/1,Dallas ,Leonard,Leonard,Covington,H,LA Clippers 2022-23 Regular Season NBA Schedule,W,25,24,112,98
24/1,Los Angeles ,George,George,Batum,H,LA Clippers 2022-23 Regular Season NBA Schedule,W,26,24,133,115
26/1, San Antonio ,George,Covington,George,A,LA Clippers 2022-23 Regular Season NBA Schedule,W,27,24,138,100
28/1,Atlanta ,Leonard,Leonard,George,H,LA Clippers 2022-23 Regular Season NBA Schedule,W,28,24,120,113
29/1,Cleveland ,Boston,Brown,Preston,H,LA Clippers 2022-23 Regular Season NBA Schedule,L,28,25,122,99
31/1,Chicago ,Leonard,Zubac,George,H,LA Clippers 2022-23 Regular Season NBA Schedule,W,29,25,108,103
2/2,Milwaukee ,Powell,Zubac,Leonard,H,LA Clippers 2022-23 Regular Season NBA Schedule,L,29,26,106,105
