DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
20/4, Washington ,Augustin,Noah,Noah,A,Chicago Bulls 2013-14 Postseason NBA Schedule,L,,,102,93
22/4, Washington ,Augustin,Noah,Augustin,A,Chicago Bulls 2013-14 Postseason NBA Schedule,L,,,101,99
25/4,Washington ,Dunleavy,Noah,Augustin,H,Chicago Bulls 2013-14 Postseason NBA Schedule,W,,,100,97
27/4,Washington ,Gibson,Noah,Hinrich,H,Chicago Bulls 2013-14 Postseason NBA Schedule,L,,,98,89
29/4, Washington ,Butler,Noah,Noah,A,Chicago Bulls 2013-14 Postseason NBA Schedule,L,,,75,69
