Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Ivica Zubac,LAC,72,"1,326.1",596,236,386,.611,0,2,.000,124,166,.747,198,346,544,82,16,66,61,168,NBA 2019-2020 Regular_Season Players Statistic
Ante Zizic,CLE,22,220.6,96,41,72,.569,0,0,.000,14,19,.737,18,48,66,6,7,5,10,27,NBA 2019-2020 Regular_Season Players Statistic
Tyler Zeller,SAS,2,3.9,2,1,4,.250,0,0,.000,0,0,.000,3,1,4,0,0,0,0,0,NBA 2019-2020 Regular_Season Players Statistic
Cody Zeller,CHA,58,"1,340.7",642,251,479,.524,18,75,.240,122,179,.682,160,251,411,88,40,25,75,140,NBA 2019-2020 Regular_Season Players Statistic
Trae Young,ATL,60,"2,120.1","1,778",546,"1,249",.437,205,568,.361,481,559,.860,32,223,255,560,65,8,289,104,NBA 2019-2020 Regular_Season Players Statistic
Thaddeus Young,CHI,64,"1,590.7",659,269,601,.448,79,222,.356,42,72,.583,94,221,315,117,92,23,102,134,NBA 2019-2020 Regular_Season Players Statistic
Justin Wright-Foreman,UTA,4,45.2,19,7,20,.350,2,10,.200,3,4,.750,0,5,5,7,2,0,3,5,NBA 2019-2020 Regular_Season Players Statistic
Delon Wright,DAL,73,"1,569.8",504,190,411,.462,47,127,.370,77,100,.770,70,210,280,244,85,23,73,93,NBA 2019-2020 Regular_Season Players Statistic
Christian Wood,DET,62,"1,324.6",810,288,508,.567,54,140,.386,180,242,.744,104,286,390,60,34,54,84,98,NBA 2019-2020 Regular_Season Players Statistic
Justise Winslow,MIA,11,352.3,124,50,129,.388,6,27,.222,18,27,.667,16,57,73,44,7,5,24,38,NBA 2019-2020 Regular_Season Players Statistic
D.J. Wilson,MIL,37,362.9,133,52,132,.394,18,73,.247,11,18,.611,12,80,92,25,3,5,19,33,NBA 2019-2020 Regular_Season Players Statistic
Zion Williamson,NOP,24,668.2,540,210,360,.583,6,14,.429,114,178,.640,64,86,150,50,16,9,59,42,NBA 2019-2020 Regular_Season Players Statistic
Nigel Williams-Goss,UTA,10,49.8,14,5,16,.313,2,7,.286,2,2,1.000,2,4,6,6,3,1,3,6,NBA 2019-2020 Regular_Season Players Statistic
Robert Williams,BOS,29,387.8,150,64,88,.727,0,0,.000,22,34,.647,40,88,128,27,22,35,20,51,NBA 2019-2020 Regular_Season Players Statistic
Marvin Williams,MIL,58,"1,128.9",343,119,267,.446,56,156,.359,49,57,.860,30,153,183,60,36,30,33,103,NBA 2019-2020 Regular_Season Players Statistic
Lou Williams,LAC,65,"1,863.9","1,185",391,936,.418,111,315,.352,292,339,.861,31,170,201,365,43,12,182,80,NBA 2019-2020 Regular_Season Players Statistic
Kenrich Williams,NOP,39,831.8,136,51,147,.347,25,97,.258,9,26,.346,51,136,187,57,27,21,22,88,NBA 2019-2020 Regular_Season Players Statistic
Johnathan Williams,WAS,15,179.8,45,19,34,.559,0,2,.000,7,13,.538,24,40,64,8,1,8,5,16,NBA 2019-2020 Regular_Season Players Statistic
Grant Williams,BOS,69,"1,043.2",237,87,211,.412,24,96,.250,39,54,.722,59,119,178,68,30,36,50,163,NBA 2019-2020 Regular_Season Players Statistic
Andrew Wiggins,GSW,54,"1,858.9","1,175",437,978,.447,111,334,.332,190,268,.709,66,208,274,198,45,53,132,127,NBA 2019-2020 Regular_Season Players Statistic
Hassan Whiteside,POR,67,"2,008.4","1,040",436,702,.621,4,7,.571,164,239,.686,258,647,905,78,26,196,120,196,NBA 2019-2020 Regular_Season Players Statistic
Derrick White,SAS,68,"1,676.7",765,253,552,.458,79,216,.366,180,211,.853,35,188,223,241,44,59,89,152,NBA 2019-2020 Regular_Season Players Statistic
Coby White,CHI,65,"1,674.0",859,312,792,.394,133,376,.354,102,129,.791,28,202,230,175,49,6,109,117,NBA 2019-2020 Regular_Season Players Statistic
Russell Westbrook,HOU,57,"2,049.2","1,553",604,"1,281",.472,55,213,.258,290,380,.763,100,351,451,401,93,20,255,200,NBA 2019-2020 Regular_Season Players Statistic
Quinndary Weatherspoon,SAS,11,77.8,12,5,17,.294,1,5,.200,1,2,.500,1,6,7,11,3,1,5,8,NBA 2019-2020 Regular_Season Players Statistic
Paul Watson,TOR,10,87.2,31,10,26,.385,4,12,.333,7,9,.778,2,15,17,8,4,1,3,5,NBA 2019-2020 Regular_Season Players Statistic
Tremont Waters,BOS,11,118.7,40,14,49,.286,4,24,.167,8,8,1.000,0,12,12,16,10,2,15,13,NBA 2019-2020 Regular_Season Players Statistic
Yuta Watanabe,MEM,18,104.8,36,15,34,.441,3,8,.375,3,8,.375,7,13,20,5,5,1,2,9,NBA 2019-2020 Regular_Season Players Statistic
P.J. Washington,CHA,58,"1,759.0",710,268,589,.455,86,230,.374,88,136,.647,58,258,316,123,51,44,93,158,NBA 2019-2020 Regular_Season Players Statistic
T.J. Warren,IND,67,"2,202.5","1,326",534,997,.536,91,226,.403,167,204,.819,68,212,280,99,78,34,84,187,NBA 2019-2020 Regular_Season Players Statistic
Brad Wanamaker,BOS,71,"1,369.1",487,162,362,.448,37,102,.363,126,136,.926,22,122,144,179,61,14,76,133,NBA 2019-2020 Regular_Season Players Statistic
"Derrick Walton, Jr.",DET,26,248.3,53,18,39,.462,10,24,.417,7,9,.778,2,14,16,27,7,0,5,21,NBA 2019-2020 Regular_Season Players Statistic
Tyrone Wallace,ATL,14,160.4,40,14,44,.318,1,15,.067,11,17,.647,3,19,22,13,7,1,10,19,NBA 2019-2020 Regular_Season Players Statistic
Lonnie Walker,SAS,61,988.2,389,152,357,.426,41,101,.406,44,61,.721,23,116,139,68,32,14,44,78,NBA 2019-2020 Regular_Season Players Statistic
Kemba Walker,BOS,56,"1,742.5","1,145",378,889,.425,180,473,.381,209,242,.864,36,181,217,268,48,28,117,91,NBA 2019-2020 Regular_Season Players Statistic
Dion Waiters,LAL,10,207.4,111,41,99,.414,15,47,.319,14,17,.824,2,22,24,20,4,6,16,21,NBA 2019-2020 Regular_Season Players Statistic
Moe Wagner,WAS,45,835.3,393,145,266,.545,25,80,.313,78,95,.821,56,163,219,56,28,19,66,152,NBA 2019-2020 Regular_Season Players Statistic
Dean Wade,CLE,12,71.4,20,9,13,.692,2,4,.500,0,1,.000,3,16,19,2,2,4,3,8,NBA 2019-2020 Regular_Season Players Statistic
Nikola Vucevic,ORL,62,"1,998.3","1,215",493,"1,033",.477,98,289,.339,131,167,.784,140,533,673,222,54,47,88,135,NBA 2019-2020 Regular_Season Players Statistic
