Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Tyler Zeller,CLE,77,"2,033.2",610,245,559,.438,0,4,.000,120,157,.764,159,279,438,96,35,70,95,251,NBA 2012-2013 Regular_Season Players Statistic
Luke Zeller,PHX,16,58.2,19,9,26,.346,1,5,.200,0,0,.000,1,9,10,3,0,0,0,5,NBA 2012-2013 Regular_Season Players Statistic
Thaddeus Young,PHI,76,"2,628.5","1,127",509,958,.531,1,8,.125,108,188,.574,182,389,571,125,133,55,89,191,NBA 2012-2013 Regular_Season Players Statistic
Sam Young,IND,56,692.9,155,58,148,.392,16,52,.308,23,43,.535,26,97,123,42,15,8,33,62,NBA 2012-2013 Regular_Season Players Statistic
Nick Young,PHI,59,"1,411.4",628,224,542,.413,75,210,.357,105,128,.820,24,106,130,84,36,14,50,84,NBA 2012-2013 Regular_Season Players Statistic
Tony Wroten,MEM,35,272.0,91,33,86,.384,4,16,.250,21,29,.724,13,15,28,43,8,4,29,34,NBA 2012-2013 Regular_Season Players Statistic
Dorell Wright,PHI,79,"1,782.8",729,237,599,.396,135,361,.374,120,141,.851,42,260,302,150,62,35,64,98,NBA 2012-2013 Regular_Season Players Statistic
Chris Wright,DAL,3,4.4,2,1,2,.500,0,0,.000,0,0,.000,0,0,0,0,0,0,1,0,NBA 2012-2013 Regular_Season Players Statistic
Brandan Wright,DAL,64,"1,148.7",541,241,404,.597,0,3,.000,59,96,.615,85,175,260,38,26,76,34,78,NBA 2012-2013 Regular_Season Players Statistic
Metta World Peace,LAL,75,"2,529.7",929,332,824,.403,141,412,.342,124,169,.734,101,271,372,112,122,42,98,198,NBA 2012-2013 Regular_Season Players Statistic
Terrence Williams,BOS,24,318.0,110,48,97,.495,5,15,.333,9,21,.429,4,40,44,38,11,2,22,13,NBA 2012-2013 Regular_Season Players Statistic
Reggie Williams,CHA,40,380.0,146,57,132,.432,22,72,.306,10,21,.476,8,43,51,39,12,1,19,19,NBA 2012-2013 Regular_Season Players Statistic
Mo Williams,UTA,46,"1,417.8",592,229,533,.430,59,154,.383,75,85,.882,24,86,110,285,46,9,125,105,NBA 2012-2013 Regular_Season Players Statistic
Marvin Williams,UTA,73,"1,727.2",529,199,470,.423,54,166,.325,77,99,.778,55,208,263,77,37,38,60,98,NBA 2012-2013 Regular_Season Players Statistic
Lou Williams,ATL,39,"1,119.0",551,187,443,.422,72,196,.367,105,121,.868,8,72,80,139,44,10,74,55,NBA 2012-2013 Regular_Season Players Statistic
Derrick Williams,MIN,78,"1,915.8",933,338,786,.430,65,196,.332,192,272,.706,96,334,430,46,44,37,101,127,NBA 2012-2013 Regular_Season Players Statistic
Deron Williams,BRK,78,"2,842.2","1,476",495,"1,124",.440,169,447,.378,317,369,.859,29,203,232,604,75,30,218,194,NBA 2012-2013 Regular_Season Players Statistic
Damien Wilkins,PHI,61,"1,095.1",388,145,316,.459,17,51,.333,81,109,.743,32,73,105,91,37,18,49,98,NBA 2012-2013 Regular_Season Players Statistic
