Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Thaddeus Young,PHI,74,"1,554.4",610,264,490,.539,6,19,.316,76,103,.738,120,192,312,58,73,8,64,126,NBA 2007-2008 Regular_Season Players Statistic
Nick Young,WAS,75,"1,157.7",561,210,478,.439,40,100,.400,101,124,.815,23,92,115,63,35,7,94,130,NBA 2007-2008 Regular_Season Players Statistic
Jianlian Yi,MIL,66,"1,646.6",566,219,520,.421,6,21,.286,122,145,.841,106,238,344,55,36,56,90,153,NBA 2007-2008 Regular_Season Players Statistic
Lorenzen Wright,SAC,18,160.5,15,6,21,.286,0,0,.000,3,6,.500,8,30,38,4,3,3,4,31,NBA 2007-2008 Regular_Season Players Statistic
Julian Wright,NOP,57,640.1,223,90,169,.533,10,24,.417,33,52,.635,33,84,117,40,29,12,34,43,NBA 2007-2008 Regular_Season Players Statistic
Dorell Wright,MIA,44,"1,103.9",347,143,293,.488,4,11,.364,57,69,.826,48,172,220,60,29,41,29,79,NBA 2007-2008 Regular_Season Players Statistic
Brandan Wright,GSW,38,375.7,151,62,112,.554,0,0,.000,27,40,.675,38,61,99,9,6,22,13,36,NBA 2007-2008 Regular_Season Players Statistic
Antoine Wright,DAL,56,"1,231.2",350,136,329,.413,32,110,.291,46,67,.687,40,107,147,80,28,21,50,127,NBA 2007-2008 Regular_Season Players Statistic
Metta World Peace,SAC,57,"2,172.1","1,168",436,962,.453,84,221,.380,212,295,.719,101,227,328,199,133,38,148,159,NBA 2007-2008 Regular_Season Players Statistic
Loren Woods,HOU,7,16.9,6,3,5,.600,0,0,.000,0,0,.000,0,1,1,2,0,0,0,2,NBA 2007-2008 Regular_Season Players Statistic
Shelden Williams,SAC,64,776.0,255,92,212,.434,0,2,.000,71,105,.676,68,137,205,19,22,21,35,110,NBA 2007-2008 Regular_Season Players Statistic
Shawne Williams,IND,65,967.0,437,159,372,.427,43,137,.314,76,106,.717,54,122,176,59,26,26,58,132,NBA 2007-2008 Regular_Season Players Statistic
Sean Williams,NJN,73,"1,278.3",409,164,305,.538,0,0,.000,81,133,.609,115,207,322,28,28,106,70,193,NBA 2007-2008 Regular_Season Players Statistic
Mo Williams,MIL,66,"2,410.1","1,137",441,919,.480,89,231,.385,166,194,.856,37,193,230,419,78,10,182,188,NBA 2007-2008 Regular_Season Players Statistic
Marvin Williams,ATL,80,"2,765.3","1,185",424,918,.462,1,10,.100,336,409,.822,119,338,457,137,81,33,127,225,NBA 2007-2008 Regular_Season Players Statistic
Marcus E. Williams,LAC,11,36.1,10,5,20,.250,0,0,.000,0,0,.000,4,8,12,3,1,1,0,3,NBA 2007-2008 Regular_Season Players Statistic
Marcus D. Williams,NJN,53,853.9,313,111,293,.379,54,142,.380,37,47,.787,14,87,101,140,25,3,75,52,NBA 2007-2008 Regular_Season Players Statistic
Lou Williams,PHI,80,"1,862.0",920,319,752,.424,55,153,.359,227,290,.783,41,126,167,253,81,13,125,130,NBA 2007-2008 Regular_Season Players Statistic
Justin Williams,HOU,23,122.8,34,13,29,.448,0,0,.000,8,26,.308,20,29,49,0,5,5,4,17,NBA 2007-2008 Regular_Season Players Statistic
Jason Williams,MIA,67,"1,886.3",588,211,550,.384,97,275,.353,69,80,.863,12,118,130,307,83,5,91,93,NBA 2007-2008 Regular_Season Players Statistic
Deron Williams,UTA,82,"3,058.9","1,545",566,"1,117",.507,83,210,.395,330,411,.803,34,209,243,862,90,23,279,200,NBA 2007-2008 Regular_Season Players Statistic
Aaron Williams,LAC,30,297.0,68,27,55,.491,0,0,.000,14,18,.778,15,46,61,9,12,15,13,44,NBA 2007-2008 Regular_Season Players Statistic
Mike Wilks,SEA,15,187.9,41,17,36,.472,3,8,.375,4,4,1.000,5,14,19,14,9,0,9,13,NBA 2007-2008 Regular_Season Players Statistic
Damien Wilkins,SEA,76,"1,843.5",698,271,673,.403,50,155,.323,106,144,.736,72,173,245,150,62,19,89,128,NBA 2007-2008 Regular_Season Players Statistic
Chris Wilcox,SEA,62,"1,738.7",828,334,638,.524,0,3,.000,160,248,.645,126,307,433,74,46,36,103,174,NBA 2007-2008 Regular_Season Players Statistic
Mario West,ATL,64,269.7,59,21,49,.429,0,4,.000,17,26,.654,26,22,48,13,12,4,9,61,NBA 2007-2008 Regular_Season Players Statistic
Delonte West,CLE,61,"1,533.6",507,196,475,.413,48,135,.356,67,91,.736,31,162,193,229,59,29,117,103,NBA 2007-2008 Regular_Season Players Statistic
David West,NOP,76,"2,869.6","1,564",629,"1,305",.482,6,25,.240,300,353,.850,180,495,675,177,62,99,165,208,NBA 2007-2008 Regular_Season Players Statistic
Bonzi Wells,NOP,73,"1,561.3",662,252,569,.443,12,50,.240,146,227,.643,84,247,331,97,75,32,103,157,NBA 2007-2008 Regular_Season Players Statistic
Martell Webster,POR,75,"2,132.4",799,277,656,.422,123,317,.388,122,166,.735,54,242,296,90,42,28,83,159,NBA 2007-2008 Regular_Season Players Statistic
Chris Webber,GSW,9,125.8,35,15,31,.484,0,0,.000,5,12,.417,2,30,32,18,4,6,11,17,NBA 2007-2008 Regular_Season Players Statistic
Earl Watson,SEA,78,"2,269.1",838,339,747,.454,49,132,.371,111,145,.766,43,182,225,531,69,11,175,158,NBA 2007-2008 Regular_Season Players Statistic
C.J. Watson,GSW,32,367.9,118,43,101,.426,9,26,.346,23,29,.793,13,19,32,35,15,0,18,19,NBA 2007-2008 Regular_Season Players Statistic
