Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Larry Wright,WAS,18,331.0,151,62,129,.481,-,-,-,27,30,.900,12,13,25,44,10,4,27,49,NBA 1978-1979 Playoffs Players Statistic
Rick Wilson,ATL,1,1.0,0,0,0,.000,-,-,-,0,0,.000,0,0,0,0,0,0,0,0,NBA 1978-1979 Playoffs Players Statistic
John Williamson,NJN,2,92.0,59,23,62,.371,-,-,-,13,16,.813,3,3,6,8,4,0,14,8,NBA 1978-1979 Playoffs Players Statistic
Gus Williams,SEA,17,619.0,454,182,382,.476,-,-,-,90,127,.709,36,34,70,63,34,11,42,42,NBA 1978-1979 Playoffs Players Statistic
Jamaal Wilkes,LAL,8,307.0,147,61,128,.477,-,-,-,25,37,.676,20,48,68,16,15,2,15,21,NBA 1978-1979 Playoffs Players Statistic
Bob Wilkerson,DEN,3,101.0,29,14,34,.412,-,-,-,1,3,.333,7,19,26,15,3,1,6,7,NBA 1978-1979 Playoffs Players Statistic
Paul Westphal,PHX,15,534.0,336,142,287,.495,-,-,-,52,66,.788,7,26,33,64,15,5,38,38,NBA 1978-1979 Playoffs Players Statistic
Scott Wedman,KCK,5,174.0,96,36,78,.462,-,-,-,24,32,.750,13,24,37,9,9,3,14,18,NBA 1978-1979 Playoffs Players Statistic
Slick Watts,HOU,2,43.0,14,6,15,.400,-,-,-,2,3,.667,4,3,7,7,4,1,7,8,NBA 1978-1979 Playoffs Players Statistic
Richard Washington,KCK,4,52.0,24,11,20,.550,-,-,-,2,2,1.000,3,10,13,0,1,1,1,17,NBA 1978-1979 Playoffs Players Statistic
Wally Walker,SEA,13,85.0,14,6,16,.375,-,-,-,2,4,.500,7,10,17,2,0,0,4,19,NBA 1978-1979 Playoffs Players Statistic
Jan Van Breda Kolff,NJN,2,81.0,21,8,20,.400,-,-,-,5,6,.833,11,9,20,7,0,3,5,9,NBA 1978-1979 Playoffs Players Statistic
Wes Unseld,WAS,19,736.0,195,78,158,.494,-,-,-,39,64,.609,90,163,253,64,17,14,30,66,NBA 1978-1979 Playoffs Players Statistic
Dave Twardzik,POR,3,77.0,25,7,14,.500,-,-,-,11,12,.917,4,3,7,10,5,0,9,14,NBA 1978-1979 Playoffs Players Statistic
Rudy Tomjanovich,HOU,2,64.0,20,9,23,.391,-,-,-,2,5,.400,7,7,14,2,1,1,1,1,NBA 1978-1979 Playoffs Players Statistic
Mychal Thompson,POR,3,121.0,59,27,54,.500,-,-,-,5,10,.500,9,22,31,6,2,5,5,11,NBA 1978-1979 Playoffs Players Statistic
David Thompson,DEN,3,122.0,84,38,69,.551,-,-,-,8,11,.727,7,14,21,12,4,1,12,12,NBA 1978-1979 Playoffs Players Statistic
Ira Terrell,POR,1,6.0,0,0,4,.000,-,-,-,0,0,.000,0,2,2,0,0,0,0,0,NBA 1978-1979 Playoffs Players Statistic
Larry Steele,POR,3,73.0,40,16,28,.571,-,-,-,8,9,.889,6,5,11,7,10,0,3,8,NBA 1978-1979 Playoffs Players Statistic
Dick Snyder,SEA,9,88.0,26,10,31,.323,-,-,-,6,9,.667,2,9,11,10,4,3,7,8,NBA 1978-1979 Playoffs Players Statistic
Robert Smith,DEN,3,25.0,2,0,7,.000,-,-,-,2,2,1.000,1,1,2,4,2,0,2,2,NBA 1978-1979 Playoffs Players Statistic
Al Skinner,PHI,5,47.0,18,6,17,.353,-,-,-,6,8,.750,5,5,10,11,3,1,6,6,NBA 1978-1979 Playoffs Players Statistic
Ralph Simpson,NJN,2,10.0,4,2,5,.400,-,-,-,0,0,.000,0,2,2,2,0,0,1,0,NBA 1978-1979 Playoffs Players Statistic
Paul Silas,SEA,17,418.0,73,21,54,.389,-,-,-,31,46,.674,40,58,98,19,9,5,34,44,NBA 1978-1979 Playoffs Players Statistic
James Silas,SAS,14,475.0,267,102,215,.474,-,-,-,63,80,.788,12,30,42,66,21,1,36,39,NBA 1978-1979 Playoffs Players Statistic
Jack Sikma,SEA,17,655.0,252,102,224,.455,-,-,-,48,61,.787,39,160,199,43,16,24,40,70,NBA 1978-1979 Playoffs Players Statistic
Lonnie Shelton,SEA,17,566.0,220,101,209,.483,-,-,-,18,26,.692,61,81,142,34,19,18,31,80,NBA 1978-1979 Playoffs Players Statistic
Charlie Scott,DEN,3,104.0,48,20,42,.476,-,-,-,8,14,.571,2,12,14,10,2,2,10,11,NBA 1978-1979 Playoffs Players Statistic
