Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Ivica Zubac,LAC,72,"1,608.6",650,257,394,.652,1,4,.250,135,171,.789,189,330,519,90,24,62,81,187,NBA 2020-2021 Regular_Season Players Statistic
Cody Zeller,CHA,48,"1,005.4",451,181,324,.559,4,28,.143,85,119,.714,119,209,328,86,27,17,51,120,NBA 2020-2021 Regular_Season Players Statistic
Trae Young,ATL,63,"2,124.7","1,594",487,"1,112",.438,136,397,.343,484,546,.886,38,207,245,594,53,12,261,111,NBA 2020-2021 Regular_Season Players Statistic
Thaddeus Young,CHI,68,"1,652.3",823,370,662,.559,12,45,.267,71,113,.628,168,255,423,291,74,40,137,152,NBA 2020-2021 Regular_Season Players Statistic
Delon Wright,SAC,63,"1,748.0",645,240,518,.463,64,172,.372,101,126,.802,65,204,269,278,101,30,83,75,NBA 2020-2021 Regular_Season Players Statistic
Robert Woodard II,SAC,13,45.4,20,8,20,.400,1,6,.167,3,8,.375,4,12,16,2,0,3,1,4,NBA 2020-2021 Regular_Season Players Statistic
Christian Wood,HOU,41,"1,326.0",860,329,640,.514,77,206,.374,125,198,.631,76,319,395,71,34,48,80,88,NBA 2020-2021 Regular_Season Players Statistic
James Wiseman,GSW,39,835.9,448,191,368,.519,12,38,.316,54,86,.628,55,171,226,26,11,36,60,121,NBA 2020-2021 Regular_Season Players Statistic
Cassius Winston,WAS,22,98.2,41,14,33,.424,8,17,.471,5,6,.833,0,9,9,12,2,1,5,8,NBA 2020-2021 Regular_Season Players Statistic
Justise Winslow,MEM,26,507.1,178,74,210,.352,10,54,.185,20,35,.571,18,100,118,50,15,12,37,47,NBA 2020-2021 Regular_Season Players Statistic
Dylan Windler,CLE,31,512.8,161,57,130,.438,26,77,.338,21,27,.778,20,87,107,33,19,12,32,37,NBA 2020-2021 Regular_Season Players Statistic
D.J. Wilson,HOU,35,432.6,183,68,168,.405,30,87,.345,17,25,.680,20,92,112,23,11,16,22,44,NBA 2020-2021 Regular_Season Players Statistic
Zion Williamson,NOP,61,"2,025.9","1,647",634,"1,037",.611,10,34,.294,369,529,.698,167,274,441,226,57,39,167,135,NBA 2020-2021 Regular_Season Players Statistic
Robert Williams,BOS,52,985.3,417,186,258,.721,0,2,.000,45,73,.616,133,225,358,94,43,91,52,105,NBA 2020-2021 Regular_Season Players Statistic
Patrick Williams,CHI,71,"1,983.4",655,255,528,.483,54,138,.391,91,125,.728,66,261,327,99,64,46,98,126,NBA 2020-2021 Regular_Season Players Statistic
Lou Williams,ATL,66,"1,423.0",749,265,646,.410,69,173,.399,150,173,.867,21,117,138,225,47,6,108,62,NBA 2020-2021 Regular_Season Players Statistic
Kenrich Williams,OKC,66,"1,426.0",526,219,411,.533,52,117,.444,36,63,.571,84,189,273,152,55,17,76,143,NBA 2020-2021 Regular_Season Players Statistic
Grant Williams,BOS,63,"1,137.9",294,108,247,.437,48,129,.372,30,51,.588,48,130,178,64,32,24,56,161,NBA 2020-2021 Regular_Season Players Statistic
Andrew Wiggins,GSW,71,"2,364.3","1,320",505,"1,058",.477,140,368,.380,170,238,.714,82,265,347,167,67,70,126,159,NBA 2020-2021 Regular_Season Players Statistic
Greg Whittington,DEN,4,12.0,0,0,3,.000,0,2,.000,0,0,.000,0,0,0,0,0,0,0,0,NBA 2020-2021 Regular_Season Players Statistic
Hassan Whiteside,SAC,36,545.9,293,126,224,.563,0,1,.000,41,79,.519,61,154,215,20,9,46,40,73,NBA 2020-2021 Regular_Season Players Statistic
Derrick White,SAS,36,"1,063.6",553,186,453,.411,84,243,.346,97,114,.851,13,94,107,127,26,36,45,91,NBA 2020-2021 Regular_Season Players Statistic
Coby White,CHI,69,"2,155.9","1,041",375,902,.416,163,454,.359,128,142,.901,28,256,284,328,38,15,156,179,NBA 2020-2021 Regular_Season Players Statistic
Russell Westbrook,WAS,65,"2,368.9","1,445",544,"1,238",.439,86,273,.315,271,413,.656,109,641,750,763,89,23,312,190,NBA 2020-2021 Regular_Season Players Statistic
Quinndary Weatherspoon,SAS,20,121.1,46,16,35,.457,1,6,.167,13,16,.813,3,8,11,8,8,2,10,18,NBA 2020-2021 Regular_Season Players Statistic
Paul Watson,TOR,27,296.6,111,38,82,.463,30,64,.469,5,8,.625,4,41,45,17,6,3,9,36,NBA 2020-2021 Regular_Season Players Statistic
Tremont Waters,BOS,26,237.6,99,34,84,.405,15,38,.395,16,17,.941,5,16,21,62,15,1,27,17,NBA 2020-2021 Regular_Season Players Statistic
Yuta Watanabe,TOR,50,722.8,218,79,180,.439,36,90,.400,24,29,.828,36,123,159,40,26,19,19,57,NBA 2020-2021 Regular_Season Players Statistic
P.J. Washington,CHA,64,"1,953.7",824,302,686,.440,112,290,.386,108,145,.745,93,325,418,161,69,79,128,171,NBA 2020-2021 Regular_Season Players Statistic
T.J. Warren,IND,4,117.4,62,27,51,.529,0,7,.000,8,10,.800,2,12,14,5,2,0,4,16,NBA 2020-2021 Regular_Season Players Statistic
Brad Wanamaker,CHA,61,"1,053.2",336,115,299,.385,16,85,.188,90,101,.891,18,87,105,174,43,11,71,94,NBA 2020-2021 Regular_Season Players Statistic
John Wall,HOU,40,"1,288.1",823,293,726,.404,79,249,.317,158,211,.749,17,112,129,275,42,31,141,46,NBA 2020-2021 Regular_Season Players Statistic
Lonnie Walker,SAS,60,"1,521.8",669,256,609,.420,100,282,.355,57,70,.814,14,141,155,101,29,15,65,101,NBA 2020-2021 Regular_Season Players Statistic
Kemba Walker,BOS,43,"1,369.3",829,284,676,.420,127,353,.360,134,149,.899,16,154,170,212,48,12,88,61,NBA 2020-2021 Regular_Season Players Statistic
Moe Wagner,ORL,45,721.9,310,104,229,.454,31,91,.341,71,87,.816,27,119,146,50,26,18,43,108,NBA 2020-2021 Regular_Season Players Statistic
Dean Wade,CLE,63,"1,212.1",376,134,311,.431,78,213,.366,30,39,.769,38,177,215,74,35,21,30,78,NBA 2020-2021 Regular_Season Players Statistic
Nikola Vucevic,CHI,70,"2,348.3","1,639",666,"1,396",.477,176,440,.400,131,156,.840,146,671,817,269,65,48,126,137,NBA 2020-2021 Regular_Season Players Statistic
Noah Vonleh,BRK,4,10.8,0,0,3,.000,0,2,.000,0,0,.000,0,1,1,1,0,0,2,2,NBA 2020-2021 Regular_Season Players Statistic
Gabe Vincent,MIA,50,654.8,242,88,233,.378,46,149,.309,20,23,.870,10,46,56,67,21,2,34,79,NBA 2020-2021 Regular_Season Players Statistic
Devin Vassell,SAS,62,"1,056.0",341,123,303,.406,52,150,.347,43,51,.843,24,150,174,56,43,18,22,88,NBA 2020-2021 Regular_Season Players Statistic
Anderson Varejao,CLE,5,35.9,13,4,16,.250,0,1,.000,5,9,.556,7,13,20,3,0,2,1,3,NBA 2020-2021 Regular_Season Players Statistic
Fred VanVleet,TOR,52,"1,898.6","1,019",338,870,.389,174,476,.366,169,191,.885,32,188,220,328,87,37,95,119,NBA 2020-2021 Regular_Season Players Statistic
Jarred Vanderbilt,MIN,64,"1,139.4",344,143,236,.606,1,5,.200,57,102,.559,118,250,368,76,64,46,53,123,NBA 2020-2021 Regular_Season Players Statistic
Denzel Valentine,CHI,62,"1,035.8",406,155,416,.373,80,242,.331,16,17,.941,24,173,197,105,30,7,42,70,NBA 2020-2021 Regular_Season Players Statistic
Jonas Valanciunas,MEM,62,"1,755.3","1,058",440,743,.592,21,57,.368,157,203,.773,253,523,776,112,35,57,100,179,NBA 2020-2021 Regular_Season Players Statistic
Myles Turner,IND,47,"1,455.4",592,206,432,.477,69,206,.335,111,142,.782,63,243,306,48,40,159,67,165,NBA 2020-2021 Regular_Season Players Statistic
Rayjon Tucker,PHI,14,68.1,34,9,18,.500,2,7,.286,14,19,.737,1,10,11,6,2,0,4,8,NBA 2020-2021 Regular_Season Players Statistic
P.J. Tucker,MIL,52,"1,355.6",193,66,177,.373,40,119,.336,21,28,.750,51,153,204,61,39,20,40,125,NBA 2020-2021 Regular_Season Players Statistic
"Gary Trent, Jr.",TOR,58,"1,801.9",888,320,785,.408,165,429,.385,83,106,.783,27,125,152,80,56,10,43,92,NBA 2020-2021 Regular_Season Players Statistic
Karl-Anthony Towns,MIN,50,"1,689.0","1,239",425,875,.486,122,315,.387,267,311,.859,133,396,529,225,39,57,160,186,NBA 2020-2021 Regular_Season Players Statistic
Axel Toupane,MIL,8,61.2,14,4,11,.364,1,2,.500,5,7,.714,0,6,6,4,2,3,0,6,NBA 2020-2021 Regular_Season Players Statistic
Juan Toscano-Anderson,GSW,53,"1,107.5",301,121,209,.579,37,92,.402,22,31,.710,29,205,234,150,41,26,61,111,NBA 2020-2021 Regular_Season Players Statistic
Obi Toppin,NYK,62,683.0,253,104,209,.498,26,85,.306,19,26,.731,26,112,138,29,17,15,23,55,NBA 2020-2021 Regular_Season Players Statistic
