Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Hawthorne Wingo,NYK,3,12.0,11,5,13,.385,-,-,-,1,2,.500,-,-,7,0,-,-,-,1,NBA 1972-1973 Playoffs Players Statistic
Ron Williams,GSW,3,20.0,9,4,6,.667,-,-,-,1,1,1.000,-,-,1,5,-,-,-,1,NBA 1972-1973 Playoffs Players Statistic
Art Williams,BOS,10,156.0,48,21,47,.447,-,-,-,6,8,.750,-,-,27,41,-,-,-,31,NBA 1972-1973 Playoffs Players Statistic
Jo Jo White,BOS,13,583.0,319,135,300,.450,-,-,-,49,54,.907,-,-,54,83,-,-,-,44,NBA 1972-1973 Playoffs Players Statistic
John Wetzel,ATL,3,33.0,6,3,7,.429,-,-,-,0,0,.000,-,-,2,4,-,-,-,6,NBA 1972-1973 Playoffs Players Statistic
Paul Westphal,BOS,11,109.0,43,19,39,.487,-,-,-,5,7,.714,-,-,7,9,-,-,-,24,NBA 1972-1973 Playoffs Players Statistic
Jerry West,LAL,17,638.0,401,151,336,.449,-,-,-,99,127,.780,-,-,76,132,-,-,-,49,NBA 1972-1973 Playoffs Players Statistic
Bob Weiss,CHI,7,175.0,84,34,79,.430,-,-,-,16,21,.762,-,-,16,15,-,-,-,20,NBA 1972-1973 Playoffs Players Statistic
Jim Washington,ATL,6,226.0,43,19,48,.396,-,-,-,5,17,.294,-,-,60,14,-,-,-,19,NBA 1972-1973 Playoffs Players Statistic
Chet Walker,CHI,7,229.0,117,42,121,.347,-,-,-,33,37,.892,-,-,62,14,-,-,-,15,NBA 1972-1973 Playoffs Players Statistic
Norm Van Lier,CHI,7,258.0,101,45,129,.349,-,-,-,11,15,.733,-,-,37,36,-,-,-,32,NBA 1972-1973 Playoffs Players Statistic
Wes Unseld,WAS,5,201.0,49,20,48,.417,-,-,-,9,19,.474,-,-,76,17,-,-,-,12,NBA 1972-1973 Playoffs Players Statistic
Bill Turner,LAL,2,13.0,6,2,5,.400,-,-,-,2,2,1.000,-,-,2,0,-,-,-,1,NBA 1972-1973 Playoffs Players Statistic
John Tschogl,ATL,3,11.0,10,5,8,.625,-,-,-,0,0,.000,-,-,4,1,-,-,-,0,NBA 1972-1973 Playoffs Players Statistic
John Tresvant,WAS,5,50.0,12,5,15,.333,-,-,-,2,4,.500,-,-,16,3,-,-,-,6,NBA 1972-1973 Playoffs Players Statistic
George Trapp,ATL,6,99.0,25,11,32,.344,-,-,-,3,5,.600,-,-,21,3,-,-,-,21,NBA 1972-1973 Playoffs Players Statistic
Nate Thurmond,GSW,11,460.0,160,64,161,.398,-,-,-,32,40,.800,-,-,145,40,-,-,-,30,NBA 1972-1973 Playoffs Players Statistic
Chuck Terry,MIL,5,18.0,8,4,5,.800,-,-,-,0,0,.000,-,-,3,1,-,-,-,2,NBA 1972-1973 Playoffs Players Statistic
Dave Stallworth,WAS,3,14.0,2,1,1,1.000,-,-,-,0,0,.000,-,-,3,1,-,-,-,3,NBA 1972-1973 Playoffs Players Statistic
Jerry Sloan,CHI,7,292.0,104,45,103,.437,-,-,-,14,19,.737,-,-,59,14,-,-,-,31,NBA 1972-1973 Playoffs Players Statistic
Paul Silas,BOS,13,512.0,125,47,120,.392,-,-,-,31,50,.620,-,-,196,39,-,-,-,39,NBA 1972-1973 Playoffs Players Statistic
Satch Sanders,BOS,5,24.0,10,5,9,.556,-,-,-,0,2,.000,-,-,5,1,-,-,-,7,NBA 1972-1973 Playoffs Players Statistic
Cazzie Russell,GSW,11,263.0,163,72,147,.490,-,-,-,19,22,.864,-,-,36,17,-,-,-,24,NBA 1972-1973 Playoffs Players Statistic
Flynn Robinson,WAS,1,2.0,4,2,3,.667,-,-,-,0,0,.000,-,-,1,0,-,-,-,0,NBA 1972-1973 Playoffs Players Statistic
Oscar Robertson,MIL,6,256.0,127,48,96,.500,-,-,-,31,34,.912,-,-,28,45,-,-,-,21,NBA 1972-1973 Playoffs Players Statistic
