Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Michael Young,LAC,45,459.0,219,92,194,.474,8,26,.308,27,38,.711,36,50,86,24,25,3,15,47,NBA 1989-1990 Regular_Season Players Statistic
Danny Young,POR,82,"1,393.0",383,138,328,.421,16,59,.271,91,112,.813,29,93,122,231,82,4,80,84,NBA 1989-1990 Regular_Season Players Statistic
James Worthy,LAL,80,"2,960.0","1,685",711,"1,298",.548,15,49,.306,248,317,.782,160,318,478,288,99,49,160,190,NBA 1989-1990 Regular_Season Players Statistic
Haywoode Workman,ATL,6,16.0,6,2,3,.667,0,0,.000,2,2,1.000,0,3,3,2,3,0,0,3,NBA 1989-1990 Regular_Season Players Statistic
Orlando Woolridge,LAL,62,"1,421.0",788,306,550,.556,0,5,.000,176,240,.733,49,136,185,96,39,46,73,160,NBA 1989-1990 Regular_Season Players Statistic
Mike Woodson,HOU,61,972.0,394,160,405,.395,12,41,.293,62,86,.721,25,63,88,66,42,11,49,100,NBA 1989-1990 Regular_Season Players Statistic
Leon Wood,NJN,28,200.0,50,16,49,.327,4,21,.190,14,16,.875,1,11,12,47,6,0,8,16,NBA 1989-1990 Regular_Season Players Statistic
Joe Wolf,LAC,77,"1,325.0",370,155,392,.395,5,25,.200,55,71,.775,63,169,232,62,30,24,77,129,NBA 1989-1990 Regular_Season Players Statistic
Randy Wittman,IND,61,544.0,130,62,122,.508,1,2,.500,5,6,.833,4,26,30,39,7,4,23,21,NBA 1989-1990 Regular_Season Players Statistic
David Wingate,SAS,78,"1,856.0",527,220,491,.448,0,13,.000,87,112,.777,62,133,195,208,89,18,127,154,NBA 1989-1990 Regular_Season Players Statistic
Kevin Willis,ATL,81,"2,273.0","1,006",418,805,.519,2,7,.286,168,246,.683,253,392,645,57,63,47,144,259,NBA 1989-1990 Regular_Season Players Statistic
Reggie Williams,SAS,47,743.0,320,131,338,.388,6,37,.162,52,68,.765,28,55,83,53,32,14,45,102,NBA 1989-1990 Regular_Season Players Statistic
Mike Williams,ATL,21,102.0,15,6,18,.333,0,1,.000,3,6,.500,5,18,23,2,3,7,3,30,NBA 1989-1990 Regular_Season Players Statistic
Micheal Williams,CHA,28,329.0,156,60,119,.504,0,3,.000,36,46,.783,12,20,32,81,22,1,33,39,NBA 1989-1990 Regular_Season Players Statistic
John Williams,WAS,18,632.0,327,130,274,.474,2,18,.111,65,84,.774,27,109,136,84,21,9,43,33,NBA 1989-1990 Regular_Season Players Statistic
Hot Rod Williams,CLE,82,"2,776.0","1,381",528,"1,070",.493,0,0,.000,325,440,.739,220,443,663,168,86,167,143,214,NBA 1989-1990 Regular_Season Players Statistic
Herb Williams,DAL,81,"2,199.0",700,295,665,.444,2,9,.222,108,159,.679,76,315,391,119,51,106,106,243,NBA 1989-1990 Regular_Season Players Statistic
Buck Williams,POR,82,"2,801.0","1,114",413,754,.548,0,1,.000,288,408,.706,250,550,800,116,69,39,168,285,NBA 1989-1990 Regular_Season Players Statistic
Gerald Wilkins,NYK,82,"2,609.0","1,191",472,"1,032",.457,39,125,.312,208,259,.803,133,238,371,330,95,21,194,188,NBA 1989-1990 Regular_Season Players Statistic
Eddie Lee Wilkins,NYK,79,973.0,371,141,310,.455,0,2,.000,89,147,.605,114,151,265,16,18,18,73,152,NBA 1989-1990 Regular_Season Players Statistic
Dominique Wilkins,ATL,80,"2,888.0","2,138",810,"1,672",.484,59,183,.322,459,569,.807,217,304,521,200,126,47,174,141,NBA 1989-1990 Regular_Season Players Statistic
Morlon Wiley,ORL,40,638.0,229,92,208,.442,17,46,.370,28,38,.737,13,39,52,114,45,3,63,65,NBA 1989-1990 Regular_Season Players Statistic
Mitchell Wiggins,HOU,66,"1,852.0","1,024",416,853,.488,0,3,.000,192,237,.810,133,153,286,104,85,1,87,165,NBA 1989-1990 Regular_Season Players Statistic
Randy White,DAL,55,707.0,237,93,252,.369,1,14,.071,50,89,.562,78,95,173,21,24,6,47,124,NBA 1989-1990 Regular_Season Players Statistic
Mark West,PHX,82,"2,399.0",861,331,530,.625,0,0,.000,199,288,.691,212,516,728,45,36,184,126,277,NBA 1989-1990 Regular_Season Players Statistic
Doug West,MIN,52,378.0,135,53,135,.393,3,11,.273,26,32,.813,24,46,70,18,10,6,31,61,NBA 1989-1990 Regular_Season Players Statistic
Bill Wennington,DAL,60,814.0,270,105,234,.449,0,4,.000,60,75,.800,64,134,198,41,20,21,50,144,NBA 1989-1990 Regular_Season Players Statistic
Chris Welp,GSW,27,198.0,65,23,61,.377,0,0,.000,19,25,.760,18,30,48,9,6,8,15,58,NBA 1989-1990 Regular_Season Players Statistic
