Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Ante Zizic,CLE,8,22.8,13,5,10,.500,0,0,.000,3,6,.500,1,5,6,1,0,1,2,2,NBA 2017-2018 Playoffs Players Statistic
Tyler Zeller,MIL,7,65.8,11,4,5,.800,0,0,.000,3,4,.750,2,12,14,3,4,3,1,11,NBA 2017-2018 Playoffs Players Statistic
Thaddeus Young,IND,7,236.9,79,36,60,.600,2,7,.286,5,13,.385,22,32,54,10,12,6,7,22,NBA 2017-2018 Playoffs Players Statistic
Nick Young,GSW,20,205.3,52,16,53,.302,14,47,.298,6,8,.750,1,11,12,4,1,0,2,18,NBA 2017-2018 Playoffs Players Statistic
Joe Young,IND,1,2.7,0,0,0,.000,0,0,.000,0,0,.000,0,0,0,0,0,0,0,1,NBA 2017-2018 Playoffs Players Statistic
Guerschon Yabusele,BOS,12,47.7,4,1,9,.111,0,6,.000,2,5,.400,3,8,11,3,2,0,0,9,NBA 2017-2018 Playoffs Players Statistic
Delon Wright,TOR,10,215.0,86,31,68,.456,9,21,.429,15,16,.938,3,19,22,23,15,9,9,10,NBA 2017-2018 Playoffs Players Statistic
Justise Winslow,MIA,5,124.8,49,15,42,.357,7,19,.368,12,17,.706,7,26,33,13,4,4,8,17,NBA 2017-2018 Playoffs Players Statistic
Andrew Wiggins,MIN,5,164.2,79,30,68,.441,7,21,.333,12,20,.600,5,21,26,10,2,2,9,14,NBA 2017-2018 Playoffs Players Statistic
Hassan Whiteside,MIA,5,77.0,26,9,20,.450,0,0,.000,8,13,.615,10,20,30,1,0,6,12,16,NBA 2017-2018 Playoffs Players Statistic
Derrick White,SAS,3,18.2,7,3,6,.500,1,2,.500,0,0,.000,0,0,0,1,1,2,0,0,NBA 2017-2018 Playoffs Players Statistic
Russell Westbrook,OKC,6,235.5,176,64,161,.398,15,42,.357,33,40,.825,11,61,72,45,9,0,31,21,NBA 2017-2018 Playoffs Players Statistic
David West,GSW,18,174.6,59,27,45,.600,1,2,.500,4,4,1.000,11,26,37,32,6,10,10,23,NBA 2017-2018 Playoffs Players Statistic
John Wall,WAS,6,234.4,156,56,127,.441,4,21,.190,40,47,.851,3,31,34,69,14,8,27,16,NBA 2017-2018 Playoffs Players Statistic
Dwyane Wade,MIA,5,127.4,83,31,70,.443,0,4,.000,21,26,.808,3,18,21,18,7,1,11,11,NBA 2017-2018 Playoffs Players Statistic
Fred VanVleet,TOR,6,114.3,41,13,39,.333,8,28,.286,7,8,.875,0,10,10,13,0,0,4,8,NBA 2017-2018 Playoffs Players Statistic
Jonas Valanciunas,TOR,10,244.5,146,58,107,.542,2,5,.400,28,34,.824,30,75,105,12,4,15,19,22,NBA 2017-2018 Playoffs Players Statistic
Ekpe Udoh,UTA,6,20.8,2,1,1,1.000,0,0,.000,0,4,.000,1,2,3,0,0,2,1,2,NBA 2017-2018 Playoffs Players Statistic
Myles Turner,IND,7,195.9,87,33,54,.611,6,13,.462,15,19,.789,6,30,36,4,2,4,11,25,NBA 2017-2018 Playoffs Players Statistic
Evan Turner,POR,3,86.6,28,12,33,.364,2,7,.286,2,2,1.000,5,7,12,10,3,1,6,8,NBA 2017-2018 Playoffs Players Statistic
P.J. Tucker,HOU,17,569.5,151,52,108,.481,35,75,.467,12,18,.667,23,88,111,22,11,13,14,46,NBA 2017-2018 Playoffs Players Statistic
Karl-Anthony Towns,MIN,5,169.8,76,28,60,.467,3,11,.273,17,23,.739,15,52,67,11,2,5,12,14,NBA 2017-2018 Playoffs Players Statistic
Tristan Thompson,CLE,19,415.6,118,49,83,.590,0,1,.000,20,27,.741,44,68,112,11,2,8,11,26,NBA 2017-2018 Playoffs Players Statistic
Klay Thompson,GSW,21,793.8,412,159,342,.465,67,157,.427,27,31,.871,11,75,86,38,16,6,31,48,NBA 2017-2018 Playoffs Players Statistic
Jason Terry,MIL,3,43.7,6,2,5,.400,2,5,.400,0,0,.000,1,1,2,2,1,0,1,2,NBA 2017-2018 Playoffs Players Statistic
Jeff Teague,MIN,5,153.1,65,23,51,.451,7,18,.389,12,17,.706,3,15,18,29,3,2,14,19,NBA 2017-2018 Playoffs Players Statistic
Jayson Tatum,BOS,19,682.8,351,123,261,.471,23,71,.324,82,97,.845,10,73,83,52,23,10,41,50,NBA 2017-2018 Playoffs Players Statistic
Caleb Swanigan,POR,1,7.9,3,0,2,.000,0,1,.000,3,4,.750,0,2,2,1,0,0,1,1,NBA 2017-2018 Playoffs Players Statistic
David Stockton,UTA,2,5.8,2,1,3,.333,0,1,.000,0,0,.000,0,1,1,0,0,0,0,1,NBA 2017-2018 Playoffs Players Statistic
Lance Stephenson,IND,7,149.4,73,30,65,.462,8,26,.308,5,9,.556,3,16,19,20,2,1,9,20,NBA 2017-2018 Playoffs Players Statistic
Tony Snell,MIL,7,133.8,19,7,24,.292,5,21,.238,0,0,.000,1,12,13,4,3,4,3,10,NBA 2017-2018 Playoffs Players Statistic
Jason Smith,WAS,1,2.2,0,0,0,.000,0,0,.000,0,0,.000,0,0,0,0,0,0,0,0,NBA 2017-2018 Playoffs Players Statistic
J.R. Smith,CLE,22,705.6,191,65,187,.348,44,120,.367,17,22,.773,10,50,60,25,21,4,19,54,NBA 2017-2018 Playoffs Players Statistic
Marcus Smart,BOS,15,449.2,147,48,143,.336,15,68,.221,36,49,.735,14,42,56,80,26,10,36,44,NBA 2017-2018 Playoffs Players Statistic
Ben Simmons,PHI,10,369.4,163,61,125,.488,0,1,.000,41,58,.707,16,78,94,77,17,8,44,34,NBA 2017-2018 Playoffs Players Statistic
Pascal Siakam,TOR,10,178.5,66,25,41,.610,3,4,.750,13,20,.650,9,27,36,8,1,6,7,27,NBA 2017-2018 Playoffs Players Statistic
Mike Scott,WAS,6,126.1,65,26,41,.634,7,11,.636,6,6,1.000,6,15,21,4,2,1,5,10,NBA 2017-2018 Playoffs Players Statistic
Tomas Satoransky,WAS,6,59.9,7,2,13,.154,0,3,.000,3,4,.750,5,4,9,3,0,0,3,4,NBA 2017-2018 Playoffs Players Statistic
Dario Saric,PHI,10,328.5,172,59,140,.421,20,52,.385,34,40,.850,32,41,73,35,10,4,15,28,NBA 2017-2018 Playoffs Players Statistic
Domantas Sabonis,IND,7,166.2,87,36,62,.581,1,7,.143,14,18,.778,14,18,32,5,1,2,7,22,NBA 2017-2018 Playoffs Players Statistic
Ricky Rubio,UTA,6,180.8,84,28,79,.354,10,32,.313,18,23,.783,5,39,44,42,8,3,18,13,NBA 2017-2018 Playoffs Players Statistic
Terry Rozier,BOS,19,695.6,313,108,266,.406,51,147,.347,46,56,.821,8,92,100,109,24,6,22,38,NBA 2017-2018 Playoffs Players Statistic
Derrick Rose,MIN,5,118.8,71,29,57,.509,7,10,.700,6,7,.857,1,8,9,13,2,0,8,9,NBA 2017-2018 Playoffs Players Statistic
Rajon Rondo,NOP,9,302.3,93,38,92,.413,8,19,.421,9,14,.643,9,59,68,110,13,2,33,20,NBA 2017-2018 Playoffs Players Statistic
Glenn Robinson,IND,2,5.6,2,1,1,1.000,0,0,.000,0,0,.000,0,1,1,0,0,0,0,0,NBA 2017-2018 Playoffs Players Statistic
Josh Richardson,MIA,5,129.7,42,15,40,.375,6,19,.316,6,7,.857,4,11,15,14,11,5,5,17,NBA 2017-2018 Playoffs Players Statistic
J.J. Redick,PHI,10,342.4,182,60,135,.444,26,75,.347,36,42,.857,3,12,15,26,8,1,11,21,NBA 2017-2018 Playoffs Players Statistic
Zhou Qi,HOU,3,5.8,2,1,1,1.000,0,0,.000,0,0,.000,0,1,1,0,0,0,0,0,NBA 2017-2018 Playoffs Players Statistic
Norman Powell,TOR,6,39.9,12,4,14,.286,1,7,.143,3,4,.750,0,2,2,2,0,0,1,4,NBA 2017-2018 Playoffs Players Statistic
Otto Porter,WAS,5,158.1,50,20,41,.488,5,12,.417,5,8,.625,1,24,25,8,6,5,3,6,NBA 2017-2018 Playoffs Players Statistic
Jakob Poeltl,TOR,9,139.9,49,17,31,.548,0,1,.000,15,19,.789,15,21,36,6,3,4,8,25,NBA 2017-2018 Playoffs Players Statistic
Chris Paul,HOU,15,516.9,317,118,257,.459,37,99,.374,44,53,.830,9,80,89,87,30,4,28,47,NBA 2017-2018 Playoffs Players Statistic
Brandon Paul,SAS,1,2.5,0,0,0,.000,0,0,.000,0,0,.000,0,1,1,1,0,0,0,0,NBA 2017-2018 Playoffs Players Statistic
Patrick Patterson,OKC,6,57.8,8,3,6,.500,2,4,.500,0,0,.000,1,10,11,3,1,0,3,8,NBA 2017-2018 Playoffs Players Statistic
Tony Parker,SAS,5,66.7,33,14,37,.378,0,5,.000,5,7,.714,0,4,4,6,2,0,4,2,NBA 2017-2018 Playoffs Players Statistic
Jabari Parker,MIL,7,167.4,70,28,62,.452,6,19,.316,8,13,.615,8,35,43,10,7,4,6,15,NBA 2017-2018 Playoffs Players Statistic
Zaza Pachulia,GSW,7,26.4,17,4,7,.571,0,0,.000,9,12,.750,6,6,12,1,3,1,3,1,NBA 2017-2018 Playoffs Players Statistic
