Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Thaddeus Young,PHI,6,160.4,61,24,50,.480,1,5,.200,12,14,.857,15,12,27,4,7,0,4,7,NBA 2007-2008 Playoffs Players Statistic
Nick Young,WAS,4,17.1,5,1,9,.111,0,2,.000,3,4,.750,1,1,2,1,2,0,1,1,NBA 2007-2008 Playoffs Players Statistic
Julian Wright,NOP,11,131.2,47,20,44,.455,2,9,.222,5,6,.833,6,12,18,5,10,1,5,8,NBA 2007-2008 Playoffs Players Statistic
Antoine Wright,DAL,1,7.5,0,0,0,.000,0,0,.000,0,0,.000,0,1,1,0,0,0,2,0,NBA 2007-2008 Playoffs Players Statistic
Loren Woods,HOU,1,1.1,2,1,1,1.000,0,0,.000,0,0,.000,1,0,1,0,0,0,0,0,NBA 2007-2008 Playoffs Players Statistic
Marvin Williams,ATL,7,199.3,80,24,58,.414,0,0,.000,32,36,.889,11,17,28,5,2,3,13,21,NBA 2007-2008 Playoffs Players Statistic
Lou Williams,PHI,6,134.7,72,24,60,.400,2,9,.222,22,30,.733,3,9,12,12,6,0,7,11,NBA 2007-2008 Playoffs Players Statistic
Deron Williams,UTA,12,513.0,259,90,183,.492,28,56,.500,51,66,.773,16,27,43,120,7,4,37,35,NBA 2007-2008 Playoffs Players Statistic
Mario West,ATL,6,6.0,2,1,3,.333,0,0,.000,0,1,.000,1,1,2,0,0,0,0,0,NBA 2007-2008 Playoffs Players Statistic
Delonte West,CLE,13,453.1,141,44,110,.400,18,42,.429,35,41,.854,8,35,43,54,15,6,32,40,NBA 2007-2008 Playoffs Players Statistic
David West,NOP,12,485.4,254,102,219,.466,1,2,.500,49,55,.891,21,81,102,34,13,23,21,32,NBA 2007-2008 Playoffs Players Statistic
Bonzi Wells,NOP,12,170.4,44,22,57,.386,0,2,.000,0,6,.000,4,27,31,8,4,3,6,26,NBA 2007-2008 Playoffs Players Statistic
Luke Walton,LAL,21,352.8,125,44,97,.454,11,26,.423,26,36,.722,13,42,55,41,11,4,20,49,NBA 2007-2008 Playoffs Players Statistic
Rasheed Wallace,DET,17,584.8,225,86,203,.424,24,75,.320,29,39,.744,19,89,108,28,19,33,29,67,NBA 2007-2008 Playoffs Players Statistic
Ben Wallace,CLE,13,303.7,41,17,33,.515,0,0,.000,7,20,.350,32,52,84,15,8,14,7,26,NBA 2007-2008 Playoffs Players Statistic
Sasha Vujacic,LAL,21,455.5,171,55,138,.399,31,79,.392,30,35,.857,8,38,46,16,12,4,18,44,NBA 2007-2008 Playoffs Players Statistic
