Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
George Yardley,FWP,72,"2,691.0","1,547",522,"1,273",.410,-,-,-,503,639,.787,-,-,755,147,-,-,-,231,NBA 1956-1957 Regular_Season Players Statistic
Bob Williams,MIN,4,20.0,4,1,4,.250,-,-,-,2,3,.667,-,-,5,0,-,-,-,2,NBA 1956-1957 Regular_Season Players Statistic
Bobby Wanzer,ROR,21,159.0,82,23,49,.469,-,-,-,36,46,.783,-,-,25,9,-,-,-,20,NBA 1956-1957 Regular_Season Players Statistic
Jack Twyman,ROR,72,"2,338.0","1,174",449,"1,023",.439,-,-,-,276,363,.760,-,-,354,123,-,-,-,251,NBA 1956-1957 Regular_Season Players Statistic
Jim Tucker,SYR,9,119.0,34,17,44,.386,-,-,-,0,1,.000,-,-,20,2,-,-,-,26,NBA 1956-1957 Regular_Season Players Statistic
Lou Tsioropoulos,BOS,52,670.0,227,79,256,.309,-,-,-,69,89,.775,-,-,207,33,-,-,-,135,NBA 1956-1957 Regular_Season Players Statistic
Bill Thieben,FWP,58,633.0,237,90,256,.352,-,-,-,57,87,.655,-,-,207,17,-,-,-,78,NBA 1956-1957 Regular_Season Players Statistic
Maurice Stokes,ROR,72,"2,761.0","1,124",434,"1,249",.347,-,-,-,256,385,.665,-,-,"1,256",331,-,-,-,287,NBA 1956-1957 Regular_Season Players Statistic
Norm Stewart,STH,5,37.0,10,4,15,.267,-,-,-,2,6,.333,-,-,5,2,-,-,-,9,NBA 1956-1957 Regular_Season Players Statistic
Art Spoelstra,ROR,69,"1,176.0",522,217,559,.388,-,-,-,88,120,.733,-,-,220,56,-,-,-,168,NBA 1956-1957 Regular_Season Players Statistic
Odie Spears,STH,11,118.0,43,12,38,.316,-,-,-,19,22,.864,-,-,15,7,-,-,-,24,NBA 1956-1957 Regular_Season Players Statistic
Ron Sobiezczyk,NYK,71,"1,378.0",484,166,442,.376,-,-,-,152,199,.764,-,-,326,129,-,-,-,158,NBA 1956-1957 Regular_Season Players Statistic
Whitey Skoog,MIN,23,656.0,200,78,220,.355,-,-,-,44,47,.936,-,-,72,76,-,-,-,65,NBA 1956-1957 Regular_Season Players Statistic
Gene Shue,FWP,72,"2,470.0",787,273,710,.385,-,-,-,241,316,.763,-,-,421,238,-,-,-,137,NBA 1956-1957 Regular_Season Players Statistic
Ronnie Shavlik,NYK,7,72.0,10,4,22,.182,-,-,-,2,5,.400,-,-,22,0,-,-,-,12,NBA 1956-1957 Regular_Season Players Statistic
Bill Sharman,BOS,67,"2,403.0","1,413",516,"1,241",.416,-,-,-,381,421,.905,-,-,286,236,-,-,-,188,NBA 1956-1957 Regular_Season Players Statistic
Charlie Share,STH,72,"1,673.0",739,235,535,.439,-,-,-,269,393,.684,-,-,642,79,-,-,-,269,NBA 1956-1957 Regular_Season Players Statistic
Paul Seymour,SYR,65,"1,235.0",387,143,442,.324,-,-,-,101,123,.821,-,-,130,193,-,-,-,91,NBA 1956-1957 Regular_Season Players Statistic
Kenny Sears,NYK,72,"2,516.0","1,069",343,821,.418,-,-,-,383,485,.790,-,-,614,101,-,-,-,226,NBA 1956-1957 Regular_Season Players Statistic
Dick Schnittker,MIN,70,997.0,386,113,351,.322,-,-,-,160,193,.829,-,-,185,52,-,-,-,144,NBA 1956-1957 Regular_Season Players Statistic
Dolph Schayes,SYR,72,"2,851.0","1,617",496,"1,308",.379,-,-,-,625,691,.904,-,-,"1,008",229,-,-,-,219,NBA 1956-1957 Regular_Season Players Statistic
Bob Schafer,SYR,11,167.0,49,19,66,.288,-,-,-,11,13,.846,-,-,11,15,-,-,-,16,NBA 1956-1957 Regular_Season Players Statistic
Don Savage,SYR,5,55.0,18,6,19,.316,-,-,-,6,7,.857,-,-,7,2,-,-,-,7,NBA 1956-1957 Regular_Season Players Statistic
Bill Russell,BOS,48,"1,695.0",706,277,649,.427,-,-,-,152,309,.492,-,-,943,88,-,-,-,143,NBA 1956-1957 Regular_Season Players Statistic
Dick Rosenthal,FWP,18,188.0,51,21,79,.266,-,-,-,9,17,.529,-,-,52,17,-,-,-,22,NBA 1956-1957 Regular_Season Players Statistic
Red Rocha,FWP,72,"1,154.0",381,136,390,.349,-,-,-,109,144,.757,-,-,272,81,-,-,-,162,NBA 1956-1957 Regular_Season Players Statistic
Arnie Risen,BOS,43,935.0,344,119,307,.388,-,-,-,106,156,.679,-,-,286,53,-,-,-,163,NBA 1956-1957 Regular_Season Players Statistic
Dick Ricketts,ROR,72,"2,114.0",804,299,869,.344,-,-,-,206,297,.694,-,-,437,127,-,-,-,307,NBA 1956-1957 Regular_Season Players Statistic
Richie Regan,ROR,71,"2,100.0",696,257,780,.329,-,-,-,182,235,.774,-,-,205,222,-,-,-,179,NBA 1956-1957 Regular_Season Players Statistic
Jim Ray,SYR,4,43.0,7,2,11,.182,-,-,-,3,5,.600,-,-,5,3,-,-,-,4,NBA 1956-1957 Regular_Season Players Statistic
Frank Ramsey,BOS,35,807.0,418,137,349,.393,-,-,-,144,182,.791,-,-,178,67,-,-,-,113,NBA 1956-1957 Regular_Season Players Statistic
Dave Piontek,ROR,71,"1,759.0",636,257,637,.403,-,-,-,122,183,.667,-,-,351,108,-,-,-,141,NBA 1956-1957 Regular_Season Players Statistic
Andy Phillip,BOS,67,"1,476.0",298,105,277,.379,-,-,-,88,137,.642,-,-,181,168,-,-,-,121,NBA 1956-1957 Regular_Season Players Statistic
Bob Pettit,STH,71,"2,491.0","1,755",613,"1,477",.415,-,-,-,529,684,.773,-,-,"1,037",133,-,-,-,181,NBA 1956-1957 Regular_Season Players Statistic
"Jim Paxson, Sr.",MIN,71,"1,274.0",446,138,485,.285,-,-,-,170,236,.720,-,-,266,86,-,-,-,163,NBA 1956-1957 Regular_Season Players Statistic
Med Park,STH,66,"1,130.0",344,118,324,.364,-,-,-,108,146,.740,-,-,200,94,-,-,-,137,NBA 1956-1957 Regular_Season Players Statistic
Togo Palazzi,SYR,63,"1,013.0",556,210,571,.368,-,-,-,136,175,.777,-,-,262,49,-,-,-,117,NBA 1956-1957 Regular_Season Players Statistic
Chuck Noble,FWP,54,"1,260.0",476,200,556,.360,-,-,-,76,102,.745,-,-,135,180,-,-,-,161,NBA 1956-1957 Regular_Season Players Statistic
Jack Nichols,BOS,61,"1,372.0",498,195,537,.363,-,-,-,108,136,.794,-,-,374,85,-,-,-,185,NBA 1956-1957 Regular_Season Players Statistic
Willie Naulls,NYK,71,"1,778.0",718,293,820,.357,-,-,-,132,195,.677,-,-,617,84,-,-,-,186,NBA 1956-1957 Regular_Season Players Statistic
Jackie Moore,PHI,57,400.0,123,43,106,.406,-,-,-,37,46,.804,-,-,116,21,-,-,-,75,NBA 1956-1957 Regular_Season Players Statistic
