Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Joby Wright,SEA,77,931.0,303,133,278,.478,-,-,-,37,89,.416,-,-,218,36,-,-,-,164,NBA 1972-1973 Regular_Season Players Statistic
Dave Wohl,BUF,78,"1,933.0",611,254,568,.447,-,-,-,103,133,.774,-,-,109,326,-,-,-,227,NBA 1972-1973 Regular_Season Players Statistic
Hawthorne Wingo,NYK,13,59.0,20,9,22,.409,-,-,-,2,6,.333,-,-,16,1,-,-,-,9,NBA 1972-1973 Regular_Season Players Statistic
Lee Winfield,SEA,53,"1,061.0",348,143,332,.431,-,-,-,62,108,.574,-,-,126,186,-,-,-,92,NBA 1972-1973 Regular_Season Players Statistic
Ron Williams,GSW,73,"1,016.0",435,180,409,.440,-,-,-,75,83,.904,-,-,81,114,-,-,-,108,NBA 1972-1973 Regular_Season Players Statistic
Nate Williams,KCK,80,"1,979.0",940,417,874,.477,-,-,-,106,133,.797,-,-,339,128,-,-,-,272,NBA 1972-1973 Regular_Season Players Statistic
Art Williams,BOS,81,974.0,263,110,261,.421,-,-,-,43,56,.768,-,-,182,236,-,-,-,136,NBA 1972-1973 Regular_Season Players Statistic
Lenny Wilkens,CLE,75,"2,973.0","1,538",572,"1,275",.449,-,-,-,394,476,.828,-,-,346,628,-,-,-,221,NBA 1972-1973 Regular_Season Players Statistic
Sidney Wicks,POR,80,"3,152.0","1,906",761,"1,684",.452,-,-,-,384,531,.723,-,-,870,440,-,-,-,253,NBA 1972-1973 Regular_Season Players Statistic
Jo Jo White,BOS,82,"3,250.0","1,612",717,"1,665",.431,-,-,-,178,228,.781,-,-,414,498,-,-,-,185,NBA 1972-1973 Regular_Season Players Statistic
John Wetzel,ATL,28,504.0,98,42,94,.447,-,-,-,14,17,.824,-,-,58,39,-,-,-,41,NBA 1972-1973 Regular_Season Players Statistic
Paul Westphal,BOS,60,482.0,245,89,212,.420,-,-,-,67,86,.779,-,-,67,69,-,-,-,88,NBA 1972-1973 Regular_Season Players Statistic
Jerry West,LAL,69,"2,460.0","1,575",618,"1,291",.479,-,-,-,339,421,.805,-,-,289,607,-,-,-,138,NBA 1972-1973 Regular_Season Players Statistic
Walt Wesley,PHX,57,474.0,180,77,202,.381,-,-,-,26,46,.565,-,-,151,31,-,-,-,77,NBA 1972-1973 Regular_Season Players Statistic
Bob Weiss,CHI,82,"2,086.0",717,279,655,.426,-,-,-,159,189,.841,-,-,148,295,-,-,-,151,NBA 1972-1973 Regular_Season Players Statistic
Jim Washington,ATL,75,"2,833.0",779,308,713,.432,-,-,-,163,224,.728,-,-,801,174,-,-,-,252,NBA 1972-1973 Regular_Season Players Statistic
John Warren,CLE,40,290.0,126,54,111,.486,-,-,-,18,19,.947,-,-,42,34,-,-,-,45,NBA 1972-1973 Regular_Season Players Statistic
Cornell Warner,CLE,72,"1,370.0",407,174,421,.413,-,-,-,59,90,.656,-,-,522,72,-,-,-,178,NBA 1972-1973 Regular_Season Players Statistic
Jimmy Walker,HOU,81,"3,079.0","1,454",605,"1,301",.465,-,-,-,244,276,.884,-,-,268,442,-,-,-,207,NBA 1972-1973 Regular_Season Players Statistic
Chet Walker,CHI,79,"2,455.0","1,570",597,"1,248",.478,-,-,-,376,452,.832,-,-,395,179,-,-,-,166,NBA 1972-1973 Regular_Season Players Statistic
Neal Walk,PHX,81,"3,114.0","1,635",678,"1,455",.466,-,-,-,279,355,.786,-,-,"1,006",287,-,-,-,323,NBA 1972-1973 Regular_Season Players Statistic
Norm Van Lier,CHI,80,"2,882.0","1,114",474,"1,064",.445,-,-,-,166,211,.787,-,-,438,567,-,-,-,269,NBA 1972-1973 Regular_Season Players Statistic
