Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Sam Young,IND,15,130.3,26,9,24,.375,2,10,.200,6,8,.750,11,18,29,4,4,1,7,17,NBA 2012-2013 Playoffs Players Statistic
Tony Wroten,MEM,6,17.1,8,2,11,.182,0,2,.000,4,4,1.000,1,3,4,2,1,0,2,1,NBA 2012-2013 Playoffs Players Statistic
Metta World Peace,LAL,3,84.5,18,7,28,.250,2,14,.143,2,2,1.000,6,5,11,5,2,1,3,5,NBA 2012-2013 Playoffs Players Statistic
Terrence Williams,BOS,5,48.2,5,2,10,.200,0,3,.000,1,2,.500,1,9,10,6,0,1,4,3,NBA 2012-2013 Playoffs Players Statistic
Deron Williams,BRK,7,292.1,144,45,106,.425,17,43,.395,37,45,.822,1,21,22,59,7,4,21,17,NBA 2012-2013 Playoffs Players Statistic
Chris Wilcox,BOS,2,6.3,0,0,0,.000,0,0,.000,0,0,.000,0,2,2,0,0,0,0,0,NBA 2012-2013 Playoffs Players Statistic
James White,NYK,4,9.3,4,2,4,.500,0,2,.000,0,0,.000,1,1,2,0,0,0,0,1,NBA 2012-2013 Playoffs Players Statistic
Russell Westbrook,OKC,2,67.6,48,17,41,.415,2,9,.222,12,14,.857,1,12,13,14,6,0,8,5,NBA 2012-2013 Playoffs Players Statistic
David West,IND,19,688.7,302,115,249,.462,0,3,.000,72,94,.766,41,103,144,39,13,15,45,54,NBA 2012-2013 Playoffs Players Statistic
C.J. Watson,BRK,7,161.1,60,24,55,.436,4,15,.267,8,12,.667,5,12,17,13,5,1,1,11,NBA 2012-2013 Playoffs Players Statistic
Gerald Wallace,BRK,7,243.3,84,31,67,.463,11,29,.379,11,20,.550,5,23,28,17,8,5,9,20,NBA 2012-2013 Playoffs Players Statistic
Dwyane Wade,MIA,22,782.2,349,144,315,.457,1,4,.250,60,80,.750,38,64,102,105,38,23,58,45,NBA 2012-2013 Playoffs Players Statistic
Ekpe Udoh,MIL,4,54.4,8,4,9,.444,0,0,.000,0,0,.000,3,3,6,1,2,2,0,4,NBA 2012-2013 Playoffs Players Statistic
Ronny Turiaf,LAC,5,58.6,16,7,10,.700,0,0,.000,2,4,.500,4,4,8,0,1,3,2,14,NBA 2012-2013 Playoffs Players Statistic
Anthony Tolliver,ATL,6,68.5,24,8,14,.571,7,11,.636,1,3,.333,3,6,9,1,1,1,1,7,NBA 2012-2013 Playoffs Players Statistic
Klay Thompson,GSW,12,495.4,182,76,174,.437,25,59,.424,5,6,.833,9,46,55,22,12,7,24,44,NBA 2012-2013 Playoffs Players Statistic
Malcolm Thomas,CHI,3,5.7,3,1,2,.500,0,0,.000,1,5,.200,4,0,4,0,0,0,0,0,NBA 2012-2013 Playoffs Players Statistic
Hasheem Thabeet,OKC,4,25.8,2,1,2,.500,0,0,.000,0,0,.000,1,5,6,0,1,0,2,7,NBA 2012-2013 Playoffs Players Statistic
Jason Terry,BOS,6,189.2,72,24,54,.444,15,34,.441,9,11,.818,0,13,13,12,4,2,5,9,NBA 2012-2013 Playoffs Players Statistic
Mirza Teletovic,BRK,1,1.3,0,0,0,.000,0,0,.000,0,0,.000,0,0,0,0,0,0,0,0,NBA 2012-2013 Playoffs Players Statistic
Marquis Teague,CHI,8,71.5,10,5,17,.294,0,5,.000,0,0,.000,0,3,3,12,2,1,2,10,NBA 2012-2013 Playoffs Players Statistic
Jeff Teague,ATL,6,212.9,80,27,81,.333,3,10,.300,23,28,.821,3,14,17,30,9,2,14,17,NBA 2012-2013 Playoffs Players Statistic
Tyshawn Taylor,BRK,2,2.2,0,0,1,.000,0,0,.000,0,0,.000,0,0,0,0,0,0,0,0,NBA 2012-2013 Playoffs Players Statistic
Amar'e Stoudemire,NYK,4,32.6,15,5,13,.385,1,1,1.000,4,4,1.000,4,5,9,0,0,0,3,9,NBA 2012-2013 Playoffs Players Statistic
Julyan Stone,DEN,2,12.7,2,0,0,.000,0,0,.000,2,2,1.000,0,0,0,1,0,0,0,3,NBA 2012-2013 Playoffs Players Statistic
DeShawn Stevenson,ATL,4,45.1,9,3,5,.600,3,5,.600,0,0,.000,3,7,10,1,0,0,2,5,NBA 2012-2013 Playoffs Players Statistic
Lance Stephenson,IND,19,672.9,179,69,169,.408,18,64,.281,23,37,.622,14,130,144,63,23,2,36,47,NBA 2012-2013 Playoffs Players Statistic
Jerry Stackhouse,BRK,4,28.1,5,1,10,.100,0,7,.000,3,4,.750,1,3,4,0,0,0,2,2,NBA 2012-2013 Playoffs Players Statistic
Tiago Splitter,SAS,19,387.6,116,45,84,.536,0,1,.000,26,33,.788,21,37,58,23,15,14,24,46,NBA 2012-2013 Playoffs Players Statistic
Josh Smith,ATL,6,199.1,102,39,90,.433,5,20,.250,19,36,.528,10,35,45,21,11,3,16,21,NBA 2012-2013 Playoffs Players Statistic
J.R. Smith,NYK,11,350.6,157,54,163,.331,18,66,.273,31,43,.721,6,46,52,15,11,5,20,27,NBA 2012-2013 Playoffs Players Statistic
Ish Smith,MIL,4,11.2,0,0,1,.000,0,0,.000,0,0,.000,0,1,1,3,0,0,1,1,NBA 2012-2013 Playoffs Players Statistic
Greg Smith,HOU,5,58.9,18,6,9,.667,0,0,.000,6,12,.500,7,6,13,0,2,2,4,9,NBA 2012-2013 Playoffs Players Statistic
Iman Shumpert,NYK,12,336.8,112,41,100,.410,18,42,.429,12,14,.857,18,54,72,16,13,3,14,36,NBA 2012-2013 Playoffs Players Statistic
Thabo Sefolosha,OKC,11,300.1,63,21,61,.344,12,38,.316,9,11,.818,13,36,49,23,12,5,8,26,NBA 2012-2013 Playoffs Players Statistic
