Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Scott Williams,MIL,17,378.0,134,59,120,.492,0,0,.000,16,28,.571,45,77,122,12,11,24,12,56,NBA 2000-2001 Playoffs Players Statistic
Monty Williams,ORL,3,14.0,7,3,4,.750,0,0,.000,1,3,.333,4,2,6,0,0,2,1,2,NBA 2000-2001 Playoffs Players Statistic
Jerome Williams,TOR,11,164.0,35,12,24,.500,0,0,.000,11,22,.500,20,25,45,9,10,6,6,23,NBA 2000-2001 Playoffs Players Statistic
Jason Williams,SAC,8,191.0,70,26,61,.426,11,30,.367,7,7,1.000,0,18,18,23,8,0,21,14,NBA 2000-2001 Playoffs Players Statistic
Alvin Williams,TOR,12,486.0,165,69,160,.431,10,28,.357,17,25,.680,6,29,35,50,15,8,16,35,NBA 2000-2001 Playoffs Players Statistic
David Wesley,CHA,10,394.0,170,63,134,.470,13,33,.394,31,41,.756,4,26,30,39,16,1,14,28,NBA 2000-2001 Playoffs Players Statistic
Chris Webber,SAC,8,348.0,186,76,196,.388,0,1,.000,34,49,.694,34,58,92,25,9,8,31,29,NBA 2000-2001 Playoffs Players Statistic
Charlie Ward,NYK,5,86.0,25,8,27,.296,3,12,.250,6,6,1.000,2,5,7,7,2,0,8,8,NBA 2000-2001 Playoffs Players Statistic
Zhizhi Wang,DAL,5,23.0,10,3,8,.375,1,2,.500,3,3,1.000,0,2,2,1,1,1,1,1,NBA 2000-2001 Playoffs Players Statistic
Rasheed Wallace,POR,3,128.0,50,19,51,.373,4,11,.364,8,14,.571,5,19,24,7,1,3,4,9,NBA 2000-2001 Playoffs Players Statistic
Samaki Walker,SAS,12,76.0,14,5,15,.333,0,0,.000,4,8,.500,5,9,14,3,1,1,1,12,NBA 2000-2001 Playoffs Players Statistic
Jacque Vaughn,UTA,5,57.0,3,1,10,.100,1,2,.500,0,0,.000,0,2,2,8,0,1,1,13,NBA 2000-2001 Playoffs Players Statistic
Hedo Turkoglu,SAC,8,141.0,60,20,46,.435,8,14,.571,12,12,1.000,7,21,28,11,3,1,6,18,NBA 2000-2001 Playoffs Players Statistic
Jake Tsakalidis,PHX,4,75.0,12,6,16,.375,0,0,.000,0,0,.000,10,18,28,0,0,7,1,11,NBA 2000-2001 Playoffs Players Statistic
Otis Thorpe,CHA,8,57.0,4,2,9,.222,0,0,.000,0,0,.000,6,11,17,0,0,0,2,8,NBA 2000-2001 Playoffs Players Statistic
Tim Thomas,MIL,18,479.0,203,64,143,.448,22,51,.431,53,65,.815,22,59,81,29,9,10,21,52,NBA 2000-2001 Playoffs Players Statistic
Kurt Thomas,NYK,5,186.0,72,25,47,.532,0,0,.000,22,31,.710,17,39,56,9,2,5,9,26,NBA 2000-2001 Playoffs Players Statistic
Zan Tabak,IND,2,10.0,1,0,4,.000,0,0,.000,1,2,.500,3,0,3,0,0,0,0,2,NBA 2000-2001 Playoffs Players Statistic
Wally Szczerbiak,MIN,4,143.0,56,18,37,.486,0,1,.000,20,25,.800,4,14,18,10,5,3,12,6,NBA 2000-2001 Playoffs Players Statistic
Rod Strickland,POR,2,19.0,8,2,6,.333,0,0,.000,4,6,.667,2,2,4,2,2,0,1,1,NBA 2000-2001 Playoffs Players Statistic
Damon Stoudamire,POR,3,114.0,53,19,46,.413,2,13,.154,13,13,1.000,1,8,9,13,2,1,9,6,NBA 2000-2001 Playoffs Players Statistic
Peja Stojakovic,SAC,8,307.0,173,52,128,.406,9,26,.346,60,62,.968,17,34,51,3,5,3,18,17,NBA 2000-2001 Playoffs Players Statistic
John Stockton,UTA,5,186.0,49,17,37,.459,0,8,.000,15,21,.714,11,17,28,57,10,3,7,19,NBA 2000-2001 Playoffs Players Statistic
Michael Stewart,TOR,2,4.0,0,0,1,.000,0,0,.000,0,0,.000,1,0,1,0,0,0,0,0,NBA 2000-2001 Playoffs Players Statistic
DeShawn Stevenson,UTA,1,8.0,2,1,2,.500,0,0,.000,0,0,.000,0,1,1,0,0,0,1,0,NBA 2000-2001 Playoffs Players Statistic
John Starks,UTA,3,36.0,11,4,12,.333,1,4,.250,2,2,1.000,0,3,3,1,1,1,2,5,NBA 2000-2001 Playoffs Players Statistic
Latrell Sprewell,NYK,5,212.0,92,35,86,.407,3,14,.214,19,25,.760,3,12,15,17,5,1,20,17,NBA 2000-2001 Playoffs Players Statistic
Felton Spencer,NYK,2,4.0,0,0,0,.000,0,0,.000,0,0,.000,0,0,0,0,0,0,0,2,NBA 2000-2001 Playoffs Players Statistic
Eric Snow,PHI,23,716.0,214,87,210,.414,0,7,.000,40,55,.727,26,60,86,104,27,2,45,63,NBA 2000-2001 Playoffs Players Statistic
Steve Smith,POR,3,122.0,51,16,34,.471,4,11,.364,15,16,.938,5,8,13,7,2,1,10,3,NBA 2000-2001 Playoffs Players Statistic
