Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Larry Wright,WAS,21,402.0,171,76,163,.466,-,-,-,19,25,.760,7,24,31,67,17,2,25,58,NBA 1977-1978 Playoffs Players Statistic
Brian Winters,MIL,9,305.0,184,82,165,.497,-,-,-,20,27,.741,4,26,30,58,12,8,29,20,NBA 1977-1978 Playoffs Players Statistic
Ray Williams,NYK,6,140.0,105,41,78,.526,-,-,-,23,26,.885,6,9,15,31,6,0,17,25,NBA 1977-1978 Playoffs Players Statistic
Gus Williams,SEA,22,701.0,403,163,342,.477,-,-,-,77,106,.726,30,56,86,88,45,12,54,70,NBA 1977-1978 Playoffs Players Statistic
Jamaal Wilkes,LAL,3,108.0,36,15,32,.469,-,-,-,6,11,.545,9,17,26,8,3,1,11,14,NBA 1977-1978 Playoffs Players Statistic
Bob Wilkerson,DEN,13,426.0,120,47,127,.370,-,-,-,26,42,.619,20,51,71,78,19,4,25,55,NBA 1977-1978 Playoffs Players Statistic
Paul Westphal,PHX,2,66.0,52,22,47,.468,-,-,-,8,9,.889,3,3,6,19,1,0,5,4,NBA 1977-1978 Playoffs Players Statistic
Marvin Webster,SEA,22,904.0,355,137,280,.489,-,-,-,81,120,.675,95,194,289,58,6,58,74,76,NBA 1977-1978 Playoffs Players Statistic
Lloyd Walton,MIL,9,124.0,42,17,35,.486,-,-,-,8,13,.615,1,3,4,37,8,3,14,8,NBA 1977-1978 Playoffs Players Statistic
Bill Walton,POR,2,49.0,27,11,18,.611,-,-,-,5,7,.714,5,17,22,4,3,3,6,1,NBA 1977-1978 Playoffs Players Statistic
Wally Walker,SEA,20,261.0,93,36,85,.424,-,-,-,21,26,.808,20,18,38,12,8,4,18,51,NBA 1977-1978 Playoffs Players Statistic
Phil Walker,WAS,4,17.0,6,1,8,.125,-,-,-,4,5,.800,1,1,2,2,0,0,3,5,NBA 1977-1978 Playoffs Players Statistic
Foots Walker,CLE,2,70.0,25,10,26,.385,-,-,-,5,5,1.000,5,2,7,10,3,2,6,7,NBA 1977-1978 Playoffs Players Statistic
Wes Unseld,WAS,18,677.0,169,71,134,.530,-,-,-,27,46,.587,72,144,216,79,17,7,36,62,NBA 1977-1978 Playoffs Players Statistic
Dave Twardzik,POR,6,108.0,36,11,23,.478,-,-,-,14,14,1.000,1,3,4,11,7,0,10,16,NBA 1977-1978 Playoffs Players Statistic
David Thompson,DEN,13,481.0,328,131,291,.450,-,-,-,66,80,.825,18,35,53,52,9,21,39,34,NBA 1977-1978 Playoffs Players Statistic
Larry Steele,POR,6,191.0,69,25,60,.417,-,-,-,19,21,.905,8,18,26,14,7,2,12,22,NBA 1977-1978 Playoffs Players Statistic
Dick Snyder,CLE,1,3.0,0,0,0,.000,-,-,-,0,0,.000,0,0,0,0,0,0,1,0,NBA 1977-1978 Playoffs Players Statistic
Robert Smith,DEN,11,96.0,39,17,26,.654,-,-,-,5,7,.714,5,4,9,17,6,0,8,13,NBA 1977-1978 Playoffs Players Statistic
Elmore Smith,CLE,2,56.0,25,11,24,.458,-,-,-,3,6,.500,6,13,19,0,3,3,5,9,NBA 1977-1978 Playoffs Players Statistic
Bingo Smith,CLE,2,34.0,16,8,13,.615,-,-,-,0,0,.000,2,1,3,1,0,0,1,2,NBA 1977-1978 Playoffs Players Statistic
Ralph Simpson,DEN,13,225.0,102,43,95,.453,-,-,-,16,23,.696,5,14,19,38,4,2,21,20,NBA 1977-1978 Playoffs Players Statistic
Paul Silas,SEA,22,605.0,107,33,94,.351,-,-,-,41,60,.683,73,114,187,36,12,6,30,59,NBA 1977-1978 Playoffs Players Statistic
James Silas,SAS,3,19.0,7,3,10,.300,-,-,-,1,2,.500,0,0,0,1,1,0,1,1,NBA 1977-1978 Playoffs Players Statistic
Jack Sikma,SEA,22,701.0,301,115,247,.466,-,-,-,71,91,.780,50,128,178,27,18,11,35,101,NBA 1977-1978 Playoffs Players Statistic
Lonnie Shelton,NYK,6,151.0,66,30,56,.536,-,-,-,6,8,.750,18,26,44,17,2,5,14,29,NBA 1977-1978 Playoffs Players Statistic
Bruce Seals,SEA,9,92.0,27,12,37,.324,-,-,-,3,7,.429,8,12,20,8,2,2,6,14,NBA 1977-1978 Playoffs Players Statistic
Charlie Scott,LAL,3,103.0,30,12,40,.300,-,-,-,6,8,.750,6,7,13,14,4,0,11,9,NBA 1977-1978 Playoffs Players Statistic
Alvin Scott,PHX,2,37.0,13,4,8,.500,-,-,-,5,6,.833,2,4,6,3,2,0,2,3,NBA 1977-1978 Playoffs Players Statistic
Campy Russell,CLE,2,88.0,55,19,39,.487,-,-,-,17,21,.810,7,8,15,11,3,1,10,9,NBA 1977-1978 Playoffs Players Statistic
Tree Rollins,ATL,2,51.0,16,7,12,.583,-,-,-,2,8,.250,3,6,9,1,1,4,3,8,NBA 1977-1978 Playoffs Players Statistic
Dave Robisch,LAL,3,47.0,30,13,24,.542,-,-,-,4,5,.800,8,4,12,1,1,1,0,6,NBA 1977-1978 Playoffs Players Statistic
Tony Robertson,ATL,2,12.0,5,2,6,.333,-,-,-,1,2,.500,0,0,0,0,0,0,0,3,NBA 1977-1978 Playoffs Players Statistic
Anthony Roberts,DEN,13,400.0,212,86,199,.432,-,-,-,40,50,.800,45,63,108,30,11,6,27,57,NBA 1977-1978 Playoffs Players Statistic
Billy Paultz,SAS,6,191.0,69,29,63,.460,-,-,-,11,17,.647,7,34,41,14,5,5,6,10,NBA 1977-1978 Playoffs Players Statistic
Joe Pace,WAS,9,52.0,25,7,10,.700,-,-,-,11,15,.733,5,15,20,1,1,6,5,17,NBA 1977-1978 Playoffs Players Statistic
Tom Owens,POR,6,200.0,91,38,69,.551,-,-,-,15,21,.714,13,26,39,26,5,7,7,30,NBA 1977-1978 Playoffs Players Statistic
Mark Olberding,SAS,6,152.0,63,25,51,.490,-,-,-,13,15,.867,9,21,30,14,6,6,8,23,NBA 1977-1978 Playoffs Players Statistic
Willie Norwood,POR,3,44.0,15,7,12,.583,-,-,-,1,1,1.000,1,3,4,4,0,1,2,11,NBA 1977-1978 Playoffs Players Statistic
Norm Nixon,LAL,3,92.0,24,11,24,.458,-,-,-,2,3,.667,4,5,9,16,4,1,5,13,NBA 1977-1978 Playoffs Players Statistic
Lloyd Neal,POR,3,47.0,15,7,21,.333,-,-,-,1,1,1.000,2,9,11,2,0,4,6,5,NBA 1977-1978 Playoffs Players Statistic
Earl Monroe,NYK,6,145.0,59,24,62,.387,-,-,-,11,18,.611,1,4,5,17,6,0,6,15,NBA 1977-1978 Playoffs Players Statistic
Steve Mix,PHI,10,235.0,136,49,82,.598,-,-,-,38,43,.884,17,29,46,36,15,1,12,22,NBA 1977-1978 Playoffs Players Statistic
Dave Meyers,MIL,9,279.0,116,44,99,.444,-,-,-,28,42,.667,27,47,74,35,7,11,25,32,NBA 1977-1978 Playoffs Players Statistic
Jim McMillian,NYK,6,134.0,53,24,53,.453,-,-,-,5,6,.833,9,12,21,11,7,0,7,3,NBA 1977-1978 Playoffs Players Statistic
Tom McMillen,ATL,2,75.0,26,13,23,.565,-,-,-,0,0,.000,7,15,22,1,1,0,3,9,NBA 1977-1978 Playoffs Players Statistic
George McGinnis,PHI,10,273.0,147,53,125,.424,-,-,-,41,49,.837,24,54,78,30,15,1,38,40,NBA 1977-1978 Playoffs Players Statistic
Ted McClain,PHI,5,31.0,6,3,10,.300,-,-,-,0,0,.000,2,4,6,10,5,0,5,4,NBA 1977-1978 Playoffs Players Statistic
Bob McAdoo,NYK,6,238.0,143,61,126,.484,-,-,-,21,35,.600,11,47,58,23,7,12,23,19,NBA 1977-1978 Playoffs Players Statistic
Maurice Lucas,POR,6,233.0,103,46,108,.426,-,-,-,11,19,.579,19,56,75,15,4,2,19,28,NBA 1977-1978 Playoffs Players Statistic
Ron Lee,PHX,2,41.0,12,5,16,.313,-,-,-,2,2,1.000,2,4,6,3,4,0,4,7,NBA 1977-1978 Playoffs Players Statistic
