Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
James Worthy,LAL,5,148.0,69,32,86,.372,2,8,.250,3,5,.600,7,10,17,13,5,0,7,11,NBA 1992-1993 Playoffs Players Statistic
David Wood,SAS,5,20.0,5,2,4,.500,1,1,1.000,0,0,.000,1,2,3,1,0,0,0,7,NBA 1992-1993 Playoffs Players Statistic
Joe Wolf,POR,2,20.0,2,1,2,.500,0,0,.000,0,0,.000,2,2,4,0,0,1,0,1,NBA 1992-1993 Playoffs Players Statistic
David Wingate,CHA,9,117.0,19,8,22,.364,0,0,.000,3,8,.375,4,8,12,15,4,1,1,9,NBA 1992-1993 Playoffs Players Statistic
Kevin Willis,ATL,3,103.0,50,21,45,.467,0,1,.000,8,14,.571,13,13,26,3,2,0,7,13,NBA 1992-1993 Playoffs Players Statistic
Scott Williams,CHI,19,395.0,104,44,87,.506,0,2,.000,16,29,.552,40,71,111,26,7,17,24,58,NBA 1992-1993 Playoffs Players Statistic
Lorenzo Williams,BOS,1,3.0,2,1,1,1.000,0,0,.000,0,0,.000,1,0,1,0,0,0,0,0,NBA 1992-1993 Playoffs Players Statistic
Kenny Williams,IND,2,11.0,2,1,1,1.000,0,0,.000,0,2,.000,0,0,0,2,0,2,1,1,NBA 1992-1993 Playoffs Players Statistic
John Williams,LAC,5,98.0,11,4,18,.222,2,3,.667,1,2,.500,5,9,14,7,5,0,6,17,NBA 1992-1993 Playoffs Players Statistic
Hot Rod Williams,CLE,9,237.0,81,30,75,.400,0,0,.000,21,28,.750,12,29,41,17,5,14,11,26,NBA 1992-1993 Playoffs Players Statistic
Herb Williams,NYK,7,69.0,14,5,14,.357,0,0,.000,4,4,1.000,5,9,14,2,1,4,2,13,NBA 1992-1993 Playoffs Players Statistic
Buck Williams,POR,4,119.0,35,11,23,.478,0,0,.000,13,19,.684,12,17,29,1,1,3,6,12,NBA 1992-1993 Playoffs Players Statistic
Gerald Wilkins,CLE,9,236.0,93,38,87,.437,4,12,.333,13,17,.765,6,10,16,24,9,2,11,16,NBA 1992-1993 Playoffs Players Statistic
Dominique Wilkins,ATL,3,113.0,90,32,75,.427,3,12,.250,23,30,.767,12,4,16,9,3,1,10,8,NBA 1992-1993 Playoffs Players Statistic
Mark West,PHX,24,469.0,114,43,79,.544,0,0,.000,28,46,.609,36,63,99,11,4,33,17,69,NBA 1992-1993 Playoffs Players Statistic
Darrell Walker,CHI,9,22.0,4,1,4,.250,0,0,.000,2,3,.667,0,1,1,5,0,0,1,0,NBA 1992-1993 Playoffs Players Statistic
Loy Vaught,LAC,3,50.0,16,6,15,.400,0,0,.000,4,5,.800,4,14,18,0,4,1,3,7,NBA 1992-1993 Playoffs Players Statistic
Kiki Vandeweghe,LAC,1,9.0,4,2,6,.333,0,0,.000,0,0,.000,0,0,0,1,1,0,1,0,NBA 1992-1993 Playoffs Players Statistic
Trent Tucker,CHI,19,208.0,53,19,46,.413,12,26,.462,3,6,.500,4,13,17,19,7,0,5,15,NBA 1992-1993 Playoffs Players Statistic
Sedale Threatt,LAL,5,205.0,90,39,89,.438,3,13,.231,9,12,.750,3,14,17,40,13,1,12,19,NBA 1992-1993 Playoffs Players Statistic
Otis Thorpe,HOU,12,419.0,174,73,115,.635,0,0,.000,28,43,.651,36,67,103,31,6,1,17,35,NBA 1992-1993 Playoffs Players Statistic
LaSalle Thompson,IND,4,73.0,15,5,15,.333,0,0,.000,5,6,.833,7,7,14,3,3,2,4,9,NBA 1992-1993 Playoffs Players Statistic
Terry Teagle,HOU,5,12.0,4,2,5,.400,0,0,.000,0,2,.000,0,0,0,0,0,0,3,1,NBA 1992-1993 Playoffs Players Statistic
Rod Strickland,POR,4,156.0,54,22,52,.423,0,1,.000,10,12,.833,9,17,26,37,5,2,7,10,NBA 1992-1993 Playoffs Players Statistic
John Stockton,UTA,5,193.0,66,23,51,.451,5,13,.385,15,18,.833,5,7,12,55,12,0,15,16,NBA 1992-1993 Playoffs Players Statistic
John Starks,NYK,15,575.0,247,88,200,.440,28,75,.373,43,60,.717,4,48,52,96,15,3,55,57,NBA 1992-1993 Playoffs Players Statistic
Elmore Spencer,LAC,2,4.0,0,0,2,.000,0,0,.000,0,0,.000,1,0,1,0,0,0,0,1,NBA 1992-1993 Playoffs Players Statistic
Rik Smits,IND,4,143.0,90,37,64,.578,0,1,.000,16,22,.727,13,19,32,7,5,4,8,18,NBA 1992-1993 Playoffs Players Statistic
Tony Smith,LAL,5,73.0,34,13,25,.520,2,4,.500,6,9,.667,5,3,8,2,1,1,2,14,NBA 1992-1993 Playoffs Players Statistic
Larry Smith,SAS,6,50.0,7,2,3,.667,0,0,.000,3,4,.750,8,8,16,1,4,2,1,16,NBA 1992-1993 Playoffs Players Statistic
Kenny Smith,HOU,12,391.0,177,63,128,.492,23,46,.500,28,36,.778,2,22,24,50,9,1,26,18,NBA 1992-1993 Playoffs Players Statistic
Charles Daniel Smith,NYK,15,388.0,167,65,138,.471,0,0,.000,37,50,.740,27,33,60,20,9,14,29,52,NBA 1992-1993 Playoffs Players Statistic
Malik Sealy,IND,3,18.0,2,0,5,.000,0,1,.000,2,2,1.000,2,0,2,0,0,0,1,1,NBA 1992-1993 Playoffs Players Statistic
Byron Scott,LAL,5,177.0,68,21,42,.500,8,15,.533,18,23,.783,0,11,11,9,5,0,4,11,NBA 1992-1993 Playoffs Players Statistic
Detlef Schrempf,IND,4,165.0,78,25,54,.463,0,2,.000,28,36,.778,3,20,23,29,1,2,17,14,NBA 1992-1993 Playoffs Players Statistic
Dwayne Schintzius,NJN,5,106.0,29,13,29,.448,0,0,.000,3,6,.500,6,19,25,4,1,6,3,12,NBA 1992-1993 Playoffs Players Statistic
Steve Scheffler,SEA,9,22.0,14,5,10,.500,0,0,.000,4,4,1.000,6,4,10,1,2,0,0,1,NBA 1992-1993 Playoffs Players Statistic
Mike Sanders,CLE,8,145.0,46,20,48,.417,0,2,.000,6,10,.600,8,10,18,10,8,1,3,17,NBA 1992-1993 Playoffs Players Statistic
Tree Rollins,HOU,6,16.0,0,0,3,.000,0,1,.000,0,0,.000,1,3,4,0,2,0,0,2,NBA 1992-1993 Playoffs Players Statistic
Rumeal Robinson,NJN,5,136.0,49,21,49,.429,2,7,.286,5,7,.714,4,8,12,35,5,0,20,18,NBA 1992-1993 Playoffs Players Statistic
David Robinson,SAS,10,421.0,231,79,170,.465,0,1,.000,73,110,.664,29,97,126,40,10,36,25,39,NBA 1992-1993 Playoffs Players Statistic
Cliff Robinson,POR,4,131.0,41,16,61,.262,0,1,.000,9,22,.409,10,7,17,6,6,7,8,17,NBA 1992-1993 Playoffs Players Statistic
Stanley Roberts,LAC,5,149.0,57,26,50,.520,0,1,.000,5,18,.278,17,24,41,1,3,3,10,24,NBA 1992-1993 Playoffs Players Statistic
Doc Rivers,NYK,15,458.0,153,48,106,.453,11,31,.355,46,60,.767,6,33,39,86,29,1,30,44,NBA 1992-1993 Playoffs Players Statistic
