Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Metta World Peace,IND,6,252.0,114,35,90,.389,12,31,.387,32,40,.800,11,24,35,13,15,6,16,25,NBA 2002-2003 Playoffs Players Statistic
Qyntel Woods,POR,4,18.0,7,3,9,.333,0,1,.000,1,2,.500,1,1,2,0,0,0,1,3,NBA 2002-2003 Playoffs Players Statistic
Loren Woods,MIN,2,2.0,2,1,3,.333,0,0,.000,0,0,.000,1,0,1,0,0,0,0,0,NBA 2002-2003 Playoffs Players Statistic
Kevin Willis,SAS,18,91.0,46,21,40,.525,1,1,1.000,3,3,1.000,19,12,31,2,1,1,8,16,NBA 2002-2003 Playoffs Players Statistic
Corliss Williamson,DET,15,233.0,117,37,90,.411,0,0,.000,43,58,.741,13,20,33,15,4,3,20,38,NBA 2002-2003 Playoffs Players Statistic
Walt Williams,DAL,15,227.0,85,32,81,.395,14,41,.341,7,7,1.000,12,31,43,15,5,12,17,28,NBA 2002-2003 Playoffs Players Statistic
Scott Williams,PHX,6,83.0,24,11,32,.344,0,0,.000,2,2,1.000,6,9,15,1,4,3,1,17,NBA 2002-2003 Playoffs Players Statistic
Monty Williams,PHI,10,96.0,19,8,23,.348,0,1,.000,3,4,.750,7,8,15,0,2,0,4,12,NBA 2002-2003 Playoffs Players Statistic
Eric Williams,BOS,10,310.0,96,33,88,.375,3,15,.200,27,34,.794,12,20,32,17,9,0,12,42,NBA 2002-2003 Playoffs Players Statistic
Aaron Williams,NJN,19,340.0,123,50,106,.472,0,0,.000,23,31,.742,33,54,87,18,6,17,13,54,NBA 2002-2003 Playoffs Players Statistic
Mike Wilks,MIN,4,7.0,3,1,2,.500,1,1,1.000,0,0,.000,0,0,0,0,0,0,0,0,NBA 2002-2003 Playoffs Players Statistic
Chris Whitney,ORL,7,111.0,22,8,21,.381,4,9,.444,2,2,1.000,3,8,11,7,2,2,2,21,NBA 2002-2003 Playoffs Players Statistic
David Wesley,NOP,6,185.0,79,29,72,.403,14,34,.412,7,7,1.000,1,6,7,13,5,1,15,23,NBA 2002-2003 Playoffs Players Statistic
Bonzi Wells,POR,7,268.0,133,49,124,.395,9,30,.300,26,39,.667,14,34,48,26,15,3,21,30,NBA 2002-2003 Playoffs Players Statistic
Chris Webber,SAC,7,246.0,166,67,135,.496,0,3,.000,32,49,.653,18,40,58,25,10,8,23,25,NBA 2002-2003 Playoffs Players Statistic
