Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Luther Wright,UTA,15,92.0,19,8,23,.348,0,1,.000,3,4,.750,6,4,10,0,1,2,6,21,NBA 1993-1994 Regular_Season Players Statistic
James Worthy,LAL,80,"1,597.0",812,340,838,.406,32,111,.288,100,135,.741,48,133,181,154,45,18,97,80,NBA 1993-1994 Regular_Season Players Statistic
Haywoode Workman,IND,65,"1,714.0",501,195,460,.424,18,56,.321,93,116,.802,32,172,204,404,85,4,151,152,NBA 1993-1994 Regular_Season Players Statistic
Orlando Woolridge,PHI,74,"1,955.0",937,364,773,.471,1,14,.071,208,302,.689,103,195,298,139,41,56,142,186,NBA 1993-1994 Regular_Season Players Statistic
Randy Woods,LAC,40,352.0,145,49,133,.368,27,78,.346,20,35,.571,13,16,29,71,24,2,34,40,NBA 1993-1994 Regular_Season Players Statistic
David Wood,DET,78,"1,182.0",322,119,259,.459,22,49,.449,62,82,.756,104,135,239,51,39,19,35,201,NBA 1993-1994 Regular_Season Players Statistic
David Wingate,CHA,50,"1,005.0",310,136,283,.481,4,12,.333,34,51,.667,30,104,134,104,42,6,53,85,NBA 1993-1994 Regular_Season Players Statistic
Trevor Wilson,SAC,57,"1,221.0",466,187,388,.482,0,2,.000,92,166,.554,120,153,273,72,38,11,93,123,NBA 1993-1994 Regular_Season Players Statistic
Kevin Willis,ATL,80,"2,867.0","1,531",627,"1,257",.499,9,24,.375,268,376,.713,335,628,963,150,79,38,188,250,NBA 1993-1994 Regular_Season Players Statistic
Walt Williams,SAC,57,"1,356.0",638,226,580,.390,38,132,.288,148,233,.635,71,164,235,132,52,23,145,200,NBA 1993-1994 Regular_Season Players Statistic
Scott Williams,CHI,38,638.0,289,114,236,.483,1,5,.200,60,98,.612,69,112,181,39,16,21,44,112,NBA 1993-1994 Regular_Season Players Statistic
Reggie Williams,DEN,82,"2,654.0","1,065",418,"1,014",.412,64,230,.278,165,225,.733,98,294,392,300,117,66,163,288,NBA 1993-1994 Regular_Season Players Statistic
Micheal Williams,MIN,71,"2,206.0",971,314,687,.457,10,45,.222,333,397,.839,67,154,221,512,118,24,203,193,NBA 1993-1994 Regular_Season Players Statistic
Lorenzo Williams,DAL,38,716.0,110,49,110,.445,0,1,.000,12,28,.429,95,122,217,25,18,46,22,92,NBA 1993-1994 Regular_Season Players Statistic
Kenny Williams,IND,68,982.0,427,191,391,.488,0,4,.000,45,64,.703,93,112,205,52,24,49,45,99,NBA 1993-1994 Regular_Season Players Statistic
John Williams,LAC,34,725.0,191,81,188,.431,5,20,.250,24,36,.667,37,90,127,97,25,10,35,85,NBA 1993-1994 Regular_Season Players Statistic
Jayson Williams,NJN,70,877.0,322,125,293,.427,0,0,.000,72,119,.605,109,154,263,26,17,36,35,140,NBA 1993-1994 Regular_Season Players Statistic
Hot Rod Williams,CLE,76,"2,660.0","1,040",394,825,.478,0,0,.000,252,346,.728,207,368,575,193,78,130,139,219,NBA 1993-1994 Regular_Season Players Statistic
Herb Williams,NYK,70,774.0,233,103,233,.442,0,1,.000,27,42,.643,56,126,182,28,18,43,39,108,NBA 1993-1994 Regular_Season Players Statistic
Corey Williams,MIN,4,46.0,11,5,13,.385,0,1,.000,1,1,1.000,1,5,6,6,2,0,2,6,NBA 1993-1994 Regular_Season Players Statistic
Buck Williams,POR,81,"2,636.0",783,291,524,.555,0,1,.000,201,296,.679,315,528,843,80,58,47,111,239,NBA 1993-1994 Regular_Season Players Statistic
Aaron Williams,UTA,6,12.0,4,2,8,.250,0,0,.000,0,1,.000,1,2,3,1,0,0,1,4,NBA 1993-1994 Regular_Season Players Statistic
Gerald Wilkins,CLE,82,"2,768.0","1,170",446,975,.457,84,212,.396,194,250,.776,106,197,303,255,105,38,131,186,NBA 1993-1994 Regular_Season Players Statistic
Dominique Wilkins,LAC,74,"2,635.0","1,923",698,"1,588",.440,85,295,.288,442,522,.847,182,299,481,169,92,30,172,126,NBA 1993-1994 Regular_Season Players Statistic
