Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Ivica Zubac,LAC,13,320.3,118,44,78,.564,0,0,.000,30,37,.811,31,62,93,8,2,10,12,34,NBA 2019-2020 Playoffs Players Statistic
Delon Wright,DAL,4,53.2,16,6,10,.600,1,2,.500,3,5,.600,1,2,3,7,5,0,5,2,NBA 2019-2020 Playoffs Players Statistic
Nigel Williams-Goss,UTA,1,2.4,0,0,0,.000,0,0,.000,0,0,.000,0,0,0,1,0,0,0,0,NBA 2019-2020 Playoffs Players Statistic
Robert Williams,BOS,13,149.2,48,23,31,.742,0,1,.000,2,6,.333,22,29,51,10,3,6,7,18,NBA 2019-2020 Playoffs Players Statistic
Marvin Williams,MIL,10,178.7,55,21,47,.447,10,23,.435,3,3,1.000,13,35,48,9,5,3,3,14,NBA 2019-2020 Playoffs Players Statistic
Lou Williams,LAC,13,341.2,166,62,146,.425,12,51,.235,30,37,.811,7,34,41,55,10,2,21,18,NBA 2019-2020 Playoffs Players Statistic
Grant Williams,BOS,17,169.6,47,15,26,.577,10,17,.588,7,10,.700,7,19,26,6,2,5,4,33,NBA 2019-2020 Playoffs Players Statistic
Hassan Whiteside,POR,5,106.1,34,13,24,.542,1,1,1.000,7,14,.500,7,28,35,2,1,10,6,17,NBA 2019-2020 Playoffs Players Statistic
Russell Westbrook,HOU,8,261.7,143,59,140,.421,8,33,.242,17,32,.531,11,45,56,37,12,2,30,23,NBA 2019-2020 Playoffs Players Statistic
Paul Watson,TOR,2,8.7,2,1,2,.500,0,0,.000,0,0,.000,0,0,0,1,1,0,0,0,NBA 2019-2020 Playoffs Players Statistic
Tremont Waters,BOS,1,2.4,0,0,1,.000,0,1,.000,0,0,.000,0,1,1,1,0,0,0,0,NBA 2019-2020 Playoffs Players Statistic
T.J. Warren,IND,4,156.3,80,32,68,.471,7,19,.368,9,9,1.000,5,20,25,12,9,1,11,16,NBA 2019-2020 Playoffs Players Statistic
Brad Wanamaker,BOS,17,272.7,84,29,60,.483,12,27,.444,14,16,.875,2,32,34,30,12,4,18,32,NBA 2019-2020 Playoffs Players Statistic
Kemba Walker,BOS,17,627.8,334,113,256,.441,39,126,.310,69,81,.852,6,63,69,86,15,7,32,43,NBA 2019-2020 Playoffs Players Statistic
Dion Waiters,LAL,5,37.8,10,4,12,.333,0,4,.000,2,2,1.000,0,2,2,2,1,1,1,2,NBA 2019-2020 Playoffs Players Statistic
Nikola Vucevic,ORL,5,184.7,140,56,111,.505,18,44,.409,10,11,.909,9,46,55,20,4,3,13,13,NBA 2019-2020 Playoffs Players Statistic
Noah Vonleh,DEN,1,3.1,0,0,1,.000,0,0,.000,0,0,.000,0,0,0,0,0,0,0,0,NBA 2019-2020 Playoffs Players Statistic
Gabe Vincent,MIA,1,0.3,0,0,0,.000,0,0,.000,0,0,.000,0,0,0,0,0,0,0,0,NBA 2019-2020 Playoffs Players Statistic
Fred VanVleet,TOR,11,429.9,216,76,190,.400,43,110,.391,21,25,.840,5,43,48,76,18,7,22,27,NBA 2019-2020 Playoffs Players Statistic
Myles Turner,IND,4,145.5,63,25,44,.568,6,14,.429,7,16,.438,11,32,43,3,2,16,9,13,NBA 2019-2020 Playoffs Players Statistic
