Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Dave Wohl,HOU,50,700.0,170,66,163,.405,-,-,-,38,49,.776,9,47,56,112,26,1,-,112,NBA 1975-1976 Regular_Season Players Statistic
Luke Witte,CLE,22,99.0,31,11,32,.344,-,-,-,9,15,.600,9,29,38,4,1,1,-,14,NBA 1975-1976 Regular_Season Players Statistic
Brian Winters,MIL,78,"2,795.0","1,416",618,"1,333",.464,-,-,-,180,217,.829,66,183,249,366,124,25,-,240,NBA 1975-1976 Regular_Season Players Statistic
Hawthorne Wingo,NYK,57,533.0,184,72,163,.442,-,-,-,40,60,.667,46,61,107,18,19,8,-,59,NBA 1975-1976 Regular_Season Players Statistic
Lee Winfield,KCK,22,214.0,73,32,66,.485,-,-,-,9,14,.643,8,16,24,19,10,6,-,14,NBA 1975-1976 Regular_Season Players Statistic
Bobby Wilson,CHI,58,856.0,437,197,489,.403,-,-,-,43,58,.741,32,62,94,52,25,2,-,96,NBA 1975-1976 Regular_Season Players Statistic
Bill Willoughby,ATL,62,870.0,292,113,284,.398,-,-,-,66,100,.660,103,185,288,31,37,29,-,87,NBA 1975-1976 Regular_Season Players Statistic
Ron Williams,LAL,9,158.0,44,17,43,.395,-,-,-,10,13,.769,2,17,19,21,3,0,-,15,NBA 1975-1976 Regular_Season Players Statistic
Nate Williams,NOJ,81,"1,935.0","1,039",421,948,.444,-,-,-,197,239,.824,135,225,360,107,109,17,-,253,NBA 1975-1976 Regular_Season Players Statistic
Gus Williams,GSW,77,"1,728.0",903,365,853,.428,-,-,-,173,233,.742,62,97,159,240,140,26,-,143,NBA 1975-1976 Regular_Season Players Statistic
Earl Williams,DET,46,562.0,168,73,152,.480,-,-,-,22,44,.500,103,148,251,18,22,20,-,81,NBA 1975-1976 Regular_Season Players Statistic
Jamaal Wilkes,GSW,82,"2,716.0","1,461",617,"1,334",.463,-,-,-,227,294,.772,193,527,720,167,102,31,-,222,NBA 1975-1976 Regular_Season Players Statistic
Sidney Wicks,POR,79,"3,044.0","1,505",580,"1,201",.483,-,-,-,345,512,.674,245,467,712,244,77,53,-,250,NBA 1975-1976 Regular_Season Players Statistic
Rudy White,HOU,32,284.0,102,42,102,.412,-,-,-,18,25,.720,13,25,38,30,19,5,-,32,NBA 1975-1976 Regular_Season Players Statistic
Jo Jo White,BOS,82,"3,257.0","1,552",670,"1,492",.449,-,-,-,212,253,.838,61,252,313,445,107,20,-,183,NBA 1975-1976 Regular_Season Players Statistic
