Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Tomislav Zubcic,OKC,5,69.1,32,10,25,.400,5,16,.313,7,10,.700,2,8,10,5,2,0,4,14,NBA 2016-2017 Summer_League Players Statistic
Ivica Zubac,LAL,5,116.2,53,22,34,.647,0,0,.000,9,11,.818,14,22,36,1,1,13,5,17,NBA 2016-2017 Summer_League Players Statistic
Stephen Zimmerman,ORL,5,126.0,45,20,48,.417,0,0,.000,5,11,.455,14,15,29,7,1,12,15,14,NBA 2016-2017 Summer_League Players Statistic
Talib Zanna,SEL,5,63.4,33,12,26,.462,0,1,.000,9,15,.600,7,12,19,0,4,1,6,12,NBA 2016-2017 Summer_League Players Statistic
Joe Young,IND,4,97.6,46,18,40,.450,6,16,.375,4,6,.667,0,10,10,16,2,1,11,6,NBA 2016-2017 Summer_League Players Statistic
Gabe York,CHA,5,101.5,49,19,42,.452,7,22,.318,4,4,1.000,1,11,12,8,2,0,8,13,NBA 2016-2017 Summer_League Players Statistic
Mouphtaou Yarou,BOS,1,3.2,0,0,2,.000,0,0,.000,0,0,.000,2,0,2,0,0,0,0,2,NBA 2016-2017 Summer_League Players Statistic
Quanxi Wu,HOU,1,2.4,2,1,1,1.000,0,0,.000,0,0,.000,0,0,0,0,0,0,0,0,NBA 2016-2017 Summer_League Players Statistic
Joel Wright,SEL,5,95.6,52,15,39,.385,1,4,.250,21,34,.618,9,16,25,5,4,2,10,16,NBA 2016-2017 Summer_League Players Statistic
Delon Wright,TOR,5,126.8,43,16,39,.410,2,12,.167,9,12,.750,2,22,24,21,4,3,13,6,NBA 2016-2017 Summer_League Players Statistic
Ethan Wragge,LAL,2,20.4,5,2,3,.667,1,2,.500,0,0,.000,0,3,3,1,0,0,0,1,NBA 2016-2017 Summer_League Players Statistic
Kameron Woods,OKC,4,48.2,1,0,5,.000,0,3,.000,1,2,.500,4,9,13,2,0,0,3,5,NBA 2016-2017 Summer_League Players Statistic
Adam Woodbury,SAC,4,38.5,4,2,4,.500,0,0,.000,0,0,.000,3,5,8,0,1,0,2,9,NBA 2016-2017 Summer_League Players Statistic
Eric Wise,SAS,2,9.6,2,0,0,.000,0,0,.000,2,2,1.000,0,0,0,1,0,0,2,3,NBA 2016-2017 Summer_League Players Statistic
Justise Winslow,MIA,3,86.9,49,14,47,.298,4,17,.235,17,21,.810,1,10,11,7,6,2,7,6,NBA 2016-2017 Summer_League Players Statistic
Kyle Wiltjer,HOU,5,96.4,44,16,42,.381,12,29,.414,0,0,.000,1,21,22,2,0,0,4,5,NBA 2016-2017 Summer_League Players Statistic
Jamil Wilson,LAL,4,76.7,16,6,19,.316,4,13,.308,0,0,.000,3,8,11,2,4,0,2,10,NBA 2016-2017 Summer_League Players Statistic
Troy Williams,PHX,6,133.1,74,25,46,.543,5,19,.263,19,24,.792,5,21,26,2,10,0,9,16,NBA 2016-2017 Summer_League Players Statistic
Reggie Williams,OKC,3,58.0,17,7,16,.438,3,7,.429,0,0,.000,0,5,5,5,1,0,4,2,NBA 2016-2017 Summer_League Players Statistic
Devin Williams,MIL,5,37.8,10,3,16,.188,0,3,.000,4,4,1.000,6,6,12,2,3,0,4,14,NBA 2016-2017 Summer_League Players Statistic
Alan Williams,PHX,6,154.6,71,22,48,.458,0,0,.000,27,31,.871,24,43,67,7,7,3,13,35,NBA 2016-2017 Summer_League Players Statistic
C.J. Wilcox,LAC,1,5.2,0,0,3,.000,0,1,.000,0,0,.000,0,0,0,1,0,0,1,1,NBA 2016-2017 Summer_League Players Statistic
Scottie Wilbekin,OKC,5,88.0,28,10,31,.323,7,18,.389,1,1,1.000,3,10,13,11,6,1,6,4,NBA 2016-2017 Summer_League Players Statistic
Shayne Whittington,IND,5,86.6,36,12,25,.480,2,2,1.000,10,16,.625,5,15,20,1,4,7,3,15,NBA 2016-2017 Summer_League Players Statistic
Isaiah Whitehead,BRK,5,129.8,44,17,47,.362,5,12,.417,5,8,.625,2,11,13,14,10,5,14,12,NBA 2016-2017 Summer_League Players Statistic
Aaron White,WAS,5,108.1,36,14,36,.389,5,17,.294,3,3,1.000,4,22,26,6,1,0,10,13,NBA 2016-2017 Summer_League Players Statistic
Dez Wells,CHI,7,127.0,31,10,30,.333,3,9,.333,8,10,.800,1,12,13,7,5,1,5,13,NBA 2016-2017 Summer_League Players Statistic
Wes Washpun,LAC,5,66.3,20,5,16,.313,2,8,.250,8,10,.800,1,6,7,5,1,2,4,3,NBA 2016-2017 Summer_League Players Statistic
Jameel Warney,DAL,6,98.6,39,16,27,.593,0,0,.000,7,8,.875,27,12,39,3,7,6,7,13,NBA 2016-2017 Summer_League Players Statistic
Gavin Ware,ORL,5,38.3,22,11,16,.688,0,0,.000,0,1,.000,1,13,14,2,0,2,0,2,NBA 2016-2017 Summer_League Players Statistic
Thomas Walkup,GSW,6,95.6,19,8,33,.242,0,3,.000,3,5,.600,5,16,21,10,2,0,10,13,NBA 2016-2017 Summer_League Players Statistic
Chris Walker,HOU,3,21.2,3,1,5,.200,0,2,.000,1,2,.500,1,1,2,2,0,1,0,6,NBA 2016-2017 Summer_League Players Statistic
Noah Vonleh,POR,4,126.2,48,19,41,.463,3,13,.231,7,10,.700,8,27,35,5,3,3,11,13,NBA 2016-2017 Summer_League Players Statistic
Rashad Vaughn,MIL,5,150.9,72,27,80,.338,8,33,.242,10,13,.769,4,17,21,9,6,0,10,14,NBA 2016-2017 Summer_League Players Statistic
Kwame Vaughn,PHI,2,38.9,19,7,12,.583,2,4,.500,3,6,.500,2,5,7,6,1,0,1,2,NBA 2016-2017 Summer_League Players Statistic
Jarvis Varnado,LAL,2,28.9,8,3,5,.600,0,0,.000,2,2,1.000,2,10,12,1,1,3,0,6,NBA 2016-2017 Summer_League Players Statistic
Fred VanVleet,TOR,5,80.0,31,10,24,.417,6,11,.545,5,6,.833,2,13,15,8,6,0,3,8,NBA 2016-2017 Summer_League Players Statistic
Denzel Valentine,CHI,7,208.6,81,31,88,.352,12,47,.255,7,9,.778,6,41,47,19,11,1,14,21,NBA 2016-2017 Summer_League Players Statistic
Jarrod Uthoff,SAC,4,69.5,18,6,15,.400,1,1,1.000,5,6,.833,2,7,9,4,4,4,5,2,NBA 2016-2017 Summer_League Players Statistic
Quinton Upshur,TOR,1,4.8,3,1,2,.500,1,1,1.000,0,0,.000,0,0,0,0,0,0,0,0,NBA 2016-2017 Summer_League Players Statistic
Tyler Ulis,PHX,6,193.0,87,35,85,.412,5,16,.313,12,16,.750,3,12,15,38,17,0,11,16,NBA 2016-2017 Summer_League Players Statistic
Joseph Uchebo,CHA,1,18.6,4,1,9,.111,0,0,.000,2,2,1.000,5,3,8,1,0,1,0,2,NBA 2016-2017 Summer_League Players Statistic
Jamari Traylor,IND,2,25.4,6,2,4,.500,0,0,.000,2,2,1.000,3,8,11,0,0,0,1,3,NBA 2016-2017 Summer_League Players Statistic
Jabril Trawick,SEL,5,106.3,57,17,36,.472,2,6,.333,21,24,.875,8,12,20,10,7,5,9,18,NBA 2016-2017 Summer_League Players Statistic
Axel Toupane,DEN,5,120.8,37,15,35,.429,2,8,.250,5,8,.625,2,22,24,6,12,1,7,17,NBA 2016-2017 Summer_League Players Statistic
Jordan Tolbert,ATL,3,32.8,6,3,8,.375,0,2,.000,0,2,.000,3,4,7,1,2,2,1,4,NBA 2016-2017 Summer_League Players Statistic
J.P. Tokoto,NYK,5,135.1,51,18,45,.400,2,7,.286,13,21,.619,4,17,21,7,10,4,18,17,NBA 2016-2017 Summer_League Players Statistic
Sam Thompson,CHA,3,31.9,6,3,9,.333,0,3,.000,0,0,.000,0,5,5,1,0,1,1,4,NBA 2016-2017 Summer_League Players Statistic
TaShawn Thomas,LAC,2,18.5,7,3,7,.429,0,0,.000,1,1,1.000,2,2,4,1,1,3,1,2,NBA 2016-2017 Summer_League Players Statistic
Devin Thomas,MIN,6,125.2,27,12,22,.545,0,0,.000,3,8,.375,14,22,36,3,9,2,4,22,NBA 2016-2017 Summer_League Players Statistic
Deshaun Thomas,CHA,5,121.5,57,23,49,.469,4,15,.267,7,11,.636,10,11,21,4,6,0,5,9,NBA 2016-2017 Summer_League Players Statistic
Aaron Thomas,BRK,2,31.6,13,3,9,.333,2,3,.667,5,6,.833,0,3,3,2,0,0,2,2,NBA 2016-2017 Summer_League Players Statistic
Marquis Teague,DAL,5,101.7,53,20,44,.455,4,8,.500,9,16,.563,1,10,11,18,8,0,10,16,NBA 2016-2017 Summer_League Players Statistic
