Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
James Worthy,LAL,21,708.0,371,164,274,.599,1,2,.500,42,69,.609,36,69,105,56,27,11,39,57,NBA 1983-1984 Playoffs Players Statistic
Mike Woodson,KCK,3,87.0,49,18,44,.409,0,1,.000,13,15,.867,4,4,8,9,2,0,3,11,NBA 1983-1984 Playoffs Players Statistic
Al Wood,SEA,5,157.0,60,26,56,.464,0,1,.000,8,12,.667,7,27,34,10,1,1,7,16,NBA 1983-1984 Playoffs Players Statistic
Randy Wittman,ATL,5,96.0,40,20,37,.541,0,0,.000,0,0,.000,5,4,9,11,1,0,4,5,NBA 1983-1984 Playoffs Players Statistic
Bill Willoughby,NJN,3,13.0,2,1,3,.333,0,0,.000,0,0,.000,3,0,3,0,0,0,0,2,NBA 1983-1984 Playoffs Players Statistic
Sam Williams,PHI,4,55.0,5,2,8,.250,0,0,.000,1,2,.500,1,5,6,3,2,6,5,7,NBA 1983-1984 Playoffs Players Statistic
Rob Williams,DEN,5,149.0,57,21,47,.447,5,13,.385,10,12,.833,5,14,19,24,3,1,8,19,NBA 1983-1984 Playoffs Players Statistic
Ray Williams,NYK,11,310.0,123,46,130,.354,2,12,.167,29,39,.744,8,31,39,88,17,1,41,39,NBA 1983-1984 Playoffs Players Statistic
Gus Williams,SEA,5,215.0,117,50,98,.510,2,6,.333,15,21,.714,2,10,12,57,8,3,14,7,NBA 1983-1984 Playoffs Players Statistic
Buck Williams,NJN,11,473.0,171,63,130,.485,0,0,.000,45,81,.556,57,98,155,16,15,17,29,44,NBA 1983-1984 Playoffs Players Statistic
Jeff Wilkins,UTA,11,205.0,77,30,57,.526,0,0,.000,17,22,.773,10,39,49,5,0,5,11,32,NBA 1983-1984 Playoffs Players Statistic
Dominique Wilkins,ATL,5,197.0,96,35,84,.417,0,1,.000,26,31,.839,21,20,41,11,12,1,15,13,NBA 1983-1984 Playoffs Players Statistic
Jamaal Wilkes,LAL,14,196.0,63,28,70,.400,0,1,.000,7,11,.636,10,16,26,9,4,2,7,27,NBA 1983-1984 Playoffs Players Statistic
Paul Westphal,PHX,17,222.0,90,30,80,.375,2,9,.222,28,32,.875,3,5,8,37,12,0,24,23,NBA 1983-1984 Playoffs Players Statistic
Mark West,DAL,4,32.0,12,5,9,.556,0,0,.000,2,3,.667,0,7,7,3,0,3,3,11,NBA 1983-1984 Playoffs Players Statistic
Scott Wedman,BOS,17,226.0,89,40,96,.417,4,7,.571,5,10,.500,24,23,47,17,6,0,13,19,NBA 1983-1984 Playoffs Players Statistic
Marvin Webster,NYK,12,204.0,37,14,29,.483,0,0,.000,9,15,.600,24,32,56,3,4,17,2,32,NBA 1983-1984 Playoffs Players Statistic
