Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Phil Zevenbergen,SAS,8,58.0,30,15,27,.556,0,0,.000,0,2,.000,4,9,13,3,3,1,4,12,NBA 1987-1988 Regular_Season Players Statistic
Danny Young,SEA,77,949.0,243,89,218,.408,22,77,.286,43,53,.811,18,57,75,218,52,2,37,69,NBA 1987-1988 Regular_Season Players Statistic
Brad Wright,DEN,2,7.0,2,1,5,.200,0,0,.000,0,0,.000,0,1,1,0,0,0,2,3,NBA 1987-1988 Regular_Season Players Statistic
James Worthy,LAL,75,"2,655.0","1,478",617,"1,161",.531,2,16,.125,242,304,.796,129,241,370,289,72,55,155,175,NBA 1987-1988 Regular_Season Players Statistic
Orlando Woolridge,NJN,19,622.0,312,110,247,.445,0,2,.000,92,130,.708,31,60,91,71,13,20,48,73,NBA 1987-1988 Regular_Season Players Statistic
Mike Woodson,LAC,80,"2,534.0","1,438",562,"1,263",.445,18,78,.231,296,341,.868,64,126,190,273,109,26,186,210,NBA 1987-1988 Regular_Season Players Statistic
Leon Wood,ATL,52,909.0,400,136,312,.436,52,127,.409,76,99,.768,17,40,57,174,26,1,38,50,NBA 1987-1988 Regular_Season Players Statistic
Joe Wolf,LAC,42,"1,137.0",320,136,334,.407,3,15,.200,45,54,.833,51,136,187,98,38,16,76,139,NBA 1987-1988 Regular_Season Players Statistic
Randy Wittman,ATL,82,"2,412.0",823,376,787,.478,0,0,.000,71,89,.798,39,131,170,302,50,18,82,117,NBA 1987-1988 Regular_Season Players Statistic
Rickie Winslow,MIL,7,45.0,7,3,13,.231,0,1,.000,1,2,.500,3,4,7,2,1,0,4,9,NBA 1987-1988 Regular_Season Players Statistic
David Wingate,PHI,61,"1,419.0",545,218,545,.400,10,40,.250,99,132,.750,44,57,101,119,47,22,104,125,NBA 1987-1988 Regular_Season Players Statistic
Ricky Wilson,SAS,24,420.0,125,43,110,.391,10,26,.385,29,40,.725,2,25,27,69,23,3,25,40,NBA 1987-1988 Regular_Season Players Statistic
Nikita Wilson,POR,15,54.0,19,7,23,.304,0,0,.000,5,6,.833,2,9,11,3,0,0,5,7,NBA 1987-1988 Regular_Season Players Statistic
Kevin Willis,ATL,75,"2,091.0",871,356,687,.518,0,2,.000,159,245,.649,235,312,547,28,68,41,138,240,NBA 1987-1988 Regular_Season Players Statistic
Reggie Williams,LAC,35,857.0,365,152,427,.356,13,58,.224,48,66,.727,55,63,118,58,29,21,63,108,NBA 1987-1988 Regular_Season Players Statistic
Kevin Williams,SEA,80,"1,084.0",502,199,450,.442,1,7,.143,103,122,.844,61,66,127,96,62,7,68,207,NBA 1987-1988 Regular_Season Players Statistic
John Williams,WAS,82,"2,428.0","1,047",427,910,.469,5,38,.132,188,256,.734,127,317,444,232,117,34,145,217,NBA 1987-1988 Regular_Season Players Statistic
Hot Rod Williams,CLE,77,"2,106.0",843,316,663,.477,0,1,.000,211,279,.756,159,347,506,103,61,145,104,203,NBA 1987-1988 Regular_Season Players Statistic
Herb Williams,IND,75,"1,966.0",748,311,732,.425,0,6,.000,126,171,.737,116,353,469,98,37,146,119,244,NBA 1987-1988 Regular_Season Players Statistic
Buck Williams,NJN,70,"2,637.0","1,279",466,832,.560,1,1,1.000,346,518,.668,298,536,834,109,68,46,189,266,NBA 1987-1988 Regular_Season Players Statistic
Gerald Wilkins,NYK,81,"2,703.0","1,412",591,"1,324",.446,39,129,.302,191,243,.786,106,164,270,326,90,22,212,183,NBA 1987-1988 Regular_Season Players Statistic
Dominique Wilkins,ATL,78,"2,948.0","2,397",909,"1,957",.464,38,129,.295,541,655,.826,211,291,502,224,103,47,218,162,NBA 1987-1988 Regular_Season Players Statistic
Jerome Whitehead,GSW,72,"1,221.0",407,174,360,.483,0,0,.000,59,82,.720,109,212,321,39,32,21,49,209,NBA 1987-1988 Regular_Season Players Statistic
Tony White,GSW,49,581.0,261,111,249,.446,0,6,.000,39,54,.722,12,19,31,59,20,2,47,57,NBA 1987-1988 Regular_Season Players Statistic
Eric White,LAC,17,352.0,178,66,124,.532,1,1,1.000,45,57,.789,31,31,62,9,7,3,21,32,NBA 1987-1988 Regular_Season Players Statistic
Clinton Wheeler,IND,59,513.0,149,62,132,.470,0,0,.000,25,34,.735,19,21,40,103,36,2,52,37,NBA 1987-1988 Regular_Season Players Statistic
Ennis Whatley,ATL,5,24.0,11,4,9,.444,0,0,.000,3,4,.750,0,4,4,2,2,0,4,3,NBA 1987-1988 Regular_Season Players Statistic
Mark West,PHX,83,"2,098.0",802,316,573,.551,0,1,.000,170,285,.596,165,358,523,74,47,147,173,265,NBA 1987-1988 Regular_Season Players Statistic
Bill Wennington,DAL,30,125.0,63,25,49,.510,1,2,.500,12,19,.632,14,25,39,4,5,9,9,33,NBA 1987-1988 Regular_Season Players Statistic
Chris Welp,PHI,10,132.0,48,18,31,.581,0,0,.000,12,18,.667,11,13,24,5,5,5,9,25,NBA 1987-1988 Regular_Season Players Statistic
Spud Webb,ATL,82,"1,347.0",490,191,402,.475,1,19,.053,107,131,.817,16,130,146,337,63,12,131,125,NBA 1987-1988 Regular_Season Players Statistic
Pearl Washington,NJN,68,"1,379.0",633,245,547,.448,11,49,.224,132,189,.698,54,64,118,206,91,4,141,163,NBA 1987-1988 Regular_Season Players Statistic
Kermit Washington,GSW,6,56.0,16,7,14,.500,0,0,.000,2,2,1.000,9,10,19,0,4,4,4,13,NBA 1987-1988 Regular_Season Players Statistic
Duane Washington,NJN,15,156.0,54,18,42,.429,2,4,.500,16,20,.800,5,17,22,34,12,0,9,23,NBA 1987-1988 Regular_Season Players Statistic
