Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Danny Young,POR,48,952.0,297,115,250,.460,17,50,.340,50,64,.781,17,57,74,123,55,3,45,50,NBA 1988-1989 Regular_Season Players Statistic
James Worthy,LAL,81,"2,960.0","1,657",702,"1,282",.548,2,23,.087,251,321,.782,169,320,489,288,108,56,182,175,NBA 1988-1989 Regular_Season Players Statistic
Orlando Woolridge,LAL,74,"1,491.0",715,231,494,.468,0,1,.000,253,343,.738,81,189,270,58,30,65,103,130,NBA 1988-1989 Regular_Season Players Statistic
Mike Woodson,HOU,81,"2,259.0","1,046",410,936,.438,31,89,.348,195,237,.823,51,143,194,206,89,18,136,195,NBA 1988-1989 Regular_Season Players Statistic
David Wood,CHI,2,2.0,0,0,0,.000,0,0,.000,0,0,.000,0,0,0,0,0,0,0,0,NBA 1988-1989 Regular_Season Players Statistic
Joe Wolf,LAC,66,"1,450.0",386,170,402,.423,2,14,.143,44,64,.688,83,188,271,113,32,16,94,152,NBA 1988-1989 Regular_Season Players Statistic
Randy Wittman,IND,64,"1,120.0",291,130,286,.455,3,6,.500,28,41,.683,26,54,80,111,23,2,32,43,NBA 1988-1989 Regular_Season Players Statistic
David Wingate,PHI,33,372.0,137,54,115,.470,2,6,.333,27,34,.794,12,25,37,73,9,2,35,43,NBA 1988-1989 Regular_Season Players Statistic
Reggie Williams,LAC,63,"1,303.0",642,260,594,.438,30,104,.288,92,122,.754,70,109,179,101,81,29,114,182,NBA 1988-1989 Regular_Season Players Statistic
Micheal Williams,DET,49,358.0,127,47,129,.364,2,9,.222,31,47,.660,9,18,27,70,13,3,42,44,NBA 1988-1989 Regular_Season Players Statistic
Kevin Williams,LAC,50,547.0,209,81,200,.405,1,6,.167,46,59,.780,28,42,70,53,30,11,52,91,NBA 1988-1989 Regular_Season Players Statistic
John Williams,WAS,82,"2,413.0","1,120",438,940,.466,19,71,.268,225,290,.776,158,415,573,356,142,70,157,213,NBA 1988-1989 Regular_Season Players Statistic
Hot Rod Williams,CLE,82,"2,125.0",948,356,700,.509,1,4,.250,235,314,.748,173,304,477,108,77,134,102,188,NBA 1988-1989 Regular_Season Players Statistic
Herb Williams,DAL,76,"2,470.0",777,322,739,.436,0,5,.000,133,194,.686,135,458,593,124,46,134,149,236,NBA 1988-1989 Regular_Season Players Statistic
Buck Williams,NJN,74,"2,447.0",959,373,702,.531,0,3,.000,213,320,.666,249,447,696,78,61,36,142,223,NBA 1988-1989 Regular_Season Players Statistic
Gerald Wilkins,NYK,81,"2,414.0","1,161",462,"1,025",.451,51,172,.297,186,246,.756,95,149,244,274,115,22,169,166,NBA 1988-1989 Regular_Season Players Statistic
Eddie Lee Wilkins,NYK,71,584.0,289,114,245,.465,0,1,.000,61,111,.550,72,76,148,7,10,16,56,110,NBA 1988-1989 Regular_Season Players Statistic
Dominique Wilkins,ATL,80,"2,997.0","2,099",814,"1,756",.464,29,105,.276,442,524,.844,256,297,553,211,117,52,181,138,NBA 1988-1989 Regular_Season Players Statistic
Morlon Wiley,DAL,51,408.0,111,46,114,.404,6,24,.250,13,16,.813,13,34,47,76,25,6,34,61,NBA 1988-1989 Regular_Season Players Statistic
Jerome Whitehead,SAS,57,622.0,175,72,182,.396,0,0,.000,31,47,.660,49,85,134,19,23,4,24,115,NBA 1988-1989 Regular_Season Players Statistic
Eric White,LAC,38,436.0,158,62,120,.517,0,0,.000,34,42,.810,34,35,69,17,10,1,26,40,NBA 1988-1989 Regular_Season Players Statistic
Clinton Wheeler,POR,28,354.0,105,45,87,.517,0,1,.000,15,20,.750,17,14,31,54,27,0,24,26,NBA 1988-1989 Regular_Season Players Statistic
Ennis Whatley,LAC,8,90.0,34,12,33,.364,0,0,.000,10,11,.909,2,14,16,22,7,1,11,15,NBA 1988-1989 Regular_Season Players Statistic
Mark West,PHX,82,"2,019.0",594,243,372,.653,0,0,.000,108,202,.535,167,384,551,39,35,187,103,273,NBA 1988-1989 Regular_Season Players Statistic
Bill Wennington,DAL,65,"1,074.0",300,119,275,.433,1,9,.111,61,82,.744,82,204,286,46,16,35,54,211,NBA 1988-1989 Regular_Season Players Statistic
Chris Welp,PHI,72,843.0,246,99,222,.446,0,1,.000,48,73,.658,59,134,193,29,23,41,42,176,NBA 1988-1989 Regular_Season Players Statistic
Spud Webb,ATL,81,"1,219.0",319,133,290,.459,1,22,.045,52,60,.867,21,102,123,284,70,6,83,104,NBA 1988-1989 Regular_Season Players Statistic
Pearl Washington,MIA,54,"1,065.0",411,164,387,.424,1,14,.071,82,104,.788,49,74,123,226,73,4,122,101,NBA 1988-1989 Regular_Season Players Statistic
Kenny Walker,NYK,79,"1,163.0",419,174,356,.489,5,20,.250,66,85,.776,101,129,230,36,41,45,44,187,NBA 1988-1989 Regular_Season Players Statistic
Darrell Walker,WAS,79,"2,565.0",714,286,681,.420,0,9,.000,142,184,.772,135,372,507,496,150,23,184,217,NBA 1988-1989 Regular_Season Players Statistic
Sam Vincent,CHI,70,"1,703.0",656,274,566,.484,2,17,.118,106,129,.822,34,156,190,335,53,10,142,124,NBA 1988-1989 Regular_Season Players Statistic
Jay Vincent,SAS,29,646.0,249,104,257,.405,1,3,.333,40,60,.667,38,72,110,27,6,4,42,63,NBA 1988-1989 Regular_Season Players Statistic
Kiki Vandeweghe,NYK,45,934.0,499,200,426,.469,19,48,.396,80,89,.899,26,45,71,69,19,11,41,76,NBA 1988-1989 Regular_Season Players Statistic
Darnell Valentine,CLE,77,"1,086.0",366,136,319,.426,3,14,.214,91,112,.813,22,81,103,174,57,7,83,88,NBA 1988-1989 Regular_Season Players Statistic
Kelvin Upshaw,BOS,32,617.0,219,99,212,.467,3,15,.200,18,26,.692,10,39,49,117,26,3,55,80,NBA 1988-1989 Regular_Season Players Statistic
Terry Tyler,DAL,70,"1,057.0",386,169,360,.469,1,9,.111,47,62,.758,74,135,209,40,24,39,51,90,NBA 1988-1989 Regular_Season Players Statistic
Elston Turner,DEN,78,"1,746.0",337,151,353,.428,2,7,.286,33,56,.589,109,178,287,144,90,8,60,209,NBA 1988-1989 Regular_Season Players Statistic
Andre Turner,MIL,4,13.0,6,3,6,.500,0,0,.000,0,0,.000,0,3,3,0,2,0,4,2,NBA 1988-1989 Regular_Season Players Statistic
Trent Tucker,NYK,81,"1,824.0",687,263,579,.454,118,296,.399,43,55,.782,55,121,176,132,88,6,59,163,NBA 1988-1989 Regular_Season Players Statistic
Kelly Tripucka,CHA,71,"2,302.0","1,606",568,"1,215",.467,30,84,.357,440,508,.866,79,188,267,224,88,16,236,196,NBA 1988-1989 Regular_Season Players Statistic
Sedric Toney,IND,2,9.0,2,1,5,.200,0,3,.000,0,1,.000,1,1,2,0,0,0,2,1,NBA 1988-1989 Regular_Season Players Statistic
Tom Tolbert,CHA,14,117.0,40,17,37,.459,0,3,.000,6,12,.500,7,14,21,7,2,4,2,20,NBA 1988-1989 Regular_Season Players Statistic
Ray Tolbert,ATL,50,341.0,103,40,94,.426,0,0,.000,23,37,.622,31,57,88,16,13,13,35,55,NBA 1988-1989 Regular_Season Players Statistic
Wayman Tisdale,SAC,79,"2,434.0","1,381",532,"1,036",.514,0,4,.000,317,410,.773,187,422,609,128,55,52,172,285,NBA 1988-1989 Regular_Season Players Statistic
Sedale Threatt,SEA,63,"1,220.0",544,235,476,.494,11,30,.367,63,77,.818,31,86,117,238,83,4,77,155,NBA 1988-1989 Regular_Season Players Statistic
Otis Thorpe,HOU,82,"3,135.0","1,370",521,961,.542,0,2,.000,328,450,.729,272,515,787,202,82,37,225,259,NBA 1988-1989 Regular_Season Players Statistic
Bob Thornton,PHI,54,449.0,127,47,111,.423,1,3,.333,32,60,.533,36,56,92,15,8,7,23,87,NBA 1988-1989 Regular_Season Players Statistic
Mychal Thompson,LAL,80,"1,994.0",738,291,521,.559,0,1,.000,156,230,.678,157,310,467,48,58,59,97,224,NBA 1988-1989 Regular_Season Players Statistic
LaSalle Thompson,IND,76,"2,329.0","1,059",416,850,.489,0,1,.000,227,281,.808,224,494,718,81,79,94,179,285,NBA 1988-1989 Regular_Season Players Statistic
Billy Thompson,MIA,79,"2,273.0",854,349,716,.487,0,4,.000,156,224,.696,241,331,572,176,56,105,189,260,NBA 1988-1989 Regular_Season Players Statistic
Bernard Thompson,HOU,23,222.0,62,20,59,.339,0,2,.000,22,26,.846,9,19,28,13,13,1,19,33,NBA 1988-1989 Regular_Season Players Statistic
Isiah Thomas,DET,80,"2,924.0","1,458",569,"1,227",.464,33,121,.273,287,351,.818,49,224,273,663,133,20,298,209,NBA 1988-1989 Regular_Season Players Statistic
Reggie Theus,ATL,82,"2,517.0","1,296",497,"1,067",.466,17,58,.293,285,335,.851,86,156,242,387,108,16,194,236,NBA 1988-1989 Regular_Season Players Statistic
Terry Teagle,GSW,66,"1,569.0","1,002",409,859,.476,2,12,.167,182,225,.809,110,153,263,96,79,17,116,173,NBA 1988-1989 Regular_Season Players Statistic
Anthony Taylor,MIA,21,368.0,144,60,151,.397,0,2,.000,24,32,.750,11,23,34,43,22,5,20,37,NBA 1988-1989 Regular_Season Players Statistic
Roy Tarpley,DAL,19,591.0,328,131,242,.541,0,1,.000,66,96,.688,77,141,218,17,28,30,45,70,NBA 1988-1989 Regular_Season Players Statistic
Jon Sundvold,MIA,68,"1,338.0",709,307,675,.455,48,92,.522,47,57,.825,18,69,87,137,27,1,87,78,NBA 1988-1989 Regular_Season Players Statistic
Barry Sumpter,LAC,1,1.0,0,0,1,.000,0,0,.000,0,0,.000,0,0,0,0,0,0,0,0,NBA 1988-1989 Regular_Season Players Statistic
John Stroeder,GSW,5,22.0,4,2,5,.400,0,0,.000,0,0,.000,5,9,14,3,0,2,3,3,NBA 1988-1989 Regular_Season Players Statistic
Rod Strickland,NYK,81,"1,358.0",721,265,567,.467,19,59,.322,172,231,.745,51,109,160,319,98,3,148,142,NBA 1988-1989 Regular_Season Players Statistic
