Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Dorell Wright,MIA,1,0.8,0,0,0,.000,0,0,.000,0,0,.000,0,0,0,0,0,0,0,0,NBA 2006-2007 Playoffs Players Statistic
Antoine Wright,NJN,12,163.1,46,17,36,.472,3,6,.500,9,10,.900,5,18,23,1,5,4,5,14,NBA 2006-2007 Playoffs Players Statistic
Shammond Williams,LAL,4,80.0,18,8,20,.400,2,8,.250,0,0,.000,2,1,3,7,0,1,2,6,NBA 2006-2007 Playoffs Players Statistic
Marcus D. Williams,NJN,12,77.8,29,12,36,.333,1,13,.077,4,5,.800,3,7,10,13,1,0,12,4,NBA 2006-2007 Playoffs Players Statistic
Jason Williams,MIA,4,111.6,23,7,28,.250,5,17,.294,4,5,.800,0,8,8,14,5,1,3,5,NBA 2006-2007 Playoffs Players Statistic
Deron Williams,UTA,17,657.1,327,122,270,.452,19,57,.333,64,81,.790,9,64,73,146,26,4,68,49,NBA 2006-2007 Playoffs Players Statistic
Chris Webber,DET,16,403.9,158,66,126,.524,0,1,.000,26,49,.531,36,64,100,24,14,9,25,51,NBA 2006-2007 Playoffs Players Statistic
Luke Walton,LAL,5,127.6,36,14,36,.389,5,12,.417,3,4,.750,9,12,21,13,7,1,15,13,NBA 2006-2007 Playoffs Players Statistic
Rasheed Wallace,DET,16,572.8,229,86,197,.437,25,72,.347,32,38,.842,19,104,123,28,19,28,19,64,NBA 2006-2007 Playoffs Players Statistic
Ben Wallace,CHI,10,369.3,87,30,53,.566,0,1,.000,27,54,.500,29,66,95,14,15,17,10,19,NBA 2006-2007 Playoffs Players Statistic
Antoine Walker,MIA,4,92.2,47,15,37,.405,8,16,.500,9,11,.818,2,7,9,6,2,1,4,11,NBA 2006-2007 Playoffs Players Statistic
Dwyane Wade,MIA,4,161.8,94,36,84,.429,0,5,.000,22,32,.688,7,12,19,25,5,2,23,13,NBA 2006-2007 Playoffs Players Statistic
Sasha Vujacic,LAL,4,42.9,11,5,9,.556,1,4,.250,0,0,.000,2,2,4,3,1,0,3,4,NBA 2006-2007 Playoffs Players Statistic
