Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Tom Workman,DET,2,6.0,0,0,1,.000,-,-,-,0,0,.000,-,-,0,0,-,-,-,1,NBA 1969-1970 Regular_Season Players Statistic
Lee Winfield,SEA,64,771.0,363,138,288,.479,-,-,-,87,116,.750,-,-,98,102,-,-,-,95,NBA 1969-1970 Regular_Season Players Statistic
Jiff Wilson,PHI,67,836.0,358,118,304,.388,-,-,-,122,172,.709,-,-,317,52,-,-,-,145,NBA 1969-1970 Regular_Season Players Statistic
Samuel Williams,MIL,11,44.0,27,11,24,.458,-,-,-,5,11,.455,-,-,7,3,-,-,-,5,NBA 1969-1970 Regular_Season Players Statistic
Ron Williams,GSW,80,"2,435.0","1,181",452,"1,046",.432,-,-,-,277,337,.822,-,-,190,424,-,-,-,287,NBA 1969-1970 Regular_Season Players Statistic
Bernie Williams,SDR,72,"1,228.0",598,251,641,.392,-,-,-,96,122,.787,-,-,155,165,-,-,-,124,NBA 1969-1970 Regular_Season Players Statistic
Art Williams,SDR,80,"1,545.0",466,189,464,.407,-,-,-,88,118,.746,-,-,292,503,-,-,-,168,NBA 1969-1970 Regular_Season Players Statistic
Lenny Wilkens,SEA,75,"2,802.0","1,334",448,"1,066",.420,-,-,-,438,556,.788,-,-,378,683,-,-,-,212,NBA 1969-1970 Regular_Season Players Statistic
Jo Jo White,BOS,60,"1,328.0",729,309,684,.452,-,-,-,111,135,.822,-,-,169,145,-,-,-,132,NBA 1969-1970 Regular_Season Players Statistic
Jerry West,LAL,74,"3,106.0","2,309",831,"1,673",.497,-,-,-,647,785,.824,-,-,338,554,-,-,-,160,NBA 1969-1970 Regular_Season Players Statistic
Walt Wesley,CHI,72,"1,407.0",685,270,648,.417,-,-,-,145,219,.662,-,-,455,68,-,-,-,184,NBA 1969-1970 Regular_Season Players Statistic
Bob Weiss,CHI,82,"2,544.0",943,365,855,.427,-,-,-,213,253,.842,-,-,227,474,-,-,-,206,NBA 1969-1970 Regular_Season Players Statistic
Jim Washington,PHI,79,"2,459.0","1,006",401,842,.476,-,-,-,204,273,.747,-,-,734,104,-,-,-,262,NBA 1969-1970 Regular_Season Players Statistic
John Warren,NYK,44,272.0,112,44,108,.407,-,-,-,24,35,.686,-,-,40,30,-,-,-,53,NBA 1969-1970 Regular_Season Players Statistic
Jimmy Walker,DET,81,"2,869.0","1,687",666,"1,394",.478,-,-,-,355,440,.807,-,-,242,248,-,-,-,203,NBA 1969-1970 Regular_Season Players Statistic
Chet Walker,CHI,78,"2,726.0","1,675",596,"1,249",.477,-,-,-,483,568,.850,-,-,604,192,-,-,-,203,NBA 1969-1970 Regular_Season Players Statistic
Neal Walk,PHX,82,"1,394.0",669,257,547,.470,-,-,-,155,242,.640,-,-,455,80,-,-,-,225,NBA 1969-1970 Regular_Season Players Statistic
Norm Van Lier,CIN,81,"2,895.0",770,302,749,.403,-,-,-,166,224,.741,-,-,409,500,-,-,-,329,NBA 1969-1970 Regular_Season Players Statistic
Tom Van Arsdale,CIN,71,"2,544.0","1,621",620,"1,376",.451,-,-,-,381,492,.774,-,-,463,155,-,-,-,247,NBA 1969-1970 Regular_Season Players Statistic
Dick Van Arsdale,PHX,77,"2,966.0","1,643",592,"1,166",.508,-,-,-,459,575,.798,-,-,264,338,-,-,-,282,NBA 1969-1970 Regular_Season Players Statistic
Wes Unseld,WAS,82,"3,234.0","1,325",526,"1,015",.518,-,-,-,273,428,.638,-,-,"1,370",291,-,-,-,250,NBA 1969-1970 Regular_Season Players Statistic
Bill Turner,CIN,72,"1,170.0",517,197,468,.421,-,-,-,123,167,.737,-,-,304,43,-,-,-,193,NBA 1969-1970 Regular_Season Players Statistic
Al Tucker,WAS,61,819.0,362,146,285,.512,-,-,-,70,87,.805,-,-,166,38,-,-,-,86,NBA 1969-1970 Regular_Season Players Statistic
John Tresvant,LAL,69,"1,499.0",734,264,595,.444,-,-,-,206,284,.725,-,-,425,112,-,-,-,204,NBA 1969-1970 Regular_Season Players Statistic
John Q. Trapp,SDR,70,"1,025.0",442,185,434,.426,-,-,-,72,104,.692,-,-,309,49,-,-,-,200,NBA 1969-1970 Regular_Season Players Statistic
Gene Tormohlen,ATL,2,11.0,4,2,4,.500,-,-,-,0,0,.000,-,-,4,1,-,-,-,3,NBA 1969-1970 Regular_Season Players Statistic
Nate Thurmond,GSW,43,"1,919.0",943,341,824,.414,-,-,-,261,346,.754,-,-,762,150,-,-,-,110,NBA 1969-1970 Regular_Season Players Statistic
Rod Thorn,SEA,19,105.0,55,20,45,.444,-,-,-,15,24,.625,-,-,16,17,-,-,-,8,NBA 1969-1970 Regular_Season Players Statistic
Dave Stallworth,NYK,82,"1,375.0",639,239,557,.429,-,-,-,161,225,.716,-,-,323,139,-,-,-,194,NBA 1969-1970 Regular_Season Players Statistic
Dick Snyder,SEA,82,"2,437.0","1,081",456,863,.528,-,-,-,169,208,.813,-,-,323,342,-,-,-,277,NBA 1969-1970 Regular_Season Players Statistic
Greg Smith,MIL,82,"2,368.0",803,339,664,.511,-,-,-,125,174,.718,-,-,712,156,-,-,-,304,NBA 1969-1970 Regular_Season Players Statistic
Bingo Smith,SDR,75,"1,198.0",550,242,567,.427,-,-,-,66,96,.688,-,-,328,75,-,-,-,119,NBA 1969-1970 Regular_Season Players Statistic
Adrian Smith,GSW,77,"1,087.0",458,153,416,.368,-,-,-,152,170,.894,-,-,82,132,-,-,-,122,NBA 1969-1970 Regular_Season Players Statistic
Jerry Sloan,CHI,53,"1,822.0",827,310,737,.421,-,-,-,207,318,.651,-,-,372,165,-,-,-,179,NBA 1969-1970 Regular_Season Players Statistic
Paul Silas,PHX,78,"2,836.0",996,373,804,.464,-,-,-,250,412,.607,-,-,916,214,-,-,-,266,NBA 1969-1970 Regular_Season Players Statistic
Larry Siegfried,BOS,78,"2,081.0",984,382,902,.424,-,-,-,220,257,.856,-,-,212,299,-,-,-,187,NBA 1969-1970 Regular_Season Players Statistic
Ray Scott,WAS,73,"1,393.0",653,257,605,.425,-,-,-,139,173,.803,-,-,457,114,-,-,-,147,NBA 1969-1970 Regular_Season Players Statistic
Dave Scholz,PHI,1,1.0,2,1,1,1.000,-,-,-,0,0,.000,-,-,0,0,-,-,-,0,NBA 1969-1970 Regular_Season Players Statistic
Dale Schlueter,GSW,63,685.0,224,82,167,.491,-,-,-,60,97,.619,-,-,231,25,-,-,-,108,NBA 1969-1970 Regular_Season Players Statistic
Satch Sanders,BOS,57,"1,616.0",653,246,555,.443,-,-,-,161,183,.880,-,-,314,92,-,-,-,199,NBA 1969-1970 Regular_Season Players Statistic
Cazzie Russell,NYK,78,"1,563.0",894,385,773,.498,-,-,-,124,160,.775,-,-,236,135,-,-,-,137,NBA 1969-1970 Regular_Season Players Statistic
Bob Rule,SEA,80,"2,959.0","1,965",789,"1,705",.463,-,-,-,387,542,.714,-,-,825,144,-,-,-,278,NBA 1969-1970 Regular_Season Players Statistic
Guy Rodgers,MIL,64,749.0,203,68,191,.356,-,-,-,67,90,.744,-,-,74,213,-,-,-,73,NBA 1969-1970 Regular_Season Players Statistic
Flynn Robinson,MIL,81,"2,762.0","1,765",663,"1,391",.477,-,-,-,439,489,.898,-,-,263,449,-,-,-,254,NBA 1969-1970 Regular_Season Players Statistic
Oscar Robertson,CIN,69,"2,865.0","1,748",647,"1,267",.511,-,-,-,454,561,.809,-,-,422,558,-,-,-,175,NBA 1969-1970 Regular_Season Players Statistic
Rick Roberson,LAL,74,"2,005.0",644,262,586,.447,-,-,-,120,212,.566,-,-,672,92,-,-,-,256,NBA 1969-1970 Regular_Season Players Statistic
Mike Riordan,NYK,81,"1,677.0",624,255,549,.464,-,-,-,114,165,.691,-,-,194,201,-,-,-,192,NBA 1969-1970 Regular_Season Players Statistic
Pat Riley,SDR,36,474.0,190,75,180,.417,-,-,-,40,55,.727,-,-,57,85,-,-,-,68,NBA 1969-1970 Regular_Season Players Statistic
George Reynolds,DET,10,44.0,21,8,19,.421,-,-,-,5,7,.714,-,-,14,12,-,-,-,10,NBA 1969-1970 Regular_Season Players Statistic
Willis Reed,NYK,81,"3,089.0","1,755",702,"1,385",.507,-,-,-,351,464,.756,-,-,"1,126",161,-,-,-,287,NBA 1969-1970 Regular_Season Players Statistic
Luther Rackley,CIN,66,"1,256.0",504,190,423,.449,-,-,-,124,195,.636,-,-,378,56,-,-,-,204,NBA 1969-1970 Regular_Season Players Statistic
Bob Quick,DET,34,364.0,175,63,139,.453,-,-,-,49,71,.690,-,-,75,14,-,-,-,50,NBA 1969-1970 Regular_Season Players Statistic
Bob Portman,GSW,60,813.0,420,177,398,.445,-,-,-,66,85,.776,-,-,224,28,-,-,-,77,NBA 1969-1970 Regular_Season Players Statistic
Loy Petersen,CHI,31,231.0,92,33,90,.367,-,-,-,26,39,.667,-,-,26,23,-,-,-,22,NBA 1969-1970 Regular_Season Players Statistic
Don Ohl,ATL,66,984.0,410,176,372,.473,-,-,-,58,72,.806,-,-,71,98,-,-,-,113,NBA 1969-1970 Regular_Season Players Statistic
Bud Ogden,PHI,47,357.0,191,82,172,.477,-,-,-,27,39,.692,-,-,86,31,-,-,-,62,NBA 1969-1970 Regular_Season Players Statistic
Grady O'Malley,ATL,24,113.0,50,21,60,.350,-,-,-,8,19,.421,-,-,26,10,-,-,-,12,NBA 1969-1970 Regular_Season Players Statistic
Rich Niemann,BOS,6,18.0,6,2,5,.400,-,-,-,2,2,1.000,-,-,6,2,-,-,-,10,NBA 1969-1970 Regular_Season Players Statistic
Dave Newmark,ATL,64,612.0,313,127,296,.429,-,-,-,59,77,.766,-,-,174,42,-,-,-,128,NBA 1969-1970 Regular_Season Players Statistic
Don Nelson,BOS,82,"2,224.0","1,259",461,920,.501,-,-,-,337,435,.775,-,-,601,148,-,-,-,238,NBA 1969-1970 Regular_Season Players Statistic
Dorie Murrey,SEA,81,"1,079.0",442,153,343,.446,-,-,-,136,186,.731,-,-,357,76,-,-,-,191,NBA 1969-1970 Regular_Season Players Statistic
Jeff Mullins,GSW,74,"2,861.0","1,632",656,"1,426",.460,-,-,-,320,378,.847,-,-,382,360,-,-,-,240,NBA 1969-1970 Regular_Season Players Statistic
Erwin Mueller,DET,78,"2,353.0",789,300,646,.464,-,-,-,189,263,.719,-,-,483,205,-,-,-,192,NBA 1969-1970 Regular_Season Players Statistic
Otto Moore,DET,81,"2,523.0",960,383,805,.476,-,-,-,194,305,.636,-,-,900,104,-,-,-,232,NBA 1969-1970 Regular_Season Players Statistic
Earl Monroe,WAS,82,"3,051.0","1,922",695,"1,557",.446,-,-,-,532,641,.830,-,-,257,402,-,-,-,258,NBA 1969-1970 Regular_Season Players Statistic
Steve Mix,DET,18,276.0,119,48,100,.480,-,-,-,23,39,.590,-,-,64,15,-,-,-,31,NBA 1969-1970 Regular_Season Players Statistic
Eddie Miles,WAS,47,"1,295.0",609,238,541,.440,-,-,-,133,175,.760,-,-,177,86,-,-,-,107,NBA 1969-1970 Regular_Season Players Statistic
Tom Meschery,SEA,80,"2,294.0",984,394,818,.482,-,-,-,196,248,.790,-,-,666,157,-,-,-,317,NBA 1969-1970 Regular_Season Players Statistic
McCoy McLemore,DET,73,"1,421.0",585,233,500,.466,-,-,-,119,145,.821,-,-,336,83,-,-,-,159,NBA 1969-1970 Regular_Season Players Statistic
Stan McKenzie,PHX,58,525.0,220,81,206,.393,-,-,-,58,73,.795,-,-,93,52,-,-,-,67,NBA 1969-1970 Regular_Season Players Statistic
Jon McGlocklin,MIL,82,"2,966.0","1,447",639,"1,206",.530,-,-,-,169,198,.854,-,-,252,303,-,-,-,164,NBA 1969-1970 Regular_Season Players Statistic
Willie McCarter,LAL,40,861.0,307,132,349,.378,-,-,-,43,60,.717,-,-,83,93,-,-,-,71,NBA 1969-1970 Regular_Season Players Statistic
Don May,NYK,37,238.0,96,39,101,.386,-,-,-,18,19,.947,-,-,52,17,-,-,-,42,NBA 1969-1970 Regular_Season Players Statistic
Jack Marin,WAS,82,"2,947.0","1,618",666,"1,363",.489,-,-,-,286,339,.844,-,-,537,217,-,-,-,248,NBA 1969-1970 Regular_Season Players Statistic
Ed Manning,CHI,67,777.0,280,119,321,.371,-,-,-,42,56,.750,-,-,232,36,-,-,-,122,NBA 1969-1970 Regular_Season Players Statistic
Mike Lynn,LAL,44,403.0,119,44,133,.331,-,-,-,31,48,.646,-,-,64,30,-,-,-,87,NBA 1969-1970 Regular_Season Players Statistic
Jerry Lucas,GSW,67,"2,420.0","1,010",405,799,.507,-,-,-,200,255,.784,-,-,951,175,-,-,-,164,NBA 1969-1970 Regular_Season Players Statistic
Bob Love,CHI,82,"3,123.0","1,722",640,"1,373",.466,-,-,-,442,525,.842,-,-,712,148,-,-,-,260,NBA 1969-1970 Regular_Season Players Statistic
Kevin Loughery,WAS,55,"2,037.0","1,207",477,"1,082",.441,-,-,-,253,298,.849,-,-,168,292,-,-,-,183,NBA 1969-1970 Regular_Season Players Statistic
Paul Long,DET,25,130.0,83,28,62,.452,-,-,-,27,38,.711,-,-,11,17,-,-,-,22,NBA 1969-1970 Regular_Season Players Statistic
Bobby Lewis,GSW,73,"1,353.0",526,213,557,.382,-,-,-,100,152,.658,-,-,157,194,-,-,-,170,NBA 1969-1970 Regular_Season Players Statistic
Clyde Lee,GSW,82,"2,641.0",902,362,822,.440,-,-,-,178,300,.593,-,-,929,80,-,-,-,263,NBA 1969-1970 Regular_Season Players Statistic
Stu Lantz,SDR,82,"2,471.0","1,188",455,"1,027",.443,-,-,-,278,361,.770,-,-,255,287,-,-,-,238,NBA 1969-1970 Regular_Season Players Statistic
Steve Kuberski,BOS,51,797.0,324,130,335,.388,-,-,-,64,92,.696,-,-,257,29,-,-,-,87,NBA 1969-1970 Regular_Season Players Statistic
Howard Komives,DET,82,"2,418.0",916,363,878,.413,-,-,-,190,234,.812,-,-,193,312,-,-,-,247,NBA 1969-1970 Regular_Season Players Statistic
Don Kojis,SDR,56,"1,578.0",857,338,756,.447,-,-,-,181,241,.751,-,-,388,78,-,-,-,135,NBA 1969-1970 Regular_Season Players Statistic
Jim King,CIN,34,391.0,139,53,129,.411,-,-,-,33,41,.805,-,-,62,52,-,-,-,47,NBA 1969-1970 Regular_Season Players Statistic
Toby Kimball,SDR,77,"1,622.0",543,218,508,.429,-,-,-,107,185,.578,-,-,621,95,-,-,-,187,NBA 1969-1970 Regular_Season Players Statistic
Joe Kennedy,SEA,14,82.0,8,3,34,.088,-,-,-,2,2,1.000,-,-,20,7,-,-,-,7,NBA 1969-1970 Regular_Season Players Statistic
Bob Kauffman,CHI,64,775.0,276,94,221,.425,-,-,-,88,123,.715,-,-,211,76,-,-,-,117,NBA 1969-1970 Regular_Season Players Statistic
Wali Jones,PHI,78,"1,740.0",922,366,851,.430,-,-,-,190,226,.841,-,-,173,276,-,-,-,210,NBA 1969-1970 Regular_Season Players Statistic
Rich Johnson,BOS,65,898.0,380,167,361,.463,-,-,-,46,70,.657,-,-,208,32,-,-,-,155,NBA 1969-1970 Regular_Season Players Statistic
Neil Johnson,PHX,28,136.0,48,20,60,.333,-,-,-,8,12,.667,-,-,47,12,-,-,-,38,NBA 1969-1970 Regular_Season Players Statistic
Gus Johnson,WAS,78,"2,919.0","1,353",578,"1,282",.451,-,-,-,197,272,.724,-,-,"1,086",264,-,-,-,269,NBA 1969-1970 Regular_Season Players Statistic
Luke Jackson,PHI,37,583.0,202,71,181,.392,-,-,-,60,81,.741,-,-,198,50,-,-,-,80,NBA 1969-1970 Regular_Season Players Statistic
Darrall Imhoff,PHI,79,"2,474.0","1,075",430,796,.540,-,-,-,215,331,.650,-,-,754,211,-,-,-,294,NBA 1969-1970 Regular_Season Players Statistic
Lou Hudson,ATL,80,"3,091.0","2,031",830,"1,564",.531,-,-,-,371,450,.824,-,-,373,276,-,-,-,225,NBA 1969-1970 Regular_Season Players Statistic
Bailey Howell,BOS,82,"2,078.0","1,033",399,931,.429,-,-,-,235,308,.763,-,-,550,120,-,-,-,261,NBA 1969-1970 Regular_Season Players Statistic
Bill Hosket,NYK,36,235.0,118,46,91,.505,-,-,-,26,33,.788,-,-,63,17,-,-,-,36,NBA 1969-1970 Regular_Season Players Statistic
Bill Hewitt,DET,65,"1,279.0",274,110,298,.369,-,-,-,54,94,.574,-,-,354,64,-,-,-,130,NBA 1969-1970 Regular_Season Players Statistic
Fred Hetzel,PHI,63,757.0,383,156,323,.483,-,-,-,71,85,.835,-,-,207,44,-,-,-,110,NBA 1969-1970 Regular_Season Players Statistic
Brian Heaney,WAS,14,70.0,28,13,24,.542,-,-,-,2,4,.500,-,-,4,6,-,-,-,17,NBA 1969-1970 Regular_Season Players Statistic
Elvin Hayes,SDR,82,"3,665.0","2,256",914,"2,020",.452,-,-,-,428,622,.688,-,-,"1,386",162,-,-,-,270,NBA 1969-1970 Regular_Season Players Statistic
Connie Hawkins,PHX,81,"3,312.0","1,995",709,"1,447",.490,-,-,-,577,741,.779,-,-,846,391,-,-,-,287,NBA 1969-1970 Regular_Season Players Statistic
John Havlicek,BOS,81,"3,369.0","1,960",736,"1,585",.464,-,-,-,488,578,.844,-,-,635,550,-,-,-,211,NBA 1969-1970 Regular_Season Players Statistic
Clem Haskins,CHI,82,"3,214.0","1,668",668,"1,486",.450,-,-,-,332,424,.783,-,-,378,624,-,-,-,237,NBA 1969-1970 Regular_Season Players Statistic
Art Harris,PHX,81,"1,553.0",656,285,723,.394,-,-,-,86,134,.642,-,-,161,231,-,-,-,220,NBA 1969-1970 Regular_Season Players Statistic
Shaler Halimon,CHI,38,517.0,241,96,244,.393,-,-,-,49,73,.671,-,-,68,69,-,-,-,58,NBA 1969-1970 Regular_Season Players Statistic
Happy Hairston,LAL,70,"2,427.0","1,292",483,973,.496,-,-,-,326,413,.789,-,-,775,121,-,-,-,230,NBA 1969-1970 Regular_Season Players Statistic
Al Hairston,SEA,3,20.0,7,3,8,.375,-,-,-,1,1,1.000,-,-,5,6,-,-,-,3,NBA 1969-1970 Regular_Season Players Statistic
Matt Guokas,PHI,80,"1,558.0",484,189,416,.454,-,-,-,106,149,.711,-,-,216,222,-,-,-,201,NBA 1969-1970 Regular_Season Players Statistic
Richie Guerin,ATL,8,64.0,7,3,11,.273,-,-,-,1,1,1.000,-,-,2,12,-,-,-,9,NBA 1969-1970 Regular_Season Players Statistic
Gary Gregor,ATL,81,"1,603.0",660,286,661,.433,-,-,-,88,113,.779,-,-,397,63,-,-,-,159,NBA 1969-1970 Regular_Season Players Statistic
Hal Greer,PHI,80,"3,024.0","1,762",705,"1,551",.455,-,-,-,352,432,.815,-,-,376,405,-,-,-,300,NBA 1969-1970 Regular_Season Players Statistic
Lamar Green,PHX,58,700.0,243,101,234,.432,-,-,-,41,70,.586,-,-,276,17,-,-,-,115,NBA 1969-1970 Regular_Season Players Statistic
Johnny Green,CIN,78,"2,278.0","1,216",481,860,.559,-,-,-,254,429,.592,-,-,841,112,-,-,-,268,NBA 1969-1970 Regular_Season Players Statistic
Bob Greacen,MIL,41,292.0,106,44,109,.404,-,-,-,18,28,.643,-,-,59,27,-,-,-,49,NBA 1969-1970 Regular_Season Players Statistic
Gail Goodrich,PHX,81,"3,234.0","1,624",568,"1,251",.454,-,-,-,488,604,.808,-,-,340,605,-,-,-,251,NBA 1969-1970 Regular_Season Players Statistic
Herm Gilliam,CIN,57,"1,161.0",426,179,441,.406,-,-,-,68,91,.747,-,-,215,178,-,-,-,163,NBA 1969-1970 Regular_Season Players Statistic
Dick Garrett,LAL,73,"2,318.0",846,354,816,.434,-,-,-,138,162,.852,-,-,235,180,-,-,-,236,NBA 1969-1970 Regular_Season Players Statistic
Dave Gambee,GSW,73,951.0,526,185,464,.399,-,-,-,156,186,.839,-,-,244,55,-,-,-,172,NBA 1969-1970 Regular_Season Players Statistic
Walt Frazier,NYK,77,"3,040.0","1,609",600,"1,158",.518,-,-,-,409,547,.748,-,-,465,629,-,-,-,203,NBA 1969-1970 Regular_Season Players Statistic
Jim Fox,PHX,81,"2,041.0","1,044",413,788,.524,-,-,-,218,283,.770,-,-,570,93,-,-,-,261,NBA 1969-1970 Regular_Season Players Statistic
Fred Foster,CIN,74,"2,077.0","1,098",461,"1,026",.449,-,-,-,176,243,.724,-,-,310,107,-,-,-,209,NBA 1969-1970 Regular_Season Players Statistic
Hank Finkel,BOS,80,"1,866.0",776,310,683,.454,-,-,-,156,233,.670,-,-,613,103,-,-,-,292,NBA 1969-1970 Regular_Season Players Statistic
Keith Erickson,LAL,68,"1,755.0",607,258,563,.458,-,-,-,91,122,.746,-,-,304,209,-,-,-,175,NBA 1969-1970 Regular_Season Players Statistic
Leroy Ellis,WAS,72,"1,163.0",474,194,414,.469,-,-,-,86,116,.741,-,-,376,47,-,-,-,129,NBA 1969-1970 Regular_Season Players Statistic
Joe Ellis,GSW,76,"2,380.0","1,202",501,"1,223",.410,-,-,-,200,270,.741,-,-,594,139,-,-,-,281,NBA 1969-1970 Regular_Season Players Statistic
Johnny Egan,LAL,72,"1,627.0",529,215,491,.438,-,-,-,99,121,.818,-,-,104,216,-,-,-,171,NBA 1969-1970 Regular_Season Players Statistic
Terry Dischinger,DET,75,"1,754.0",858,342,650,.526,-,-,-,174,241,.722,-,-,369,106,-,-,-,213,NBA 1969-1970 Regular_Season Players Statistic
Connie Dierking,CIN,76,"2,448.0","1,272",521,"1,243",.419,-,-,-,230,306,.752,-,-,624,169,-,-,-,275,NBA 1969-1970 Regular_Season Players Statistic
Dave DeBusschere,NYK,79,"2,627.0","1,152",488,"1,082",.451,-,-,-,176,256,.688,-,-,790,194,-,-,-,244,NBA 1969-1970 Regular_Season Players Statistic
