Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Larry Wright,WAS,73,"1,658.0",677,276,589,.469,-,-,-,125,168,.744,48,92,140,298,69,13,119,166,NBA 1978-1979 Regular_Season Players Statistic
Brian Winters,MIL,79,"2,575.0","1,561",662,"1,343",.493,-,-,-,237,277,.856,48,129,177,383,83,40,257,243,NBA 1978-1979 Regular_Season Players Statistic
Rick Wilson,ATL,61,589.0,186,81,197,.411,-,-,-,24,44,.545,20,56,76,72,30,8,41,66,NBA 1978-1979 Regular_Season Players Statistic
John Williamson,NJN,74,"2,451.0","1,643",635,"1,367",.465,-,-,-,373,437,.854,53,143,196,255,89,12,233,215,NBA 1978-1979 Regular_Season Players Statistic
Ray Williams,NYK,81,"2,370.0","1,401",575,"1,257",.457,-,-,-,251,313,.802,104,187,291,504,128,19,285,274,NBA 1978-1979 Regular_Season Players Statistic
Nate Williams,GSW,81,"1,299.0",670,284,567,.501,-,-,-,102,117,.872,68,139,207,61,55,5,93,169,NBA 1978-1979 Regular_Season Players Statistic
Gus Williams,SEA,76,"2,266.0","1,457",606,"1,224",.495,-,-,-,245,316,.775,111,134,245,307,158,29,190,162,NBA 1978-1979 Regular_Season Players Statistic
Freeman Williams,SDC,72,"1,195.0",746,335,683,.490,-,-,-,76,98,.776,48,50,98,83,42,2,99,88,NBA 1978-1979 Regular_Season Players Statistic
Earl Williams,BOS,20,273.0,122,54,123,.439,-,-,-,14,24,.583,41,64,105,12,12,9,20,41,NBA 1978-1979 Regular_Season Players Statistic
Jamaal Wilkes,LAL,82,"2,915.0","1,524",626,"1,242",.504,-,-,-,272,362,.751,164,445,609,227,134,27,224,275,NBA 1978-1979 Regular_Season Players Statistic
Bob Wilkerson,DEN,80,"2,425.0",911,396,869,.456,-,-,-,119,173,.688,100,314,414,284,118,21,196,190,NBA 1978-1979 Regular_Season Players Statistic
Sidney Wicks,SDC,79,"2,022.0",771,312,676,.462,-,-,-,147,226,.650,159,246,405,126,70,36,180,274,NBA 1978-1979 Regular_Season Players Statistic
Jerome Whitehead,SDC,31,152.0,38,15,34,.441,-,-,-,8,18,.444,16,34,50,7,3,4,11,29,NBA 1978-1979 Regular_Season Players Statistic
Jo Jo White,GSW,76,"2,338.0",947,404,910,.444,-,-,-,139,158,.880,42,158,200,347,80,7,212,173,NBA 1978-1979 Regular_Season Players Statistic
Paul Westphal,PHX,81,"2,641.0","1,941",801,"1,496",.535,-,-,-,339,405,.837,35,124,159,529,111,26,232,159,NBA 1978-1979 Regular_Season Players Statistic
Scott Wedman,KCK,73,"2,498.0","1,338",561,"1,050",.534,-,-,-,216,271,.797,135,251,386,144,76,30,106,239,NBA 1978-1979 Regular_Season Players Statistic
Marvin Webster,NYK,60,"2,027.0",678,264,558,.473,-,-,-,150,262,.573,198,457,655,172,24,112,170,183,NBA 1978-1979 Regular_Season Players Statistic
Nick Weatherspoon,SDC,82,"2,642.0","1,134",479,998,.480,-,-,-,176,238,.739,179,275,454,135,80,37,184,287,NBA 1978-1979 Regular_Season Players Statistic
Slick Watts,HOU,61,"1,046.0",225,92,227,.405,-,-,-,41,67,.612,35,68,103,243,73,14,71,143,NBA 1978-1979 Regular_Season Players Statistic
Wilson Washington,NJN,62,"1,139.0",502,218,434,.502,-,-,-,66,104,.635,88,206,294,47,31,67,98,186,NBA 1978-1979 Regular_Season Players Statistic
Richard Washington,KCK,18,161.0,38,14,41,.341,-,-,-,10,16,.625,11,37,48,7,7,3,15,31,NBA 1978-1979 Regular_Season Players Statistic
Kermit Washington,SDC,82,"2,764.0",927,350,623,.562,-,-,-,227,330,.688,296,504,800,125,85,121,185,317,NBA 1978-1979 Regular_Season Players Statistic
Lloyd Walton,MIL,75,"1,381.0",375,157,327,.480,-,-,-,61,90,.678,34,70,104,356,72,9,123,103,NBA 1978-1979 Regular_Season Players Statistic
Wally Walker,SEA,60,969.0,394,168,343,.490,-,-,-,58,96,.604,66,111,177,69,12,26,68,127,NBA 1978-1979 Regular_Season Players Statistic
Foots Walker,CLE,55,"1,753.0",553,208,448,.464,-,-,-,137,175,.783,59,139,198,321,130,18,127,153,NBA 1978-1979 Regular_Season Players Statistic
Andre Wakefield,DET,73,586.0,172,62,177,.350,-,-,-,48,69,.696,25,51,76,70,19,2,73,70,NBA 1978-1979 Regular_Season Players Statistic
Norm Van Lier,MIL,38,555.0,107,30,77,.390,-,-,-,47,52,.904,8,32,40,158,43,3,49,108,NBA 1978-1979 Regular_Season Players Statistic
Jan Van Breda Kolff,NJN,80,"1,998.0",538,196,423,.463,-,-,-,146,183,.798,108,274,382,180,85,74,135,235,NBA 1978-1979 Regular_Season Players Statistic
Wes Unseld,WAS,77,"2,406.0",843,346,600,.577,-,-,-,151,235,.643,274,556,830,315,71,37,156,204,NBA 1978-1979 Regular_Season Players Statistic
Terry Tyler,DET,82,"2,560.0","1,056",456,946,.482,-,-,-,144,219,.658,211,437,648,89,104,201,141,254,NBA 1978-1979 Regular_Season Players Statistic
Dave Twardzik,POR,64,"1,570.0",667,203,381,.533,-,-,-,261,299,.873,39,80,119,176,84,4,127,185,NBA 1978-1979 Regular_Season Players Statistic
Raymond Townsend,GSW,65,771.0,304,127,289,.439,-,-,-,50,68,.735,11,44,55,91,27,6,51,70,NBA 1978-1979 Regular_Season Players Statistic
Rudy Tomjanovich,HOU,74,"2,641.0","1,408",620,"1,200",.517,-,-,-,168,221,.760,170,402,572,137,44,18,138,186,NBA 1978-1979 Regular_Season Players Statistic
Mychal Thompson,POR,73,"2,144.0","1,074",460,938,.490,-,-,-,154,269,.572,198,406,604,176,67,134,205,270,NBA 1978-1979 Regular_Season Players Statistic
David Thompson,DEN,76,"2,670.0","1,825",693,"1,353",.512,-,-,-,439,583,.753,109,165,274,225,70,82,186,180,NBA 1978-1979 Regular_Season Players Statistic
Reggie Theus,CHI,82,"2,753.0","1,338",537,"1,119",.480,-,-,-,264,347,.761,92,136,228,429,93,18,303,270,NBA 1978-1979 Regular_Season Players Statistic
Ira Terrell,POR,49,732.0,221,93,198,.470,-,-,-,35,53,.660,44,102,146,41,22,28,53,100,NBA 1978-1979 Regular_Season Players Statistic
Brian Taylor,SDC,20,212.0,76,30,83,.361,-,-,-,16,18,.889,13,13,26,20,24,0,17,34,NBA 1978-1979 Regular_Season Players Statistic
Earl Tatum,DET,79,"1,233.0",612,280,627,.447,-,-,-,52,71,.732,41,84,125,73,78,34,88,165,NBA 1978-1979 Regular_Season Players Statistic
Larry Steele,POR,72,"1,488.0",518,203,483,.420,-,-,-,112,136,.824,58,113,171,142,74,10,96,208,NBA 1978-1979 Regular_Season Players Statistic
Kevin Stacom,BOS,68,831.0,300,128,342,.374,-,-,-,44,60,.733,30,55,85,112,29,1,80,47,NBA 1978-1979 Regular_Season Players Statistic
Ricky Sobers,IND,81,"2,825.0","1,404",553,"1,194",.463,-,-,-,298,338,.882,118,183,301,450,138,23,304,315,NBA 1978-1979 Regular_Season Players Statistic
Dick Snyder,SEA,56,536.0,205,81,187,.433,-,-,-,43,51,.843,15,33,48,63,14,6,36,52,NBA 1978-1979 Regular_Season Players Statistic
Willie Smith,POR,13,131.0,58,23,44,.523,-,-,-,12,17,.706,7,6,13,17,10,1,14,19,NBA 1978-1979 Regular_Season Players Statistic
Sam Smith,MIL,16,125.0,56,19,47,.404,-,-,-,18,24,.750,0,9,9,16,8,7,8,12,NBA 1978-1979 Regular_Season Players Statistic
Robert Smith,DEN,82,"1,479.0",527,184,436,.422,-,-,-,159,180,.883,41,105,146,208,58,13,95,165,NBA 1978-1979 Regular_Season Players Statistic
Randy Smith,SDC,82,"3,111.0","1,678",693,"1,523",.455,-,-,-,292,359,.813,102,193,295,395,177,5,255,177,NBA 1978-1979 Regular_Season Players Statistic
Phil Smith,GSW,59,"2,288.0","1,172",489,977,.501,-,-,-,194,255,.761,48,164,212,261,101,23,170,159,NBA 1978-1979 Regular_Season Players Statistic
Elmore Smith,CLE,24,332.0,156,69,130,.531,-,-,-,18,26,.692,45,61,106,13,7,16,42,60,NBA 1978-1979 Regular_Season Players Statistic
Bingo Smith,CLE,72,"1,650.0",805,361,784,.460,-,-,-,83,106,.783,77,129,206,121,43,7,75,188,NBA 1978-1979 Regular_Season Players Statistic
Al Skinner,PHI,45,643.0,281,91,214,.425,-,-,-,99,114,.868,27,59,86,89,40,3,72,114,NBA 1978-1979 Regular_Season Players Statistic
Ralph Simpson,NJN,69,979.0,424,174,433,.402,-,-,-,76,111,.685,35,61,96,126,37,5,100,57,NBA 1978-1979 Regular_Season Players Statistic
Paul Silas,SEA,82,"1,957.0",456,170,402,.423,-,-,-,116,194,.598,259,316,575,115,31,19,98,177,NBA 1978-1979 Regular_Season Players Statistic
James Silas,SAS,79,"2,171.0","1,266",466,922,.505,-,-,-,334,402,.831,35,148,183,273,76,20,199,215,NBA 1978-1979 Regular_Season Players Statistic
Jack Sikma,SEA,82,"2,958.0","1,281",476,"1,034",.460,-,-,-,329,404,.814,232,781,"1,013",261,82,67,253,295,NBA 1978-1979 Regular_Season Players Statistic
Purvis Short,GSW,75,"1,703.0",795,369,771,.479,-,-,-,57,85,.671,127,220,347,97,54,12,111,233,NBA 1978-1979 Regular_Season Players Statistic
Steve Sheppard,DET,42,279.0,92,36,76,.474,-,-,-,20,34,.588,25,22,47,19,8,1,25,26,NBA 1978-1979 Regular_Season Players Statistic
