Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
James Worthy,LAL,19,626.0,408,166,267,.622,1,2,.500,75,111,.676,35,61,96,41,17,13,26,53,NBA 1984-1985 Playoffs Players Statistic
Orlando Woolridge,CHI,4,167.0,82,34,68,.500,0,0,.000,14,18,.778,6,7,13,8,6,1,12,19,NBA 1984-1985 Playoffs Players Statistic
Leon Wood,PHI,5,15.0,14,4,9,.444,0,1,.000,6,8,.750,0,1,1,2,0,0,3,0,NBA 1984-1985 Playoffs Players Statistic
Sam Williams,PHI,5,26.0,5,1,6,.167,0,0,.000,3,10,.300,4,8,12,0,0,0,4,2,NBA 1984-1985 Playoffs Players Statistic
Ray Williams,BOS,19,278.0,120,47,116,.405,2,15,.133,24,25,.960,14,22,36,60,12,1,33,44,NBA 1984-1985 Playoffs Players Statistic
Kevin Williams,CLE,2,7.0,2,1,2,.500,0,0,.000,0,0,.000,0,0,0,1,0,0,0,1,NBA 1984-1985 Playoffs Players Statistic
Gus Williams,WAS,4,159.0,72,30,71,.423,3,10,.300,9,12,.750,4,4,8,20,5,1,13,5,NBA 1984-1985 Playoffs Players Statistic
Buck Williams,NJN,3,123.0,74,26,40,.650,0,0,.000,22,30,.733,14,18,32,1,3,5,6,12,NBA 1984-1985 Playoffs Players Statistic
Jeff Wilkins,UTA,10,257.0,129,51,118,.432,0,1,.000,27,35,.771,13,50,63,13,4,5,15,27,NBA 1984-1985 Playoffs Players Statistic
Mitchell Wiggins,HOU,5,45.0,18,9,18,.500,0,0,.000,0,0,.000,3,1,4,1,4,0,3,6,NBA 1984-1985 Playoffs Players Statistic
Willie White,DEN,10,123.0,63,27,57,.474,2,3,.667,7,12,.583,9,8,17,17,5,0,16,6,NBA 1984-1985 Playoffs Players Statistic
Mark West,CLE,4,68.0,8,3,5,.600,0,0,.000,2,5,.400,5,13,18,4,2,0,5,19,NBA 1984-1985 Playoffs Players Statistic
Scott Wedman,BOS,21,350.0,182,73,134,.545,10,22,.455,26,38,.684,22,37,59,33,13,0,12,50,NBA 1984-1985 Playoffs Players Statistic
Jay Vincent,DAL,4,134.0,62,20,56,.357,0,0,.000,22,29,.759,9,13,22,3,6,3,11,16,NBA 1984-1985 Playoffs Players Statistic
Kiki Vandeweghe,POR,9,311.0,202,85,158,.538,1,7,.143,31,33,.939,14,13,27,17,8,3,12,23,NBA 1984-1985 Playoffs Players Statistic
Darnell Valentine,POR,9,244.0,115,43,88,.489,0,0,.000,29,31,.935,6,11,17,58,16,0,21,28,NBA 1984-1985 Playoffs Players Statistic
Terry Tyler,DET,9,179.0,120,49,100,.490,0,1,.000,22,27,.815,15,25,40,3,6,4,9,17,NBA 1984-1985 Playoffs Players Statistic
Mel Turpin,CLE,4,45.0,25,12,19,.632,0,0,.000,1,2,.500,3,5,8,0,4,1,5,3,NBA 1984-1985 Playoffs Players Statistic
Jeff Turner,NJN,3,21.0,4,2,5,.400,0,0,.000,0,0,.000,2,2,4,2,0,0,0,6,NBA 1984-1985 Playoffs Players Statistic
Elston Turner,DEN,15,358.0,114,50,102,.490,2,2,1.000,12,19,.632,30,43,73,46,17,1,26,42,NBA 1984-1985 Playoffs Players Statistic
Kelly Tripucka,DET,9,288.0,133,49,118,.415,0,1,.000,35,40,.875,19,20,39,29,4,3,19,22,NBA 1984-1985 Playoffs Players Statistic
