Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Cody Zeller,CHA,4,52.7,8,3,9,.333,0,0,.000,2,4,.500,5,4,9,2,0,3,2,3,NBA 2013-2014 Playoffs Players Statistic
Dorell Wright,POR,8,87.5,29,7,19,.368,4,12,.333,11,15,.733,2,14,16,3,3,9,5,8,NBA 2013-2014 Playoffs Players Statistic
Brandan Wright,DAL,6,90.4,33,15,18,.833,0,0,.000,3,6,.500,5,7,12,8,2,6,2,8,NBA 2013-2014 Playoffs Players Statistic
Mo Williams,POR,8,187.1,59,22,59,.373,5,21,.238,10,11,.909,2,10,12,15,3,0,14,24,NBA 2013-2014 Playoffs Players Statistic
Lou Williams,ATL,7,133.1,58,19,50,.380,5,16,.313,15,16,.938,0,16,16,8,7,1,13,10,NBA 2013-2014 Playoffs Players Statistic
Deron Williams,BRK,12,428.1,174,60,152,.395,18,53,.340,36,45,.800,7,31,38,70,13,2,27,31,NBA 2013-2014 Playoffs Players Statistic
D.J. White,CHA,1,2.6,0,0,0,.000,0,0,.000,0,0,.000,0,2,2,0,0,0,1,0,NBA 2013-2014 Playoffs Players Statistic
Russell Westbrook,OKC,19,735.3,507,167,398,.420,28,100,.280,145,164,.884,45,93,138,153,41,6,83,62,NBA 2013-2014 Playoffs Players Statistic
David West,IND,19,687.5,287,121,245,.494,2,10,.200,43,61,.705,24,104,128,75,14,15,43,57,NBA 2013-2014 Playoffs Players Statistic
Martell Webster,WAS,11,195.3,42,15,41,.366,6,26,.231,6,9,.667,4,21,25,5,4,5,4,14,NBA 2013-2014 Playoffs Players Statistic
Earl Watson,POR,4,14.4,0,0,1,.000,0,1,.000,0,0,.000,0,1,1,1,0,0,1,1,NBA 2013-2014 Playoffs Players Statistic
C.J. Watson,IND,19,342.2,107,37,90,.411,16,40,.400,17,28,.607,3,37,40,18,16,1,14,28,NBA 2013-2014 Playoffs Players Statistic
John Wall,WAS,11,419.6,179,60,164,.366,7,32,.219,52,68,.765,5,39,44,78,18,8,36,29,NBA 2013-2014 Playoffs Players Statistic
