Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Max Zaslofsky,CHI,2,0.0,45,15,32,.469,-,-,-,15,18,.833,-,-,0,6,-,-,-,7,NBA 1949-1950 Playoffs Players Statistic
Murray Wier,TCB,3,0.0,10,3,9,.333,-,-,-,4,8,.500,-,-,0,0,-,-,-,4,NBA 1949-1950 Playoffs Players Statistic
Bobby Wanzer,ROR,2,0.0,27,8,17,.471,-,-,-,11,13,.846,-,-,0,4,-,-,-,7,NBA 1949-1950 Playoffs Players Statistic
Paul Walther,IND,6,0.0,33,12,41,.293,-,-,-,9,19,.474,-,-,0,8,-,-,-,17,NBA 1949-1950 Playoffs Players Statistic
Clint Wager,FWP,4,0.0,30,11,25,.440,-,-,-,8,10,.800,-,-,0,8,-,-,-,22,NBA 1949-1950 Playoffs Players Statistic
Ernie Vandeweghe,NYK,4,0.0,32,9,26,.346,-,-,-,14,16,.875,-,-,0,3,-,-,-,16,NBA 1949-1950 Playoffs Players Statistic
Gene Vance,TCB,3,0.0,19,7,31,.226,-,-,-,5,10,.500,-,-,0,9,-,-,-,17,NBA 1949-1950 Playoffs Players Statistic
Butch Van Breda Kolff,NYK,1,0.0,0,0,0,.000,-,-,-,0,0,.000,-,-,0,0,-,-,-,2,NBA 1949-1950 Playoffs Players Statistic
Mike Todorovich,TCB,3,0.0,31,6,31,.194,-,-,-,19,24,.792,-,-,0,8,-,-,-,14,NBA 1949-1950 Playoffs Players Statistic
Ed Stanczak,AND,8,0.0,51,14,48,.292,-,-,-,23,30,.767,-,-,0,10,-,-,-,26,NBA 1949-1950 Playoffs Players Statistic
Odie Spears,CHI,2,0.0,23,9,22,.409,-,-,-,5,10,.500,-,-,0,1,-,-,-,11,NBA 1949-1950 Playoffs Players Statistic
Chips Sobek,SRS,3,0.0,32,10,20,.500,-,-,-,12,16,.750,-,-,0,3,-,-,-,15,NBA 1949-1950 Playoffs Players Statistic
Connie Simmons,NYK,5,0.0,42,11,40,.275,-,-,-,20,21,.952,-,-,0,7,-,-,-,21,NBA 1949-1950 Playoffs Players Statistic
