Player,Pos,HT,WT,Age,Teams,GP,YOS,Nationality,Title
Ryan Bowen,F,2.0574,98.88313666,33,NOP,21,8,United States,NBA 2008-2009 Players Information
Elton Brand,PF,2.0574,115.21246198,29,PHI,29,9,United States,NBA 2008-2009 Players Information
Corey Brewer,GF,2.0574,84.36818082,22,MIN,15,1,United States,NBA 2008-2009 Players Information
Ronnie Brewer,GF,2.0065999999999997,106.59420695,23,UTA,81,2,United States,NBA 2008-2009 Players Information
Aaron Brooks,G,1.8288,73.02837157,24,HOU,80,1,United States,NBA 2008-2009 Players Information
Andre Brown,FC,2.0574,111.13013065000001,27,CHA,4,3,United States,NBA 2008-2009 Players Information
Bobby Brown,PG,1.8796,79.37866475,24,"MIN, SAC",68,0,United States,NBA 2008-2009 Players Information
Dee Brown,G,1.8288,83.91458845000001,24,"PHX, WAS",19,1,United States,NBA 2008-2009 Players Information
Devin Brown,SF,1.9558,99.79032140000001,30,NOP,63,6,United States,NBA 2008-2009 Players Information
Kwame Brown,C,2.1082,131.5417873,26,DET,58,7,United States,NBA 2008-2009 Players Information
Shannon Brown,G,1.9304,95.2543977,23,"CHA, LAL",48,2,United States,NBA 2008-2009 Players Information
Kobe Bryant,SG,1.9811999999999999,96.16158244,30,LAL,82,12,United States,NBA 2008-2009 Players Information
Greg Buckner,G-F,1.9304,95.2543977,32,MEM,63,10,United States,NBA 2008-2009 Players Information
Caron Butler,SF,2.0065999999999997,103.41906036,28,WAS,67,6,United States,NBA 2008-2009 Players Information
Rasual Butler,GF,2.0065999999999997,97.52235955,29,NOP,82,6,United States,NBA 2008-2009 Players Information
Andrew Bynum,C,2.1336,129.27382545,21,LAL,50,3,United States,NBA 2008-2009 Players Information
Will Bynum,G,1.8288,83.91458845000001,26,DET,57,1,United States,NBA 2008-2009 Players Information
Jose Calderon,G,1.905,90.718474,27,TOR,68,3,Spain,NBA 2008-2009 Players Information
Marcus Camby,C,2.1082,108.8621688,34,LAC,62,12,United States,NBA 2008-2009 Players Information
Brian Cardinal,PF,2.032,111.13013065000001,31,MIN,64,8,United States,NBA 2008-2009 Players Information
Rodney Carney,F,2.0065999999999997,92.98643585,24,MIN,67,2,United States,NBA 2008-2009 Players Information
Matt Carroll,GF,1.9811999999999999,96.16158244,28,"CHA, DAL",55,5,United States,NBA 2008-2009 Players Information
Anthony Carter,PG,1.8541999999999998,86.1825503,33,DEN,78,10,United States,NBA 2008-2009 Players Information
Vince Carter,SF,1.9811999999999999,99.79032140000001,32,NJN,80,10,United States,NBA 2008-2009 Players Information
Mario Chalmers,G,1.8796,86.1825503,22,MIA,82,0,United States,NBA 2008-2009 Players Information
Tyson Chandler,C,2.159,108.8621688,26,NOP,45,7,United States,NBA 2008-2009 Players Information
Wilson Chandler,SF,2.0574,102.05828325,21,NYK,82,1,United States,NBA 2008-2009 Players Information
Speedy Claxton,G,1.8034,77.1107029,30,ATL,2,8,United States,NBA 2008-2009 Players Information
Jarron Collins,C,2.1082,112.49090776,30,UTA,26,7,United States,NBA 2008-2009 Players Information
Jason Collins,C,2.1336,115.66605435000001,30,MIN,31,7,United States,NBA 2008-2009 Players Information
Mardy Collins,G,1.9811999999999999,99.79032140000001,24,"LAC, NYK",48,2,United States,NBA 2008-2009 Players Information
Nick Collison,FC,2.0827999999999998,115.66605435000001,28,OKC,71,5,United States,NBA 2008-2009 Players Information
Mike Conley,PG,1.8288,79.37866475,21,MEM,82,1,United States,NBA 2008-2009 Players Information
Brian Cook,PF,2.0574,106.14061458,28,"HOU, ORL",30,5,United States,NBA 2008-2009 Players Information
Daequan Cook,G,1.9558,92.98643585,21,MIA,75,1,United States,NBA 2008-2009 Players Information
Jamal Crawford,SG,1.9558,88.45051215000001,28,"GOS, NYK",65,8,United States,NBA 2008-2009 Players Information
Joe Crawford,G,1.9558,93.89362059,22,NYK,2,0,United States,NBA 2008-2009 Players Information
Javaris Crittenton,G,1.9558,90.718474,21,"MEM, WAS",63,1,United States,NBA 2008-2009 Players Information
Austin Croshere,F,2.0574,106.59420695,33,"MIL, SAN",14,11,United States,NBA 2008-2009 Players Information
Eddy Curry,C,2.1336,133.80974915000002,26,NYK,3,7,United States,NBA 2008-2009 Players Information
Samuel Dalembert,C,2.1082,113.3980925,27,PHI,82,7,CanadaHaiti,NBA 2008-2009 Players Information
Erick Dampier,C,2.1082,120.20197805000001,33,DAL,80,12,United States,NBA 2008-2009 Players Information
Antonio Daniels,G,1.9304,88.45051215000001,33,"NOP, WAS",74,11,United States,NBA 2008-2009 Players Information
Marquis Daniels,SF,1.9811999999999999,90.718474,28,IND,54,5,United States,NBA 2008-2009 Players Information
Jermareo Davidson,PF,2.0827999999999998,104.32624510000001,24,GSW,14,1,United States,NBA 2008-2009 Players Information
Baron Davis,G,1.905,97.52235955,29,LAC,65,9,United States,NBA 2008-2009 Players Information
Glen Davis,PF,2.0574,131.08819493000001,23,BOS,76,1,United States,NBA 2008-2009 Players Information
Paul Davis,FC,2.1082,122.4699399,24,LAC,27,2,United States,NBA 2008-2009 Players Information
Ricky Davis,GF,2.0065999999999997,88.45051215000001,29,LAC,36,10,United States,NBA 2008-2009 Players Information
Luol Deng,GF,2.0574,99.79032140000001,23,CHI,49,4,EnglandSouth Sudan,NBA 2008-2009 Players Information
Boris Diaw,PF,2.032,113.3980925,26,"CHA, PHX",81,5,France,NBA 2008-2009 Players Information
Yakhouba Diawara,SF,2.0065999999999997,102.05828325,26,MIA,63,2,France,NBA 2008-2009 Players Information
Travis Diener,PG,1.8541999999999998,78.92507238,27,IND,55,3,United StatesItaly,NBA 2008-2009 Players Information
Ike Diogu,PF,2.032,115.66605435000001,25,"POR, SAC",29,3,United StatesNigeria,NBA 2008-2009 Players Information
DeSagana Diop,C,2.1336,127.00586360000001,27,"CHA, DAL",75,7,Senegal,NBA 2008-2009 Players Information
Juan Dixon,G,1.905,74.38914868,30,WAS,50,6,United States,NBA 2008-2009 Players Information
Keyon Dooling,G,1.905,88.90410452,28,NJN,77,8,United States,NBA 2008-2009 Players Information
Joey Dorsey,FC,2.0574,124.73790175,25,HOU,3,0,United States,NBA 2008-2009 Players Information
Quincy Douby,G,1.905,79.37866475,24,"SAC, TOR",27,2,United States,NBA 2008-2009 Players Information
Chris Douglas-Roberts,SF,2.0065999999999997,95.2543977,22,NJN,44,0,United States,NBA 2008-2009 Players Information
Goran Dragic,G,1.9304,86.1825503,22,PHX,55,0,Slovenia,NBA 2008-2009 Players Information
Jared Dudley,PF,2.0065999999999997,107.50139169,23,"CHA, PHX",68,1,United States,NBA 2008-2009 Players Information
Chris Duhon,G,1.8541999999999998,86.1825503,26,NYK,79,4,United States,NBA 2008-2009 Players Information
Tim Duncan,FC,2.1082,113.3980925,32,SAS,75,11,United States,NBA 2008-2009 Players Information
Mike Dunleavy,GF,2.0574,104.32624510000001,28,IND,18,6,United States,NBA 2008-2009 Players Information
Kevin Durant,SF,2.1082,108.8621688,20,OKC,74,1,United States,NBA 2008-2009 Players Information
Monta Ellis,G,1.905,83.91458845000001,23,GSW,25,3,United States,NBA 2008-2009 Players Information
Francisco Elson,C-F,2.1336,106.59420695,33,MIL,59,5,NetherlandsSouth Sudan,NBA 2008-2009 Players Information
Melvin Ely,FC,2.0827999999999998,118.38760857000001,30,NOP,31,6,United States,NBA 2008-2009 Players Information
Maurice Evans,G-F,1.9558,99.79032140000001,30,ATL,80,6,United States,NBA 2008-2009 Players Information
Reggie Evans,PF,2.032,111.13013065000001,28,PHI,79,6,United States,NBA 2008-2009 Players Information
Jordan Farmar,PG,1.8796,81.6466266,22,LAL,65,2,United States,NBA 2008-2009 Players Information
Desmon Farmer,G,1.9558,97.52235955,27,SAS,3,2,United States,NBA 2008-2009 Players Information
Raymond Felton,PG,1.8541999999999998,92.98643585,24,CHA,82,3,United States,NBA 2008-2009 Players Information
Rudy Fernandez,SG,1.9811999999999999,83.91458845000001,23,POR,78,0,Spain,NBA 2008-2009 Players Information
Kyrylo Fesenko,C,2.159,127.00586360000001,22,UTA,21,1,Ukraine,NBA 2008-2009 Players Information
Michael Finley,G-F,2.0065999999999997,102.05828325,35,SAS,81,13,United States,NBA 2008-2009 Players Information
Derek Fisher,G,1.8541999999999998,95.2543977,34,LAL,82,12,United States,NBA 2008-2009 Players Information
T.J. Ford,PG,1.8288,74.84274105,25,IND,74,5,United States,NBA 2008-2009 Players Information
Jeff Foster,C,2.1082,107.04779932000001,32,IND,74,9,United States,NBA 2008-2009 Players Information
Randy Foye,G,1.9304,98.88313666,25,MIN,70,2,United States,NBA 2008-2009 Players Information
Adonal Foyle,C,2.0827999999999998,113.3980925,33,"MEM, ORL",10,11,Saint Vincent and the GrenadinesUnited States,NBA 2008-2009 Players Information
Channing Frye,FC,2.1336,115.66605435000001,25,POR,63,3,United States,NBA 2008-2009 Players Information
Dan Gadzuric,FC,2.1082,108.8621688,31,MIL,67,6,NetherlandsUnited States,NBA 2008-2009 Players Information
Danilo Gallinari,SF,2.0827999999999998,107.04779932000001,20,NYK,28,0,Italy,NBA 2008-2009 Players Information
Francisco Garcia,GF,2.0065999999999997,88.45051215000001,27,SAC,65,3,Dominican Republic,NBA 2008-2009 Players Information
Thomas Gardner,G,1.9558,102.05828325,24,ATL,16,1,United States,NBA 2008-2009 Players Information
Kevin Garnett,PF,2.1082,108.8621688,32,BOS,57,13,United States,NBA 2008-2009 Players Information
Marc Gasol,C,2.159,115.66605435000001,24,MEM,82,0,Spain,NBA 2008-2009 Players Information
Pau Gasol,FC,2.1336,113.3980925,28,LAL,81,7,Spain,NBA 2008-2009 Players Information
Rudy Gay,SF,2.0065999999999997,113.3980925,22,MEM,79,2,United States,NBA 2008-2009 Players Information
Devean George,F-G,2.032,106.59420695,31,DAL,43,9,United States,NBA 2008-2009 Players Information
Daniel Gibson,G,1.8796,90.718474,23,CLE,75,2,United States,NBA 2008-2009 Players Information
J.R. Giddens,GF,1.9558,95.2543977,24,BOS,6,0,United States,NBA 2008-2009 Players Information
Eddie Gill,PG,1.8288,86.1825503,30,MIL,6,7,United States,NBA 2008-2009 Players Information
Manu Ginobili,SG,1.9811999999999999,92.98643585,31,SAS,44,6,Argentina,NBA 2008-2009 Players Information
Ryan Gomes,F,2.0065999999999997,111.13013065000001,26,MIN,82,3,United States,NBA 2008-2009 Players Information
Drew Gooden,FC,2.0827999999999998,113.3980925,27,"CHI, SAC, SAN",51,6,United States,NBA 2008-2009 Players Information
Ben Gordon,SG,1.905,90.718474,25,CHI,82,4,EnglandUnited States,NBA 2008-2009 Players Information
Eric Gordon,G,1.905,97.52235955,20,LAC,78,0,United StatesBahamas,NBA 2008-2009 Players Information
Marcin Gortat,FC,2.1082,108.8621688,25,ORL,63,1,Poland,NBA 2008-2009 Players Information
Joey Graham,G,2.0065999999999997,102.05828325,26,TOR,78,3,United States,NBA 2008-2009 Players Information
Stephen Graham,GF,1.9811999999999999,97.52235955,26,IND,52,3,United States,NBA 2008-2009 Players Information
Danny Granger,GF,2.0574,100.69750614,25,IND,67,3,United States,NBA 2008-2009 Players Information
Aaron Gray,C,2.1336,122.4699399,24,CHI,56,1,United States,NBA 2008-2009 Players Information
Gerald Green,GF,2.0065999999999997,92.98643585,23,DAL,38,3,United States,NBA 2008-2009 Players Information
Jeff Green,F,2.032,106.59420695,22,OKC,78,1,United States,NBA 2008-2009 Players Information
Willie Green,SG,1.905,91.17206637000001,27,PHI,81,5,United States,NBA 2008-2009 Players Information
Donte Greene,F,2.1082,102.51187562000001,21,SAC,55,0,United StatesGermany,NBA 2008-2009 Players Information
Hamed Haddadi,C,2.1844,120.20197805000001,23,MEM,19,0,Iran,NBA 2008-2009 Players Information
Malik Hairston,SF,1.9811999999999999,99.79032140000001,22,SAS,15,0,United States,NBA 2008-2009 Players Information
Richard Hamilton,SG,2.0065999999999997,87.54332741,31,DET,67,9,United States,NBA 2008-2009 Players Information
Matt Harpring,F,2.0065999999999997,104.32624510000001,32,UTA,63,10,United States,NBA 2008-2009 Players Information
Al Harrington,F,2.0574,111.13013065000001,29,"GOS, NYK",73,10,United States,NBA 2008-2009 Players Information
Devin Harris,G,1.905,83.91458845000001,26,NJN,69,4,United States,NBA 2008-2009 Players Information
Jason Hart,G,1.905,81.6466266,30,"DEN, LAC",39,7,United States,NBA 2008-2009 Players Information
Udonis Haslem,FC,2.0065999999999997,106.59420695,28,MIA,75,5,United States,NBA 2008-2009 Players Information
Trenton Hassell,F,1.9558,102.96546799000001,29,NJN,53,7,United States,NBA 2008-2009 Players Information
Spencer Hawes,C,2.159,111.13013065000001,20,SAC,77,1,United States,NBA 2008-2009 Players Information
Chuck Hayes,PF,1.9811999999999999,108.8621688,25,HOU,71,3,United States,NBA 2008-2009 Players Information
Jarvis Hayes,SF,1.9811999999999999,99.79032140000001,27,NJN,74,5,United StatesQatar,NBA 2008-2009 Players Information
Brendan Haywood,C,2.1336,119.29479331,29,WAS,6,7,United States,NBA 2008-2009 Players Information
Luther Head,G,1.905,83.91458845000001,26,"HOU, MIA",32,3,United States,NBA 2008-2009 Players Information
Walter Herrmann,F,2.0574,102.05828325,29,DET,59,2,Argentina,NBA 2008-2009 Players Information
Roy Hibbert,C,2.1844,122.4699399,22,IND,70,0,United States,NBA 2008-2009 Players Information
J.J. Hickson,PF,2.0574,109.76935354000001,20,CLE,62,0,United States,NBA 2008-2009 Players Information
George Hill,G,1.905,85.27536556,22,SAS,77,0,United States,NBA 2008-2009 Players Information
Grant Hill,SF,2.032,102.05828325,36,PHX,82,14,United States,NBA 2008-2009 Players Information
Steven Hill,C,2.1336,112.49090776,23,OKC,1,0,United States,NBA 2008-2009 Players Information
Kirk Hinrich,G,1.9304,86.1825503,28,CHI,51,5,United States,NBA 2008-2009 Players Information
Ryan Hollins,C,2.1336,104.32624510000001,24,"CHA, DAL",45,2,United States,NBA 2008-2009 Players Information
Al Horford,FC,2.0574,108.8621688,22,ATL,67,1,Dominican RepublicUnited States,NBA 2008-2009 Players Information
Eddie House,G,1.8541999999999998,86.1825503,30,BOS,81,8,United States,NBA 2008-2009 Players Information
Dwight Howard,C,2.1082,120.20197805000001,23,ORL,79,4,United States,NBA 2008-2009 Players Information
Josh Howard,GF,2.0065999999999997,95.2543977,28,DAL,52,5,United States,NBA 2008-2009 Players Information
Juwan Howard,PF,2.0574,108.8621688,36,"CHA, DEN",42,14,United States,NBA 2008-2009 Players Information
Larry Hughes,G,1.9558,83.46099608,30,"CHI, NYK",55,10,United States,NBA 2008-2009 Players Information
Kris Humphries,PF,2.0574,106.59420695,24,TOR,29,4,United States,NBA 2008-2009 Players Information
Lindsey Hunter,G,1.8796,88.45051215000001,38,CHI,28,15,United States,NBA 2008-2009 Players Information
Othello Hunter,FC,2.032,102.05828325,22,ATL,16,0,United States,NBA 2008-2009 Players Information
Andre Iguodala,SF,1.9811999999999999,97.52235955,25,PHI,82,4,United States,NBA 2008-2009 Players Information
Zydrunas Ilgauskas,C,2.2098,117.9340162,33,CLE,65,12,Lithuania,NBA 2008-2009 Players Information
Allen Iverson,G,1.8288,74.84274105,33,"DEN, DET",57,12,United States,NBA 2008-2009 Players Information
Royal Ivey,G,1.9304,97.52235955,27,PHI,71,4,United States,NBA 2008-2009 Players Information
Jarrett Jack,G,1.905,90.718474,25,IND,82,3,United States,NBA 2008-2009 Players Information
Bobby Jackson,G,1.8541999999999998,83.91458845000001,35,SAC,71,11,United States,NBA 2008-2009 Players Information
Darnell Jackson,F,2.032,109.31576117,23,CLE,51,0,United States,NBA 2008-2009 Players Information
Stephen Jackson,GF,2.032,99.79032140000001,30,GSW,59,11,United States,NBA 2008-2009 Players Information
Jerome James,C,2.1336,136.077711,33,NYK,2,9,United States,NBA 2008-2009 Players Information
LeBron James,F,2.0574,113.3980925,24,CLE,81,5,United States,NBA 2008-2009 Players Information
Mike James,G,1.8796,85.27536556,33,"NOP, WAS",61,7,United States,NBA 2008-2009 Players Information
Antawn Jamison,F,2.0574,106.59420695,32,WAS,81,10,United States,NBA 2008-2009 Players Information
Marko Jaric,GF,2.0065999999999997,101.60469088,30,MEM,53,6,SerbiaGreece,NBA 2008-2009 Players Information
Nathan Jawai,C,2.0827999999999998,127.00586360000001,22,TOR,6,0,Australia,NBA 2008-2009 Players Information
Al Jefferson,FC,2.0827999999999998,131.08819493000001,24,MIN,50,4,United States,NBA 2008-2009 Players Information
Dontell Jefferson,G,1.9558,88.45051215000001,25,CHA,6,0,United States,NBA 2008-2009 Players Information
Richard Jefferson,SF,2.0065999999999997,105.68702221000001,28,MIL,82,7,United States,NBA 2008-2009 Players Information
Jared Jeffries,PF,2.1082,108.8621688,27,NYK,56,6,United States,NBA 2008-2009 Players Information
Amir Johnson,PF,2.0574,108.8621688,21,DET,62,3,United States,NBA 2008-2009 Players Information
Anthony Johnson,G,1.905,88.45051215000001,34,ORL,80,11,United States,NBA 2008-2009 Players Information
Joe Johnson,SG,2.0065999999999997,108.8621688,27,ATL,79,7,United States,NBA 2008-2009 Players Information
Linton Johnson,F,2.032,92.98643585,28,"CHA, CHI",10,5,United States,NBA 2008-2009 Players Information
Trey Johnson,SF,1.9558,97.52235955,24,CLE,4,0,United StatesQatar,NBA 2008-2009 Players Information
Dahntay Jones,GF,1.9811999999999999,102.05828325,28,DEN,79,5,United States,NBA 2008-2009 Players Information
Damon Jones,G,1.905,83.91458845000001,32,MIL,18,10,United States,NBA 2008-2009 Players Information
Dwayne Jones,C,2.1082,112.49090776,25,CHA,6,3,United States,NBA 2008-2009 Players Information
Fred Jones,G,1.9304,95.2543977,29,LAC,52,6,United States,NBA 2008-2009 Players Information
James Jones,SF,2.032,98.88313666,28,MIA,40,5,United States,NBA 2008-2009 Players Information
Solomon Jones,C,2.0827999999999998,104.32624510000001,24,ATL,63,2,United States,NBA 2008-2009 Players Information
DeAndre Jordan,C,2.1082,120.20197805000001,20,LAC,53,0,United States,NBA 2008-2009 Players Information
Chris Kaman,C,2.1336,120.20197805000001,26,LAC,31,5,United StatesGermany,NBA 2008-2009 Players Information
Jason Kapono,SF,2.032,96.61517481,28,TOR,80,5,United States,NBA 2008-2009 Players Information
Jason Kidd,PG,1.9304,95.2543977,35,DAL,81,14,United States,NBA 2008-2009 Players Information
Tarence Kinsey,GF,1.9811999999999999,83.91458845000001,24,CLE,50,2,United States,NBA 2008-2009 Players Information
Andrei Kirilenko,PF,2.0574,106.59420695,28,UTA,67,7,Russia,NBA 2008-2009 Players Information
Linas Kleiza,F,2.032,106.14061458,24,DEN,82,3,Lithuania,NBA 2008-2009 Players Information
Brevin Knight,G,1.778,77.1107029,33,UTA,74,11,United States,NBA 2008-2009 Players Information
Kyle Korver,SF,2.0065999999999997,96.16158244,27,UTA,78,5,United States,NBA 2008-2009 Players Information
Kosta Koufos,C,2.1336,120.20197805000001,20,UTA,48,0,United StatesGreece,NBA 2008-2009 Players Information
Nenad Krstic,C,2.0827999999999998,115.66605435000001,25,OKC,46,4,Serbia,NBA 2008-2009 Players Information
Rob Kurz,F,2.0574,105.23342984,23,GSW,40,0,United States,NBA 2008-2009 Players Information
Carl Landry,F,2.0574,112.49090776,25,HOU,69,1,United States,NBA 2008-2009 Players Information
Acie Law,SG,1.905,91.62565874,24,ATL,55,1,United States,NBA 2008-2009 Players Information
Courtney Lee,SG,1.9558,97.52235955,23,ORL,77,0,United States,NBA 2008-2009 Players Information
David Lee,FC,2.0574,111.13013065000001,25,NYK,81,3,United States,NBA 2008-2009 Players Information
Rashard Lewis,F,2.0827999999999998,106.59420695,29,ORL,79,10,United States,NBA 2008-2009 Players Information
Shaun Livingston,G,2.0065999999999997,87.08973504000001,23,"MIA, OKC",12,4,United States,NBA 2008-2009 Players Information
Brook Lopez,C,2.159,127.91304834,20,NJN,82,0,United States,NBA 2008-2009 Players Information
Robin Lopez,FC,2.159,127.45945597000001,20,PHX,60,0,United States,NBA 2008-2009 Players Information
Kevin Love,FC,2.032,113.85168487,20,MIN,81,0,United States,NBA 2008-2009 Players Information
Kyle Lowry,PG,1.8288,88.90410452,22,"HOU, MEM",77,2,United States,NBA 2008-2009 Players Information
Tyronn Lue,G,1.8288,77.1107029,31,"MIL, ORL",44,10,United States,NBA 2008-2009 Players Information
Mark Madsen,C-F,2.0574,108.8621688,33,MIN,19,8,United States,NBA 2008-2009 Players Information
Corey Maggette,GF,1.9811999999999999,102.05828325,29,GSW,51,9,United States,NBA 2008-2009 Players Information
Jamaal Magloire,C,2.1082,117.48042383,30,MIA,55,8,Canada,NBA 2008-2009 Players Information
Stephon Marbury,G,1.8796,81.6466266,32,BOS,23,12,United States,NBA 2008-2009 Players Information
Shawn Marion,F,2.0065999999999997,103.41906036,30,"MIA, TOR",69,9,United States,NBA 2008-2009 Players Information
Sean Marks,F-C,2.0827999999999998,113.3980925,33,NOP,60,9,New Zealand,NBA 2008-2009 Players Information
Donyell Marshall,F,2.0574,111.13013065000001,35,PHI,25,14,United States,NBA 2008-2009 Players Information
Cartier Martin,F,2.0065999999999997,99.79032140000001,24,CHA,33,0,United States,NBA 2008-2009 Players Information
Kenyon Martin,F,2.0574,108.8621688,31,DEN,66,8,United States,NBA 2008-2009 Players Information
Kevin Martin,SG,2.0065999999999997,90.26488163,26,SAC,51,4,United States,NBA 2008-2009 Players Information
Desmond Mason,G-F,2.0065999999999997,101.60469088,31,OKC,39,8,United States,NBA 2008-2009 Players Information
Roger Mason,SG,1.9558,92.98643585,28,SAS,82,5,United States,NBA 2008-2009 Players Information
Jason Maxiell,PF,2.0065999999999997,117.9340162,26,DET,78,3,United States,NBA 2008-2009 Players Information
Sean May,PF,2.0574,120.65557042,24,CHA,24,3,United States,NBA 2008-2009 Players Information
O.J. Mayo,SG,1.9558,95.2543977,21,MEM,82,0,United States,NBA 2008-2009 Players Information
Luc Mbah a Moute,F,2.032,104.32624510000001,22,MIL,82,0,Cameroon,NBA 2008-2009 Players Information
