Player,Pos,HT,WT,Age,Teams,GP,YOS,Nationality,Title
Uwe Blab,C,2.1844,110.22294591,25,DAL,73,2,Germany,NBA 1987-1988 Players Information
Rolando Blackman,G,1.9811999999999999,86.1825503,29,DAL,71,6,PanamaUnited States,NBA 1987-1988 Players Information
Nate Blackwell,G,1.9304,77.1107029,23,SAS,10,0,United States,NBA 1987-1988 Players Information
Muggsy Bogues,PG,1.6001999999999998,61.68856232,23,WAS,79,0,United States,NBA 1987-1988 Players Information
Manute Bol,C,2.3114,90.718474,25,WAS,77,2,South Sudan,NBA 1987-1988 Players Information
Dudley Bradley,GF,1.9811999999999999,88.45051215000001,30,"MIL, NJN",65,8,United States,NBA 1987-1988 Players Information
Adrian Branch,GF,2.0065999999999997,83.91458845000001,24,NJN,20,2,United States,NBA 1987-1988 Players Information
Randy Breuer,C,2.2098,104.32624510000001,27,MIL,81,4,United States,NBA 1987-1988 Players Information
Frank Brickowski,PF,2.0574,108.8621688,28,SAS,70,3,United States,NBA 1987-1988 Players Information
Michael Brooks,F,2.0065999999999997,99.79032140000001,29,DEN,16,5,United States,NBA 1987-1988 Players Information
Mike Brown,PF,2.0574,116.57323909,24,CHI,46,1,United States,NBA 1987-1988 Players Information
Steve Burtt,G,1.8796,83.91458845000001,25,LAC,19,2,United States,NBA 1987-1988 Players Information
Michael Cage,PF,2.0574,101.60469088,26,LAC,72,3,United States,NBA 1987-1988 Players Information
Tony Campbell,GF,2.0065999999999997,97.52235955,25,LAL,13,3,United States,NBA 1987-1988 Players Information
Rick Carlisle,G,1.9558,95.2543977,28,NYK,26,3,United States,NBA 1987-1988 Players Information
Antoine Carr,PF,2.0574,102.05828325,26,ATL,80,3,United States,NBA 1987-1988 Players Information
Joe Barry Carroll,FC,2.1336,102.05828325,29,"GOS, HOU",77,6,United States,NBA 1987-1988 Players Information
Bill Cartwright,C,2.159,111.13013065000001,30,NYK,82,8,United States,NBA 1987-1988 Players Information
Terry Catledge,F,2.032,99.79032140000001,24,WAS,70,2,United States,NBA 1987-1988 Players Information
Tom Chambers,PF,2.0827999999999998,99.79032140000001,28,SEA,82,6,United States,NBA 1987-1988 Players Information
Mo Cheeks,PG,1.8541999999999998,81.6466266,31,PHI,79,9,United States,NBA 1987-1988 Players Information
Ben Coleman,F,2.0574,106.59420695,26,"NJN, PHL",70,2,United States,NBA 1987-1988 Players Information
Norris Coleman,F,2.032,95.2543977,26,LAC,29,0,United States,NBA 1987-1988 Players Information
Steve Colter,G,1.905,74.84274105,25,"PHL, WAS",68,3,United States,NBA 1987-1988 Players Information
Dallas Comegys,PF,2.0574,92.98643585,23,NJN,75,0,United States,NBA 1987-1988 Players Information
Lester Conner,G,1.9304,81.6466266,28,HOU,52,4,United States,NBA 1987-1988 Players Information
Jeff Cook,FC,2.0827999999999998,97.52235955,31,PHX,33,8,United States,NBA 1987-1988 Players Information
Michael Cooper,SG,1.9558,77.1107029,31,LAL,61,9,United States,NBA 1987-1988 Players Information
Wayne Cooper,FC,2.0827999999999998,99.79032140000001,31,DEN,45,9,United States,NBA 1987-1988 Players Information
Tyrone Corbin,F,1.9811999999999999,95.2543977,25,"CLE, PHX",84,2,United States,NBA 1987-1988 Players Information
Dave Corzine,C,2.1082,113.3980925,31,CHI,80,9,United States,NBA 1987-1988 Players Information
Winston Crite,F,2.0065999999999997,105.68702221000001,22,PHX,29,0,United States,NBA 1987-1988 Players Information
Pat Cummings,FC,2.0574,104.32624510000001,31,NYK,62,9,United States,NBA 1987-1988 Players Information
Terry Cummings,PF,2.0574,99.79032140000001,26,MIL,76,5,United States,NBA 1987-1988 Players Information
Earl Cureton,PF,2.0574,95.2543977,30,LAC,69,7,United States,NBA 1987-1988 Players Information
Dell Curry,SG,1.9304,86.1825503,23,CLE,79,1,United States,NBA 1987-1988 Players Information
Quintin Dailey,G,1.905,81.6466266,27,LAC,67,5,United States,NBA 1987-1988 Players Information
Adrian Dantley,SF,1.9558,94.34721296000001,32,DET,69,11,United States,NBA 1987-1988 Players Information
Brad Daugherty,C,2.1336,111.13013065000001,22,CLE,79,1,United States,NBA 1987-1988 Players Information
Brad Davis,G,1.905,81.6466266,32,DAL,75,10,United States,NBA 1987-1988 Players Information
Charles Davis,F,2.0065999999999997,97.52235955,29,"MIL, SAN",21,5,United States,NBA 1987-1988 Players Information
Walter Davis,GF,1.9811999999999999,87.54332741,33,PHX,68,10,United States,NBA 1987-1988 Players Information
Darryl Dawkins,C,2.1082,113.85168487,31,"DET, UTH",6,12,United States,NBA 1987-1988 Players Information
Johnny Dawkins,G,1.8796,74.84274105,24,SAS,65,1,United States,NBA 1987-1988 Players Information
Darren Daye,FC,2.032,99.79032140000001,27,BOS,47,4,United States,NBA 1987-1988 Players Information
James Donaldson,C,2.1844,124.73790175,30,DAL,81,7,England,NBA 1987-1988 Players Information
Billy Donovan,G,1.8034,77.56429527,22,NYK,44,0,United States,NBA 1987-1988 Players Information
Greg Dreiling,C,2.159,113.3980925,24,IND,20,1,United States,NBA 1987-1988 Players Information
Larry Drew,G,1.8541999999999998,77.1107029,29,LAC,74,7,United States,NBA 1987-1988 Players Information
Clyde Drexler,SG,2.0065999999999997,95.2543977,25,POR,81,4,United States,NBA 1987-1988 Players Information
Kevin Duckworth,C,2.1336,124.73790175,23,POR,78,1,United States,NBA 1987-1988 Players Information
Chris Dudley,C,2.1082,106.59420695,23,CLE,55,0,United States,NBA 1987-1988 Players Information
Joe Dumars,SG,1.905,86.1825503,24,DET,82,2,United States,NBA 1987-1988 Players Information
T.R. Dunn,G,1.9304,87.08973504000001,33,DEN,82,10,United States,NBA 1987-1988 Players Information
Mark Eaton,C,2.2352,124.73790175,31,UTA,82,5,United States,NBA 1987-1988 Players Information
Franklin Edwards,G,1.8541999999999998,77.1107029,29,SAC,16,6,United States,NBA 1987-1988 Players Information
James Edwards,C,2.1336,102.05828325,32,"DET, PHX",69,10,United States,NBA 1987-1988 Players Information
Craig Ehlo,SG,1.9811999999999999,81.6466266,26,CLE,79,4,United States,NBA 1987-1988 Players Information
Dale Ellis,GF,2.0065999999999997,92.98643585,27,SEA,75,4,United States,NBA 1987-1988 Players Information
Chris Engler,C,2.1082,111.13013065000001,29,NJN,54,5,United States,NBA 1987-1988 Players Information
Alex English,SF,2.0065999999999997,86.1825503,34,DEN,80,11,United States,NBA 1987-1988 Players Information
Mike Evans,G,1.8541999999999998,77.1107029,32,DEN,56,9,United States,NBA 1987-1988 Players Information
Patrick Ewing,C,2.1336,108.8621688,25,NYK,82,2,United StatesJamaica,NBA 1987-1988 Players Information
Jim Farmer,G,1.9304,86.1825503,23,DAL,30,0,United States,NBA 1987-1988 Players Information
Dave Feitl,C,2.1082,106.59420695,25,GSW,70,1,United States,NBA 1987-1988 Players Information
Kenny Fields,GF,1.9558,99.79032140000001,26,LAC,7,3,United States,NBA 1987-1988 Players Information
Vern Fleming,G,1.9558,83.91458845000001,26,IND,80,3,United States,NBA 1987-1988 Players Information
Sleepy Floyd,PG,1.905,77.1107029,27,"GOS, HOU",77,5,United States,NBA 1987-1988 Players Information
Tellis Frank,FC,2.0827999999999998,102.05828325,22,GSW,78,0,United States,NBA 1987-1988 Players Information
World B. Free,G,1.8796,83.91458845000001,34,HOU,58,12,United States,NBA 1987-1988 Players Information
Kevin Gamble,SF,1.9558,95.2543977,22,POR,9,0,United States,NBA 1987-1988 Players Information
Winston Garland,G,1.8796,77.1107029,23,GSW,67,0,United States,NBA 1987-1988 Players Information
Armen Gilliam,PF,2.0574,104.32624510000001,23,PHX,55,0,United States,NBA 1987-1988 Players Information
Artis Gilmore,C,2.1844,108.8621688,38,"BOS, CHI",71,11,United States,NBA 1987-1988 Players Information
Mike Gminski,C,2.1082,113.3980925,28,"NJN, PHL",81,7,United States,NBA 1987-1988 Players Information
Lancaster Gordon,G,1.905,83.91458845000001,25,LAC,8,3,United States,NBA 1987-1988 Players Information
Horace Grant,PF,2.0827999999999998,115.66605435000001,22,CHI,81,0,United States,NBA 1987-1988 Players Information
Stuart Gray,C,2.1336,106.59420695,24,IND,74,3,Panama,NBA 1987-1988 Players Information
A.C. Green,PF,2.0574,99.79032140000001,24,LAL,82,2,United States,NBA 1987-1988 Players Information
Rickey Green,PG,1.8288,77.1107029,33,UTA,81,9,United States,NBA 1987-1988 Players Information
Sidney Green,FC,2.0574,99.79032140000001,27,NYK,82,4,United States,NBA 1987-1988 Players Information
David Greenwood,F,2.0574,100.69750614,30,SAS,45,8,United States,NBA 1987-1988 Players Information
Claude Gregory,F,2.032,92.98643585,29,LAC,23,2,United States,NBA 1987-1988 Players Information
Darrell Griffith,SG,1.9304,86.1825503,29,UTA,52,6,United States,NBA 1987-1988 Players Information
Petur Gudmundsson,C,2.1844,117.9340162,29,SAS,69,4,Iceland,NBA 1987-1988 Players Information
Bobby Hansen,SG,1.9811999999999999,86.1825503,27,UTA,81,4,United States,NBA 1987-1988 Players Information
Bill Hanzlik,SF,2.0065999999999997,83.91458845000001,30,DEN,77,7,United States,NBA 1987-1988 Players Information
Derek Harper,PG,1.9304,83.91458845000001,26,DAL,82,4,United States,NBA 1987-1988 Players Information
Ron Harper,SG,1.9811999999999999,83.91458845000001,24,CLE,57,1,United States,NBA 1987-1988 Players Information
Steve Harris,G,1.9558,83.91458845000001,24,"GOS, HOU",58,2,United States,NBA 1987-1988 Players Information
Scott Hastings,FC,2.0827999999999998,106.59420695,27,ATL,55,5,United States,NBA 1987-1988 Players Information
Dave Henderson,G,1.9558,88.45051215000001,23,PHI,22,1,United States,NBA 1987-1988 Players Information
Gerald Henderson,G,1.8796,79.37866475,32,"NYK, PHL",75,9,United States,NBA 1987-1988 Players Information
Kevin Henderson,SG,1.9304,88.45051215000001,23,"CLE, GOS",17,1,United States,NBA 1987-1988 Players Information
Conner Henry,GF,2.0065999999999997,88.45051215000001,24,"BOS, MIL, SAC",39,1,United States,NBA 1987-1988 Players Information
Rod Higgins,FC,2.0065999999999997,90.718474,28,GSW,68,5,United States,NBA 1987-1988 Players Information
Roy Hinson,FC,2.0574,95.2543977,26,"NJN, PHL",77,4,United States,NBA 1987-1988 Players Information
Craig Hodges,G,1.8796,86.1825503,27,"MIL, PHX",66,5,United States,NBA 1987-1988 Players Information
Mike Holton,G,1.9304,83.91458845000001,26,POR,82,4,United StatesIsrael,NBA 1987-1988 Players Information
Dave Hoppen,C,2.1082,106.59420695,23,"GOS, MIL",39,0,United States,NBA 1987-1988 Players Information
Dennis Hopson,GF,1.9558,90.718474,22,NJN,61,0,United States,NBA 1987-1988 Players Information
Jeff Hornacek,SG,1.905,86.1825503,24,PHX,82,1,United States,NBA 1987-1988 Players Information
Phil Hubbard,FC,2.032,97.52235955,31,CLE,78,8,United States,NBA 1987-1988 Players Information
Eddie Hughes,G,1.778,74.84274105,27,UTA,11,3,United States,NBA 1987-1988 Players Information
Jay Humphries,G,1.905,83.91458845000001,25,"MIL, PHX",68,3,United States,NBA 1987-1988 Players Information
Marc Iavaroni,F,2.032,95.2543977,31,UTA,81,6,United States,NBA 1987-1988 Players Information
Mark Jackson,PG,1.8541999999999998,81.6466266,22,NYK,82,0,United States,NBA 1987-1988 Players Information
Michael Jackson,G,1.8796,83.00740371,23,SAC,58,1,United States,NBA 1987-1988 Players Information
Buck Johnson,F,2.0065999999999997,86.1825503,24,HOU,70,1,United States,NBA 1987-1988 Players Information
Clemon Johnson,FC,2.0827999999999998,108.8621688,31,SEA,74,9,United States,NBA 1987-1988 Players Information
Dennis Johnson,PG,1.9304,83.91458845000001,33,BOS,77,11,United States,NBA 1987-1988 Players Information
Eddie Johnson,SF,2.0065999999999997,97.52235955,28,PHX,73,6,United States,NBA 1987-1988 Players Information
Frank Johnson,G,1.8541999999999998,83.91458845000001,29,WAS,75,6,United States,NBA 1987-1988 Players Information
Kannard Johnson,F,2.0574,99.79032140000001,22,CLE,4,0,United States,NBA 1987-1988 Players Information
Kevin Johnson,PG,1.8541999999999998,81.6466266,21,"CLE, PHX",80,0,United States,NBA 1987-1988 Players Information
Magic Johnson,PG,2.0574,115.66605435000001,28,LAL,72,8,United States,NBA 1987-1988 Players Information
Steve Johnson,FC,2.0827999999999998,106.59420695,30,POR,43,6,United States,NBA 1987-1988 Players Information
Vinnie Johnson,G,1.8796,90.718474,31,DET,82,8,United States,NBA 1987-1988 Players Information
Caldwell Jones,FC,2.1082,97.97595192,37,POR,79,13,United States,NBA 1987-1988 Players Information
Charles A. Jones,FC,2.0574,97.52235955,30,WAS,69,6,United States,NBA 1987-1988 Players Information
Charles Alexander Jones,F,2.032,97.52235955,26,POR,37,3,United States,NBA 1987-1988 Players Information
Michael Jordan,SG,1.9811999999999999,97.52235955,25,CHI,82,3,United States,NBA 1987-1988 Players Information
Jerome Kersey,PF,2.0065999999999997,97.52235955,25,POR,79,3,United States,NBA 1987-1988 Players Information
Albert King,GF,1.9811999999999999,86.1825503,28,PHI,72,6,United States,NBA 1987-1988 Players Information
Bernard King,SF,2.0065999999999997,92.98643585,31,WAS,69,10,United States,NBA 1987-1988 Players Information
Greg Kite,C,2.1082,113.3980925,26,"BOS, LAC",53,4,United States,NBA 1987-1988 Players Information
Joe Kleine,C,2.1082,115.66605435000001,26,SAC,82,2,United States,NBA 1987-1988 Players Information
Bart Kofoed,G,1.9304,95.2543977,23,UTA,36,0,United States,NBA 1987-1988 Players Information
Jon Koncak,C,2.1336,113.3980925,24,ATL,49,2,United States,NBA 1987-1988 Players Information
Larry Krystkowiak,PF,2.0574,99.79032140000001,23,MIL,50,1,United States,NBA 1987-1988 Players Information
Bill Laimbeer,C,2.1082,111.13013065000001,30,DET,82,7,United States,NBA 1987-1988 Players Information
Jeff Lamp,GF,1.9811999999999999,88.45051215000001,28,LAL,3,4,United States,NBA 1987-1988 Players Information
Allen Leavell,G,1.8541999999999998,77.1107029,30,HOU,80,8,United States,NBA 1987-1988 Players Information
Fat Lever,PG,1.905,77.1107029,27,DEN,82,5,United States,NBA 1987-1988 Players Information
Cliff Levingston,F,2.032,95.2543977,27,ATL,82,5,United States,NBA 1987-1988 Players Information
Ralph Lewis,G,1.9811999999999999,90.718474,24,DET,50,0,United States,NBA 1987-1988 Players Information
Reggie Lewis,SF,2.0065999999999997,88.45051215000001,22,BOS,49,0,United States,NBA 1987-1988 Players Information
Alton Lister,FC,2.1336,108.8621688,29,SEA,82,6,United States,NBA 1987-1988 Players Information
Brad Lohaus,FC,2.1082,104.32624510000001,23,BOS,70,0,United States,NBA 1987-1988 Players Information
John Long,GF,1.9558,88.45051215000001,31,IND,81,9,United States,NBA 1987-1988 Players Information
John Lucas,G,1.905,79.37866475,34,MIL,81,11,United States,NBA 1987-1988 Players Information
Maurice Lucas,PF,2.0574,97.52235955,36,POR,73,11,United States,NBA 1987-1988 Players Information
Rick Mahorn,C,2.0827999999999998,108.8621688,29,DET,67,7,United States,NBA 1987-1988 Players Information
Jeff Malone,SG,1.9304,92.98643585,26,WAS,80,4,United States,NBA 1987-1988 Players Information
Karl Malone,PF,2.0574,120.20197805000001,24,UTA,82,2,United States,NBA 1987-1988 Players Information
Moses Malone,C,2.0827999999999998,97.52235955,32,WAS,79,11,United States,NBA 1987-1988 Players Information
Pace Mannion,GF,2.0065999999999997,86.1825503,27,MIL,35,4,United States,NBA 1987-1988 Players Information
Bill Martin,F,2.0065999999999997,92.98643585,25,PHX,10,2,United States,NBA 1987-1988 Players Information
Maurice Martin,GF,1.9811999999999999,90.718474,23,DEN,26,1,United States,NBA 1987-1988 Players Information
Wes Matthews,G,1.8541999999999998,77.1107029,28,LAL,51,7,United States,NBA 1987-1988 Players Information
Cedric Maxwell,F,2.032,92.98643585,32,HOU,71,10,United States,NBA 1987-1988 Players Information
Tim McCormick,C,2.1082,108.8621688,25,"NJN, PHL",70,3,United States,NBA 1987-1988 Players Information
Rodney McCray,SF,2.0065999999999997,99.79032140000001,26,HOU,81,4,United States,NBA 1987-1988 Players Information
Xavier McDaniel,PF,2.0065999999999997,92.98643585,24,SEA,78,2,United States,NBA 1987-1988 Players Information
Ben McDonald,F,2.032,95.2543977,25,GSW,81,2,United States,NBA 1987-1988 Players Information
Mike McGee,GF,1.9558,86.1825503,28,"ATL, SAC",48,6,United States,NBA 1987-1988 Players Information
Kevin McHale,PF,2.0827999999999998,95.2543977,30,BOS,64,7,United States,NBA 1987-1988 Players Information
Kevin McKenna,GF,1.9558,88.45051215000001,29,NJN,31,5,United States,NBA 1987-1988 Players Information
Derrick McKey,SF,2.0574,92.98643585,21,SEA,82,0,United States,NBA 1987-1988 Players Information
Nate McMillan,GF,1.9558,88.45051215000001,23,SEA,82,1,United States,NBA 1987-1988 Players Information
Mark McNamara,C,2.1082,106.59420695,28,PHI,42,4,United States,NBA 1987-1988 Players Information
Chris McNealy,F,2.0065999999999997,95.2543977,26,NYK,19,2,United States,NBA 1987-1988 Players Information
Reggie Miller,SG,2.0065999999999997,83.91458845000001,22,IND,82,0,United States,NBA 1987-1988 Players Information
Dirk Minniefield,G,1.905,81.6466266,27,"BOS, GOS",72,4,United States,NBA 1987-1988 Players Information
Mike Mitchell,F,2.0065999999999997,97.52235955,32,SAS,68,9,United States,NBA 1987-1988 Players Information
Paul Mokeski,C,2.1336,113.3980925,31,MIL,60,8,United States,NBA 1987-1988 Players Information
Sidney Moncrief,SG,1.905,81.6466266,30,MIL,56,8,United States,NBA 1987-1988 Players Information
Andre Moore,PF,2.0574,97.52235955,23,"DEN, MIL",10,0,United States,NBA 1987-1988 Players Information
Johnny Moore,G,1.8541999999999998,79.37866475,29,"NJN, SAN",5,8,United States,NBA 1987-1988 Players Information
Ron Moore,C,2.1336,117.9340162,26,"DET, PHX",14,0,United States,NBA 1987-1988 Players Information
Chris Mullin,SF,2.0065999999999997,97.52235955,24,GSW,60,2,United States,NBA 1987-1988 Players Information
Jay Murphy,FC,2.0574,99.79032140000001,25,WAS,9,3,United States,NBA 1987-1988 Players Information
Ronnie Murphy,F,1.9558,102.05828325,23,POR,18,0,United States,NBA 1987-1988 Players Information
Tod Murphy,FC,2.0574,99.79032140000001,24,LAC,1,0,United States,NBA 1987-1988 Players Information
Pete Myers,GF,1.9811999999999999,81.6466266,24,SAS,22,1,United States,NBA 1987-1988 Players Information
Larry Nance,PF,2.0827999999999998,92.98643585,29,"CLE, PHX",67,6,United States,NBA 1987-1988 Players Information
Calvin Natt,F,1.9811999999999999,99.79032140000001,31,DEN,27,8,United States,NBA 1987-1988 Players Information
Ed Nealy,F,2.0065999999999997,107.95498406,28,SAS,68,4,United States,NBA 1987-1988 Players Information
Martin Nessley,C,2.1844,117.9340162,23,"LAC, SAC",44,0,United States,NBA 1987-1988 Players Information
Chuck Nevitt,C,2.2605999999999997,98.42954429000001,28,DET,17,5,United States,NBA 1987-1988 Players Information
Johnny Newman,SF,2.0065999999999997,86.1825503,24,NYK,77,1,United States,NBA 1987-1988 Players Information
Kurt Nimphius,FC,2.0827999999999998,98.88313666,29,SAS,72,6,United States,NBA 1987-1988 Players Information
Ken Norman,F,2.032,97.52235955,23,LAC,66,0,United States,NBA 1987-1988 Players Information
Mike O'Koren,GF,2.0065999999999997,93.89362059,30,NJN,4,7,United States,NBA 1987-1988 Players Information
Charles Oakley,PF,2.032,102.05828325,24,CHI,82,2,United States,NBA 1987-1988 Players Information
Hakeem Olajuwon,C,2.1336,115.66605435000001,25,HOU,79,3,NigeriaUnited States,NBA 1987-1988 Players Information
Jawann Oldham,C,2.1336,97.52235955,30,SAC,54,7,United States,NBA 1987-1988 Players Information
Louis Orr,F,2.032,79.37866475,29,NYK,29,7,United States,NBA 1987-1988 Players Information
Robert Parish,C,2.1336,104.32624510000001,34,BOS,74,10,United States,NBA 1987-1988 Players Information
Jim Paxson,SG,1.9811999999999999,90.718474,30,"BOS, POR",45,8,United States,NBA 1987-1988 Players Information
John Paxson,G,1.8796,83.91458845000001,27,CHI,81,4,United States,NBA 1987-1988 Players Information
Sam Perkins,PF,2.0574,106.59420695,26,DAL,75,3,United States,NBA 1987-1988 Players Information
Chuck Person,SF,2.032,99.79032140000001,23,IND,79,1,United States,NBA 1987-1988 Players Information
Jim Petersen,FC,2.0827999999999998,106.59420695,26,HOU,69,3,United States,NBA 1987-1988 Players Information
Michael Phelps,G,1.9304,81.6466266,26,LAC,2,2,United States,NBA 1987-1988 Players Information
Ricky Pierce,SG,1.9304,92.98643585,28,MIL,37,5,United States,NBA 1987-1988 Players Information
Ed Pinckney,F,2.0574,88.45051215000001,24,SAC,79,2,United States,NBA 1987-1988 Players Information
Scottie Pippen,SF,2.032,103.41906036,22,CHI,79,0,United States,NBA 1987-1988 Players Information
Olden Polynice,C,2.1082,99.79032140000001,23,SEA,82,0,Haiti,NBA 1987-1988 Players Information
Terry Porter,PG,1.905,88.45051215000001,24,POR,82,2,United States,NBA 1987-1988 Players Information
Paul Pressey,SF,1.9558,83.91458845000001,29,MIL,75,5,United States,NBA 1987-1988 Players Information
Harold Pressley,GF,2.0065999999999997,95.2543977,24,SAC,80,1,United States,NBA 1987-1988 Players Information
Mark Price,PG,1.8288,77.1107029,24,CLE,80,1,United States,NBA 1987-1988 Players Information
Kurt Rambis,F,2.032,96.61517481,30,LAL,70,7,United States,NBA 1987-1988 Players Information
Blair Rasmussen,C,2.1336,113.3980925,25,DEN,79,2,United States,NBA 1987-1988 Players Information
Robert Reid,GF,2.032,92.98643585,32,HOU,62,9,United States,NBA 1987-1988 Players Information
Richard Rellford,F,1.9811999999999999,104.32624510000001,24,SAS,4,0,United States,NBA 1987-1988 Players Information
Jerry Reynolds,PF,2.032,90.718474,25,MIL,62,2,United States,NBA 1987-1988 Players Information
Doc Rivers,G,1.9304,83.91458845000001,26,ATL,80,4,United States,NBA 1987-1988 Players Information
Fred Roberts,FC,2.0827999999999998,98.88313666,27,BOS,74,5,United States,NBA 1987-1988 Players Information
Alvin Robertson,SG,1.905,83.91458845000001,25,SAS,82,3,United States,NBA 1987-1988 Players Information
Cliff Robinson,F,2.0574,99.79032140000001,27,PHI,62,8,United States,NBA 1987-1988 Players Information
Dennis Rodman,PF,2.0065999999999997,95.2543977,26,DET,82,1,United States,NBA 1987-1988 Players Information
Johnny Rogers,PF,2.0827999999999998,102.05828325,24,CLE,24,1,United StatesSpain,NBA 1987-1988 Players Information
Tree Rollins,C,2.159,106.59420695,34,ATL,76,10,United States,NBA 1987-1988 Players Information
Scott Roth,F,2.032,96.16158244,24,UTA,26,0,United States,NBA 1987-1988 Players Information
Brian Rowsom,PF,2.0574,99.79032140000001,22,IND,4,0,United States,NBA 1987-1988 Players Information
"Walker Russell, Sr.",GF,1.9558,88.45051215000001,27,DET,1,5,United States,NBA 1987-1988 Players Information
John Salley,C,2.1082,104.32624510000001,23,DET,82,1,United States,NBA 1987-1988 Players Information
Ralph Sampson,C,2.2352,103.41906036,27,"GOS, HOU",48,4,United States,NBA 1987-1988 Players Information
Mike Sanders,GF,1.9811999999999999,95.2543977,27,"CLE, PHX",59,5,United States,NBA 1987-1988 Players Information
Danny Schayes,C,2.1082,106.59420695,28,DEN,81,6,United States,NBA 1987-1988 Players Information
Russ Schoene,FC,2.0827999999999998,95.2543977,27,SEA,81,2,United States,NBA 1987-1988 Players Information
Detlef Schrempf,SF,2.0574,97.06876718000001,25,DAL,82,2,GermanyUnited States,NBA 1987-1988 Players Information
Byron Scott,SG,1.905,88.45051215000001,26,LAL,81,4,United States,NBA 1987-1988 Players Information
Carey Scurry,F,2.0065999999999997,85.27536556,25,"NYK, UTH",33,2,United States,NBA 1987-1988 Players Information
Brad Sellers,FC,2.1336,95.2543977,25,CHI,82,1,United States,NBA 1987-1988 Players Information
Purvis Short,SF,2.0065999999999997,95.2543977,30,HOU,81,9,United States,NBA 1987-1988 Players Information
Jerry Sichting,G,1.8541999999999998,76.20351816,31,"BOS, POR",52,8,United States,NBA 1987-1988 Players Information
Jack Sikma,C,2.1082,104.32624510000001,32,MIL,82,10,United States,NBA 1987-1988 Players Information
Scott Skiles,PG,1.8541999999999998,81.6466266,23,IND,51,1,United States,NBA 1987-1988 Players Information
Derek Smith,SG,1.9811999999999999,92.98643585,26,SAC,35,5,United States,NBA 1987-1988 Players Information
Kenny Smith,PG,1.905,77.1107029,22,SAC,61,0,United States,NBA 1987-1988 Players Information
Larry Smith,PF,2.032,97.52235955,30,GSW,20,7,United States,NBA 1987-1988 Players Information
Otis Smith,GF,1.9558,95.2543977,24,"DEN, GOS",72,1,United States,NBA 1987-1988 Players Information
Mike Smrek,C,2.1336,113.3980925,25,LAL,48,2,Canada,NBA 1987-1988 Players Information
Rory Sparrow,G,1.8796,79.37866475,29,"CHI, NYK",58,7,United States,NBA 1987-1988 Players Information
Steve Stipanovich,C,2.1082,111.13013065000001,27,IND,80,4,United States,NBA 1987-1988 Players Information
John Stockton,PG,1.8541999999999998,77.1107029,25,UTA,82,3,United States,NBA 1987-1988 Players Information
John Stroeder,F,2.0827999999999998,117.9340162,29,MIL,41,0,United States,NBA 1987-1988 Players Information
Jon Sundvold,G,1.8796,77.1107029,26,SAS,52,4,United States,NBA 1987-1988 Players Information
Roy Tarpley,PF,2.1082,104.32624510000001,23,DAL,81,1,United States,NBA 1987-1988 Players Information
