Player,Pos,HT,WT,Age,Teams,GP,YOS,Nationality,Title
Hot Rod Hundley,G,1.9304,83.91458845000001,24,MIN,71,1,United States,NBA 1958-1959 Players Information
Andy Johnson,F,1.9558,97.52235955,26,PHI,64,0,United States,NBA 1958-1959 Players Information
Neil Johnston,C,2.032,95.2543977,30,PHI,30,7,United States,NBA 1958-1959 Players Information
K.C. Jones,G,1.8541999999999998,90.718474,26,BOS,50,0,United States,NBA 1958-1959 Players Information
Sam Jones,GF,1.9304,89.81128926000001,25,BOS,69,1,United States,NBA 1958-1959 Players Information
Phil Jordon,C,2.0827999999999998,92.98643585,25,DET,72,2,United States,NBA 1958-1959 Players Information
Tommy Kearns,G,1.8034,85.27536556,22,SYR,1,0,United States,NBA 1958-1959 Players Information
Red Kerr,FC,2.0574,104.32624510000001,26,SYR,72,4,United States,NBA 1958-1959 Players Information
Jim Krebs,C,2.032,104.32624510000001,23,MIN,72,1,United States,NBA 1958-1959 Players Information
Slick Leonard,G,1.905,83.91458845000001,26,MIN,59,2,United States,NBA 1958-1959 Players Information
Earl Lloyd,F,1.9558,102.05828325,30,DET,72,7,United States,NBA 1958-1959 Players Information
Jim Loscutoff,F,1.9558,90.718474,29,BOS,66,3,United States,NBA 1958-1959 Players Information
Clyde Lovellette,FC,2.0827999999999998,106.14061458,29,STH,70,5,United States,NBA 1958-1959 Players Information
Ed Macauley,FC,2.032,83.91458845000001,30,STH,14,9,United States,NBA 1958-1959 Players Information
Tom Marshall,F,1.9304,97.52235955,28,CIN,17,3,United States,NBA 1958-1959 Players Information
Slater Martin,PG,1.778,77.1107029,33,STH,71,9,United States,NBA 1958-1959 Players Information
Brendan McCann,G,1.8796,80.73944186,23,NYK,1,1,United States,NBA 1958-1959 Players Information
Johnny McCarthy,G,1.8288,77.1107029,24,CIN,47,1,United States,NBA 1958-1959 Players Information
Dick McGuire,G,1.8288,81.6466266,33,DET,71,9,United States,NBA 1958-1959 Players Information
Jack McMahon,G,1.8541999999999998,83.91458845000001,30,STH,72,6,United States,NBA 1958-1959 Players Information
Shellie McMillon,F,1.9558,92.98643585,22,DET,48,0,United States,NBA 1958-1959 Players Information
Vern Mikkelsen,F,2.0065999999999997,104.32624510000001,30,MIN,72,9,United States,NBA 1958-1959 Players Information
Willie Naulls,F,1.9811999999999999,102.05828325,24,NYK,68,2,United States,NBA 1958-1959 Players Information
Chuck Noble,SG,1.9304,90.718474,27,DET,65,3,United States,NBA 1958-1959 Players Information
Togo Palazzi,F,1.9304,92.98643585,26,SYR,71,4,United States,NBA 1958-1959 Players Information
Jim Palmer,F,2.032,90.26488163,25,CIN,67,0,United States,NBA 1958-1959 Players Information
Med Park,GF,1.8796,92.98643585,25,"CIN, STH",62,3,United States,NBA 1958-1959 Players Information
Jack Parr,FC,2.0574,99.79032140000001,22,CIN,61,0,United States,NBA 1958-1959 Players Information
Bob Pettit,FC,2.0574,92.98643585,26,STH,72,4,United States,NBA 1958-1959 Players Information
Dave Piontek,F,1.9811999999999999,104.32624510000001,24,CIN,70,2,United States,NBA 1958-1959 Players Information
Frank Ramsey,F,1.905,86.1825503,27,BOS,72,3,United States,NBA 1958-1959 Players Information
Hub Reed,C,2.0574,97.52235955,22,STH,65,0,United States,NBA 1958-1959 Players Information
Guy Rodgers,PG,1.8288,83.91458845000001,23,PHI,45,0,United States,NBA 1958-1959 Players Information
Phil Rollins,G,1.8796,70.30681735,25,"CIN, PHI",44,0,United States,NBA 1958-1959 Players Information
Lennie Rosenbluth,F,1.9304,86.1825503,26,PHI,29,1,United States,NBA 1958-1959 Players Information
Bill Russell,C,2.0827999999999998,97.52235955,25,BOS,70,2,United States,NBA 1958-1959 Players Information
Woody Sauldsberry,FC,2.0065999999999997,99.79032140000001,24,PHI,72,1,United States,NBA 1958-1959 Players Information
Dolph Schayes,FC,2.0065999999999997,88.45051215000001,30,SYR,72,9,United States,NBA 1958-1959 Players Information
Kenny Sears,F,2.0574,89.81128926000001,25,NYK,71,3,United States,NBA 1958-1959 Players Information
Frank Selvy,SG,1.905,81.6466266,26,NYK,68,3,United States,NBA 1958-1959 Players Information
Paul Seymour,GF,1.8541999999999998,81.6466266,31,SYR,21,10,United States,NBA 1958-1959 Players Information
Charlie Share,C,2.1082,106.59420695,31,STH,72,7,United States,NBA 1958-1959 Players Information
Bill Sharman,G,1.8541999999999998,79.37866475,32,BOS,72,8,United States,NBA 1958-1959 Players Information
Gene Shue,G,1.8796,77.1107029,27,DET,72,4,United States,NBA 1958-1959 Players Information
Ron Sobiezczyk,G,1.905,83.91458845000001,24,NYK,50,2,United States,NBA 1958-1959 Players Information
Guy Sparrow,F,1.9558,90.718474,26,"NYK, PHI",66,1,United States,NBA 1958-1959 Players Information
Larry Staverman,PF,2.0065999999999997,92.98643585,22,CIN,56,0,United States,NBA 1958-1959 Players Information
Ben Swain,C,2.032,99.79032140000001,25,BOS,58,0,United States,NBA 1958-1959 Players Information
Lou Tsioropoulos,SF,1.9558,86.1825503,28,BOS,35,2,United States,NBA 1958-1959 Players Information
Jack Twyman,F,1.9811999999999999,95.2543977,24,CIN,72,3,United States,NBA 1958-1959 Players Information
Charlie Tyra,FC,2.032,104.32624510000001,23,NYK,69,1,United States,NBA 1958-1959 Players Information
Win Wilfong,G,1.8796,83.91458845000001,25,STH,63,1,United States,NBA 1958-1959 Players Information
George Yardley,GF,1.9558,86.1825503,30,"DET, SYR",61,5,United States,NBA 1958-1959 Players Information
