Player,Pos,HT,WT,Age,Teams,GP,YOS,Nationality,Title
Tariq Abdul-Wahad,SF,1.9811999999999999,101.15109851000001,27,"DAL, DEN",24,4,France,NBA 2001-2002 Players Information
Shareef Abdur-Rahim,F,2.0574,102.05828325,25,ATL,77,5,United States,NBA 2001-2002 Players Information
Courtney Alexander,SG,1.9558,92.98643585,24,WAS,56,1,United States,NBA 2001-2002 Players Information
Victor Alexander,PF,2.0574,120.20197805000001,32,DET,15,5,United States,NBA 2001-2002 Players Information
Malik Allen,F,2.0827999999999998,115.66605435000001,23,MIA,12,1,United States,NBA 2001-2002 Players Information
Ray Allen,SG,1.9558,92.98643585,26,MIL,69,5,United States,NBA 2001-2002 Players Information
Rafer Alston,G,1.8796,79.37866475,25,MIL,50,2,United States,NBA 2001-2002 Players Information
John Amaechi,C,2.0827999999999998,122.4699399,31,UTA,54,3,United States,NBA 2001-2002 Players Information
Chris Andersen,FC,2.0827999999999998,111.13013065000001,23,DEN,24,0,United States,NBA 2001-2002 Players Information
Derek Anderson,G,1.9558,87.99691978,27,POR,70,4,United States,NBA 2001-2002 Players Information
Kenny Anderson,PG,1.8288,76.20351816,31,BOS,76,10,United States,NBA 2001-2002 Players Information
Nick Anderson,GF,1.9811999999999999,103.41906036,34,MEM,15,12,United States,NBA 2001-2002 Players Information
Shandon Anderson,GF,1.9811999999999999,94.34721296000001,28,NYK,82,5,United States,NBA 2001-2002 Players Information
Greg Anthony,PG,1.8288,79.83225712000001,34,"CHI, MIL",60,10,United States,NBA 2001-2002 Players Information
Gilbert Arenas,G,1.905,86.63614267,20,GSW,47,0,United States,NBA 2001-2002 Players Information
Brandon Armstrong,SG,1.9558,83.91458845000001,21,NJN,35,0,United States,NBA 2001-2002 Players Information
Darrell Armstrong,PG,1.8288,77.1107029,33,ORL,82,7,United States,NBA 2001-2002 Players Information
Carlos Arroyo,PG,1.8796,91.62565874,22,"DEN, TOR",37,0,Puerto RicoUnited States,NBA 2001-2002 Players Information
Chucky Atkins,G,1.8034,83.91458845000001,27,DET,79,3,United States,NBA 2001-2002 Players Information
Stacey Augmon,SF,1.9811999999999999,92.98643585,33,CHA,77,10,United States,NBA 2001-2002 Players Information
Ike Austin,C,2.0827999999999998,115.66605435000001,32,MEM,21,8,United States,NBA 2001-2002 Players Information
William Avery,PG,1.8796,89.35769689,22,MIN,28,2,United States,NBA 2001-2002 Players Information
Dalibor Bagaric,C,2.159,115.66605435000001,22,CHI,50,1,Croatia,NBA 2001-2002 Players Information
Vin Baker,PF,2.1082,108.8621688,30,SEA,55,8,United States,NBA 2001-2002 Players Information
Erick Barkley,PG,1.8541999999999998,80.28584949,24,POR,19,1,United States,NBA 2001-2002 Players Information
Dana Barros,PG,1.8034,74.84274105,34,DET,29,12,United States,NBA 2001-2002 Players Information
Brent Barry,G,2.0065999999999997,95.2543977,30,SEA,81,6,United States,NBA 2001-2002 Players Information
Jon Barry,SG,1.9304,88.45051215000001,32,DET,82,9,United States,NBA 2001-2002 Players Information
Tony Battie,PF,2.1082,104.32624510000001,26,BOS,74,4,United States,NBA 2001-2002 Players Information
Shane Battier,F,2.032,99.79032140000001,23,MEM,78,0,United States,NBA 2001-2002 Players Information
Charlie Bell,G,1.905,90.718474,22,"DAL, PHX",7,0,United States,NBA 2001-2002 Players Information
Raja Bell,SG,1.9558,92.53284348000001,25,PHI,74,2,United States,NBA 2001-2002 Players Information
Jonathan Bender,F,2.1082,91.62565874,21,IND,78,2,United States,NBA 2001-2002 Players Information
Travis Best,PG,1.8034,82.55381134000001,29,"CHI, IND",74,6,United States,NBA 2001-2002 Players Information
Mike Bibby,G,1.8796,88.45051215000001,23,SAC,80,3,United States,NBA 2001-2002 Players Information
Chauncey Billups,G,1.905,95.2543977,25,MIN,82,4,United States,NBA 2001-2002 Players Information
Mookie Blaylock,PG,1.8541999999999998,86.1825503,34,GSW,35,12,United States,NBA 2001-2002 Players Information
Corie Blount,PF,2.0574,108.8621688,33,PHI,72,8,United States,NBA 2001-2002 Players Information
Mark Blount,C-F,2.1336,113.3980925,26,BOS,44,2,United States,NBA 2001-2002 Players Information
Calvin Booth,C,2.1082,104.32624510000001,25,SEA,15,2,United States,NBA 2001-2002 Players Information
Ruben Boumtje-Boumtje,C,2.1336,117.9340162,23,POR,33,0,Cameroon,NBA 2001-2002 Players Information
Cal Bowdler,PF,2.0827999999999998,111.13013065000001,24,ATL,52,2,United States,NBA 2001-2002 Players Information
Bruce Bowen,F,2.0065999999999997,90.718474,30,SAS,59,6,United States,NBA 2001-2002 Players Information
Ryan Bowen,F,2.0574,98.88313666,26,DEN,75,2,United States,NBA 2001-2002 Players Information
Ira Bowman,SG,1.9558,88.45051215000001,28,PHI,3,3,United States,NBA 2001-2002 Players Information
Earl Boykins,G,1.651,61.23496995,25,LAC,68,3,United States,NBA 2001-2002 Players Information
Michael Bradley,F,2.0827999999999998,111.13013065000001,22,TOR,26,0,United States,NBA 2001-2002 Players Information
Shawn Bradley,C,2.286,106.59420695,29,DAL,53,8,United StatesGermany,NBA 2001-2002 Players Information
Elton Brand,PF,2.0574,115.21246198,22,LAC,80,2,United States,NBA 2001-2002 Players Information
Terrell Brandon,PG,1.8034,81.6466266,31,MIN,32,10,United States,NBA 2001-2002 Players Information
Jamison Brewer,PG,1.9304,81.6466266,21,IND,13,0,United States,NBA 2001-2002 Players Information
Primoz Brezec,C,2.1844,114.30527724000001,22,IND,22,0,Slovenia,NBA 2001-2002 Players Information
Chucky Brown,SF,2.0065999999999997,97.06876718000001,34,SAC,18,12,United States,NBA 2001-2002 Players Information
Damone Brown,F,2.0574,90.718474,22,PHI,17,0,United States,NBA 2001-2002 Players Information
Dee Brown,PG,1.8541999999999998,72.57477920000001,33,ORL,7,11,United States,NBA 2001-2002 Players Information
Ernest Brown,C,2.1336,110.67653828,22,MIA,3,0,United States,NBA 2001-2002 Players Information
Kedrick Brown,GF,2.0065999999999997,100.69750614,20,BOS,29,0,United States,NBA 2001-2002 Players Information
Kwame Brown,C,2.1082,131.5417873,19,WAS,57,0,United States,NBA 2001-2002 Players Information
P.J. Brown,C,2.1082,102.05828325,32,CHA,80,8,United States,NBA 2001-2002 Players Information
Randy Brown,PG,1.8796,86.1825503,33,BOS,1,10,United States,NBA 2001-2002 Players Information
Tierre Brown,G,1.8796,85.72895793,22,HOU,40,0,United States,NBA 2001-2002 Players Information
Rick Brunson,SG,1.9304,86.1825503,29,POR,59,5,United States,NBA 2001-2002 Players Information
Kobe Bryant,SG,1.9811999999999999,96.16158244,23,LAL,80,5,United States,NBA 2001-2002 Players Information
Mark Bryant,PF,2.0574,111.13013065000001,36,SAS,30,13,United States,NBA 2001-2002 Players Information
Greg Buckner,G-F,1.9304,95.2543977,25,DAL,44,3,United States,NBA 2001-2002 Players Information
Jud Buechler,SF,1.9811999999999999,99.79032140000001,33,"ORL, PHX",66,11,United States,NBA 2001-2002 Players Information
Rodney Buford,SF,1.9558,85.72895793,24,MEM,63,2,United States,NBA 2001-2002 Players Information
Matt Bullard,PF,2.0827999999999998,97.52235955,34,CHA,31,10,United States,NBA 2001-2002 Players Information
Mitchell Butler,SG,1.9558,95.2543977,31,POR,11,8,United States,NBA 2001-2002 Players Information
Jason Caffey,PF,2.032,115.66605435000001,28,MIL,23,6,United States,NBA 2001-2002 Players Information
Marcus Camby,C,2.1082,108.8621688,27,NYK,29,5,United States,NBA 2001-2002 Players Information
Elden Campbell,FC,2.1082,97.52235955,33,CHA,77,11,United States,NBA 2001-2002 Players Information
Brian Cardinal,PF,2.032,111.13013065000001,24,DET,8,1,United States,NBA 2001-2002 Players Information
Anthony Carter,PG,1.8541999999999998,86.1825503,26,MIA,46,3,United States,NBA 2001-2002 Players Information
Vince Carter,SF,1.9811999999999999,99.79032140000001,25,TOR,60,3,United States,NBA 2001-2002 Players Information
Sam Cassell,G,1.905,83.91458845000001,32,MIL,74,8,United States,NBA 2001-2002 Players Information
Kelvin Cato,C,2.1082,115.66605435000001,27,HOU,75,4,United States,NBA 2001-2002 Players Information
Tyson Chandler,C,2.159,108.8621688,19,CHI,71,0,United States,NBA 2001-2002 Players Information
Calbert Cheaney,GF,2.0065999999999997,94.80080533,30,DEN,68,8,United States,NBA 2001-2002 Players Information
Chris Childs,SG,1.905,88.45051215000001,34,TOR,69,8,United States,NBA 2001-2002 Players Information
Doug Christie,SG,1.9811999999999999,90.718474,31,SAC,81,9,United States,NBA 2001-2002 Players Information
Keon Clark,C,2.1082,100.24391377,26,TOR,81,3,United States,NBA 2001-2002 Players Information
Speedy Claxton,G,1.8034,77.1107029,23,PHI,67,1,United States,NBA 2001-2002 Players Information
Mateen Cleaves,G,1.8796,92.98643585,24,SAC,32,1,United States,NBA 2001-2002 Players Information
Derrick Coleman,FC,2.0827999999999998,104.32624510000001,34,PHI,58,11,United States,NBA 2001-2002 Players Information
Bimbo Coles,SG,1.8541999999999998,81.6466266,33,CLE,47,11,United States,NBA 2001-2002 Players Information
Jason Collier,F-C,2.1336,117.9340162,24,HOU,25,1,United States,NBA 2001-2002 Players Information
Jarron Collins,C,2.1082,112.49090776,23,UTA,70,0,United States,NBA 2001-2002 Players Information
Jason Collins,C,2.1336,115.66605435000001,23,NJN,77,0,United States,NBA 2001-2002 Players Information
Chris Crawford,PF,2.0574,106.59420695,26,ATL,7,4,United States,NBA 2001-2002 Players Information
Jamal Crawford,SG,1.9558,88.45051215000001,21,CHI,23,1,United States,NBA 2001-2002 Players Information
Joe Crispin,G,1.8288,83.91458845000001,22,"LAL, PHX",21,0,United States,NBA 2001-2002 Players Information
Austin Croshere,F,2.0574,106.59420695,26,IND,76,4,United States,NBA 2001-2002 Players Information
John Crotty,PG,1.8541999999999998,83.91458845000001,32,UTA,41,10,United States,NBA 2001-2002 Players Information
Vonteego Cummings,PG,1.9304,86.1825503,26,PHI,58,2,United States,NBA 2001-2002 Players Information
Dell Curry,SG,1.9304,86.1825503,37,TOR,56,15,United States,NBA 2001-2002 Players Information
Eddy Curry,C,2.1336,133.80974915000002,19,CHI,72,0,United States,NBA 2001-2002 Players Information
Michael Curry,F-G,1.9558,95.2543977,33,DET,82,8,United States,NBA 2001-2002 Players Information
Samuel Dalembert,C,2.1082,113.3980925,20,PHI,34,0,CanadaHaiti,NBA 2001-2002 Players Information
Erick Dampier,C,2.1082,120.20197805000001,26,GSW,73,5,United States,NBA 2001-2002 Players Information
Antonio Daniels,G,1.9304,88.45051215000001,26,SAS,82,4,United States,NBA 2001-2002 Players Information
Antonio Davis,FC,2.0574,111.13013065000001,33,TOR,77,8,United States,NBA 2001-2002 Players Information
Baron Davis,G,1.905,97.52235955,22,CHA,82,2,United States,NBA 2001-2002 Players Information
Dale Davis,C-F,2.1082,114.30527724000001,32,POR,78,10,United States,NBA 2001-2002 Players Information
Emanual Davis,SG,1.9304,88.45051215000001,33,ATL,28,6,United States,NBA 2001-2002 Players Information
Hubert Davis,SF,1.9558,83.00740371,31,WAS,51,9,United States,NBA 2001-2002 Players Information
Ricky Davis,GF,2.0065999999999997,88.45051215000001,22,CLE,82,3,United States,NBA 2001-2002 Players Information
Andrew DeClercq,C,2.0827999999999998,104.32624510000001,29,ORL,61,6,United States,NBA 2001-2002 Players Information
Vinny Del Negro,SG,1.9304,83.91458845000001,35,PHX,2,11,United States,NBA 2001-2002 Players Information
Tony Delk,G,1.8541999999999998,85.72895793,28,"BOS, PHX",63,5,United States,NBA 2001-2002 Players Information
Derrick Dial,G,1.9304,83.46099608,26,"NJN, TOR",32,2,United States,NBA 2001-2002 Players Information
Michael Dickerson,SG,1.9558,86.1825503,26,MEM,4,3,United States,NBA 2001-2002 Players Information
DeSagana Diop,C,2.1336,127.00586360000001,20,CLE,18,0,Senegal,NBA 2001-2002 Players Information
Vlade Divac,C,2.159,117.9340162,34,SAC,80,12,Serbia,NBA 2001-2002 Players Information
Michael Doleac,C,2.1082,118.84120094000001,24,CLE,42,3,United States,NBA 2001-2002 Players Information
Keyon Dooling,G,1.905,88.90410452,21,LAC,14,1,United States,NBA 2001-2002 Players Information
Bryce Drew,SG,1.8796,83.91458845000001,27,CHA,61,3,United States,NBA 2001-2002 Players Information
Peja Drobnjak,FC,2.1082,122.4699399,26,SEA,64,0,Montenegro,NBA 2001-2002 Players Information
Chris Dudley,C,2.1082,106.59420695,37,POR,43,14,United States,NBA 2001-2002 Players Information
Tim Duncan,FC,2.1082,113.3980925,25,SAS,82,4,United States,NBA 2001-2002 Players Information
Howard Eisley,G,1.8796,80.28584949,29,NYK,39,7,United States,NBA 2001-2002 Players Information
Obinna Ekezie,C,2.0574,122.4699399,26,LAC,29,2,Nigeria,NBA 2001-2002 Players Information
LaPhonso Ellis,PF,2.032,108.8621688,31,MIA,66,9,United States,NBA 2001-2002 Players Information
Evan Eschmeyer,C,2.1082,115.66605435000001,26,DAL,31,2,United States,NBA 2001-2002 Players Information
Maurice Evans,G-F,1.9558,99.79032140000001,23,MIN,10,0,United States,NBA 2001-2002 Players Information
Patrick Ewing,C,2.1336,108.8621688,39,ORL,65,16,United StatesJamaica,NBA 2001-2002 Players Information
Danny Ferry,PF,2.0827999999999998,104.32624510000001,35,SAS,50,11,United States,NBA 2001-2002 Players Information
Michael Finley,G-F,2.0065999999999997,102.05828325,28,DAL,69,6,United States,NBA 2001-2002 Players Information
Derek Fisher,G,1.8541999999999998,95.2543977,27,LAL,70,5,United States,NBA 2001-2002 Players Information
Marcus Fizer,F,2.032,111.58372302000001,23,CHI,76,1,United States,NBA 2001-2002 Players Information
Ike Fontaine,SG,1.9304,95.2543977,26,MEM,6,1,United States,NBA 2001-2002 Players Information
Alton Ford,PF,2.0574,124.73790175,20,PHX,53,0,United States,NBA 2001-2002 Players Information
Joseph Forte,SG,1.9304,87.99691978,20,BOS,8,0,United States,NBA 2001-2002 Players Information
Danny Fortson,F,2.0065999999999997,117.9340162,25,GSW,77,4,United States,NBA 2001-2002 Players Information
Greg Foster,C,2.1082,108.8621688,33,MIL,6,11,United States,NBA 2001-2002 Players Information
Jeff Foster,C,2.1082,107.04779932000001,25,IND,82,2,United States,NBA 2001-2002 Players Information
Antonis Fotsis,PF,2.032,112.49090776,20,MEM,28,0,Greece,NBA 2001-2002 Players Information
Tremaine Fowlkes,F,2.032,99.79032140000001,25,LAC,22,1,United States,NBA 2001-2002 Players Information
Rick Fox,SF,2.0065999999999997,104.32624510000001,32,LAL,82,10,CanadaBahamas,NBA 2001-2002 Players Information
Adonal Foyle,C,2.0827999999999998,113.3980925,26,GSW,79,4,Saint Vincent and the GrenadinesUnited States,NBA 2001-2002 Players Information
Steve Francis,G,1.905,88.45051215000001,25,HOU,57,2,United States,NBA 2001-2002 Players Information
Lawrence Funderburke,PF,2.0574,104.32624510000001,31,SAC,56,4,United States,NBA 2001-2002 Players Information
Kevin Garnett,PF,2.1082,108.8621688,25,MIN,81,6,United States,NBA 2001-2002 Players Information
Dean Garrett,C,2.0827999999999998,102.05828325,35,"GOS, MIN",34,8,United States,NBA 2001-2002 Players Information
Pat Garrity,F,2.0574,107.95498406,25,ORL,80,3,United States,NBA 2001-2002 Players Information
Pau Gasol,FC,2.1336,113.3980925,21,MEM,82,0,Spain,NBA 2001-2002 Players Information
Chris Gatling,PF,2.0827999999999998,99.79032140000001,34,MIA,54,10,United States,NBA 2001-2002 Players Information
Matt Geiger,C,2.1336,110.22294591,32,PHI,4,9,United States,NBA 2001-2002 Players Information
Devean George,F-G,2.032,106.59420695,24,LAL,82,2,United States,NBA 2001-2002 Players Information
Eddie Gill,PG,1.8288,86.1825503,23,MEM,23,1,United States,NBA 2001-2002 Players Information
Kendall Gill,SG,1.9558,88.45051215000001,33,MIA,65,11,United States,NBA 2001-2002 Players Information
Dion Glover,GF,1.9558,103.41906036,23,ATL,55,2,United States,NBA 2001-2002 Players Information
Steve Goodrich,PF,2.0827999999999998,99.79032140000001,25,NJN,9,3,United States,NBA 2001-2002 Players Information
Brian Grant,PF,2.0574,115.21246198,29,MIA,72,7,United States,NBA 2001-2002 Players Information
Horace Grant,PF,2.0827999999999998,115.66605435000001,36,ORL,76,14,United States,NBA 2001-2002 Players Information
Adrian Griffin,G-F,1.9558,98.42954429000001,27,DAL,58,3,United States,NBA 2001-2002 Players Information
Eddie Griffin,F,2.0827999999999998,99.79032140000001,19,HOU,73,0,United States,NBA 2001-2002 Players Information
Tom Gugliotta,PF,2.0827999999999998,108.8621688,32,PHX,44,9,United States,NBA 2001-2002 Players Information
A.J. Guyton,PG,1.8541999999999998,81.6466266,24,CHI,45,1,United States,NBA 2001-2002 Players Information
Darvin Ham,F-G,2.0065999999999997,99.79032140000001,28,MIL,70,4,United States,NBA 2001-2002 Players Information
Richard Hamilton,SG,2.0065999999999997,87.54332741,24,WAS,63,2,United States,NBA 2001-2002 Players Information
Tang Hamilton,PF,2.032,99.79032140000001,23,MIA,9,0,United States,NBA 2001-2002 Players Information
Zendon Hamilton,C,2.1082,113.3980925,26,DEN,54,2,United States,NBA 2001-2002 Players Information
Penny Hardaway,PG,2.0065999999999997,88.45051215000001,30,PHX,80,8,United States,NBA 2001-2002 Players Information
Tim Hardaway,PG,1.8288,79.37866475,35,"DAL, DEN",68,12,United States,NBA 2001-2002 Players Information
Matt Harpring,F,2.0065999999999997,104.32624510000001,25,PHI,81,3,United States,NBA 2001-2002 Players Information
Al Harrington,F,2.0574,111.13013065000001,22,IND,44,3,United States,NBA 2001-2002 Players Information
Othella Harrington,F-C,2.0574,106.59420695,28,NYK,77,5,United States,NBA 2001-2002 Players Information
Lucious Harris,SG,1.9558,86.1825503,31,NJN,74,8,United States,NBA 2001-2002 Players Information
Jason Hart,G,1.905,81.6466266,23,SAS,10,1,United States,NBA 2001-2002 Players Information
Antonio Harvey,C,2.1082,102.05828325,31,SEA,5,6,United States,NBA 2001-2002 Players Information
Donnell Harvey,F,2.032,99.79032140000001,21,"DAL, DEN",47,1,United States,NBA 2001-2002 Players Information
