Player,Pos,HT,WT,Age,Teams,GP,YOS,Nationality,Title
Anthony Bonner,F,2.032,97.52235955,25,NYK,73,3,United States,NBA 1993-1994 Players Information
Anthony Bowie,GF,1.9811999999999999,86.1825503,30,ORL,70,7,United States,NBA 1993-1994 Players Information
Sam Bowie,C,2.159,106.59420695,32,LAL,25,9,United States,NBA 1993-1994 Players Information
Shawn Bradley,C,2.286,106.59420695,21,PHI,49,0,United StatesGermany,NBA 1993-1994 Players Information
Terrell Brandon,PG,1.8034,81.6466266,23,CLE,73,2,United States,NBA 1993-1994 Players Information
Randy Breuer,C,2.2098,104.32624510000001,33,SAC,26,10,United States,NBA 1993-1994 Players Information
Frank Brickowski,PF,2.0574,108.8621688,34,"CHA, MIL",71,9,United States,NBA 1993-1994 Players Information
Kevin Brooks,PF,2.032,95.2543977,24,DEN,34,2,United States,NBA 1993-1994 Players Information
Scott Brooks,PG,1.8034,74.84274105,28,HOU,73,6,United States,NBA 1993-1994 Players Information
Chucky Brown,SF,2.0065999999999997,97.06876718000001,26,DAL,1,4,United States,NBA 1993-1994 Players Information
Dee Brown,PG,1.8541999999999998,72.57477920000001,25,BOS,77,3,United States,NBA 1993-1994 Players Information
Mike Brown,PF,2.0574,116.57323909,30,MIN,82,7,United States,NBA 1993-1994 Players Information
P.J. Brown,C,2.1082,102.05828325,24,NJN,79,0,United States,NBA 1993-1994 Players Information
Randy Brown,PG,1.8796,86.1825503,25,SAC,61,2,United States,NBA 1993-1994 Players Information
Mark Bryant,PF,2.0574,111.13013065000001,28,POR,79,5,United States,NBA 1993-1994 Players Information
Jud Buechler,SF,1.9811999999999999,99.79032140000001,25,GSW,36,3,United States,NBA 1993-1994 Players Information
Matt Bullard,PF,2.0827999999999998,97.52235955,26,HOU,65,3,United States,NBA 1993-1994 Players Information
Evers Burns,PF,2.032,117.9340162,22,SAC,23,0,United States,NBA 1993-1994 Players Information
Scott Burrell,G-F,2.0065999999999997,98.88313666,23,CHA,51,0,United States,NBA 1993-1994 Players Information
Willie Burton,G,1.9811999999999999,95.2543977,25,MIA,53,3,United States,NBA 1993-1994 Players Information
Mitchell Butler,SG,1.9558,95.2543977,23,WAS,75,0,United States,NBA 1993-1994 Players Information
Michael Cage,PF,2.0574,101.60469088,32,SEA,82,9,United States,NBA 1993-1994 Players Information
Elden Campbell,FC,2.1082,97.52235955,25,LAL,76,3,United States,NBA 1993-1994 Players Information
Tony Campbell,GF,2.0065999999999997,97.52235955,31,"DAL, NYK",63,9,United States,NBA 1993-1994 Players Information
Antoine Carr,PF,2.0574,102.05828325,32,SAS,34,9,United States,NBA 1993-1994 Players Information
Bill Cartwright,C,2.159,111.13013065000001,36,CHI,42,14,United States,NBA 1993-1994 Players Information
Sam Cassell,G,1.905,83.91458845000001,24,HOU,66,0,United States,NBA 1993-1994 Players Information
Duane Causwell,C,2.1336,108.8621688,25,SAC,41,3,United States,NBA 1993-1994 Players Information
Cedric Ceballos,SF,1.9811999999999999,86.1825503,24,PHX,53,3,United States,NBA 1993-1994 Players Information
Tom Chambers,PF,2.0827999999999998,99.79032140000001,34,UTA,80,12,United States,NBA 1993-1994 Players Information
Rex Chapman,SG,1.9304,83.91458845000001,26,WAS,60,5,United States,NBA 1993-1994 Players Information
Calbert Cheaney,GF,2.0065999999999997,94.80080533,22,WAS,65,0,United States,NBA 1993-1994 Players Information
Pete Chilcutt,F,2.0827999999999998,104.32624510000001,25,"DET, SAC",76,2,United States,NBA 1993-1994 Players Information
Doug Christie,SG,1.9811999999999999,90.718474,23,LAL,65,1,United States,NBA 1993-1994 Players Information
Ben Coleman,F,2.0574,106.59420695,32,DET,9,6,United States,NBA 1993-1994 Players Information
Derrick Coleman,FC,2.0827999999999998,104.32624510000001,26,NJN,77,3,United States,NBA 1993-1994 Players Information
Bimbo Coles,SG,1.8541999999999998,81.6466266,25,MIA,76,3,United States,NBA 1993-1994 Players Information
Marty Conlon,F-C,2.0827999999999998,101.60469088,26,"CHA, WAS",30,3,United States,NBA 1993-1994 Players Information
Lester Conner,G,1.9304,81.6466266,34,IND,11,10,United States,NBA 1993-1994 Players Information
Anthony Cook,FC,2.0574,92.98643585,26,"MIL, ORL",25,3,United States,NBA 1993-1994 Players Information
Duane Cooper,PG,1.8541999999999998,83.91458845000001,24,PHX,23,1,United States,NBA 1993-1994 Players Information
Tyrone Corbin,F,1.9811999999999999,95.2543977,31,UTA,82,8,United States,NBA 1993-1994 Players Information
Chris Corchiani,PG,1.8288,83.91458845000001,25,BOS,51,2,United States,NBA 1993-1994 Players Information
Joe Courtney,PF,2.032,106.59420695,24,"MIL, PHX",52,1,United States,NBA 1993-1994 Players Information
John Crotty,PG,1.8541999999999998,83.91458845000001,24,UTA,45,2,United States,NBA 1993-1994 Players Information
Terry Cummings,PF,2.0574,99.79032140000001,32,SAS,59,11,United States,NBA 1993-1994 Players Information
Earl Cureton,PF,2.0574,95.2543977,36,HOU,2,10,United States,NBA 1993-1994 Players Information
Dell Curry,SG,1.9304,86.1825503,29,CHA,82,7,United States,NBA 1993-1994 Players Information
Michael Curry,F-G,1.9558,95.2543977,25,PHI,10,0,United States,NBA 1993-1994 Players Information
Lloyd Daniels,SF,2.0065999999999997,92.98643585,26,SAS,65,1,United States,NBA 1993-1994 Players Information
Brad Daugherty,C,2.1336,111.13013065000001,28,CLE,50,7,United States,NBA 1993-1994 Players Information
Antonio Davis,FC,2.0574,111.13013065000001,25,IND,81,0,United States,NBA 1993-1994 Players Information
Brian Davis,F,2.0065999999999997,90.718474,23,MIN,68,1,United States,NBA 1993-1994 Players Information
Dale Davis,C-F,2.1082,114.30527724000001,24,IND,66,2,United States,NBA 1993-1994 Players Information
Hubert Davis,SF,1.9558,83.00740371,23,NYK,56,1,United States,NBA 1993-1994 Players Information
Terry Davis,F,2.0574,102.05828325,26,DAL,15,4,United States,NBA 1993-1994 Players Information
Johnny Dawkins,G,1.8796,74.84274105,30,PHI,72,7,United States,NBA 1993-1994 Players Information
Todd Day,GF,1.9811999999999999,85.27536556,24,MIL,76,1,United States,NBA 1993-1994 Players Information
Terry Dehere,SG,1.9304,86.1825503,22,LAC,64,0,United States,NBA 1993-1994 Players Information
Vinny Del Negro,SG,1.9304,83.91458845000001,27,SAS,77,3,United States,NBA 1993-1994 Players Information
Bison Dele,C,2.1082,106.59420695,24,DEN,80,2,United States,NBA 1993-1994 Players Information
Dell Demps,G,1.905,92.98643585,24,GSW,2,1,United States,NBA 1993-1994 Players Information
Vlade Divac,C,2.159,117.9340162,26,LAL,79,4,Serbia,NBA 1993-1994 Players Information
Sherman Douglas,PG,1.8288,81.6466266,27,BOS,78,4,United States,NBA 1993-1994 Players Information
Greg Dreiling,C,2.159,113.3980925,30,DAL,54,7,United States,NBA 1993-1994 Players Information
Clyde Drexler,SG,2.0065999999999997,95.2543977,31,POR,68,10,United States,NBA 1993-1994 Players Information
Kevin Duckworth,C,2.1336,124.73790175,29,WAS,69,7,United States,NBA 1993-1994 Players Information
Chris Dudley,C,2.1082,106.59420695,29,POR,7,6,United States,NBA 1993-1994 Players Information
Joe Dumars,SG,1.905,86.1825503,30,DET,69,8,United States,NBA 1993-1994 Players Information
Acie Earl,PF,2.0827999999999998,108.8621688,23,BOS,74,0,United States,NBA 1993-1994 Players Information
Bill Edwards,F,2.032,97.52235955,22,PHI,3,0,United States,NBA 1993-1994 Players Information
Blue Edwards,SG,1.9304,90.718474,28,MIL,82,4,United States,NBA 1993-1994 Players Information
Doug Edwards,F,2.0065999999999997,99.79032140000001,23,ATL,16,0,United States,NBA 1993-1994 Players Information
James Edwards,C,2.1336,102.05828325,38,LAL,45,16,United States,NBA 1993-1994 Players Information
Kevin Edwards,PG,1.905,86.1825503,28,NJN,82,5,United States,NBA 1993-1994 Players Information
Craig Ehlo,SG,1.9811999999999999,81.6466266,32,ATL,82,10,United States,NBA 1993-1994 Players Information
Mario Elie,SG,1.9558,95.2543977,30,HOU,67,3,United States,NBA 1993-1994 Players Information
Sean Elliott,SF,2.032,92.98643585,26,DET,73,4,United States,NBA 1993-1994 Players Information
Dale Ellis,GF,2.0065999999999997,92.98643585,33,SAS,77,10,United States,NBA 1993-1994 Players Information
Harold Ellis,G,1.9558,90.718474,23,LAC,49,0,United States,NBA 1993-1994 Players Information
LaPhonso Ellis,PF,2.032,108.8621688,23,DEN,79,1,United States,NBA 1993-1994 Players Information
LeRon Ellis,C,2.1082,102.05828325,24,CHA,50,1,United States,NBA 1993-1994 Players Information
Pervis Ellison,C,2.0574,95.2543977,26,WAS,47,4,United States,NBA 1993-1994 Players Information
Jo Jo English,G,1.9304,88.45051215000001,24,CHI,36,1,Germany,NBA 1993-1994 Players Information
Patrick Ewing,C,2.1336,108.8621688,31,NYK,79,8,United StatesJamaica,NBA 1993-1994 Players Information
Jim Farmer,G,1.9304,86.1825503,29,DEN,4,4,United States,NBA 1993-1994 Players Information
Duane Ferrell,F,2.0065999999999997,94.80080533,29,ATL,72,5,United States,NBA 1993-1994 Players Information
Danny Ferry,PF,2.0827999999999998,104.32624510000001,27,CLE,70,3,United States,NBA 1993-1994 Players Information
Vern Fleming,G,1.9558,83.91458845000001,32,IND,55,9,United States,NBA 1993-1994 Players Information
Sleepy Floyd,PG,1.905,77.1107029,33,SAS,53,11,United States,NBA 1993-1994 Players Information
Alphonso Ford,SG,1.8541999999999998,86.1825503,22,SEA,6,0,United States,NBA 1993-1994 Players Information
Greg Foster,C,2.1082,108.8621688,25,MIL,3,3,United States,NBA 1993-1994 Players Information
Rick Fox,SF,2.0065999999999997,104.32624510000001,24,BOS,82,2,CanadaBahamas,NBA 1993-1994 Players Information
Tellis Frank,FC,2.0827999999999998,102.05828325,28,MIN,67,4,United States,NBA 1993-1994 Players Information
Corey Gaines,G,1.905,88.45051215000001,28,NYK,18,4,United States,NBA 1993-1994 Players Information
Chad Gallagher,PF,2.0827999999999998,115.66605435000001,24,UTA,2,0,United States,NBA 1993-1994 Players Information
Kevin Gamble,SF,1.9558,95.2543977,28,BOS,75,6,United States,NBA 1993-1994 Players Information
Chris Gatling,PF,2.0827999999999998,99.79032140000001,26,GSW,82,2,United States,NBA 1993-1994 Players Information
Kenny Gattison,FC,2.032,102.05828325,29,CHA,77,7,United States,NBA 1993-1994 Players Information
Andrew Gaze,F,2.0065999999999997,96.16158244,28,WAS,7,0,Australia,NBA 1993-1994 Players Information
Matt Geiger,C,2.1336,110.22294591,24,MIA,72,1,United States,NBA 1993-1994 Players Information
Kendall Gill,SG,1.9558,88.45051215000001,25,SEA,79,3,United States,NBA 1993-1994 Players Information
Armen Gilliam,PF,2.0574,104.32624510000001,29,NJN,82,6,United States,NBA 1993-1994 Players Information
Mike Gminski,C,2.1082,113.3980925,34,"CHA, MIL",29,13,United States,NBA 1993-1994 Players Information
Ricky Grace,PG,1.8541999999999998,84.82177319,26,ATL,3,1,AustraliaUnited States,NBA 1993-1994 Players Information
Greg Graham,G,1.9304,83.00740371,23,PHI,70,0,United States,NBA 1993-1994 Players Information
Paul Graham,F,1.9811999999999999,90.718474,26,ATL,21,3,United States,NBA 1993-1994 Players Information
Gary Grant,G,1.905,83.91458845000001,28,LAC,78,5,United States,NBA 1993-1994 Players Information
Harvey Grant,F,2.032,88.45051215000001,28,POR,77,5,United States,NBA 1993-1994 Players Information
Horace Grant,PF,2.0827999999999998,115.66605435000001,28,CHI,70,6,United States,NBA 1993-1994 Players Information
Josh Grant,F,2.0827999999999998,102.05828325,26,GSW,53,0,United States,NBA 1993-1994 Players Information
Jeff Grayer,GF,1.9558,90.718474,28,GSW,67,5,United States,NBA 1993-1994 Players Information
A.C. Green,PF,2.0574,99.79032140000001,30,PHX,82,8,United States,NBA 1993-1994 Players Information
Litterial Green,G,1.8541999999999998,83.91458845000001,23,ORL,29,1,United States,NBA 1993-1994 Players Information
Sean Green,SF,1.9558,95.2543977,24,"PHL, UTH",36,2,United States,NBA 1993-1994 Players Information
Tom Gugliotta,PF,2.0827999999999998,108.8621688,24,WAS,78,1,United States,NBA 1993-1994 Players Information
Andres Guibert,FC,2.0827999999999998,102.05828325,25,MIN,5,0,Cuba,NBA 1993-1994 Players Information
Jay Guidinger,FC,2.0827999999999998,115.66605435000001,24,CLE,32,1,United States,NBA 1993-1994 Players Information
Jack Haley,FC,2.0827999999999998,108.8621688,30,SAS,28,6,United States,NBA 1993-1994 Players Information
Geert Hammink,C,2.1336,118.84120094000001,24,ORL,1,0,Netherlands,NBA 1993-1994 Players Information
Tom Hammonds,PF,2.0574,97.52235955,26,DEN,74,4,United States,NBA 1993-1994 Players Information
Penny Hardaway,PG,2.0065999999999997,88.45051215000001,22,ORL,82,0,United States,NBA 1993-1994 Players Information
Derek Harper,PG,1.9304,83.91458845000001,32,"DAL, NYK",82,10,United States,NBA 1993-1994 Players Information
Ron Harper,SG,1.9811999999999999,83.91458845000001,30,LAC,75,7,United States,NBA 1993-1994 Players Information
Lucious Harris,SG,1.9558,86.1825503,23,DAL,77,0,United States,NBA 1993-1994 Players Information
Tony Harris,G,1.905,86.1825503,26,BOS,5,2,United States,NBA 1993-1994 Players Information
Antonio Harvey,C,2.1082,102.05828325,23,LAL,27,0,United States,NBA 1993-1994 Players Information
Scott Haskin,F-C,2.1082,113.3980925,23,IND,27,0,United States,NBA 1993-1994 Players Information
Hersey Hawkins,SG,1.905,86.1825503,27,CHA,82,5,United States,NBA 1993-1994 Players Information
Skeeter Henry,G,2.0065999999999997,86.1825503,26,PHX,4,0,United States,NBA 1993-1994 Players Information
Steve Henson,G,1.8541999999999998,81.6466266,26,CHA,3,3,United States,NBA 1993-1994 Players Information
Carl Herrera,F,2.0574,97.52235955,27,HOU,75,2,Trinidad and TobagoVenezuela,NBA 1993-1994 Players Information
Rod Higgins,FC,2.0065999999999997,90.718474,34,CLE,36,11,United States,NBA 1993-1994 Players Information
Tyrone Hill,PF,2.0574,108.8621688,25,CLE,57,3,United States,NBA 1993-1994 Players Information
Donald Hodge,C,2.1336,104.32624510000001,25,DAL,50,2,United States,NBA 1993-1994 Players Information
Tito Horford,C,2.159,111.13013065000001,28,WAS,3,3,Dominican Republic,NBA 1993-1994 Players Information
Jeff Hornacek,SG,1.905,86.1825503,30,"PHL, UTH",80,7,United States,NBA 1993-1994 Players Information
Robert Horry,PF,2.0574,99.79032140000001,23,HOU,81,1,United States,NBA 1993-1994 Players Information
Allan Houston,G,1.9811999999999999,92.98643585,22,DET,79,0,United States,NBA 1993-1994 Players Information
Byron Houston,F,2.0065999999999997,113.3980925,24,GSW,71,1,United States,NBA 1993-1994 Players Information
Stephen Howard,PF,2.0574,102.05828325,23,UTA,9,1,United States,NBA 1993-1994 Players Information
Jay Humphries,G,1.905,83.91458845000001,31,UTA,75,9,United States,NBA 1993-1994 Players Information
Lindsey Hunter,G,1.8796,88.45051215000001,23,DET,82,0,United States,NBA 1993-1994 Players Information
Bobby Hurley,G,1.8288,74.84274105,22,SAC,19,0,United States,NBA 1993-1994 Players Information
Jaren Jackson,SG,1.9304,86.1825503,26,POR,29,2,United States,NBA 1993-1994 Players Information
Jim Jackson,SG,1.9811999999999999,99.79032140000001,23,DAL,82,1,United States,NBA 1993-1994 Players Information
Mark Jackson,PG,1.8541999999999998,81.6466266,28,LAC,79,6,United States,NBA 1993-1994 Players Information
Stanley Jackson,G,1.905,83.91458845000001,23,MIN,17,0,United States,NBA 1993-1994 Players Information
Dave Jamerson,G,1.9558,86.1825503,26,"NJN, UTH",5,3,United States,NBA 1993-1994 Players Information
Henry James,PF,2.032,99.79032140000001,28,LAC,12,3,United States,NBA 1993-1994 Players Information
Keith Jennings,PG,1.7018,72.57477920000001,25,GSW,76,1,United States,NBA 1993-1994 Players Information
Chris Jent,F,2.0065999999999997,99.79032140000001,24,HOU,3,0,United States,NBA 1993-1994 Players Information
Avery Johnson,PG,1.778,79.37866475,28,GSW,82,5,United States,NBA 1993-1994 Players Information
Dave Johnson,F,2.0065999999999997,95.2543977,23,CHI,17,1,United States,NBA 1993-1994 Players Information
Eddie Johnson,SF,2.0065999999999997,97.52235955,34,CHA,73,12,United States,NBA 1993-1994 Players Information
Ervin Johnson,C,2.1082,111.13013065000001,26,SEA,45,0,United States,NBA 1993-1994 Players Information
Frank Johnson,G,1.8541999999999998,83.91458845000001,35,PHX,70,9,United States,NBA 1993-1994 Players Information
Kevin Johnson,PG,1.8541999999999998,81.6466266,27,PHX,67,6,United States,NBA 1993-1994 Players Information
Larry Johnson,F,1.9811999999999999,113.3980925,24,CHA,51,2,United States,NBA 1993-1994 Players Information
Charles A. Jones,FC,2.0574,97.52235955,36,DET,42,12,United States,NBA 1993-1994 Players Information
Popeye Jones,PF,2.032,113.3980925,23,DAL,81,0,United States,NBA 1993-1994 Players Information
Adonis Jordan,G,1.8034,77.1107029,23,DEN,6,0,United States,NBA 1993-1994 Players Information
Reggie Jordan,G,1.9304,88.45051215000001,25,LAL,23,0,United States,NBA 1993-1994 Players Information
Adam Keefe,F,2.0574,104.32624510000001,24,ATL,63,1,United States,NBA 1993-1994 Players Information
Shawn Kemp,C,2.0827999999999998,127.00586360000001,24,SEA,79,4,United States,NBA 1993-1994 Players Information
Tim Kempton,FC,2.0827999999999998,111.13013065000001,30,"CHA, CLE",13,4,United States,NBA 1993-1994 Players Information
Steve Kerr,SG,1.905,79.37866475,28,CHI,82,5,United States,NBA 1993-1994 Players Information
Jerome Kersey,PF,2.0065999999999997,97.52235955,31,POR,78,9,United States,NBA 1993-1994 Players Information
Alec Kessler,C,2.1082,104.32624510000001,27,MIA,15,3,United States,NBA 1993-1994 Players Information
Warren Kidd,F,2.0574,106.59420695,23,PHI,68,0,United States,NBA 1993-1994 Players Information
Chris King,F,2.032,97.52235955,24,SEA,15,0,United States,NBA 1993-1994 Players Information
Rich King,C,2.1844,117.9340162,24,SEA,27,2,United States,NBA 1993-1994 Players Information
Stacey King,PF,2.1082,113.3980925,27,"CHI, MIN",49,4,United States,NBA 1993-1994 Players Information
Greg Kite,C,2.1082,113.3980925,32,ORL,29,10,United States,NBA 1993-1994 Players Information
Joe Kleine,C,2.1082,115.66605435000001,32,PHX,74,8,United States,NBA 1993-1994 Players Information
Negele Knight,G,1.8541999999999998,79.37866475,26,"PHX, SAN",65,3,United States,NBA 1993-1994 Players Information
Jon Koncak,C,2.1336,113.3980925,30,ATL,82,8,United States,NBA 1993-1994 Players Information
Larry Krystkowiak,PF,2.0574,99.79032140000001,29,ORL,34,7,United States,NBA 1993-1994 Players Information
Toni Kukoc,SF,2.1082,106.59420695,25,CHI,75,0,Croatia,NBA 1993-1994 Players Information
Christian Laettner,PF,2.1082,111.13013065000001,24,MIN,70,1,United States,NBA 1993-1994 Players Information
Bill Laimbeer,C,2.1082,111.13013065000001,36,DET,11,13,United States,NBA 1993-1994 Players Information
Andrew Lang,C,2.1082,111.13013065000001,27,ATL,82,5,United States,NBA 1993-1994 Players Information
Eric Leckner,FC,2.1082,120.20197805000001,27,PHI,71,4,United States,NBA 1993-1994 Players Information
Tim Legler,G,1.9304,90.718474,27,DAL,79,3,United States,NBA 1993-1994 Players Information
Jim Les,G,1.8034,74.84274105,30,SAC,18,7,United States,NBA 1993-1994 Players Information
Fat Lever,PG,1.905,77.1107029,33,DAL,81,11,United States,NBA 1993-1994 Players Information
Marcus Liberty,SF,2.032,92.98643585,25,"DEN, DET",38,3,United States,NBA 1993-1994 Players Information
Todd Lichti,G,1.9304,92.98643585,27,"BOS, GOS, ORL",13,4,United States,NBA 1993-1994 Players Information
Brad Lohaus,FC,2.1082,104.32624510000001,29,MIL,67,6,United States,NBA 1993-1994 Players Information
Grant Long,PF,2.032,102.05828325,27,MIA,69,5,United States,NBA 1993-1994 Players Information
Luc Longley,C,2.2098,135.17052626,25,"CHI, MIN",76,2,Australia,NBA 1993-1994 Players Information
George Lynch,SF,2.032,98.88313666,23,LAL,71,0,United States,NBA 1993-1994 Players Information
Don MacLean,PF,2.0827999999999998,106.59420695,24,WAS,75,1,United States,NBA 1993-1994 Players Information
Malcolm Mackey,C,2.0827999999999998,112.49090776,23,PHX,22,0,United States,NBA 1993-1994 Players Information
Mark Macon,SG,1.9304,83.91458845000001,24,"DEN, DET",42,2,United States,NBA 1993-1994 Players Information
Gerald Madkins,G,1.9304,90.718474,24,CLE,22,0,United States,NBA 1993-1994 Players Information
Rick Mahorn,C,2.0827999999999998,108.8621688,35,NJN,28,12,United States,NBA 1993-1994 Players Information
Dan Majerle,SG,1.9811999999999999,97.52235955,28,PHX,80,5,United States,NBA 1993-1994 Players Information
Jeff Malone,SG,1.9304,92.98643585,32,"PHL, UTH",77,10,United States,NBA 1993-1994 Players Information
Karl Malone,PF,2.0574,120.20197805000001,30,UTA,82,8,United States,NBA 1993-1994 Players Information
Moses Malone,C,2.0827999999999998,97.52235955,38,PHI,55,17,United States,NBA 1993-1994 Players Information
Danny Manning,F,2.0827999999999998,104.32624510000001,27,"ATL, LAC",68,5,United States,NBA 1993-1994 Players Information
Roy Marble,GF,1.9811999999999999,86.1825503,27,DEN,5,2,United States,NBA 1993-1994 Players Information
Bob Martin,C,2.1336,113.3980925,24,LAC,53,1,United States,NBA 1993-1994 Players Information
Jamal Mashburn,SF,2.032,112.03731539,21,DAL,79,0,United States,NBA 1993-1994 Players Information
Anthony Mason,PF,2.0065999999999997,113.3980925,27,NYK,73,5,United States,NBA 1993-1994 Players Information
Marlon Maxey,F,2.032,113.3980925,25,MIN,55,1,United States,NBA 1993-1994 Players Information
Vernon Maxwell,G,1.9304,81.6466266,28,HOU,75,5,United States,NBA 1993-1994 Players Information
Lee Mayberry,G,1.8541999999999998,78.01788764,23,MIL,82,1,United States,NBA 1993-1994 Players Information
Xavier McDaniel,PF,2.0065999999999997,92.98643585,30,BOS,82,8,United States,NBA 1993-1994 Players Information
Derrick McKey,SF,2.0574,92.98643585,27,IND,76,6,United States,NBA 1993-1994 Players Information
Nate McMillan,GF,1.9558,88.45051215000001,29,SEA,73,7,United States,NBA 1993-1994 Players Information
Darnell Mee,G,1.9558,79.37866475,23,DEN,38,0,United StatesAustralia,NBA 1993-1994 Players Information
Oliver Miller,C,2.0574,127.00586360000001,23,PHX,69,1,United States,NBA 1993-1994 Players Information
Reggie Miller,SG,2.0065999999999997,83.91458845000001,28,IND,79,6,United States,NBA 1993-1994 Players Information
Chris Mills,SF,1.9558,97.52235955,24,CLE,79,0,United States,NBA 1993-1994 Players Information
Terry Mills,PF,2.0827999999999998,104.32624510000001,26,DET,80,3,United States,NBA 1993-1994 Players Information
Harold Miner,SG,1.9558,95.2543977,22,MIA,63,1,United States,NBA 1993-1994 Players Information
Sam Mitchell,SF,1.9811999999999999,95.2543977,30,IND,75,6,United States,NBA 1993-1994 Players Information
Tracy Moore,SG,1.9304,90.718474,28,DET,3,4,United States,NBA 1993-1994 Players Information
Darren Morningstar,C,2.0827999999999998,106.59420695,24,"DAL, UTH",23,1,United States,NBA 1993-1994 Players Information
Chris Morris,SF,2.032,95.2543977,28,NJN,50,5,United States,NBA 1993-1994 Players Information
Alonzo Mourning,C,2.0827999999999998,108.8621688,24,CHA,60,1,United States,NBA 1993-1994 Players Information
Chris Mullin,SF,2.0065999999999997,97.52235955,30,GSW,62,8,United States,NBA 1993-1994 Players Information
Eric Murdock,G,1.8541999999999998,86.1825503,25,MIL,82,2,United States,NBA 1993-1994 Players Information
George Muresan,C,2.3114,137.43848811,23,WAS,54,0,Romania,NBA 1993-1994 Players Information
Tod Murphy,FC,2.0574,99.79032140000001,30,"DET, GOS",9,5,United States,NBA 1993-1994 Players Information
Tracy Murray,F,2.0065999999999997,102.05828325,22,POR,66,1,United States,NBA 1993-1994 Players Information
Jerrod Mustaf,FC,2.0827999999999998,107.95498406,24,PHX,33,3,United States,NBA 1993-1994 Players Information
Dikembe Mutombo,C,2.1844,117.9340162,27,DEN,82,2,Democratic Republic of the Congo,NBA 1993-1994 Players Information
