Player,Pos,HT,WT,Age,Teams,GP,YOS,Nationality,Title
Walter Davis,GF,1.9811999999999999,87.54332741,29,PHX,78,6,United States,NBA 1983-1984 Players Information
Darryl Dawkins,C,2.1082,113.85168487,27,NJN,81,8,United States,NBA 1983-1984 Players Information
Darren Daye,FC,2.032,99.79032140000001,23,WAS,75,0,United States,NBA 1983-1984 Players Information
Kenny Dennard,PF,2.032,99.79032140000001,25,DEN,43,2,United States,NBA 1983-1984 Players Information
James Donaldson,C,2.1844,124.73790175,26,SDC,82,3,England,NBA 1983-1984 Players Information
John Drew,GF,1.9811999999999999,92.98643585,29,UTA,81,9,United States,NBA 1983-1984 Players Information
Larry Drew,G,1.8541999999999998,77.1107029,25,KCK,73,3,United States,NBA 1983-1984 Players Information
Clyde Drexler,SG,2.0065999999999997,95.2543977,21,POR,82,0,United States,NBA 1983-1984 Players Information
"Mike Dunleavy, Sr.",G,1.905,81.6466266,29,MIL,17,7,United States,NBA 1983-1984 Players Information
T.R. Dunn,G,1.9304,87.08973504000001,29,DEN,80,6,United States,NBA 1983-1984 Players Information
Mark Eaton,C,2.2352,124.73790175,27,UTA,82,1,United States,NBA 1983-1984 Players Information
Jerry Eaves,G,1.9304,81.6466266,25,UTA,80,1,United States,NBA 1983-1984 Players Information
Keith Edmonson,G,1.9558,88.45051215000001,23,"DEN, SAN",55,1,United States,NBA 1983-1984 Players Information
Franklin Edwards,G,1.8541999999999998,77.1107029,25,PHI,60,2,United States,NBA 1983-1984 Players Information
James Edwards,C,2.1336,102.05828325,28,PHX,72,6,United States,NBA 1983-1984 Players Information
Craig Ehlo,SG,1.9811999999999999,81.6466266,22,HOU,6,0,United States,NBA 1983-1984 Players Information
Dale Ellis,GF,2.0065999999999997,92.98643585,23,DAL,67,0,United States,NBA 1983-1984 Players Information
Len Elmore,FC,2.0574,99.79032140000001,31,NYK,64,7,United States,NBA 1983-1984 Players Information
Chris Engler,C,2.1082,111.13013065000001,25,GSW,45,1,United States,NBA 1983-1984 Players Information
Alex English,SF,2.0065999999999997,86.1825503,30,DEN,82,7,United States,NBA 1983-1984 Players Information
Julius Erving,SF,1.9811999999999999,90.718474,34,PHI,77,11,United States,NBA 1983-1984 Players Information
Mike Evans,G,1.8541999999999998,77.1107029,28,DEN,78,5,United States,NBA 1983-1984 Players Information
Eric Fernsten,FC,2.0827999999999998,92.98643585,30,NYK,32,5,United States,NBA 1983-1984 Players Information
Sleepy Floyd,PG,1.905,77.1107029,23,GSW,77,1,United States,NBA 1983-1984 Players Information
Phil Ford,G,1.8796,79.37866475,28,HOU,81,5,United States,NBA 1983-1984 Players Information
Rod Foster,G,1.8541999999999998,72.57477920000001,23,PHX,80,0,United States,NBA 1983-1984 Players Information
World B. Free,G,1.8796,83.91458845000001,30,CLE,75,8,United States,NBA 1983-1984 Players Information
Bill Garnett,F,2.0574,102.05828325,23,DAL,80,1,United States,NBA 1983-1984 Players Information
Calvin Garrett,PF,2.0065999999999997,86.1825503,27,LAL,41,3,United States,NBA 1983-1984 Players Information
John Garris,F,2.032,92.98643585,24,CLE,33,0,United States,NBA 1983-1984 Players Information
George Gervin,GF,2.0065999999999997,81.6466266,31,SAS,76,7,United States,NBA 1983-1984 Players Information
Mike Gibson,PF,2.0827999999999998,92.98643585,23,WAS,32,0,United States,NBA 1983-1984 Players Information
Artis Gilmore,C,2.1844,108.8621688,34,SAS,64,7,United States,NBA 1983-1984 Players Information
Mike Glenn,G,1.8796,79.37866475,28,ATL,81,6,United States,NBA 1983-1984 Players Information
Mike Gminski,C,2.1082,113.3980925,24,NJN,82,3,United States,NBA 1983-1984 Players Information
Stewart Granger,G,1.905,86.1825503,22,CLE,56,0,Canada,NBA 1983-1984 Players Information
Rickey Green,PG,1.8288,77.1107029,29,UTA,81,5,United States,NBA 1983-1984 Players Information
Sidney Green,FC,2.0574,99.79032140000001,23,CHI,49,0,United States,NBA 1983-1984 Players Information
David Greenwood,F,2.0574,100.69750614,26,CHI,78,4,United States,NBA 1983-1984 Players Information
Kevin Grevey,GF,1.9558,95.2543977,30,MIL,64,8,United States,NBA 1983-1984 Players Information
Darrell Griffith,SG,1.9304,86.1825503,25,UTA,82,3,United States,NBA 1983-1984 Players Information
Ernie Grunfeld,GF,1.9811999999999999,95.2543977,28,NYK,76,6,RomaniaUnited States,NBA 1983-1984 Players Information
Bobby Hansen,SG,1.9811999999999999,86.1825503,23,UTA,53,0,United States,NBA 1983-1984 Players Information
Bill Hanzlik,SF,2.0065999999999997,83.91458845000001,26,DEN,80,3,United States,NBA 1983-1984 Players Information
Derek Harper,PG,1.9304,83.91458845000001,22,DAL,82,0,United States,NBA 1983-1984 Players Information
Scott Hastings,FC,2.0827999999999998,106.59420695,23,ATL,68,1,United States,NBA 1983-1984 Players Information
Steve Hawes,C,2.0574,99.79032140000001,33,SEA,78,9,United States,NBA 1983-1984 Players Information
Elvin Hayes,FC,2.0574,106.59420695,38,HOU,81,15,United States,NBA 1983-1984 Players Information
Steve Hayes,C,2.1336,92.98643585,28,SEA,43,4,United States,NBA 1983-1984 Players Information
Gerald Henderson,G,1.8796,79.37866475,28,BOS,78,5,United States,NBA 1983-1984 Players Information
Rod Higgins,FC,2.0065999999999997,90.718474,24,CHI,78,1,United States,NBA 1983-1984 Players Information
Johnny High,G,1.905,83.91458845000001,26,PHX,29,3,United States,NBA 1983-1984 Players Information
Armond Hill,PG,1.9304,86.1825503,30,ATL,15,7,United States,NBA 1983-1984 Players Information
Roy Hinson,FC,2.0574,95.2543977,22,CLE,80,0,United States,NBA 1983-1984 Players Information
Craig Hodges,G,1.8796,86.1825503,23,SDC,76,1,United States,NBA 1983-1984 Players Information
Lionel Hollins,G,1.905,83.91458845000001,30,DET,32,8,United States,NBA 1983-1984 Players Information
Phil Hubbard,FC,2.032,97.52235955,27,CLE,80,4,United States,NBA 1983-1984 Players Information
Geoff Huston,G,1.8796,79.37866475,26,CLE,77,4,United States,NBA 1983-1984 Players Information
Marc Iavaroni,F,2.032,95.2543977,27,PHI,78,2,United States,NBA 1983-1984 Players Information
Dan Issel,FC,2.0574,106.59420695,35,DEN,76,7,United States,NBA 1983-1984 Players Information
Tracy Jackson,SG,1.9811999999999999,92.98643585,24,IND,2,2,United States,NBA 1983-1984 Players Information
Clay Johnson,SG,1.9304,79.37866475,27,SEA,25,3,United States,NBA 1983-1984 Players Information
Clemon Johnson,FC,2.0827999999999998,108.8621688,27,PHI,80,5,United States,NBA 1983-1984 Players Information
Dennis Johnson,PG,1.9304,83.91458845000001,29,BOS,80,7,United States,NBA 1983-1984 Players Information
Eddie Johnson,SF,2.0065999999999997,97.52235955,24,KCK,82,2,United States,NBA 1983-1984 Players Information
Frank Johnson,G,1.8541999999999998,83.91458845000001,25,WAS,82,2,United States,NBA 1983-1984 Players Information
George Johnson,FC,2.0065999999999997,95.2543977,27,IND,81,5,United States,NBA 1983-1984 Players Information
"Eddie Johnson, Jr.",G,1.8796,81.6466266,29,ATL,67,6,United States,NBA 1983-1984 Players Information
Magic Johnson,PG,2.0574,115.66605435000001,24,LAL,67,4,United States,NBA 1983-1984 Players Information
Marques Johnson,GF,2.0065999999999997,98.88313666,28,MIL,74,6,United States,NBA 1983-1984 Players Information
Mickey Johnson,PF,2.0827999999999998,86.1825503,31,GSW,78,9,United States,NBA 1983-1984 Players Information
Reggie Johnson,F,2.0574,92.98643585,26,NJN,71,3,United States,NBA 1983-1984 Players Information
Steve Johnson,FC,2.0827999999999998,106.59420695,26,"CHI, KCK",81,2,United States,NBA 1983-1984 Players Information
Vinnie Johnson,G,1.8796,90.718474,27,DET,82,4,United States,NBA 1983-1984 Players Information
Bobby Jones,SF,2.0574,95.2543977,32,PHI,75,7,United States,NBA 1983-1984 Players Information
Caldwell Jones,FC,2.1082,97.97595192,33,HOU,81,9,United States,NBA 1983-1984 Players Information
Charles A. Jones,FC,2.0574,97.52235955,26,PHI,1,2,United States,NBA 1983-1984 Players Information
Edgar Jones,FC,2.0827999999999998,102.05828325,27,SAS,81,0,United States,NBA 1983-1984 Players Information
Hutch Jones,F,2.032,88.45051215000001,24,SDC,4,0,United States,NBA 1983-1984 Players Information
Major Jones,F,2.0574,102.05828325,30,HOU,57,6,United States,NBA 1983-1984 Players Information
Mark Jones,PG,1.8541999999999998,79.37866475,22,NJN,6,0,United States,NBA 1983-1984 Players Information
Eddie Jordan,PG,1.8541999999999998,77.1107029,29,"LAL, POR",16,6,United States,NBA 1983-1984 Players Information
Rich Kelley,C,2.1336,106.59420695,30,UTA,75,8,United States,NBA 1983-1984 Players Information
Clark Kellogg,F,2.0065999999999997,102.05828325,22,IND,79,1,United States,NBA 1983-1984 Players Information
Greg Kelser,F,2.0065999999999997,86.1825503,26,SDC,80,4,United States,NBA 1983-1984 Players Information
Albert King,GF,1.9811999999999999,86.1825503,24,NJN,79,2,United States,NBA 1983-1984 Players Information
Bernard King,SF,2.0065999999999997,92.98643585,27,NYK,77,6,United States,NBA 1983-1984 Players Information
Reggie King,F,1.9811999999999999,102.05828325,27,SEA,77,4,United States,NBA 1983-1984 Players Information
Greg Kite,C,2.1082,113.3980925,22,BOS,34,0,United States,NBA 1983-1984 Players Information
Billy Knight,GF,1.9811999999999999,88.45051215000001,31,KCK,75,7,United States,NBA 1983-1984 Players Information
Joe Kopicki,PF,2.0574,108.8621688,23,WAS,60,1,United States,NBA 1983-1984 Players Information
Bruce Kuczenski,PF,2.0827999999999998,104.32624510000001,23,"IND, NJN, PHL",15,0,United States,NBA 1983-1984 Players Information
Mitch Kupchak,FC,2.0574,104.32624510000001,29,LAL,34,7,United States,NBA 1983-1984 Players Information
Bill Laimbeer,C,2.1082,111.13013065000001,26,DET,82,3,United States,NBA 1983-1984 Players Information
Jeff Lamp,GF,1.9811999999999999,88.45051215000001,24,POR,64,2,United States,NBA 1983-1984 Players Information
Mark Landsberger,FC,2.032,97.52235955,28,ATL,35,6,United States,NBA 1983-1984 Players Information
Bob Lanier,C,2.1082,113.3980925,35,MIL,72,13,United States,NBA 1983-1984 Players Information
Allen Leavell,G,1.8541999999999998,77.1107029,26,HOU,82,4,United States,NBA 1983-1984 Players Information
Ronnie Lester,G,1.8796,79.37866475,25,CHI,43,3,United States,NBA 1983-1984 Players Information
Fat Lever,PG,1.905,77.1107029,23,POR,81,1,United States,NBA 1983-1984 Players Information
Cliff Levingston,F,2.032,95.2543977,23,DET,80,1,United States,NBA 1983-1984 Players Information
Steve Lingenfelter,PF,2.0574,102.05828325,25,SAS,3,1,United States,NBA 1983-1984 Players Information
Alton Lister,FC,2.1336,108.8621688,25,MIL,82,2,United States,NBA 1983-1984 Players Information
Lewis Lloyd,GF,1.9811999999999999,92.98643585,25,HOU,82,2,United States,NBA 1983-1984 Players Information
Darrell Lockhart,C,2.0574,111.13013065000001,23,SAS,2,0,United States,NBA 1983-1984 Players Information
Kevin Loder,SF,1.9811999999999999,92.98643585,24,KCK,10,2,United States,NBA 1983-1984 Players Information
John Long,GF,1.9558,88.45051215000001,27,DET,82,5,United States,NBA 1983-1984 Players Information
Sidney Lowe,G,1.8288,88.45051215000001,24,IND,78,0,United States,NBA 1983-1984 Players Information
John Lucas,G,1.905,79.37866475,30,SAS,63,7,United States,NBA 1983-1984 Players Information
Maurice Lucas,PF,2.0574,97.52235955,32,PHX,75,7,United States,NBA 1983-1984 Players Information
Rudy Macklin,PF,2.0065999999999997,92.98643585,26,NYK,8,2,United States,NBA 1983-1984 Players Information
Kyle Macy,G,1.905,79.37866475,26,PHX,82,4,United States,NBA 1983-1984 Players Information
Rick Mahorn,C,2.0827999999999998,108.8621688,25,WAS,82,3,United States,NBA 1983-1984 Players Information
Jeff Malone,SG,1.9304,92.98643585,22,WAS,81,0,United States,NBA 1983-1984 Players Information
Moses Malone,C,2.0827999999999998,97.52235955,28,PHI,71,7,United States,NBA 1983-1984 Players Information
Pace Mannion,GF,2.0065999999999997,86.1825503,23,GSW,53,0,United States,NBA 1983-1984 Players Information
Wes Matthews,G,1.8541999999999998,77.1107029,24,"ATL, PHL",20,3,United States,NBA 1983-1984 Players Information
Cedric Maxwell,F,2.032,92.98643585,28,BOS,80,6,United States,NBA 1983-1984 Players Information
Bob McAdoo,FC,2.0574,95.2543977,32,LAL,70,11,United States,NBA 1983-1984 Players Information
Rodney McCray,SF,2.0065999999999997,99.79032140000001,22,HOU,79,0,United States,NBA 1983-1984 Players Information
Scooter McCray,F,2.0574,97.52235955,24,SEA,47,0,United States,NBA 1983-1984 Players Information
Hank McDowell,FC,2.0574,97.52235955,24,SDC,56,2,United States,NBA 1983-1984 Players Information
Mike McGee,GF,1.9558,86.1825503,24,LAL,76,2,United States,NBA 1983-1984 Players Information
Kevin McHale,PF,2.0827999999999998,95.2543977,26,BOS,82,3,United States,NBA 1983-1984 Players Information
Kevin McKenna,GF,1.9558,88.45051215000001,25,IND,61,1,United States,NBA 1983-1984 Players Information
Billy McKinney,G,1.8288,72.57477920000001,28,SDC,79,6,United States,NBA 1983-1984 Players Information
Tom McMillen,PF,2.1082,97.52235955,31,WAS,62,8,United States,NBA 1983-1984 Players Information
Mark McNamara,C,2.1082,106.59420695,24,SAS,70,1,United States,NBA 1983-1984 Players Information
Joe C. Meriweather,FC,2.0827999999999998,97.52235955,30,KCK,73,8,United States,NBA 1983-1984 Players Information
Larry Micheaux,F,2.0574,99.79032140000001,23,KCK,39,0,United States,NBA 1983-1984 Players Information
Bob Miller,PF,2.0827999999999998,104.32624510000001,27,SAS,2,1,United States,NBA 1983-1984 Players Information
Mike Mitchell,F,2.0065999999999997,97.52235955,28,SAS,79,5,United States,NBA 1983-1984 Players Information
Paul Mokeski,C,2.1336,113.3980925,27,MIL,68,4,United States,NBA 1983-1984 Players Information
Sidney Moncrief,SG,1.905,81.6466266,26,MIL,79,4,United States,NBA 1983-1984 Players Information
Johnny Moore,G,1.8541999999999998,79.37866475,25,SAS,59,4,United States,NBA 1983-1984 Players Information
Larry Nance,PF,2.0827999999999998,92.98643585,25,PHX,82,2,United States,NBA 1983-1984 Players Information
Swen Nater,C,2.1082,108.8621688,34,LAL,69,7,Netherlands,NBA 1983-1984 Players Information
Calvin Natt,F,1.9811999999999999,99.79032140000001,27,POR,79,4,United States,NBA 1983-1984 Players Information
Ed Nealy,F,2.0065999999999997,107.95498406,24,KCK,70,1,United States,NBA 1983-1984 Players Information
Kurt Nimphius,FC,2.0827999999999998,98.88313666,25,DAL,82,2,United States,NBA 1983-1984 Players Information
Norm Nixon,G,1.8796,77.1107029,28,SDC,82,6,United States,NBA 1983-1984 Players Information
Audie Norris,C,2.0574,104.32624510000001,23,POR,78,1,United States,NBA 1983-1984 Players Information
Mike O'Koren,GF,2.0065999999999997,93.89362059,26,NJN,73,3,United States,NBA 1983-1984 Players Information
Mark Olberding,PF,2.032,102.05828325,27,KCK,81,7,United States,NBA 1983-1984 Players Information
Jawann Oldham,C,2.1336,97.52235955,26,CHI,64,3,United States,NBA 1983-1984 Players Information
Louis Orr,F,2.032,79.37866475,25,NYK,78,3,United States,NBA 1983-1984 Players Information
Robert Parish,C,2.1336,104.32624510000001,30,BOS,80,6,United States,NBA 1983-1984 Players Information
Billy Paultz,FC,2.1082,106.59420695,35,ATL,40,7,United States,NBA 1983-1984 Players Information
Jim Paxson,SG,1.9811999999999999,90.718474,26,POR,81,4,United States,NBA 1983-1984 Players Information
John Paxson,G,1.8796,83.91458845000001,23,SAS,48,0,United States,NBA 1983-1984 Players Information
Roger Phegley,SG,1.9811999999999999,92.98643585,27,"DAL, SAN",13,5,United States,NBA 1983-1984 Players Information
Ricky Pierce,SG,1.9304,92.98643585,24,SDC,69,1,United States,NBA 1983-1984 Players Information
John Pinone,F,2.032,104.32624510000001,23,ATL,7,0,United States,NBA 1983-1984 Players Information
Tom Piotrowski,C,2.159,108.8621688,23,POR,18,0,United States,NBA 1983-1984 Players Information
Charles Pittman,F,2.032,99.79032140000001,25,PHX,69,1,United States,NBA 1983-1984 Players Information
Ben Poquette,FC,2.0574,106.59420695,28,CLE,51,6,United States,NBA 1983-1984 Players Information
Paul Pressey,SF,1.9558,83.91458845000001,25,MIL,81,1,United States,NBA 1983-1984 Players Information
Kurt Rambis,F,2.032,96.61517481,26,LAL,47,3,United States,NBA 1983-1984 Players Information
Kelvin Ransey,G,1.8541999999999998,77.1107029,25,NJN,80,3,United States,NBA 1983-1984 Players Information
Leo Rautins,F,2.032,97.52235955,23,PHI,28,0,Canada,NBA 1983-1984 Players Information
Robert Reid,GF,2.032,92.98643585,28,HOU,64,5,United States,NBA 1983-1984 Players Information
Clint Richardson,G,1.905,88.45051215000001,27,PHI,69,4,United States,NBA 1983-1984 Players Information
Micheal Ray Richardson,PG,1.9558,85.72895793,28,NJN,48,5,United States,NBA 1983-1984 Players Information
Doc Rivers,G,1.9304,83.91458845000001,22,ATL,81,0,United States,NBA 1983-1984 Players Information
Anthony Roberts,SF,1.9558,83.91458845000001,28,DEN,19,4,United States,NBA 1983-1984 Players Information
Fred Roberts,FC,2.0827999999999998,98.88313666,23,SAS,79,1,United States,NBA 1983-1984 Players Information
Rick Robey,C,2.1082,104.32624510000001,28,PHX,60,5,United States,NBA 1983-1984 Players Information
Cliff Robinson,F,2.0574,99.79032140000001,23,CLE,73,4,United States,NBA 1983-1984 Players Information
Truck Robinson,F,2.0065999999999997,102.05828325,32,NYK,65,9,United States,NBA 1983-1984 Players Information
Dave Robisch,FC,2.0827999999999998,106.59420695,34,"DEN, KCK, SAN",30,7,United States,NBA 1983-1984 Players Information
Tree Rollins,C,2.159,106.59420695,30,ATL,77,6,United States,NBA 1983-1984 Players Information
Lorenzo Romar,G,1.8541999999999998,79.37866475,25,"GOS, MIL",68,3,United States,NBA 1983-1984 Players Information
Dan Roundfield,PF,2.032,92.98643585,30,ATL,73,7,United States,NBA 1983-1984 Players Information
Jeff Ruland,C,2.0827999999999998,108.8621688,25,WAS,75,2,United States,NBA 1983-1984 Players Information
"Walker Russell, Sr.",GF,1.9558,88.45051215000001,23,DET,15,1,United States,NBA 1983-1984 Players Information
Ralph Sampson,C,2.2352,103.41906036,23,HOU,82,0,United States,NBA 1983-1984 Players Information
Mike Sanders,GF,1.9811999999999999,95.2543977,23,PHX,49,1,United States,NBA 1983-1984 Players Information
DeWayne Scales,PF,2.032,94.34721296000001,25,WAS,2,2,United States,NBA 1983-1984 Players Information
Danny Schayes,C,2.1082,106.59420695,24,DEN,82,2,United States,NBA 1983-1984 Players Information
Alvin Scott,GF,2.0065999999999997,83.91458845000001,28,PHX,64,6,United States,NBA 1983-1984 Players Information
Byron Scott,SG,1.905,88.45051215000001,22,LAL,74,0,United States,NBA 1983-1984 Players Information
Lonnie Shelton,FC,2.032,108.8621688,28,CLE,79,7,United States,NBA 1983-1984 Players Information
Purvis Short,SF,2.0065999999999997,95.2543977,26,GSW,79,5,United States,NBA 1983-1984 Players Information
Jerry Sichting,G,1.8541999999999998,76.20351816,27,IND,80,4,United States,NBA 1983-1984 Players Information
Jack Sikma,C,2.1082,104.32624510000001,28,SEA,82,6,United States,NBA 1983-1984 Players Information
Derek Smith,SG,1.9811999999999999,92.98643585,22,SDC,61,1,United States,NBA 1983-1984 Players Information
Larry Smith,PF,2.032,97.52235955,26,GSW,75,3,United States,NBA 1983-1984 Players Information
Ricky Sobers,SG,1.905,89.81128926000001,31,WAS,81,8,United States,NBA 1983-1984 Players Information
Jim Spanarkel,GF,1.9558,86.1825503,26,DAL,7,4,United States,NBA 1983-1984 Players Information
Rory Sparrow,G,1.8796,79.37866475,25,NYK,79,3,United States,NBA 1983-1984 Players Information
Larry Spriggs,F,2.0065999999999997,104.32624510000001,24,LAL,38,2,United States,NBA 1983-1984 Players Information
Brook Steppe,GF,1.9558,88.45051215000001,24,IND,61,1,United States,NBA 1983-1984 Players Information
Steve Stipanovich,C,2.1082,111.13013065000001,23,IND,81,0,United States,NBA 1983-1984 Players Information
Jon Sundvold,G,1.8796,77.1107029,22,SEA,72,0,United States,NBA 1983-1984 Players Information
Dane Suttle,G,1.905,86.1825503,22,KCK,40,0,United States,NBA 1983-1984 Players Information
Terry Teagle,SG,1.9558,88.45051215000001,23,HOU,67,1,United States,NBA 1983-1984 Players Information
Reggie Theus,GF,2.0065999999999997,86.1825503,26,"CHI, KCK",61,5,United States,NBA 1983-1984 Players Information
David Thirdkill,GF,2.0065999999999997,88.45051215000001,23,DET,47,1,United States,NBA 1983-1984 Players Information
Isiah Thomas,PG,1.8541999999999998,81.6466266,22,DET,82,2,United States,NBA 1983-1984 Players Information
Jim Thomas,G,1.905,86.1825503,23,IND,72,0,United States,NBA 1983-1984 Players Information
David Thompson,GF,1.9558,88.45051215000001,29,SEA,19,7,United States,NBA 1983-1984 Players Information
LaSalle Thompson,C,2.0827999999999998,111.13013065000001,22,KCK,80,1,United States,NBA 1983-1984 Players Information
Mychal Thompson,FC,2.0827999999999998,102.51187562000001,29,POR,79,5,Bahamas,NBA 1983-1984 Players Information
Paul Thompson,GF,1.9811999999999999,95.2543977,22,CLE,82,0,United States,NBA 1983-1984 Players Information
Sedale Threatt,SG,1.8796,79.37866475,22,PHI,45,0,United States,NBA 1983-1984 Players Information
Darren Tillis,FC,2.1082,97.52235955,24,GSW,71,1,United States,NBA 1983-1984 Players Information
Ray Tolbert,F,2.0574,102.05828325,25,DET,48,2,United States,NBA 1983-1984 Players Information
Andrew Toney,G,1.905,80.73944186,26,PHI,78,3,United States,NBA 1983-1984 Players Information
Linton Townes,GF,2.0065999999999997,86.1825503,24,"MIL, SDC",4,1,United States,NBA 1983-1984 Players Information
