Player,Pos,HT,WT,Age,Teams,GP,YOS,Nationality,Title
Gary Alcorn,C,2.032,102.05828325,24,LAL,21,1,United States,NBA 1960-1961 Players Information
Paul Arizin,GF,1.9304,86.1825503,32,PHI,79,8,United States,NBA 1960-1961 Players Information
Al Attles,PG,1.8288,79.37866475,24,PHI,76,0,United States,NBA 1960-1961 Players Information
Dick Barnett,SG,1.9304,86.1825503,24,SYR,78,1,United States,NBA 1960-1961 Players Information
Elgin Baylor,F,1.9558,102.05828325,26,LAL,73,2,United States,NBA 1960-1961 Players Information
Ernie Beck,GF,1.9304,86.1825503,29,"STH, SYR",8,6,United States,NBA 1960-1961 Players Information
Whitey Bell,PG,1.8288,81.6466266,28,NYK,5,1,United States,NBA 1960-1961 Players Information
Al Bianchi,G,1.905,83.91458845000001,28,SYR,52,4,United States,NBA 1960-1961 Players Information
Bucky Bockhorn,G,1.9304,88.45051215000001,27,CIN,79,2,United States,NBA 1960-1961 Players Information
Bob Boozer,PF,2.032,97.52235955,23,CIN,79,0,United States,NBA 1960-1961 Players Information
Carl Braun,SG,1.9558,81.6466266,33,NYK,15,11,United States,NBA 1960-1961 Players Information
Dave Budd,SF,1.9811999999999999,92.98643585,22,NYK,62,0,United States,NBA 1960-1961 Players Information
Barney Cable,F,2.0065999999999997,79.37866475,25,SYR,75,2,United States,NBA 1960-1961 Players Information
Wilt Chamberlain,C,2.159,120.20197805000001,24,PHI,79,1,United States,NBA 1960-1961 Players Information
Gene Conley,PF,2.032,102.05828325,30,BOS,75,3,United States,NBA 1960-1961 Players Information
Ed Conlin,F,1.9558,90.718474,27,PHI,76,5,United States,NBA 1960-1961 Players Information
Larry Costello,PG,1.8541999999999998,84.36818082,29,SYR,75,5,United States,NBA 1960-1961 Players Information
Bob Cousy,PG,1.8541999999999998,79.37866475,32,BOS,76,10,United States,NBA 1960-1961 Players Information
Ralph Davis,SG,1.9304,81.6466266,22,CIN,74,0,United States,NBA 1960-1961 Players Information
Archie Dees,FC,2.032,92.98643585,25,DET,28,2,United States,NBA 1960-1961 Players Information
Walter Dukes,C,2.1336,99.79032140000001,30,DET,72,5,United States,NBA 1960-1961 Players Information
Wayne Embry,C,2.032,108.8621688,23,CIN,79,2,United States,NBA 1960-1961 Players Information
Mike Farmer,F,2.0065999999999997,95.2543977,24,CIN,57,2,United States,NBA 1960-1961 Players Information
Ray Felix,C,2.1082,99.79032140000001,30,LAL,78,7,United States,NBA 1960-1961 Players Information
Al Ferrari,G,1.8796,86.1825503,27,STH,63,3,United States,NBA 1960-1961 Players Information
Bob Ferry,FC,2.032,104.32624510000001,23,DET,78,1,United States,NBA 1960-1961 Players Information
Larry Foust,FC,2.0574,97.52235955,32,STH,69,10,United States,NBA 1960-1961 Players Information
Dave Gambee,F,1.9811999999999999,97.52235955,23,SYR,79,2,United States,NBA 1960-1961 Players Information
Dick Garmaker,GF,1.905,90.718474,28,NYK,71,5,United States,NBA 1960-1961 Players Information
Jack George,G,1.8796,86.1825503,32,NYK,16,7,United States,NBA 1960-1961 Players Information
Tom Gola,GF,1.9811999999999999,92.98643585,28,PHI,74,4,United States,NBA 1960-1961 Players Information
Joe Graboski,FC,2.0065999999999997,88.45051215000001,31,PHI,68,11,United States,NBA 1960-1961 Players Information
Johnny Green,SF,1.9558,90.718474,27,NYK,78,1,United States,NBA 1960-1961 Players Information
Si Green,G,1.8796,83.91458845000001,27,STH,76,3,United States,NBA 1960-1961 Players Information
Hal Greer,G,1.8796,79.37866475,24,SYR,79,2,United States,NBA 1960-1961 Players Information
Gene Guarilia,F,1.9811999999999999,97.52235955,23,BOS,26,1,United States,NBA 1960-1961 Players Information
Richie Guerin,SG,1.9304,88.45051215000001,28,NYK,79,4,United States,NBA 1960-1961 Players Information
Cliff Hagan,GF,1.9304,95.2543977,29,STH,77,4,United States,NBA 1960-1961 Players Information
Swede Halbrook,C,2.2098,108.8621688,28,SYR,79,0,United States,NBA 1960-1961 Players Information
Vern Hatton,G,1.905,88.45051215000001,25,PHI,56,2,United States,NBA 1960-1961 Players Information
Tom Hawkins,F,1.9558,95.2543977,24,LAL,79,1,United States,NBA 1960-1961 Players Information
Tommy Heinsohn,PF,2.0065999999999997,98.88313666,26,BOS,74,4,United States,NBA 1960-1961 Players Information
Bailey Howell,SF,2.0065999999999997,95.2543977,24,DET,77,1,United States,NBA 1960-1961 Players Information
Hot Rod Hundley,G,1.9304,83.91458845000001,26,LAL,79,3,United States,NBA 1960-1961 Players Information
Darrall Imhoff,C,2.0827999999999998,99.79032140000001,22,NYK,62,0,United States,NBA 1960-1961 Players Information
Andy Johnson,F,1.9558,97.52235955,28,PHI,78,2,United States,NBA 1960-1961 Players Information
