Player,Pos,HT,WT,Age,Teams,GP,YOS,Nationality,Title
Ernie Grunfeld,GF,1.9811999999999999,95.2543977,25,KCK,78,3,RomaniaUnited States,NBA 1980-1981 Players Information
Roy Hamilton,PG,1.8796,81.6466266,23,POR,1,1,United States,NBA 1980-1981 Players Information
Bill Hanzlik,SF,2.0065999999999997,83.91458845000001,23,SEA,74,0,United States,NBA 1980-1981 Players Information
Alan Hardy,SG,2.0065999999999997,88.45051215000001,23,LAL,22,1,United States,NBA 1980-1981 Players Information
James Hardy,PF,2.032,99.79032140000001,24,UTA,23,2,United States,NBA 1980-1981 Players Information
Mike Harper,PF,2.0827999999999998,88.45051215000001,23,POR,55,0,United States,NBA 1980-1981 Players Information
Joe Hassett,SG,1.9558,81.6466266,25,"DAL, GOS",40,3,United States,NBA 1980-1981 Players Information
Steve Hawes,C,2.0574,99.79032140000001,30,ATL,74,6,United States,NBA 1980-1981 Players Information
Elvin Hayes,FC,2.0574,106.59420695,35,WAS,81,12,United States,NBA 1980-1981 Players Information
Gar Heard,PF,1.9811999999999999,99.33672903,32,SDC,77,10,United States,NBA 1980-1981 Players Information
Gerald Henderson,G,1.8796,79.37866475,25,BOS,82,2,United States,NBA 1980-1981 Players Information
Tom Henderson,SG,1.905,86.1825503,29,HOU,66,6,United States,NBA 1980-1981 Players Information
Keith Herron,SG,1.9811999999999999,88.45051215000001,24,DET,80,2,United States,NBA 1980-1981 Players Information
Kenny Higgs,PG,1.8288,81.6466266,26,DEN,72,1,United States,NBA 1980-1981 Players Information
Johnny High,G,1.905,83.91458845000001,23,PHX,81,1,United States,NBA 1980-1981 Players Information
Armond Hill,PG,1.9304,86.1825503,27,"ATL, SEA",75,4,United States,NBA 1980-1981 Players Information
Brad Holland,SG,1.905,81.6466266,24,LAL,41,1,United States,NBA 1980-1981 Players Information
Lionel Hollins,G,1.905,83.91458845000001,27,PHI,82,5,United States,NBA 1980-1981 Players Information
Cedrick Hordges,PF,2.032,99.79032140000001,24,DEN,68,0,United States,NBA 1980-1981 Players Information
Phil Hubbard,FC,2.032,97.52235955,24,DET,80,1,United States,NBA 1980-1981 Players Information
Kim Hughes,C,2.1082,99.79032140000001,28,"CLE, DEN",52,4,United States,NBA 1980-1981 Players Information
Geoff Huston,G,1.8796,79.37866475,23,"CLE, DAL",81,1,United States,NBA 1980-1981 Players Information
Dan Issel,FC,2.0574,106.59420695,32,DEN,80,4,United States,NBA 1980-1981 Players Information
Tony Jackson,PG,1.8288,77.1107029,23,LAL,2,0,United States,NBA 1980-1981 Players Information
Abdul Jeelani,PF,2.032,95.2543977,27,DAL,66,3,United States,NBA 1980-1981 Players Information
Clemon Johnson,FC,2.0827999999999998,108.8621688,24,IND,81,2,United States,NBA 1980-1981 Players Information
Dennis Johnson,PG,1.9304,83.91458845000001,26,PHX,79,4,United States,NBA 1980-1981 Players Information
George Johnson,FC,2.0065999999999997,95.2543977,24,IND,43,2,United States,NBA 1980-1981 Players Information
George Johnson,FC,2.1082,92.98643585,32,SAS,82,9,United States,NBA 1980-1981 Players Information
John Johnson,SF,2.0065999999999997,90.718474,33,SEA,80,10,United States,NBA 1980-1981 Players Information
"Eddie Johnson, Jr.",G,1.8796,81.6466266,26,ATL,75,3,United States,NBA 1980-1981 Players Information
Lee Johnson,PF,2.1082,92.98643585,23,"DET, HOU",12,0,United States,NBA 1980-1981 Players Information
Magic Johnson,PG,2.0574,115.66605435000001,21,LAL,37,1,United States,NBA 1980-1981 Players Information
Marques Johnson,GF,2.0065999999999997,98.88313666,25,MIL,76,3,United States,NBA 1980-1981 Players Information
Mickey Johnson,PF,2.0827999999999998,86.1825503,28,MIL,82,6,United States,NBA 1980-1981 Players Information
Ollie Johnson,SF,1.9811999999999999,90.718474,31,PHI,41,8,United States,NBA 1980-1981 Players Information
Reggie Johnson,F,2.0574,92.98643585,23,SAS,79,0,United States,NBA 1980-1981 Players Information
Vinnie Johnson,G,1.8796,90.718474,24,SEA,81,1,United States,NBA 1980-1981 Players Information
Bobby Jones,SF,2.0574,95.2543977,29,PHI,81,4,United States,NBA 1980-1981 Players Information
Caldwell Jones,FC,2.1082,97.97595192,30,PHI,81,6,United States,NBA 1980-1981 Players Information
Dwight Jones,FC,2.0827999999999998,95.2543977,29,CHI,81,7,United States,NBA 1980-1981 Players Information
Edgar Jones,FC,2.0827999999999998,102.05828325,24,NJN,60,0,United States,NBA 1980-1981 Players Information
Major Jones,F,2.0574,102.05828325,27,HOU,68,3,United States,NBA 1980-1981 Players Information
Eddie Jordan,PG,1.8541999999999998,77.1107029,26,"LAL, NJN",73,3,United States,NBA 1980-1981 Players Information
Walter Jordan,F,2.0065999999999997,89.81128926000001,25,CLE,30,1,United States,NBA 1980-1981 Players Information
Jeff Judkins,SF,1.9811999999999999,83.91458845000001,24,UTA,62,2,United States,NBA 1980-1981 Players Information
Clarence Kea,PF,1.9811999999999999,98.88313666,22,DAL,16,0,United States,NBA 1980-1981 Players Information
Rich Kelley,C,2.1336,106.59420695,27,PHX,81,5,United States,NBA 1980-1981 Players Information
