Player,Pos,HT,WT,Age,Teams,GP,YOS,Nationality,Title
Bob Schafer,G,1.8796,74.84274105,-,"PHI, STH",54,0,United States,NBA 1955-1956 Players Information
Dolph Schayes,FC,2.0065999999999997,88.45051215000001,27,SYR,72,6,United States,NBA 1955-1956 Players Information
Dick Schnittker,PF,1.9558,90.718474,27,MIN,72,3,United States,NBA 1955-1956 Players Information
Kenny Sears,F,2.0574,89.81128926000001,22,NYK,70,0,United States,NBA 1955-1956 Players Information
Frank Selvy,SG,1.905,81.6466266,23,STH,16,1,United States,NBA 1955-1956 Players Information
Paul Seymour,GF,1.8541999999999998,81.6466266,28,SYR,57,7,United States,NBA 1955-1956 Players Information
Charlie Share,C,2.1082,106.59420695,28,STH,72,4,United States,NBA 1955-1956 Players Information
Bill Sharman,G,1.8541999999999998,79.37866475,29,BOS,72,5,United States,NBA 1955-1956 Players Information
Gene Shue,G,1.8796,77.1107029,24,NYK,72,1,United States,NBA 1955-1956 Players Information
Connie Simmons,F,2.032,100.69750614,30,ROR,68,9,United States,NBA 1955-1956 Players Information
Whitey Skoog,G,1.8034,81.6466266,29,MIN,72,4,United States,NBA 1955-1956 Players Information
Odie Spears,GF,1.9558,92.98643585,30,FWP,72,6,United States,NBA 1955-1956 Players Information
Art Spoelstra,C,2.0827999999999998,92.98643585,23,ROR,72,1,United States,NBA 1955-1956 Players Information
Jack Stephens,G,1.8796,86.1825503,22,STH,71,0,United States,NBA 1955-1956 Players Information
Maurice Stokes,FC,2.0065999999999997,105.23342984,22,ROR,67,0,United States,NBA 1955-1956 Players Information
Jim Tucker,C,2.032,83.91458845000001,23,SYR,70,1,United States,NBA 1955-1956 Players Information
Jack Twyman,F,1.9811999999999999,95.2543977,21,ROR,72,0,United States,NBA 1955-1956 Players Information
Ernie Vandeweghe,G,1.905,88.45051215000001,27,NYK,5,5,Canada,NBA 1955-1956 Players Information
Bobby Wanzer,G,1.8288,77.1107029,34,ROR,72,7,United States,NBA 1955-1956 Players Information
Bob Williams,F,1.9811999999999999,104.32624510000001,24,MIN,20,0,United States,NBA 1955-1956 Players Information
George Yardley,GF,1.9558,86.1825503,27,FWP,71,2,United States,NBA 1955-1956 Players Information
Max Zaslofsky,SG,1.8796,77.1107029,30,FWP,9,9,United States,NBA 1955-1956 Players Information
