Player,Pos,HT,WT,Age,Teams,GP,YOS,Nationality,Title
Mahdi Abdul-Rahman,G,1.8796,83.91458845000001,24,LAL,79,2,United States,NBA 1966-1967 Players Information
Henry Akin,FC,2.0827999999999998,102.05828325,22,NYK,50,0,United States,NBA 1966-1967 Players Information
Al Attles,PG,1.8288,79.37866475,30,GSW,69,6,United States,NBA 1966-1967 Players Information
Johnny Austin,G,1.8288,77.1107029,22,WAS,4,0,United States,NBA 1966-1967 Players Information
Jim Barnes,FC,2.032,95.2543977,25,LAL,79,2,United States,NBA 1966-1967 Players Information
Dick Barnett,SG,1.9304,86.1825503,30,NYK,67,6,United States,NBA 1966-1967 Players Information
Jim Barnett,GF,1.9304,77.1107029,22,BOS,47,0,United States,NBA 1966-1967 Players Information
John Barnhill,G,1.8541999999999998,81.6466266,28,WAS,52,4,United States,NBA 1966-1967 Players Information
Rick Barry,F,2.0065999999999997,92.98643585,22,GSW,78,1,United States,NBA 1966-1967 Players Information
Elgin Baylor,F,1.9558,102.05828325,32,LAL,70,8,United States,NBA 1966-1967 Players Information
Zelmo Beaty,FC,2.0574,102.05828325,27,STH,47,4,United States,NBA 1966-1967 Players Information
Walt Bellamy,C,2.1082,102.05828325,27,NYK,79,5,United States,NBA 1966-1967 Players Information
Dave Bing,G,1.905,81.6466266,23,DET,80,0,United States,NBA 1966-1967 Players Information
John Block,FC,2.0574,93.89362059,22,LAL,21,0,United States,NBA 1966-1967 Players Information
Bob Boozer,PF,2.032,97.52235955,29,CHI,80,6,United States,NBA 1966-1967 Players Information
Nate Bowman,C,2.0827999999999998,104.32624510000001,23,CHI,9,0,United States,NBA 1966-1967 Players Information
Bill Bridges,FC,1.9811999999999999,103.41906036,27,STH,79,4,United States,NBA 1966-1967 Players Information
Emmette Bryant,PG,1.8541999999999998,79.37866475,28,NYK,63,2,United States,NBA 1966-1967 Players Information
Joe Caldwell,GF,1.9558,88.45051215000001,25,STH,81,2,United States,NBA 1966-1967 Players Information
Wilt Chamberlain,C,2.159,120.20197805000001,30,PHI,81,7,United States,NBA 1966-1967 Players Information
Jerry Chambers,SF,1.9558,83.91458845000001,23,LAL,68,0,United States,NBA 1966-1967 Players Information
Len Chappell,PF,2.032,108.8621688,26,"CHI, CIN",70,4,United States,NBA 1966-1967 Players Information
Archie Clark,G,1.8796,79.37866475,25,LAL,75,0,United States,NBA 1966-1967 Players Information
Barry Clemens,PF,1.9811999999999999,95.2543977,23,CHI,60,1,United States,NBA 1966-1967 Players Information
Larry Costello,PG,1.8541999999999998,84.36818082,35,PHI,49,10,United States,NBA 1966-1967 Players Information
Mel Counts,FC,2.1336,104.32624510000001,25,"LAL, WAS",56,2,United States,NBA 1966-1967 Players Information
Freddie Crawford,SG,1.9304,85.72895793,25,NYK,19,0,United States,NBA 1966-1967 Players Information
Billy Cunningham,FC,2.0065999999999997,95.2543977,23,PHI,81,1,United States,NBA 1966-1967 Players Information
Dave DeBusschere,F,1.9811999999999999,99.79032140000001,26,DET,78,4,United States,NBA 1966-1967 Players Information
Dave Deutsch,G,1.8541999999999998,77.1107029,21,NYK,19,0,United States,NBA 1966-1967 Players Information
Connie Dierking,C,2.0574,100.69750614,30,CIN,77,5,United States,NBA 1966-1967 Players Information
Johnny Egan,PG,1.8034,81.6466266,28,WAS,71,5,United States,NBA 1966-1967 Players Information
Joe Ellis,F,1.9811999999999999,79.37866475,22,GSW,34,0,United States,NBA 1966-1967 Players Information
Leroy Ellis,FC,2.0827999999999998,95.2543977,26,WAS,81,4,United States,NBA 1966-1967 Players Information
Wayne Embry,C,2.032,108.8621688,29,BOS,72,8,United States,NBA 1966-1967 Players Information
Keith Erickson,GF,1.9558,88.45051215000001,22,CHI,76,1,United States,NBA 1966-1967 Players Information
Bob Ferry,FC,2.032,104.32624510000001,29,WAS,52,7,United States,NBA 1966-1967 Players Information
Hank Finkel,C,2.1336,108.8621688,24,LAL,24,0,United States,NBA 1966-1967 Players Information
Dave Gambee,F,1.9811999999999999,97.52235955,29,PHI,61,8,United States,NBA 1966-1967 Players Information
Gail Goodrich,G,1.8541999999999998,77.1107029,23,LAL,75,1,United States,NBA 1966-1967 Players Information
Johnny Green,SF,1.9558,90.718474,33,WAS,62,7,United States,NBA 1966-1967 Players Information
Hal Greer,G,1.8796,79.37866475,30,PHI,80,8,United States,NBA 1966-1967 Players Information
Richie Guerin,SG,1.9304,88.45051215000001,34,STH,80,10,United States,NBA 1966-1967 Players Information
Matt Guokas,GF,1.9558,79.37866475,23,PHI,67,0,United States,NBA 1966-1967 Players Information
