Player,Pos,HT,WT,Age,Teams,GP,YOS,Nationality,Title
Othella Harrington,F-C,2.0574,106.59420695,26,VAN,82,3,United States,NBA 1999-2000 Players Information
Lucious Harris,SG,1.9558,86.1825503,29,NJN,77,6,United States,NBA 1999-2000 Players Information
Antonio Harvey,C,2.1082,102.05828325,29,POR,19,4,United States,NBA 1999-2000 Players Information
Hersey Hawkins,SG,1.905,86.1825503,33,CHI,61,11,United States,NBA 1999-2000 Players Information
Michael Hawkins,G,1.8288,80.73944186,27,CHA,12,3,United States,NBA 1999-2000 Players Information
Alan Henderson,F-C,2.0574,106.59420695,27,ATL,82,4,United States,NBA 1999-2000 Players Information
Cedric Henderson,SF,2.0065999999999997,97.52235955,24,CLE,61,2,United States,NBA 1999-2000 Players Information
Mark Hendrickson,F,2.0574,99.79032140000001,25,"CLE, NJN",15,3,United States,NBA 1999-2000 Players Information
Chris Herren,G,1.8796,89.35769689,24,DEN,45,0,United States,NBA 1999-2000 Players Information
Grant Hill,SF,2.032,102.05828325,27,DET,74,5,United States,NBA 1999-2000 Players Information
Tyrone Hill,PF,2.0574,108.8621688,31,PHI,68,9,United States,NBA 1999-2000 Players Information
Fred Hoiberg,G,1.9304,92.07925111,27,CHI,31,4,United States,NBA 1999-2000 Players Information
Derek Hood,F,2.032,100.69750614,23,CHA,2,0,United States,NBA 1999-2000 Players Information
Jeff Hornacek,SG,1.905,86.1825503,36,UTA,77,13,United States,NBA 1999-2000 Players Information
Robert Horry,PF,2.0574,99.79032140000001,29,LAL,76,7,United States,NBA 1999-2000 Players Information
Allan Houston,G,1.9811999999999999,92.98643585,28,NYK,82,6,United States,NBA 1999-2000 Players Information
Juwan Howard,PF,2.0574,108.8621688,27,WAS,82,5,United States,NBA 1999-2000 Players Information
Troy Hudson,G,1.8541999999999998,77.1107029,23,LAC,62,2,United States,NBA 1999-2000 Players Information
Larry Hughes,G,1.9558,83.46099608,21,"GOS, PHL",82,1,United States,NBA 1999-2000 Players Information
Rick Hughes,F,2.0574,106.59420695,26,DAL,21,0,United States,NBA 1999-2000 Players Information
Lindsey Hunter,G,1.8796,88.45051215000001,29,DET,82,6,United States,NBA 1999-2000 Players Information
Allen Iverson,G,1.8288,74.84274105,24,PHI,70,3,United States,NBA 1999-2000 Players Information
Bobby Jackson,G,1.8541999999999998,83.91458845000001,26,MIN,73,2,United States,NBA 1999-2000 Players Information
Jaren Jackson,SG,1.9304,86.1825503,32,SAS,81,8,United States,NBA 1999-2000 Players Information
Jermaine Jackson,G,1.9304,92.53284348000001,23,DET,7,0,United States,NBA 1999-2000 Players Information
Jim Jackson,SG,1.9811999999999999,99.79032140000001,29,ATL,79,7,United States,NBA 1999-2000 Players Information
Mark Jackson,PG,1.8541999999999998,81.6466266,34,IND,81,12,United States,NBA 1999-2000 Players Information
Randell Jackson,F,2.1082,97.52235955,24,DAL,1,1,United States,NBA 1999-2000 Players Information
Sam Jacobson,G,1.9304,97.52235955,24,"GOS, LAL",52,1,United States,NBA 1999-2000 Players Information
Tim James,F,2.0065999999999997,96.16158244,23,MIA,4,0,United States,NBA 1999-2000 Players Information
Antawn Jamison,F,2.0574,106.59420695,23,GSW,43,1,United States,NBA 1999-2000 Players Information
Harold Jamison,PF,2.032,117.9340162,23,MIA,12,0,United States,NBA 1999-2000 Players Information
Anthony Johnson,G,1.905,88.45051215000001,25,"ATL, ORL",56,2,United States,NBA 1999-2000 Players Information
Avery Johnson,PG,1.778,79.37866475,34,SAS,82,11,United States,NBA 1999-2000 Players Information
DeMarco Johnson,F,2.0574,111.13013065000001,24,NYK,5,0,United States,NBA 1999-2000 Players Information
Ervin Johnson,C,2.1082,111.13013065000001,32,MIL,80,6,United States,NBA 1999-2000 Players Information
Kevin Johnson,PG,1.8541999999999998,81.6466266,33,PHX,6,11,United States,NBA 1999-2000 Players Information
Larry Johnson,F,1.9811999999999999,113.3980925,30,NYK,70,8,United States,NBA 1999-2000 Players Information
Charles R. Jones,G,1.905,81.6466266,24,LAC,56,1,United States,NBA 1999-2000 Players Information
Damon Jones,G,1.905,83.91458845000001,23,"DAL, GOS",55,1,United States,NBA 1999-2000 Players Information
Eddie Jones,G-F,1.9811999999999999,90.718474,28,CHA,72,5,United States,NBA 1999-2000 Players Information
Jumaine Jones,SF,2.032,98.88313666,21,PHI,33,0,United States,NBA 1999-2000 Players Information
Popeye Jones,PF,2.032,113.3980925,29,DEN,40,6,United States,NBA 1999-2000 Players Information
Reggie Jordan,G,1.9304,88.45051215000001,31,WAS,36,5,United States,NBA 1999-2000 Players Information
Adam Keefe,F,2.0574,104.32624510000001,30,UTA,62,7,United States,NBA 1999-2000 Players Information
Shawn Kemp,C,2.0827999999999998,127.00586360000001,30,CLE,82,10,United States,NBA 1999-2000 Players Information
Steve Kerr,SG,1.905,79.37866475,34,SAS,32,11,United States,NBA 1999-2000 Players Information
Jerome Kersey,PF,2.0065999999999997,97.52235955,37,SAS,72,15,United States,NBA 1999-2000 Players Information
Lari Ketner,F,2.0574,125.64508649000001,23,"CHI, CLE",22,0,United States,NBA 1999-2000 Players Information
Jason Kidd,PG,1.9304,95.2543977,26,PHX,67,5,United States,NBA 1999-2000 Players Information
Gerard King,F,2.0574,104.32624510000001,27,WAS,62,2,United States,NBA 1999-2000 Players Information
Kerry Kittles,G,1.9558,81.19303423000001,25,NJN,62,3,United States,NBA 1999-2000 Players Information
Joe Kleine,C,2.1082,115.66605435000001,38,POR,7,14,United States,NBA 1999-2000 Players Information
Brevin Knight,G,1.778,77.1107029,24,CLE,65,2,United States,NBA 1999-2000 Players Information
Travis Knight,C,2.1336,106.59420695,25,LAL,63,3,United States,NBA 1999-2000 Players Information
Toni Kukoc,SF,2.1082,106.59420695,31,"CHI, PHL",56,6,Croatia,NBA 1999-2000 Players Information
Raef LaFrentz,F,2.1082,111.13013065000001,23,DEN,81,1,United States,NBA 1999-2000 Players Information
Rusty LaRue,SG,1.8796,95.2543977,26,CHI,4,2,United States,NBA 1999-2000 Players Information
Christian Laettner,PF,2.1082,111.13013065000001,30,DET,82,7,United States,NBA 1999-2000 Players Information
Andrew Lang,C,2.1082,111.13013065000001,33,NYK,19,11,United States,NBA 1999-2000 Players Information
Antonio Lang,G-F,2.032,92.98643585,27,"PHL, TOR",10,5,United States,NBA 1999-2000 Players Information
Trajan Langdon,G,1.9304,90.718474,23,CLE,10,0,United States,NBA 1999-2000 Players Information
Tim Legler,G,1.9304,90.718474,33,GSW,23,9,United States,NBA 1999-2000 Players Information
Voshon Lenard,SG,1.9304,92.98643585,26,MIA,53,4,United States,NBA 1999-2000 Players Information
Quincy Lewis,SF,2.0065999999999997,97.52235955,22,UTA,74,0,United States,NBA 1999-2000 Players Information
Rashard Lewis,F,2.0827999999999998,106.59420695,20,SEA,82,1,United States,NBA 1999-2000 Players Information
Randy Livingston,GF,1.9304,94.80080533,24,PHX,79,3,United States,NBA 1999-2000 Players Information
Grant Long,PF,2.032,102.05828325,33,VAN,42,11,United States,NBA 1999-2000 Players Information
Luc Longley,C,2.2098,135.17052626,31,PHX,72,8,Australia,NBA 1999-2000 Players Information
Felipe Lopez,SF,1.9558,90.26488163,25,VAN,65,1,Dominican Republic,NBA 1999-2000 Players Information
Tyronn Lue,G,1.8288,77.1107029,22,LAL,8,1,United States,NBA 1999-2000 Players Information
George Lynch,SF,2.032,98.88313666,29,PHI,75,6,United States,NBA 1999-2000 Players Information
Todd MacCulloch,C,2.1336,127.00586360000001,24,PHI,56,0,Canada,NBA 1999-2000 Players Information
Don MacLean,PF,2.0827999999999998,106.59420695,30,PHX,16,7,United States,NBA 1999-2000 Players Information
Sam Mack,SF,2.0065999999999997,99.79032140000001,29,GSW,23,6,United States,NBA 1999-2000 Players Information
Corey Maggette,GF,1.9811999999999999,102.05828325,20,ORL,77,0,United States,NBA 1999-2000 Players Information
Dan Majerle,SG,1.9811999999999999,97.52235955,34,MIA,69,11,United States,NBA 1999-2000 Players Information
Karl Malone,PF,2.0574,120.20197805000001,36,UTA,82,14,United States,NBA 1999-2000 Players Information
Matt Maloney,PF,1.905,87.08973504000001,28,CHI,51,4,United States,NBA 1999-2000 Players Information
Danny Manning,F,2.0827999999999998,104.32624510000001,33,MIL,72,11,United States,NBA 1999-2000 Players Information
Stephon Marbury,G,1.8796,81.6466266,23,NJN,74,3,United States,NBA 1999-2000 Players Information
Shawn Marion,F,2.0065999999999997,103.41906036,21,PHX,51,0,United States,NBA 1999-2000 Players Information
Sean Marks,F-C,2.0827999999999998,113.3980925,24,TOR,5,1,New Zealand,NBA 1999-2000 Players Information
Donny Marshall,SF,2.0065999999999997,104.32624510000001,27,CLE,6,4,United States,NBA 1999-2000 Players Information
Donyell Marshall,F,2.0574,111.13013065000001,26,GSW,64,5,United States,NBA 1999-2000 Players Information
Darrick Martin,G,1.8034,77.1107029,28,SAC,71,5,United States,NBA 1999-2000 Players Information
Jamal Mashburn,SF,2.032,112.03731539,27,MIA,76,6,United States,NBA 1999-2000 Players Information
Anthony Mason,PF,2.0065999999999997,113.3980925,33,CHA,82,11,United States,NBA 1999-2000 Players Information
Tony Massenburg,PF,2.0574,99.79032140000001,32,HOU,10,7,United States,NBA 1999-2000 Players Information
Vernon Maxwell,G,1.9304,81.6466266,34,SEA,47,11,United States,NBA 1999-2000 Players Information
Walter McCarty,F,2.0827999999999998,104.32624510000001,26,BOS,61,3,United States,NBA 1999-2000 Players Information
George McCloud,SF,1.9811999999999999,92.98643585,32,DEN,78,9,United States,NBA 1999-2000 Players Information
Jelani McCoy,FC,2.0827999999999998,111.13013065000001,22,SEA,58,1,United States,NBA 1999-2000 Players Information
Antonio McDyess,F,2.0574,111.13013065000001,25,DEN,81,4,United States,NBA 1999-2000 Players Information
Tracy McGrady,GF,2.032,95.2543977,20,TOR,79,2,United States,NBA 1999-2000 Players Information
Jim McIlvaine,C,2.159,108.8621688,27,NJN,66,5,United States,NBA 1999-2000 Players Information
Jeff McInnis,G,1.9304,86.1825503,25,LAC,25,2,United States,NBA 1999-2000 Players Information
Derrick McKey,SF,2.0574,92.98643585,33,IND,32,12,United States,NBA 1999-2000 Players Information
Aaron McKie,G,1.9558,94.80080533,27,PHI,82,5,United States,NBA 1999-2000 Players Information
Roshown McLeod,F,2.032,100.24391377,24,ATL,44,1,United States,NBA 1999-2000 Players Information
Ron Mercer,SG,2.0065999999999997,95.2543977,23,"DEN, ORL",68,2,United States,NBA 1999-2000 Players Information
Andre Miller,PG,1.905,90.718474,23,CLE,82,0,United States,NBA 1999-2000 Players Information
